text,class,events
"In that regard, it must be observed that it follows from Article 58 of the Statute of the Court of Justice, in conjunction with Article 113(2) of the Rules of Procedure of the Court of Justice, that, on appeal, an appellant may put forward any relevant argument, provided only that the subject-matter of the proceedings before the General Court is not changed in the appeal (Case C-229/05 P PKK and KNK v Council [2007] ECR I-439, paragraph 66, and Case C-8/06 P Herrero Romeu v Commission [2007] ECR I-10333, paragraph 32).",1,['appellant put argument']
"However, it is clear that, contrary to the Commission’s contention, that argument was indeed included in the application lodged by NDSHT before the General Court, in which it is claimed, in paragraph 29, that ‘it is settled case-law that the form in which acts or decisions are cast has no bearing on the right to challenge them’.",1,['form have number bearing']
"Therefore, even assuming that that argument was not expressed in the appeal in the same terms as in that application, it does not change the subject-matter of the proceedings before the General Court.",1,['it change subject matter']
I  -  11930 JUDGMENT OF 18.,1,[]
It follows that that argument is admissible.,1,[]
"The appellant seeks in essence to show, in its second to fourth grounds of appeal, that the General Court erred in law in holding that the contested letters did not have the characteristics of an act open to challenge for the purposes of Article 230 EC.",1,['letter have characteristic']
"In that regard, the Court has repeatedly held that an action for annulment for the purposes of Article 230 EC must be available against all acts adopted by the institu tions, whatever their nature or form, which are intended to have legal effects cap­ able of affecting the interests of the applicant by bringing about a distinct change in his legal position (see, inter alia, Athinaïki Techniki v Commission, paragraph 29 and case-law cited, and Case C-362/08 P Internationaler Hilfsfonds v Commission [2010] ECR I-669, paragraph 51).",1,[]
"It follows also from settled case-law concerning the admissibility of actions for an nulment that it is necessary to look to the actual substance of the acts challenged in order to classify them (see, in particular, Case 60/81 IBM v Commission [1981] ECR 2639, paragraph 9, and Case C-147/96 Netherlands v Commission [2000] ECR I-4723, paragraph 27).",1,['case law company cerne admissibility']
"By contrast, the form in which an act or decision is adopted is in principle irrelevant to the right to challenge such acts or decisions by way of an action for annulment.",1,[]
"It is therefore, in principle, irrelevant for the classification of the act in question whether I  -  11931 NDSHT v COMMISSION or not it satisfies certain formal requirements, namely in particular, that it is duly identified by its author and that it mentions the provisions providing the legal basis for it.",1,"['it satisfy requirement', 'it mention provision']"
"It is therefore irrelevant that the act may not be described as a ‘decision’ or that it does not refer to Article 4(2), (3) or (4) of Regulation No 659/1999.",1,[]
"It is also of no importance that the Member State concerned was not notified of the act at issue by the Commission, infringing Article 25 of that regulation, as such an error is not capable of altering the substance of that act (see Athinaïki Techniki v Commission, paragraphs 43 and 44 and case-law cited).",1,[]
"Furthermore, it is in principle those measures which definitively determine the pos­ ition of the Commission upon the conclusion of an administrative procedure, and which are intended to have legal effects capable of affecting the interests of the com plainant, that constitute acts open to challenge for the purposes of Article 230 EC, and not intermediate measures whose purpose is to prepare for the final decision, which do not have those effects (see Athinaïki Techniki v Commission, paragraph 42 and case-law cited).",1,"['which determine ition', 'that act open', 'which have effect']"
"With regard to the possible definitive and actionable nature of measures taken by the Commission in the procedure for reviewing State aid, it should be noted, first, that the Commission must, under Article 10(1) of Regulation No 659/1999, carry out an examination where it has in its possession information from whatever source regarding allegedly unlawful aid.",1,"['<ORG> carry examination', 'it have information']"
"The examination of a complaint, on the basis of that provision, gives rise to the initiation of the preliminary examination stage under Article 88(3) EC and obliges the Commission to examine, immediately, the possible existence of aid and its compatibility with the common market (see, to that effect, Athinaïki Techniki v Commission, paragraph 37).",1,['examination give rise']
I  -  11932 JUDGMENT OF 18.,1,[]
"0 — CASE C-322/09 P 50 Article 13(1) of Regulation No 659/1999, which is applicable in the context of an examination of a complaint alleging unlawful aid, obliges the Commission to close that preliminary examination stage by adopting a decision pursuant to Article 4(2), (3) or (4) of that regulation, that is to say, a decision finding that aid does not exist, raising no objections or initiating the formal investigation procedure, since that insti tution is not authorised to persist in its failure to act during the preliminary examina tion stage.",1,[]
"Once that stage of the procedure has been completed the Commission is bound, consequently, either to initiate the next stage of the procedure, provided for by Article 88(2) EC, or to adopt a definitive decision rejecting the complaint (see, to that effect, Athinaïki Techniki v Commission, paragraph 40 and case-law cited).",1,[]
"Where the Commission finds, following examination of a complaint, that the investi gation has revealed no grounds for concluding that there is State aid within the mean ing of Article 87 EC, it refuses by implication to initiate the procedure provided for by Article 88(2) EC (see, to that effect, Case C-367/95 P Commission v Sytraval and Brink’s France [1998] ECR I-1719, paragraph 47).",1,"['investi gation reveal number ground', 'there be state aid']"
"As regards the Commission’s finding that the measures complained of constituted existing aid, it should be noted that existing aid is of course subject to the constant review provided for in Article 88(1) EC and must be regarded as lawful so long as the Commission has not found that it is incompatible with the common market (see Case C-44/93 Namur-Les assurances du crédit [1994] ECR I-3829, paragraph 34, and Case C-400/99 Italy v Commission [2001] ECR I-7303, paragraph 48).",1,[]
"However, where it receives a complaint relating to allegedly unlawful aid, the Commission, in classify ing the measure as existing aid, subjects it to the procedure provided for by Art­ icle 88(1) EC and thus refuses by implication to initiate the procedure provided for by Article 88(2) EC (see, to that effect, CIRFS and Others v Commission, paragraphs 25 I  -  11933 NDSHT v COMMISSION and 26, and Case C-321/99 P ARAP and Others v Commission [2002] ECR I-4287, paragraph 61).",1,"['it receive company plaint', '<ORG> subject it']"
"Such a decision refusing to initiate the procedure provided for by Article 88(2) EC is definitive and cannot be characterised as a mere provisional measure (CIRFS and Others v Commission, paragraph 26, and, to that effect, Athinaïki Techniki v Commis sion, paragraphs 54 and 58).",1,[]
"In such a situation, the persons intended to benefit from the procedural guarantees afforded by that provision may secure compliance therewith only if they are able to challenge the decision in question before the European Union judicature under the fourth paragraph of Article 230 EC.",1,['person secure company pliance']
"That principle applies equally, whether the ground on which the decision is taken is that the Commission regards the aid as com patible with the common market or that, in its view, the very existence of aid must be discounted (Commission v Sytraval and Brink’s France, paragraph 47) or where it considers that there is existing aid (see, to that effect, CIRFS and Others v Commis sion, paragraph 27, and ARAP and Others v Commission, paragraph 62).",1,"['<ORG> regard aid', 'there be aid']"
"That finding is corroborated by Article 20 of Regulation No 659/1999, which governs the rights of interested parties.",1,['which govern right']
"According to the second and third sentences of Art­ icle 20(2) thereof, after obtaining from such an interested party information concern ing alleged unlawful aid or alleged misuse of aid, the Commission will either consider that there are insufficient grounds for taking a view on the case and inform the in terested party thereof or take a decision on a case concerning the subject-matter of I  -  11934 JUDGMENT OF 18.",1,['there be ground']
0 — CASE C-322/09 P the information supplied.,1,[]
"It follows that, where the Commission has examined such information and taken a position on it, it takes a decision.",1,"['<ORG> examine information', 'it take decision']"
"Therefore, an action for annulment of a decision not to initiate the procedure pur suant to Article 88(2) EC brought by a party concerned within the meaning of that article, must be considered to be admissible where that party seeks thereby to safe guard the procedural rights available to him under that latter provision (see Athinaïki Techniki v Commission, paragraph 36 and case-law cited).",1,[]
"In the present case, it is common ground that the Commission examined the appel lant’s complaint in the light of additional information supplied by the latter and the Swedish authorities in response to requests for information sent to them by the Com mission.",1,['<ORG> examine <ORG>']
"On the conclusion of the examination of the complaint, the Commission stated, in its letter of 24 March 2006, that there were not sufficient reasons for con tinuing the investigation and added that it did not propose to take any further action on the matter.",1,"['there be reason', 'company tinue investigation']"
"Furthermore, by its letter of 28 April 2006, it stated that the financial measures in question did not constitute unlawful aid.",1,[]
"Since the Commission concluded that there were not sufficient reasons for continu ing the investigation of the complaint, it follows from the substance of the act in question that that institution formed a definitive opinion on the measures examined, thus expressing its wish to terminate its preliminary examination.",1,"['there be reason', 'institution form opinion']"
"With that finding, as follows from the case-law cited in paragraph 52 of this judgment, it refused by im plication to initiate the formal investigation procedure under Article 88(2) EC.",1,[]
"The appellant, as an undertaking in competition with the company benefiting from the measures complained of, is without doubt an interested party for the purposes of Article 88(2) EC (see Commission v Sytraval and Brink’s France, paragraph 41, and Case C-319/07 P 3F v Commission [2009] ECR I-5963, paragraph 32), having regard to the definition of that term in Article 1(h) of Regulation No 659/1999.",1,['EC see Commission']
"It must therefore be held that the General Court erred in law in holding that the act in question did not have the characteristics of a decision producing binding legal effects such as to affect the appellant’s interests and, in particular, that it did not constitute a decision pursuant to Article 4 of Regulation No 659/1999.",1,"['act have characteristic', 'it stitute decision']"
It follows that the act in question must be regarded as an act open to challenge for the purposes of Article 230 EC.,1,[]
It follows from the foregoing considerations that the second to fourth grounds raised by NDSHT in support of its appeal must be upheld.,1,[]
"Moreover, as the Court has pointed out in paragraphs 52 and 60 of this judgment that a decision such as the act in question constituted an act open to challenge even though the Commission found that the measures complained of constituted existing aid, it is no longer necessary to examine the first ground of appeal put forward by the appellant alleging distortion of the contents of the contested letters.",1,[]
"In those circumstances, the judgment under appeal must be set aside.",1,[]
I  -  11936 JUDGMENT OF 18.,0,[]
"0 — CASE C-322/09 P Referral of the case back to the General Court 64 In accordance with the first paragraph of Article 61 of the Statute of the Court of Justice of the European Union, if the Court quashes a decision of the General Court, it may itself give final judgment in the matter, where the state of the proceedings so permits, or refer the case back to the General Court for judgment.",0,"['Court quash decision', 'it give judgment']"
"However, the Court is not in a position to adjudicate on the substance of the action brought by NDSHT.",0,[]
"That aspect of the action, and in particular the question whether the Commission was wrong to decide not to initiate the formal investigation proce dure under Article 88(2) EC, on the ground that the measures at issue constituted existing aid in any case compatible with the common market, involves carrying out assessments of fact on the basis of information which was not evaluated by the Gen eral Court or debated before the Court.",0,['company stitute aid']
"Conversely, the Court does have the informa tion necessary to rule definitively on the objections of inadmissibility raised by the Commission during the proceedings at first instance.",0,['<ORG> have informa tion']
"For the reasons given in paragraphs 44 to 62 of this judgment, that objection of inad missibility, alleging that the act in question is not open to challenge in an action for annulment, must be dismissed.",0,[]
"The case must therefore be referred back to the General Court for judgment on ND SHT’s claim for annulment of the Commission’s decision, contained in the contested I  -  11937 NDSHT v COMMISSION letters, not to continue its investigation of the complaint lodged by the appellant con cerning allegedly unlawful State aid granted by the City of Stockholm to SVB.",0,[]
"Costs 68 Since the case is being referred back to the General Court, it is appropriate to reserve the costs relating to the present appeal proceedings.",0,[]
"On those grounds, the Court (Third Chamber) hereby: Sets aside the judgment of the Court of First Instance of the European Com munities of 9 June 2009 in Case T-152/06 NDSHT v Commission; Dismisses the objection of inadmissibility raised by the Commission of the European Communities before the General Court; I  -  11938 JUDGMENT OF 18.",0,"['<ORG> set judgment', 'case dismiss objection']"
"0 — CASE C-322/09 P Refers the case back to the General Court of the European Union for judg ment on the claim of NDSHT Nya Destination Stockholm Hotell & Teater paket AB for annulment of the decision of the Commission of the European Communities, contained in its letters of 24 March and 28 April 2006, not to continue its examination of the complaint that that company had lodged concerning allegedly unlawful State aid granted by the City of Stockholm to Stockholm Visitors Board AB; Orders that the costs be reserved.",0,['company pany lodge order']
