text,label,dhananjay_events
"In that regard, it should be recalled that KFC was part of a group of, at most, 14 applicants for first GFA authorisation, whose requests were pending at the time of the 11 July 2001 decision, that those requests were suspended following that decision, and that the Netherlands authorities announced on 5 December 2002 that they would be ceasing, with immediate effect, to consider any new requests for the application of the GFA scheme.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547156), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.84950066), 'word': ' that regard, it should be recalled', 'start': 2, 'end': 37}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9953864), 'word': ' that', 'start': 37, 'end': 42}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8140695), 'word': ' KFC', 'start': 42, 'end': 46}, {'entity_group': 'LABEL_1', 'score': np.float32(0.967929), 'word': ' was', 'start': 46, 'end': 50}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9889818), 'word': ' part of a group of, at most, 14 applicants', 'start': 50, 'end': 93}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99994576), 'word': ' for', 'start': 93, 'end': 97}, {'entity_group': 'LABEL_0', 'score': np.float32(0.963467), 'word': ' first GFA authorisation', 'start': 97, 'end': 121}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9257443), 'word': ', whose', 'start': 121, 'end': 128}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96631527), 'word': ' requests were pending at the time of the', 'start': 128, 'end': 169}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97419983), 'word': ' ', 'start': 169, 'end': 170}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999979), 'word': '11 July', 'start': 170, 'end': 177}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9200791), 'word': ' 2', 'start': 177, 'end': 179}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9605091), 'word': '001 decision, that those requests', 'start': 179, 'end': 212}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9757184), 'word': ' were', 'start': 212, 'end': 217}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998515), 'word': ' suspended following that decision', 'start': 217, 'end': 251}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7832141), 'word': ',', 'start': 251, 'end': 252}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99423105), 'word': ' and that the Netherlands authorities announced on 5 December', 'start': 252, 'end': 313}, {'entity_group': 'LABEL_1', 'score': np.float32(0.999094), 'word': ' ', 'start': 313, 'end': 314}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97258705), 'word': '2002 that they would be ceasing, with', 'start': 314, 'end': 351}, {'entity_group': 'LABEL_1', 'score': np.float32(0.94752914), 'word': ' immediate', 'start': 351, 'end': 361}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99523735), 'word': ' effect, to consider any new', 'start': 361, 'end': 389}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99920124), 'word': ' requests', 'start': 389, 'end': 398}, {'entity_group': 'LABEL_0', 'score': np.float32(0.80955756), 'word': ' for the application of the GFA scheme.', 'start': 398, 'end': 437}]"
"Thus, as the Court of First Instance stated correctly in paragraphs 98 and 100 of the judgment under appeal, KFC formed part of a closed group of undertakings – and not of an indefinite number of undertakings belonging to the sector concerned – specifically affected by the contested decision.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.88713944), 'word': 'Thus, as the', 'start': 0, 'end': 12}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7805221), 'word': ' Court', 'start': 12, 'end': 18}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9607881), 'word': ' of First Instance stated correctly in paragraphs 98 and 100 of the judgment', 'start': 18, 'end': 94}, {'entity_group': 'LABEL_1', 'score': np.float32(0.999321), 'word': ' under', 'start': 94, 'end': 100}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9539362), 'word': ' appeal, KFC formed part of a closed group of undertakings – and not of an', 'start': 100, 'end': 174}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96052843), 'word': ' indefinite', 'start': 174, 'end': 185}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9539298), 'word': ' number of undertakings belonging to the sector concerned – specifically affected by the contested decision.', 'start': 185, 'end': 293}]"
"It should be borne in mind that, in order to benefit from the GFA scheme, an undertaking which had made a request for first GFA authorisation must have had already taken the necessary measures in order to fulfil the criteria required for that scheme.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9728824), 'word': 'It should be borne in mind that,', 'start': 0, 'end': 32}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9805571), 'word': ' in', 'start': 32, 'end': 35}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9884998), 'word': ' order to benefit', 'start': 35, 'end': 52}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8929504), 'word': ' from the', 'start': 52, 'end': 61}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99086046), 'word': ' GFA scheme,', 'start': 61, 'end': 73}, {'entity_group': 'LABEL_1', 'score': np.float32(0.56184435), 'word': ' an', 'start': 73, 'end': 76}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96567154), 'word': ' undertaking which had', 'start': 76, 'end': 98}, {'entity_group': 'LABEL_1', 'score': np.float32(0.53325874), 'word': ' made a', 'start': 98, 'end': 105}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8554401), 'word': ' request', 'start': 105, 'end': 113}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7761681), 'word': ' for first', 'start': 113, 'end': 123}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7266416), 'word': ' G', 'start': 123, 'end': 125}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99993205), 'word': 'FA', 'start': 125, 'end': 127}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999826), 'word': ' authorisation', 'start': 127, 'end': 141}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7628242), 'word': ' must have', 'start': 141, 'end': 151}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9174902), 'word': ' had already', 'start': 151, 'end': 163}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6078381), 'word': ' taken', 'start': 163, 'end': 169}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8110217), 'word': ' the', 'start': 169, 'end': 173}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9103629), 'word': ' necessary', 'start': 173, 'end': 183}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9719141), 'word': ' measures in order to', 'start': 183, 'end': 204}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9869273), 'word': ' fulfil the criteria', 'start': 204, 'end': 224}, {'entity_group': 'LABEL_0', 'score': np.float32(0.937528), 'word': ' required for that scheme.', 'start': 224, 'end': 250}]"
"Furthermore, as the Netherlands authorities did not have any discretion in that regard, they were obliged to grant such an authorisation if those criteria were fulfilled.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.91824454), 'word': 'Furthermore, as the Netherlands authorities', 'start': 0, 'end': 43}, {'entity_group': 'LABEL_1', 'score': np.float32(0.85049945), 'word': ' did', 'start': 43, 'end': 47}, {'entity_group': 'LABEL_0', 'score': np.float32(0.79404044), 'word': ' not have any discretion', 'start': 47, 'end': 71}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7698362), 'word': ' in that', 'start': 71, 'end': 79}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97766596), 'word': ' regard, they were obliged to grant such an authorisation if those criteria were fulfilled.', 'start': 79, 'end': 170}]"
"Thus, the undertakings whose requests for first GFA authorisation were pending must be regarded as being concerned by the contested decision, by reason of attributes which are peculiar to them and by reason of circumstances in which they are differentiated from every other undertaking in that sector which had not lodged a request for first GFA authorisation.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.96697176), 'word': 'Thus, the undertakings', 'start': 0, 'end': 22}, {'entity_group': 'LABEL_1', 'score': np.float32(0.592697), 'word': ' whose', 'start': 22, 'end': 28}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93084735), 'word': ' requests for', 'start': 28, 'end': 41}, {'entity_group': 'LABEL_1', 'score': np.float32(0.80040264), 'word': ' first GFA', 'start': 41, 'end': 51}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8979218), 'word': ' authorisation were', 'start': 51, 'end': 70}, {'entity_group': 'LABEL_1', 'score': np.float32(0.70075876), 'word': ' pending', 'start': 70, 'end': 78}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97628886), 'word': ' must be regarded as being concerned', 'start': 78, 'end': 114}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8649789), 'word': ' by', 'start': 114, 'end': 117}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9798177), 'word': ' the', 'start': 117, 'end': 121}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6070194), 'word': ' contested', 'start': 121, 'end': 131}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99957144), 'word': ' decision, by reason', 'start': 131, 'end': 151}, {'entity_group': 'LABEL_1', 'score': np.float32(0.89590955), 'word': ' of', 'start': 151, 'end': 154}, {'entity_group': 'LABEL_0', 'score': np.float32(0.62233263), 'word': ' attributes', 'start': 154, 'end': 165}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96889), 'word': ' which', 'start': 165, 'end': 171}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97595227), 'word': ' are peculiar to them and by reason of circumstances', 'start': 171, 'end': 223}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7970287), 'word': ' in', 'start': 223, 'end': 226}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93924487), 'word': ' which they are differentiated from', 'start': 226, 'end': 261}, {'entity_group': 'LABEL_1', 'score': np.float32(0.87198037), 'word': ' every', 'start': 261, 'end': 267}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9015152), 'word': ' other undertaking in', 'start': 267, 'end': 288}, {'entity_group': 'LABEL_1', 'score': np.float32(0.58082175), 'word': ' that', 'start': 288, 'end': 293}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99656856), 'word': ' sector which had not', 'start': 293, 'end': 314}, {'entity_group': 'LABEL_1', 'score': np.float32(0.73282635), 'word': ' lodged', 'start': 314, 'end': 321}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9177537), 'word': ' a request for first GFA authorisation.', 'start': 321, 'end': 360}]"
It follows that those undertakings have standing to bring an individual action against the contested decision.,prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9864057), 'word': 'It follows that those undertakings', 'start': 0, 'end': 34}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9913059), 'word': ' have', 'start': 34, 'end': 39}, {'entity_group': 'LABEL_0', 'score': np.float32(0.77208084), 'word': ' standing to', 'start': 39, 'end': 51}, {'entity_group': 'LABEL_1', 'score': np.float32(0.75261414), 'word': ' bring an', 'start': 51, 'end': 60}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9453965), 'word': ' individual action against the contested decision.', 'start': 60, 'end': 110}]"
"Doubt is not cast on that finding by the Commission’s argument that, first, it was unaware of the existence of undertakings in KFC’s situation and, second, KFC had not made use of the possibility, provided for in Article 88(2) EC, of submitting observations in the course of the formal investigation procedure of the GFA scheme.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9661565), 'word': 'Doubt is not cast on that finding by the Commission’s argument that, first', 'start': 0, 'end': 74}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6146443), 'word': ', it', 'start': 74, 'end': 78}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99404395), 'word': ' was unaware of the existence of undertakings', 'start': 78, 'end': 123}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99935514), 'word': ' in', 'start': 123, 'end': 126}, {'entity_group': 'LABEL_0', 'score': np.float32(0.920598), 'word': ' KFC’s situation and, second, KFC had not made use of the possibility, provided for', 'start': 126, 'end': 209}, {'entity_group': 'LABEL_1', 'score': np.float32(0.84827954), 'word': ' in Article ', 'start': 209, 'end': 221}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99994624), 'word': '88(2', 'start': 221, 'end': 225}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7776523), 'word': ') EC', 'start': 225, 'end': 229}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90378773), 'word': ', of', 'start': 229, 'end': 233}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6179207), 'word': ' submitting', 'start': 233, 'end': 244}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999833), 'word': ' observations', 'start': 244, 'end': 257}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96949255), 'word': ' in the', 'start': 257, 'end': 264}, {'entity_group': 'LABEL_0', 'score': np.float32(0.66017777), 'word': ' course', 'start': 264, 'end': 271}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8274865), 'word': ' of the formal', 'start': 271, 'end': 285}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99875695), 'word': ' investigation procedure of the GFA scheme.', 'start': 285, 'end': 328}]"
The Commission’s knowledge of the situation of the undertakings which had requested first GFA authorisation has no bearing on the fact that those undertakings may be individually affected by the contested decision.,prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.997022), 'word': 'The', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9987831), 'word': ' Commission’', 'start': 3, 'end': 15}, {'entity_group': 'LABEL_1', 'score': np.float32(0.71707994), 'word': 's', 'start': 15, 'end': 16}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9327109), 'word': ' knowledge of the situation of the undertakings which had', 'start': 16, 'end': 73}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9606337), 'word': ' requested first', 'start': 73, 'end': 89}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98194164), 'word': ' GFA authorisation has no bearing on the fact', 'start': 89, 'end': 134}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8560799), 'word': ' that', 'start': 134, 'end': 139}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96707815), 'word': ' those undertakings may be', 'start': 139, 'end': 165}, {'entity_group': 'LABEL_1', 'score': np.float32(0.596937), 'word': ' individually', 'start': 165, 'end': 178}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8701146), 'word': ' affected by the contested decision.', 'start': 178, 'end': 214}]"
"Accordingly, the Court of First Instance was right to find that KFC had standing to bring proceedings.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9461125), 'word': 'Accordingly, the Court of First Instance was right to find that KFC had standing to bring proceedings', 'start': 0, 'end': 101}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9855882), 'word': '.', 'start': 101, 'end': 102}]"
"According to settled case‑law, for an applicant to have an interest in bringing proceedings in the light of the subject‑matter of the action, that action must be capable, through its outcome, of procuring an advantage to the party which brought it (see, to that effect, Case C‑50/00 P Unión de Pequeños Agricultores v Council [2002] ECR I‑6677, paragraph 23; Case C‑277/01 P Parliament v Samper [2003] ECR I‑3019, paragraphs 30 and 31; order of 5 March 2009 in Case C‑183/08 P Commission v Provincia di Imperia , paragraph 19 and the case‑law cited).",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.66486174), 'word': 'According', 'start': 0, 'end': 9}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9954034), 'word': ' to', 'start': 9, 'end': 12}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96289605), 'word': ' settled', 'start': 12, 'end': 20}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99040234), 'word': ' case‑law, for an applicant to', 'start': 20, 'end': 50}, {'entity_group': 'LABEL_1', 'score': np.float32(0.96874547), 'word': ' have', 'start': 50, 'end': 55}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9015175), 'word': ' an interest in bringing proceedings', 'start': 55, 'end': 91}, {'entity_group': 'LABEL_1', 'score': np.float32(0.73713285), 'word': ' in', 'start': 91, 'end': 94}, {'entity_group': 'LABEL_0', 'score': np.float32(0.7121184), 'word': ' the', 'start': 94, 'end': 98}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99930704), 'word': ' light', 'start': 98, 'end': 104}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8707059), 'word': ' of the subject‑matter', 'start': 104, 'end': 126}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999999), 'word': ' of', 'start': 126, 'end': 129}, {'entity_group': 'LABEL_0', 'score': np.float32(0.843622), 'word': ' the action, that action must be', 'start': 129, 'end': 161}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99853396), 'word': ' capable', 'start': 161, 'end': 169}, {'entity_group': 'LABEL_0', 'score': np.float32(0.81845987), 'word': ', through', 'start': 169, 'end': 178}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5783649), 'word': ' its', 'start': 178, 'end': 182}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9809441), 'word': ' outcome, of procuring an advantage to the party which brought it', 'start': 182, 'end': 247}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9998211), 'word': ' (', 'start': 247, 'end': 249}, {'entity_group': 'LABEL_0', 'score': np.float32(0.76011854), 'word': 'see', 'start': 249, 'end': 252}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9990701), 'word': ',', 'start': 252, 'end': 253}, {'entity_group': 'LABEL_0', 'score': np.float32(0.78125876), 'word': ' to that effect', 'start': 253, 'end': 268}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9989586), 'word': ',', 'start': 268, 'end': 269}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9584224), 'word': ' Case C‑50/00 P Unión de Pequeños Agricultores v Council [', 'start': 269, 'end': 327}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9991462), 'word': '2', 'start': 327, 'end': 328}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99837923), 'word': '002]', 'start': 328, 'end': 332}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5720836), 'word': ' ECR', 'start': 332, 'end': 336}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9918156), 'word': ' I‑6677, paragraph', 'start': 336, 'end': 354}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7509929), 'word': ' ', 'start': 354, 'end': 355}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9855751), 'word': '23; Case C', 'start': 355, 'end': 365}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9220623), 'word': '‑', 'start': 365, 'end': 366}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99860847), 'word': '277/01 P', 'start': 366, 'end': 374}, {'entity_group': 'LABEL_1', 'score': np.float32(0.93655527), 'word': ' Parliament v Samper [20', 'start': 374, 'end': 398}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95934683), 'word': '03] ECR I‑3019, paragraphs', 'start': 398, 'end': 424}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6638099), 'word': ' 3', 'start': 424, 'end': 426}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99912435), 'word': '0 and', 'start': 426, 'end': 431}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8184444), 'word': ' ', 'start': 431, 'end': 432}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99436533), 'word': '31; order of 5 March', 'start': 432, 'end': 452}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99971557), 'word': ' 2', 'start': 452, 'end': 454}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9964586), 'word': '009', 'start': 454, 'end': 457}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5610388), 'word': ' in', 'start': 457, 'end': 460}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9835779), 'word': ' Case C‑183/08 P Commission v', 'start': 460, 'end': 489}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97245604), 'word': ' Provincia', 'start': 489, 'end': 499}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9787247), 'word': ' di Imp', 'start': 499, 'end': 506}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8676381), 'word': 'eria', 'start': 506, 'end': 510}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9479718), 'word': ' , paragraph 19 and the case', 'start': 510, 'end': 538}, {'entity_group': 'LABEL_1', 'score': np.float32(0.88726354), 'word': '‑law', 'start': 538, 'end': 542}, {'entity_group': 'LABEL_0', 'score': np.float32(0.82568645), 'word': ' cited).', 'start': 542, 'end': 550}]"
"In the present case, it is not in dispute that, if the contested decision had extended the transitional scheme to include requests for first GFA authorisation that were pending on the date of notification of that decision, those requests would have been considered by the Netherlands authorities.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547144), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94909656), 'word': ' the present case, it is not in dispute that, if the contested decision', 'start': 2, 'end': 73}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99324447), 'word': ' had', 'start': 73, 'end': 77}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9369812), 'word': ' extended', 'start': 77, 'end': 86}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9803934), 'word': ' the', 'start': 86, 'end': 90}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8537059), 'word': ' transitional', 'start': 90, 'end': 103}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9943288), 'word': ' scheme', 'start': 103, 'end': 110}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8003539), 'word': ' to', 'start': 110, 'end': 113}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98387575), 'word': ' include requests for', 'start': 113, 'end': 134}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9348643), 'word': ' first', 'start': 134, 'end': 140}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9588062), 'word': ' GFA', 'start': 140, 'end': 144}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9801309), 'word': ' authorisation', 'start': 144, 'end': 158}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9974441), 'word': ' that were pending', 'start': 158, 'end': 176}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96406907), 'word': ' on', 'start': 176, 'end': 179}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5419843), 'word': ' the', 'start': 179, 'end': 183}, {'entity_group': 'LABEL_0', 'score': np.float32(0.91189843), 'word': ' date of notification', 'start': 183, 'end': 204}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9471526), 'word': ' of that', 'start': 204, 'end': 212}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94740516), 'word': ' decision, those requests would', 'start': 212, 'end': 243}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9917343), 'word': ' have been considered', 'start': 243, 'end': 264}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9782671), 'word': ' by the Netherlands authorities.', 'start': 264, 'end': 296}]"
"In that regard, it should be recalled that those authorities had no discretionary power, as they were obliged to grant that authorisation if the criteria required to benefit from the GFA scheme were fulfilled.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547144), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8494996), 'word': ' that regard, it should be recalled', 'start': 2, 'end': 37}, {'entity_group': 'LABEL_1', 'score': np.float32(0.80467784), 'word': ' that those', 'start': 37, 'end': 48}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97840387), 'word': ' authorities had no discretionary power, as they were obliged to', 'start': 48, 'end': 112}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7924491), 'word': ' grant that', 'start': 112, 'end': 123}, {'entity_group': 'LABEL_0', 'score': np.float32(0.87646127), 'word': ' authorisation if', 'start': 123, 'end': 140}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9643465), 'word': ' the criteria', 'start': 140, 'end': 153}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9159732), 'word': ' required to benefit from the GFA scheme were fulfilled', 'start': 153, 'end': 208}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7712129), 'word': '.', 'start': 208, 'end': 209}]"
"Thus, on the date on which it brought its action before the Court of First Instance, KFC had a vested and present interest in bringing proceedings against the contested decision, in so far as,  in the event that the contested decision were annulled, its request for first GFA authorisation would be considered, with the result that KFC could join that scheme if it were to fulfil the aforementioned criteria.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9324504), 'word': 'Thus, on the date on which it brought', 'start': 0, 'end': 37}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5459118), 'word': ' its', 'start': 37, 'end': 41}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94183123), 'word': ' action before the Court of First Instance', 'start': 41, 'end': 83}, {'entity_group': 'LABEL_1', 'score': np.float32(0.881387), 'word': ', KFC had', 'start': 83, 'end': 92}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9915113), 'word': ' a', 'start': 92, 'end': 94}, {'entity_group': 'LABEL_1', 'score': np.float32(0.88385415), 'word': ' vested and present', 'start': 94, 'end': 113}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9863555), 'word': ' interest in bringing proceedings against the', 'start': 113, 'end': 158}, {'entity_group': 'LABEL_1', 'score': np.float32(0.80906886), 'word': ' contested', 'start': 158, 'end': 168}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9781808), 'word': ' decision, in so', 'start': 168, 'end': 184}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6778718), 'word': ' far as', 'start': 184, 'end': 191}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96576965), 'word': ',  in the event that the contested decision', 'start': 191, 'end': 234}, {'entity_group': 'LABEL_1', 'score': np.float32(0.60283864), 'word': ' were', 'start': 234, 'end': 239}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99964935), 'word': ' annulled,', 'start': 239, 'end': 249}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8083716), 'word': ' its', 'start': 249, 'end': 253}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9991493), 'word': ' request for', 'start': 253, 'end': 265}, {'entity_group': 'LABEL_1', 'score': np.float32(0.81150955), 'word': ' first G', 'start': 265, 'end': 273}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96869916), 'word': 'FA authorisation would be considered, with', 'start': 273, 'end': 315}, {'entity_group': 'LABEL_1', 'score': np.float32(0.60191685), 'word': ' the', 'start': 315, 'end': 319}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999548), 'word': ' result that', 'start': 319, 'end': 331}, {'entity_group': 'LABEL_1', 'score': np.float32(0.92827326), 'word': ' KFC', 'start': 331, 'end': 335}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9077214), 'word': ' could join that scheme if', 'start': 335, 'end': 361}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9412637), 'word': ' it were', 'start': 361, 'end': 369}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8141099), 'word': ' to', 'start': 369, 'end': 372}, {'entity_group': 'LABEL_1', 'score': np.float32(0.89063376), 'word': ' fulfil the aforementioned criteria', 'start': 372, 'end': 407}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9704506), 'word': '.', 'start': 407, 'end': 408}]"
