text,label,dhananjay_events
Recital 42 of the contested decision states that ‘the difference between the business tax actually paid by FT and that which should have been due under the ordinary law from 1 January 1994 to 1 January 2003 constitutes State aid inasmuch as it represents an advantage for FT granted through resources which would otherwise have been incorporated in the budget of the State’.,prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.99997926), 'word': 'Rec', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95453453), 'word': 'ital 42', 'start': 3, 'end': 10}, {'entity_group': 'LABEL_1', 'score': np.float32(0.85399324), 'word': ' of', 'start': 10, 'end': 13}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9879347), 'word': ' the', 'start': 13, 'end': 17}, {'entity_group': 'LABEL_1', 'score': np.float32(0.55152667), 'word': ' contested', 'start': 17, 'end': 27}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9993251), 'word': ' decision states that', 'start': 27, 'end': 48}, {'entity_group': 'LABEL_1', 'score': np.float32(0.82018894), 'word': ' ‘', 'start': 48, 'end': 50}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9361937), 'word': 'the difference', 'start': 50, 'end': 64}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99616796), 'word': ' between the', 'start': 64, 'end': 76}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9899525), 'word': ' business', 'start': 76, 'end': 85}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9804208), 'word': ' tax actually', 'start': 85, 'end': 98}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999244), 'word': ' paid by', 'start': 98, 'end': 106}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9925524), 'word': ' FT', 'start': 106, 'end': 109}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99531513), 'word': ' and that which', 'start': 109, 'end': 124}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6835832), 'word': ' should', 'start': 124, 'end': 131}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98270863), 'word': ' have', 'start': 131, 'end': 136}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8973712), 'word': ' been', 'start': 136, 'end': 141}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999769), 'word': ' due', 'start': 141, 'end': 145}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99119467), 'word': ' under the ordinary', 'start': 145, 'end': 164}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9689249), 'word': ' law from', 'start': 164, 'end': 173}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9908059), 'word': ' ', 'start': 173, 'end': 174}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98692113), 'word': '1 January', 'start': 174, 'end': 183}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9992686), 'word': ' ', 'start': 183, 'end': 184}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9684488), 'word': '1994 to 1', 'start': 184, 'end': 193}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7837286), 'word': ' January ', 'start': 193, 'end': 202}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99514973), 'word': '2003', 'start': 202, 'end': 206}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9316558), 'word': ' constitutes State', 'start': 206, 'end': 224}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90589124), 'word': ' aid inasmuch as it represents', 'start': 224, 'end': 254}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8859757), 'word': ' an advantage', 'start': 254, 'end': 267}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9064851), 'word': ' for FT granted', 'start': 267, 'end': 282}, {'entity_group': 'LABEL_1', 'score': np.float32(0.993634), 'word': ' through', 'start': 282, 'end': 290}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9868205), 'word': ' resources which would otherwise have been incorporated', 'start': 290, 'end': 345}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9964156), 'word': ' in the', 'start': 345, 'end': 352}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9980016), 'word': ' budget of the State’.', 'start': 352, 'end': 374}]"
Recital 49 of the decision states that the professional tax was payable annually.,prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.99997926), 'word': 'Rec', 'start': 0, 'end': 3}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9545429), 'word': 'ital 49', 'start': 3, 'end': 10}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9242012), 'word': ' of', 'start': 10, 'end': 13}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9843442), 'word': ' the decision states that the professional tax', 'start': 13, 'end': 59}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99401855), 'word': ' was', 'start': 59, 'end': 63}, {'entity_group': 'LABEL_0', 'score': np.float32(0.995687), 'word': ' payable annually.', 'start': 63, 'end': 81}]"
"Furthermore, the point is also made that business tax is payable annually at recital 25 of the decision initiating the formal investigation, to which recital 15 of the contested decision refers.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9640025), 'word': 'Furthermore, the point is also made that business tax is payable annually at recital', 'start': 0, 'end': 84}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7470099), 'word': ' ', 'start': 84, 'end': 85}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95879126), 'word': '25 of', 'start': 85, 'end': 90}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9368034), 'word': ' the', 'start': 90, 'end': 94}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9995654), 'word': ' decision', 'start': 94, 'end': 103}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9999878), 'word': ' initiating the formal', 'start': 103, 'end': 125}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93749064), 'word': ' investigation, to which recital', 'start': 125, 'end': 157}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9714442), 'word': ' ', 'start': 157, 'end': 158}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90959376), 'word': '15 of', 'start': 158, 'end': 163}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9828172), 'word': ' the', 'start': 163, 'end': 167}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9364335), 'word': ' contested decision refers.', 'start': 167, 'end': 194}]"
"Consequently, the General Court’s interpretation to the effect that the aid at issue consisted in the tax differential deriving from the application of the provisions establishing a special regime is consistent with the enacting terms of the contested decision, which categorises the regime applicable to FT between the years 1994 and 2002 as aid which is incompatible with the common market.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.8800521), 'word': 'Consequently, the', 'start': 0, 'end': 17}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97480226), 'word': ' General', 'start': 17, 'end': 25}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9446869), 'word': ' Court’s interpretation to the effect that the aid at issue consisted', 'start': 25, 'end': 94}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7565955), 'word': ' in the', 'start': 94, 'end': 101}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99805766), 'word': ' tax differential deriving', 'start': 101, 'end': 127}, {'entity_group': 'LABEL_1', 'score': np.float32(0.83225703), 'word': ' from the', 'start': 127, 'end': 136}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9987255), 'word': ' application', 'start': 136, 'end': 148}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99573815), 'word': ' of the', 'start': 148, 'end': 155}, {'entity_group': 'LABEL_0', 'score': np.float32(0.94074786), 'word': ' provisions', 'start': 155, 'end': 166}, {'entity_group': 'LABEL_1', 'score': np.float32(0.95511484), 'word': ' establishing a special', 'start': 166, 'end': 189}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9184649), 'word': ' regime is consistent with', 'start': 189, 'end': 215}, {'entity_group': 'LABEL_1', 'score': np.float32(0.66193604), 'word': ' the', 'start': 215, 'end': 219}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9898112), 'word': ' enacting terms of the contested decision, which categor', 'start': 219, 'end': 275}, {'entity_group': 'LABEL_1', 'score': np.float32(0.57219243), 'word': 'ises', 'start': 275, 'end': 279}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9846163), 'word': ' the regime applicable to FT between', 'start': 279, 'end': 315}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9993393), 'word': ' the', 'start': 315, 'end': 319}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99998355), 'word': ' years', 'start': 319, 'end': 325}, {'entity_group': 'LABEL_1', 'score': np.float32(0.55816716), 'word': ' ', 'start': 325, 'end': 326}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9388304), 'word': '1994 and ', 'start': 326, 'end': 335}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9258228), 'word': '2', 'start': 335, 'end': 336}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99691015), 'word': '0', 'start': 336, 'end': 337}, {'entity_group': 'LABEL_1', 'score': np.float32(0.68487215), 'word': '0', 'start': 337, 'end': 338}, {'entity_group': 'LABEL_0', 'score': np.float32(0.90611506), 'word': '2 as aid which is incompatible', 'start': 338, 'end': 368}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7164055), 'word': ' with', 'start': 368, 'end': 373}, {'entity_group': 'LABEL_0', 'score': np.float32(0.918187), 'word': ' the common market.', 'start': 373, 'end': 392}]"
"Indeed, it is by virtue of that special regime that FT was not required to pay business tax in the amounts for which it would normally have been liable under the general law tax regime.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9951975), 'word': 'Indeed, it is by virtue of that', 'start': 0, 'end': 31}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6250481), 'word': ' special', 'start': 31, 'end': 39}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99999726), 'word': ' regime', 'start': 39, 'end': 46}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9920775), 'word': ' that FT was', 'start': 46, 'end': 58}, {'entity_group': 'LABEL_0', 'score': np.float32(0.6556762), 'word': ' not', 'start': 58, 'end': 62}, {'entity_group': 'LABEL_1', 'score': np.float32(0.892694), 'word': ' required to pay business', 'start': 62, 'end': 87}, {'entity_group': 'LABEL_0', 'score': np.float32(0.903415), 'word': ' tax in the amounts for', 'start': 87, 'end': 110}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9799391), 'word': ' which', 'start': 110, 'end': 116}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9240053), 'word': ' it would normally have been liable', 'start': 116, 'end': 151}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8534593), 'word': ' under the general', 'start': 151, 'end': 169}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9955127), 'word': ' law tax regime.', 'start': 169, 'end': 185}]"
The second part of the second ground of appeal must therefore be rejected.,prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9730545), 'word': 'The second', 'start': 0, 'end': 10}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9968358), 'word': ' part of the second', 'start': 10, 'end': 29}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8032025), 'word': ' ground of', 'start': 29, 'end': 39}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8058393), 'word': ' appeal', 'start': 39, 'end': 46}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99955094), 'word': ' must therefore', 'start': 46, 'end': 61}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9938851), 'word': ' be rejected', 'start': 61, 'end': 73}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6181124), 'word': '.', 'start': 73, 'end': 74}]"
"In the light of the arguments put forward by the parties, it is necessary to consider whether the General Court erred in law in finding, at paragraph 218 of the judgment under appeal, that the Commission had been correct in refusing in the contested decision to offset the amounts paid by FT by way of fixed levy from 1991 to 1993 against the tax differentials arising from the special tax regime for the period from 1994 to 2002, in order to determine whether that company benefited from State aid for the purposes of Article 87(1) EC.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9547156), 'word': 'In', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99852264), 'word': ' the light', 'start': 2, 'end': 12}, {'entity_group': 'LABEL_1', 'score': np.float32(0.905464), 'word': ' of the', 'start': 12, 'end': 19}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9670586), 'word': ' arguments put forward by the parties, it is necessary to consider whether', 'start': 19, 'end': 93}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9033413), 'word': ' the General', 'start': 93, 'end': 105}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99997586), 'word': ' Court erred', 'start': 105, 'end': 117}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9727284), 'word': ' in', 'start': 117, 'end': 120}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999994), 'word': ' law', 'start': 120, 'end': 124}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98834586), 'word': ' in', 'start': 124, 'end': 127}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99590147), 'word': ' finding, at paragraph', 'start': 127, 'end': 149}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98486656), 'word': ' ', 'start': 149, 'end': 150}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99847126), 'word': '218', 'start': 150, 'end': 153}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99600405), 'word': ' of the', 'start': 153, 'end': 160}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99993944), 'word': ' judgment', 'start': 160, 'end': 169}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9990527), 'word': ' under', 'start': 169, 'end': 175}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8595948), 'word': ' appeal, that', 'start': 175, 'end': 188}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9833255), 'word': ' the', 'start': 188, 'end': 192}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9421994), 'word': ' Commission had been correct in refusing', 'start': 192, 'end': 232}, {'entity_group': 'LABEL_1', 'score': np.float32(0.782999), 'word': ' in the', 'start': 232, 'end': 239}, {'entity_group': 'LABEL_0', 'score': np.float32(0.897668), 'word': ' contested decision to offset', 'start': 239, 'end': 268}, {'entity_group': 'LABEL_1', 'score': np.float32(0.66595745), 'word': ' the', 'start': 268, 'end': 272}, {'entity_group': 'LABEL_0', 'score': np.float32(0.941879), 'word': ' amounts paid by FT by way', 'start': 272, 'end': 298}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9990163), 'word': ' of fixed levy', 'start': 298, 'end': 312}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9649467), 'word': ' from 1991 to 1993 against', 'start': 312, 'end': 338}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8779483), 'word': ' the tax differentials', 'start': 338, 'end': 360}, {'entity_group': 'LABEL_0', 'score': np.float32(0.86417323), 'word': ' arising from the', 'start': 360, 'end': 377}, {'entity_group': 'LABEL_1', 'score': np.float32(0.590678), 'word': ' special', 'start': 377, 'end': 385}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9972187), 'word': ' tax', 'start': 385, 'end': 389}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6559303), 'word': ' regime', 'start': 389, 'end': 396}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9697644), 'word': ' for the period from 1994 to 2002, in order to determine whether that company benefited', 'start': 396, 'end': 483}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99219316), 'word': ' from', 'start': 483, 'end': 488}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96494913), 'word': ' State aid for the purposes of Article', 'start': 488, 'end': 526}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9471075), 'word': ' ', 'start': 526, 'end': 527}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99968415), 'word': '87', 'start': 527, 'end': 529}, {'entity_group': 'LABEL_1', 'score': np.float32(0.67993456), 'word': '(', 'start': 529, 'end': 530}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9958657), 'word': '1) EC.', 'start': 530, 'end': 536}]"
"While recognising that, when examining a measure likely to constitute State aid, the Commission is entitled to take account of the specific charges imposed on an advantage, the General Court nevertheless found, at paragraph 207 of the judgment under appeal, that a measure cannot be saved from categorisation as aid where the aid beneficiary is subject to a specific charge which is different from and unconnected with the aid in question.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.6627838), 'word': 'While', 'start': 0, 'end': 5}, {'entity_group': 'LABEL_0', 'score': np.float32(0.92221665), 'word': ' recognising', 'start': 5, 'end': 17}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9966499), 'word': ' that', 'start': 17, 'end': 22}, {'entity_group': 'LABEL_0', 'score': np.float32(0.999974), 'word': ',', 'start': 22, 'end': 23}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9854757), 'word': ' when examining a', 'start': 23, 'end': 40}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999732), 'word': ' measure', 'start': 40, 'end': 48}, {'entity_group': 'LABEL_1', 'score': np.float32(0.84575474), 'word': ' likely to', 'start': 48, 'end': 58}, {'entity_group': 'LABEL_0', 'score': np.float32(0.992826), 'word': ' constitute State aid', 'start': 58, 'end': 79}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9567154), 'word': ',', 'start': 79, 'end': 80}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9992434), 'word': ' the Commission is entitled to take account', 'start': 80, 'end': 123}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5813896), 'word': ' of', 'start': 123, 'end': 126}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8747215), 'word': ' the specific charges imposed on an advantage, the General Court', 'start': 126, 'end': 190}, {'entity_group': 'LABEL_1', 'score': np.float32(0.6974081), 'word': ' nevertheless', 'start': 190, 'end': 203}, {'entity_group': 'LABEL_0', 'score': np.float32(0.930622), 'word': ' found, at paragraph 207', 'start': 203, 'end': 227}, {'entity_group': 'LABEL_1', 'score': np.float32(0.985592), 'word': ' of the', 'start': 227, 'end': 234}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999808), 'word': ' judgment', 'start': 234, 'end': 243}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99998677), 'word': ' under', 'start': 243, 'end': 249}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9292938), 'word': ' appeal, that a', 'start': 249, 'end': 264}, {'entity_group': 'LABEL_1', 'score': np.float32(0.97565985), 'word': ' measure', 'start': 264, 'end': 272}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9956762), 'word': ' cannot be saved', 'start': 272, 'end': 288}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9506655), 'word': ' from categorisation', 'start': 288, 'end': 308}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9833343), 'word': ' as aid', 'start': 308, 'end': 315}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9283435), 'word': ' where', 'start': 315, 'end': 321}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9271496), 'word': ' the aid beneficiary is subject', 'start': 321, 'end': 352}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99256474), 'word': ' to a specific', 'start': 352, 'end': 366}, {'entity_group': 'LABEL_0', 'score': np.float32(0.93400735), 'word': ' charge which is different from and unconnected with', 'start': 366, 'end': 418}, {'entity_group': 'LABEL_1', 'score': np.float32(0.5407218), 'word': ' the', 'start': 418, 'end': 422}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99997395), 'word': ' aid in question', 'start': 422, 'end': 438}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99880314), 'word': '.', 'start': 438, 'end': 439}]"
"That affirmation on the part of the General Court is based on a correct interpretation of Article 87(1) EC (see Case 173/73 Italy v Commission [1974] ECR 709, paragraph 34), notwithstanding the fact that it referred incorrectly in that regard to the judgment in Case C‑66/02 Italy v Commission.",prem,"[{'entity_group': 'LABEL_0', 'score': np.float32(0.9712977), 'word': 'That affirmation on the part of the General Court is based on a correct interpretation of Article 87(1) EC', 'start': 0, 'end': 106}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9783226), 'word': ' (', 'start': 106, 'end': 108}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98490816), 'word': 'see Case 173/73 Italy v Commission [1974] ECR 709, paragraph 34), notwithstanding the fact that it referred incorrectly in that regard to the judgment in Case C‑66/02 Italy v Commission.', 'start': 108, 'end': 294}]"
"The General Court therefore did not err in law in finding, at paragraph 208 of the judgment under appeal, that the validity of the French Republic’s and FT’s argument that the over-taxation of FT between 1991 and 1993, attributable to the fixed levy to which it was subject, offset the tax differential from which that company benefited from 1994 to 2002 depends on the analysis of the objective characteristics of the fixed levy applicable between 1991 and 1993 and on whether it may be regarded as a charge which is connected with the advantage enjoyed by FT as a result of its being taxed under the special regime as of 1994.",prem,"[{'entity_group': 'LABEL_1', 'score': np.float32(0.9834988), 'word': 'The General', 'start': 0, 'end': 11}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9330163), 'word': ' Court therefore did not err in', 'start': 11, 'end': 42}, {'entity_group': 'LABEL_1', 'score': np.float32(0.76834404), 'word': ' law in', 'start': 42, 'end': 49}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95801985), 'word': ' finding, at paragraph 208', 'start': 49, 'end': 75}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9686587), 'word': ' of the', 'start': 75, 'end': 82}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8627971), 'word': ' judgment under appeal', 'start': 82, 'end': 104}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99994004), 'word': ',', 'start': 104, 'end': 105}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9914705), 'word': ' that', 'start': 105, 'end': 110}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99932134), 'word': ' the', 'start': 110, 'end': 114}, {'entity_group': 'LABEL_0', 'score': np.float32(0.891391), 'word': ' validity', 'start': 114, 'end': 123}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99973315), 'word': ' of the French', 'start': 123, 'end': 137}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99775773), 'word': ' Republic', 'start': 137, 'end': 146}, {'entity_group': 'LABEL_1', 'score': np.float32(0.78960305), 'word': '’s', 'start': 146, 'end': 148}, {'entity_group': 'LABEL_0', 'score': np.float32(0.8949161), 'word': ' and', 'start': 148, 'end': 152}, {'entity_group': 'LABEL_1', 'score': np.float32(0.532286), 'word': ' FT', 'start': 152, 'end': 155}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9998247), 'word': '’', 'start': 155, 'end': 156}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9995616), 'word': 's', 'start': 156, 'end': 157}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99769306), 'word': ' argument that', 'start': 157, 'end': 171}, {'entity_group': 'LABEL_1', 'score': np.float32(0.87947875), 'word': ' the', 'start': 171, 'end': 175}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9413686), 'word': ' over-tax', 'start': 175, 'end': 184}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8158927), 'word': 'ation of FT', 'start': 184, 'end': 195}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95553666), 'word': ' between 1991 and ', 'start': 195, 'end': 213}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9960592), 'word': '1', 'start': 213, 'end': 214}, {'entity_group': 'LABEL_0', 'score': np.float32(0.995468), 'word': '993,', 'start': 214, 'end': 218}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9919984), 'word': ' attributable', 'start': 218, 'end': 231}, {'entity_group': 'LABEL_0', 'score': np.float32(0.78107667), 'word': ' to the', 'start': 231, 'end': 238}, {'entity_group': 'LABEL_1', 'score': np.float32(0.8195373), 'word': ' fixed levy', 'start': 238, 'end': 249}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9058836), 'word': ' to which', 'start': 249, 'end': 258}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9453492), 'word': ' it was', 'start': 258, 'end': 265}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9994952), 'word': ' subject, offset', 'start': 265, 'end': 281}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98675483), 'word': ' the', 'start': 281, 'end': 285}, {'entity_group': 'LABEL_0', 'score': np.float32(0.96977615), 'word': ' tax differential', 'start': 285, 'end': 302}, {'entity_group': 'LABEL_1', 'score': np.float32(0.98869145), 'word': ' from', 'start': 302, 'end': 307}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9999474), 'word': ' which', 'start': 307, 'end': 313}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7166653), 'word': ' that company', 'start': 313, 'end': 326}, {'entity_group': 'LABEL_0', 'score': np.float32(0.95235986), 'word': ' benefited from 1994 to', 'start': 326, 'end': 349}, {'entity_group': 'LABEL_1', 'score': np.float32(0.693546), 'word': ' ', 'start': 349, 'end': 350}, {'entity_group': 'LABEL_0', 'score': np.float32(0.924564), 'word': '2002 depends', 'start': 350, 'end': 362}, {'entity_group': 'LABEL_1', 'score': np.float32(0.9994024), 'word': ' on the', 'start': 362, 'end': 369}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99944097), 'word': ' analysis of', 'start': 369, 'end': 381}, {'entity_group': 'LABEL_1', 'score': np.float32(0.7518424), 'word': ' the', 'start': 381, 'end': 385}, {'entity_group': 'LABEL_0', 'score': np.float32(0.9948431), 'word': ' objective characteristics of the fixed levy applicable between', 'start': 385, 'end': 448}, {'entity_group': 'LABEL_1', 'score': np.float32(0.86686164), 'word': ' ', 'start': 448, 'end': 449}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99464226), 'word': '1991 and', 'start': 449, 'end': 457}, {'entity_group': 'LABEL_1', 'score': np.float32(0.858038), 'word': ' 1', 'start': 457, 'end': 459}, {'entity_group': 'LABEL_0', 'score': np.float32(0.92439526), 'word': '993 and on whether it may be regarded as a', 'start': 459, 'end': 501}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99094564), 'word': ' charge which is', 'start': 501, 'end': 517}, {'entity_group': 'LABEL_0', 'score': np.float32(0.998042), 'word': ' connected with', 'start': 517, 'end': 532}, {'entity_group': 'LABEL_1', 'score': np.float32(0.81742513), 'word': ' the', 'start': 532, 'end': 536}, {'entity_group': 'LABEL_0', 'score': np.float32(0.99210304), 'word': ' advantage enjoyed by FT as a result', 'start': 536, 'end': 572}, {'entity_group': 'LABEL_1', 'score': np.float32(0.70258784), 'word': ' of', 'start': 572, 'end': 575}, {'entity_group': 'LABEL_0', 'score': np.float32(0.98242074), 'word': ' its being taxed', 'start': 575, 'end': 591}, {'entity_group': 'LABEL_1', 'score': np.float32(0.99463034), 'word': ' under the special', 'start': 591, 'end': 609}, {'entity_group': 'LABEL_0', 'score': np.float32(0.97187626), 'word': ' regime as of 1994.', 'start': 609, 'end': 628}]"
