text,class,events
"In accordance with that arrangement, 35% of the claim of the Slovak tax authorities was to be repaid, that is to say, an anticipated payment of approximately SKK 224.3 million [(approximately EUR 7.45 million)].",0,[' to be repay payment']
"By letter of 20 October 2004, the local tax office indicated to [Frucona Ko�ice], inter alia, that the arrangement conditions, according to which a part of the tax debt did not have to be repaid, constituted indirect State aid, which was subject to the approval of the Commission of the European Communities.",0,"['office indicate koice', 'part do have ', 'dition stitute aid']"
"On 17 December 2004, [Frucona Ko�ice], inter alia, paid to the local tax office a sum of SKK 3 million [(approximately EUR 7.45 million)], corresponding to 35% of its total tax debt.",0,"['koice pay sum', ' respond 35']"
"By decision of 30 December 2004, the Krajsk� s�d v Ko�iciach [(Regional Court, Ko�ice)] declared the arrangement procedure to be terminated.",0,"['court declare ', 'procedure to be terminate ']"
"On 18 August 2006, the Krajsk� s�d v Ko�iciach [(Regional Court, Ko�ice)] reduced the amount to be paid to the local tax office to SKK 1 million [(approximately EUR 7.44 million)].",0,"['court reduce amount', 'court reduce million']"
"Administrative procedure 14 On 15 October 2004, a complaint was lodged with the Commission concerning alleged unlawful State aid granted to [Frucona Ko�ice].",0,"['plaint be lodge company', ' cerne aid']"
"By letter of 4 January 2005, the Slovak Republic informed the Commission, following the latter's request for information, that [Frucona Ko�ice] may have been granted unlawful aid and asked it to approve that aid as rescue aid to a company in difficulties.",0,"['republic inform commission', 'republic inform request', ' follow request', 'koice may have be grant aid', 'republic ask it', ' to approve aid', ' to approve aid']"
"After receiving additional information, the Commission, by letter of 5 July 2005, notified the Slovak Republic of its decision to initiate the formal investigation procedure provided for in Article 88(2) EC with regard to the measure in question.",0,"[' receive information', ' to initiate procedure', ' to initiate regard', ' provide ec']"
"That decision was published in the Official Journal of the European Union (OJ 2005 C 233, p.",0,['decision be publish journal']
"By letter of 10 October 2005, the Slovak Republic submitted its observations on the measure in question to the Commission.",0,"['republic submit observation', 'republic submit commission']"
"Likewise, by letter of 24 October 2005, [Frucona Ko�ice] sent its comments on the measure in question to the Commission.",0,['koice send ment']
"Those comments were forwarded to the Slovak Republic to allow it to respond, which it did by letter of 16 December 2005.",0,"['ment be forward republic', 'it to respond ', 'it do letter']"
"Initial decision 18 On 7 June 2006, the Commission adopted Decision 2007/254/EC on State aid C 25/2005 (ex NN 21/2005) implemented by the Slovak Republic for Frucona Ko�ice (OJ 2007 L 112, p.",0,"['commission adopt decision', ' implement republic', ' implement oj']"
"; ""the initial decision"").",0,[]
"The operative part of that decision provided, in Article 1, that the State aid which the Slovak Republic had implemented for [Frucona Ko�ice], amounting to SKK 416 515 990 [(approximately EUR 13 900 00)], was incompatible with the common market and ordered, in Article 2, the recovery of that aid.",0,"['part provide article', 'republic have implement koice', ' amount 990', 'aid order recovery', 'aid order article']"
"Proceedings before the General Court and the Court of Justice 19 On 12 January 2007, [Frucona Ko�ice] brought an action before the General Court seeking annulment of the initial decision.",0,"['koice bring action', 'koice bring court', ' seek annulment']"
"By judgment of 7 December 2010 in Frucona Ko�ice v Commission [(T-11/07, EU:T:2010:498)], the General Court dismissed that action as unfounded.",0,['court dismiss action']
"On appeal by [Frucona Ko�ice] pursuant to Article 56 of the Statute of the Court of Justice of the European Union, the Court of Justice, by judgment of 24 January 2013 in Frucona Ko�ice v Commission [(C-73/11 P, EU:C:2013:32)], set aside the judgment [of 7 December 2010 in Frucona Ko�ice v Commission (T-11/07, EU:T:2010:498)].",0,[' set judgment']
"In the context of the assessment of the substance of the dispute at first instance, the Court of Justice held that, by failing to take into account, in the assessment of the private creditor test, the duration of the bankruptcy procedure, the Commission had committed a manifest error of assessment or, in so far as it had taken that factor into consideration, had failed to state to the requisite legal standard the reasons for the initial decision.",0,"['court hold ', ' to take duration', ' to take account', ' to take assessment', 'commission have mitte error', 'it have take factor', 'it have take sideration', 'commission have fail ', ' to state reason', ' to state standard']"
"Lastly, the Court of Justice referred the case back to the General Court for it to give judgment on the pleas raised before it on which it had not ruled.",0,"['court refer case', 'it to give judgment', ' raise it', 'it have rule ']"
"Following the judgment [of 24 January 2013, Frucona Ko�ice v Commission, (C-73/11 P, EU:C:2013:32)], and in order to remedy the shortcomings identified by the Court of Justice, on 16 October 2013, the Commission adopted the [decision at issue].",0,"[' follow judgment', ' to remedy shortcoming', ' identify court', 'commission adopt decision']"
"Article 1 thereof states that the initial decision ""is repealed"".",0,"['article state ', 'decision be repeal ']"
"Subsequently, by [order of 21 March 2014, Frucona Ko�ice v Commission (T-11/07 RENV, EU:T:2014:173)], the General Court ... found that there was no longer any need to rule on the action for annulment of the initial decision.",0,"['court find ', 'there be need', ' to rule action']"
"The [decision at issue] ... 25 In the [decision at issue], the Commission took the view, in particular, that it was necessary to examine the question, whether, in essence by accepting the proposed arrangement and therefore the remission of 65% of its claim, the local tax office had behaved towards the applicant like a private creditor in a market economy.",0,"['commission take view', ' to examine question', ' accept arrangement', 'office have behave applicant', 'office have behave creditor']"
The Commission stated in that regard that the position of that office as [Frucona Ko�ice]'s creditor was unusually strong in so far as that office was in a legally and economically more advantageous position than [Frucona Ko�ice]'s private creditors.,0,['commission state regard']
The local tax office held more than 99% of all claims registered and was a separate creditor whose claims could be satisfied at any time during the bankruptcy procedure from the sale of the secured assets (recital 80 of the [decision at issue]).,0,"['office hold 99', 'company ld be satisfy time', 'company ld be satisfy sale']"
"In the first place, as regards the private creditor test, the Commission noted, in particular, that the applicability of that test depended on the Member State concerned having conferred, other than in its capacity as public authority, an economic advantage on an undertaking, and that, if a Member State relied on that test during the administrative procedure, it must, where there is doubt, establish unequivocally and on the basis of objective and verifiable evidence that the measure implemented fell to be ascribed to the State acting as a private market operator.",0,"[' regard test', 'number e ', 'applicability depend ', 'company ferre advantage', 'state rely test', 'state rely procedure', 'there be doubt', 'it must establish basis', 'measure fall ', ' to be ascribe state', ' act operator']"
"It made reference in that regard to the judgment of 5 June 2012, in Commission v EDF [(C-124/10 P, EU:C:2012:318)], paragraphs 81 to 85) (recital 82 of the [decision at issue]).",0,"['it make reference', 'it make judgment']"
"In recital 83 of the [decision at issue], the Commission observed as follows: ""In brief, the Slovak Republic submits that, in its view, the measure constitutes State aid.",0,"['commission observe ', 'republic submit ', 'company stitute aid']"
"It acknowledged that, at the time of the arrangement, the question of State aid was simply not considered and requested that the disputed measure be treated as rescue aid.",0,"['it acknowledge ', 'it request ', 'measure be treat aid']"
It therefore appears that the requirements of the case-law referred to above have not been complied with in this case and the disputed measure constitutes State aid within the meaning of Article 107(1) ...,0,"['it appear ', 'requirement have be ply case', 'company stitute aid', 'company stitute meaning']"
"In the second place, having noted, in recital 84 of the [decision at issue], that ""it is [Frucona Ko�ice] who argued that the measure [was] free of aid and submits the documents described above, in particular reports from two auditors"", the Commission determined whether the Slovak Republic had behaved, in relation to [Frucona Ko�ice], like a private creditor.",0,"[' have number', 'who argue ', 'who submit document', 'commission determine ', 'republic have behave relation', 'republic have behave creditor']"
"To that end, the Commission, first, compared, with regard to the evidence submitted by [Frucona Ko�ice], the arrangement procedure and the bankruptcy procedure (recitals 88 to 119 of the [decision at issue]), secondly, compared the arrangement procedure and the tax execution procedure (recitals 120 to 127 of the [decision at issue]) and, thirdly, assessed the other evidence produced by the Slovak authorities and [Frucona Ko�ice] (recitals 128 to 138 of the [decision at issue]).",0,"['company pare regard', ' submit koice', 'commission pare procedure', 'company pare procedure', 'commission assess evidence', 'commission assess decision', 'company assess evidence', 'company assess decision', ' produce authority']"
"In essence, the Commission considered that both the bankruptcy procedure and the tax execution procedure were, from the point of view of the local tax authorities, more advantageous alternatives compared to the proposed arrangement (recitals 119, 124 and 127 of the [decision at issue]).",0,"['company sidere ', ' pare recital']"
"The Commission concluded, in recital 139 of the [decision at issue], that the private creditor test was not satisfied and that the Slovak Republic had conferred on the applicant an advantage that it would not have been able to obtain in market conditions.",0,"['company clude recital', 'republic have ferre advantage', 'republic have ferre applicant', ' to obtain dition']"
"In recital 140 of that decision, the Commission concluded that the debt write-off agreed to by the local tax office under the arrangement constituted State aid within the meaning of Article 107(1) TFEU.",0,"['company clude ', ' agree office', ' agree company', 'off stitute aid', 'off stitute meaning']"
"Lastly, in recital 182 of that decision, the Commission concluded that that State aid was not compatible with the internal market.",0,['company clude ']
The operative part of the [decision at issue] comprises five articles.,0,"['part prise article', 'company prise article']"
"Article 1 of the [decision at issue] states that ""[the initial] decision is repealed"" (see paragraph 22 above).",0,"['article state ', 'decision be repeal ', ' see paragraph']"
"According to Article 2 of the [decision at issue], the State aid which the Slovak Republic implemented in favour of [Frucona Ko�ice], totalling SKK 416 515 990 [(approximately EUR 13 900 000)], is incompatible with the internal market.",0,"[' accord article', 'republic implement favour', ' total 990']"
"In Article 3 of the [decision at issue], the Commission orders the Slovak Republic to recover the aid in question unlawfully made available to [Frucona Ko�ice], together with default interest.",0,"['commission order republic', ' to recover aid', ' make available']"
"...' The procedure before the General Court and the judgment under appeal By application lodged at the Registry of the General Court on 17 February 2014, Frucona Ko�ice brought an action for annulment of the decision at issue.",0,"[' lodge registry', ' lodge february', 'koice bring action']"
"In support of its action, it raised four pleas in law alleging, first, an infringement of the rights of the defence, second, an error of law vitiating recital 83 of the decision at issue, third, errors of fact and of law vitiating the finding that the bankruptcy procedure was more advantageous than the proposed arrangement and, fourth, errors of fact and of law vitiating the finding that the tax execution procedure was more advantageous than the proposed arrangement.",0,"['it raise plea', ' allege infringement', ' vitiate recital', ' vitiate decision', ' vitiate finding', ' vitiate finding']"
"By the judgment under appeal, the General Court rejected the first and second pleas and upheld the third and fourth pleas.",0,"['court reject plea', 'court uphold plea']"
"As a result, it annulled the decision at issue and ordered the Commission to pay the costs.",0,"['it annul decision', 'it order commission', ' to pay t']"
"Forms of order sought by the parties 6	The Commission claims that the Court should: - set aside the judgment under appeal; - dismiss the action for annulment and order Frucona Ko�ice to pay the costs; or - in the alternative, refer the case back to the General Court and reserve the costs.",0,"[' seek party', 'commission claim ', ' set judgment', ' set appeal', 'court should dismiss action', 'court order koice', ' to pay t', ' refer case', ' reserve t']"
Frucona Ko�ice contends that the Court should: - dismiss the appeal; and - order the Commission to pay the costs.,0,"['company tend ', 'court should dismiss appeal', 'court order commission', ' to pay t']"
"The appeal 8 The Commission raises six grounds in support of its appeal, the first alleging misinterpretation of the decision at issue, the second and fourth alleging disregard of the conditions of applicability of the private creditor test, the third alleging a misapplication of the principles res judicata and ne ultra petita, the fifth alleging misapplication of the private creditor test, and the sixth alleging disregard of the limits of the obligation to conduct a diligent and impartial investigation.",0,"['commission raise ground', 'first allege misinterpretation', ' allege disregard', ' allege misapplication', 'fifth allege misapplication', 'sixth allege disregard']"
"It is appropriate to examine, in the first place, the second and fourth grounds, in the second place, the first ground, in the third place, the third ground and, lastly, the fifth and sixth grounds.",0,"[' to examine ground', ' to examine place']"
"The second and fourth grounds of appeal, concerning the applicability of the private creditor test Arguments of the parties 10 By its second ground of appeal, the Commission claims that the General Court erred in law in holding, in paragraphs 109 to 118 of the judgment under appeal, that the private creditor test may be usefully relied on by the recipient of the aid.",0,"['company cerne applicability', 'commission claim ', 'court err law', ' hold paragraph', 'test may be rely recipient']"
"According to the Commission, that test concerns the subjective state of mind of the public body when taking the decision to adopt the measure in question.",0,"[' accord commission', 'company cern state', ' take decision', ' to adopt measure']"
"Therefore, whether or not to reveal its intentions at that time is a choice that constitutes a subjective right of the Member State in question and, accordingly, that right cannot be invoked by third parties.",0,"[' to reveal intention', ' to reveal time', 'company stitute right', 'right can be not invoke party']"
"Moreover, only that Member State has at its disposal all the relevant evidence on the basis of which it formed its view at the time it took the decision to adopt the measure in question.",0,"['state have evidence', 'state have disposal', 'it form view', 'it form time', 'it take decision', ' to adopt measure']"
"It is, therefore, for the Member State to invoke the private creditor test and to provide the evidence required.",0,"['state to invoke test', 'state to provide evidence']"
"In the present case, as is clear from recitals 128 to 132 of the decision at issue, the Commission was in possession of evidence demonstrating that the Slovak Republic's position was clear and consistent, both in response to the complaint and at the time the arrangement was approved: the Member State had always indicated that, in its view, this was a matter of State aid.",0,"['arrangement be approve ', 'state have indicate ']"
"The Commission adds that, if it were correct to hold that the recipient of the aid can rely on the private creditor test, the General Court erred in law by not requiring Frucona Ko�ice, like it would a Member State, to establish unequivocally and on the basis of objective and verifiable evidence that the measure implemented falls to be ascribed to that Member State acting as a private creditor.",0,"['commission add ', 'recipient can rely test', 'court err law', 'court err number', ' require state', ' to establish basis', 'measure fall ', ' to be ascribe state', ' act creditor']"
"By its fourth ground of appeal, the Commission claims that the General Court erred in law in holding, in paragraph 247 of the judgment under appeal, that the Commission cannot make a distinction, as regards the applicability of the private creditor test, based on the various alternatives to the measure in question.",0,"['commission claim ', 'court err law', ' hold paragraph', ' hold appeal', 'commission can not make distinction', ' regard applicability', ' base alternative']"
"As the application of the private creditor test is based on the evidence provided in order to establish its applicability, the error of the General Court lies in its decision that the application of that test is an abstract exercise aimed at reconstructing of its own motion the behaviour of the ideal, rational and fully informed hypothetical private creditor.",0,"['application be base evidence', ' to establish applicability', 'error lie decision', ' reconstruct behaviour', ' reconstruct motion']"
"Accordingly, where it is clear that no information on a particular course of action was put before the public creditor, there is no sense in comparing the behaviour of that entity with a similarly positioned private creditor.",0,"['information be put creditor', 'there be sense', ' pare behaviour', ' pare creditor']"
That test is therefore inapplicable in the present case.,0,[]
"The Commission submits that, in the present case, it is undisputed that no comparison of the proposed arrangement and the tax execution procedure was made at the time, for the purposes of the private creditor test.",0,"['commission submit ', 'parison be make time', 'parison be make purpose']"
"Accordingly, the General Court should have ruled on whether recital 120 of the decision at issue did in fact contain the implied conclusion that the private creditor test was not applicable.",0,"['court should have rule ', 'recital do tain clusion']"
Frucona Ko�ice contests the merits of the Commission's arguments.,0,['company test merit']
"Findings of the Court 19 According to the settled case-law of the Court, classification as 'State aid' within the meaning of Article 107(1) TFEU requires that all the conditions set out in that provision are fulfilled.",1,"[' accord law', 'classification require ', ' set provision', 'dition be fulfil ']"
"Thus, first, there must be intervention by the State or through State resources; second, the intervention must be liable to affect trade between Member States; third, it must confer a selective advantage on the recipient; fourth, it must distort or threaten to distort competition (judgments of 21 December 2016, Commission v Hansestadt L�beck, C-524/14 P, EU:C:2016:971, paragraph 40, and of 21 December 2016, Commission v World Duty Free Group and Others, C-20/15 P and C-21/15 P, EU:C:2016:981, paragraph 53).",1,"[' to affect trade', 'it must distort ', 'it threaten ', ' to distort judgment']"
"The concept of 'aid' embraces not only positive benefits, such as subsidies, but also measures which, in various forms, mitigate the charges which are normally included in the budget of an undertaking and which, therefore, without being subsidies in the strict sense of the word, are similar in character and have the same effect (judgment of 21 March 2013, Commission v Buczek Automotive, C-405/11 P, not published, EU:C:2013:186, paragraph 30).",1,"['cept embrace benefit', 'which mitigate charge', 'which be include budget', 'which have judgment']"
"However, the conditions which a measure must meet in order to be treated as 'aid' for the purposes of Article 107 TFEU are not met if the recipient undertaking could, in circumstances which correspond to normal market conditions, have obtained the same advantage as that which has been made available to it through State resources (judgment of 24 January 2013, Frucona Ko�ice v Commission, C-73/11 P, EU:C:2013:32, paragraph 70 and the case-law cited).",1,"['measure must meet ', ' to be treat aid', ' to be treat purpose', 'dition be meet ', 'company respond dition', 'recipient have obtain advantage', 'which have be make available', 'which have be make judgment']"
"When a public creditor grants payment facilities in respect of a debt payable to it by an undertaking, that assessment is made by applying, in principle, the private creditor test (judgment of 21 March 2013, Commission v Buczek Automotive, C-405/11 P, not published, EU:C:2013:186, paragraph 32).",1,"['creditor grant facility', 'creditor grant respect', 'assessment be make ', ' apply judgment', ' apply principle']"
"Accordingly, the private creditor test is not an exception which applies only if a Member State so requests, when all the constituent elements of State aid incompatible with the common market, as laid down in Article 107(1) TFEU, exist.",1,"['which apply ', 'state request ', ' lay tfeu', 'element exist ']"
"In fact, that test, where applicable, is among the factors which the Commission is required to take into account for the purposes of establishing whether such aid exists (see, to that effect, judgments of 5 June 2012, Commission v EDF, C-124/10 P, EU:C:2012:318, paragraph 103, and of 21 March 2013, Commission v Buczek Automotive, C-405/11 P, not published, EU:C:2013:186, paragraph 32).",1,"['commission be require ', ' to take account', ' to take purpose', 'aid exist ', ' see judgment', ' see effect']"
"As a result, where it appears that the private creditor test might be applicable, it is for the Commission to ask the Member State concerned to provide it with all the relevant information enabling it to determine whether the conditions for applying that test are satisfied (judgment of 21 March 2013, Commission v Buczek Automotive, C-405/11 P, not published, EU:C:2013:186, paragraph 33).",1,"['it appear ', 'commission to ask company', ' to provide it', ' to provide information', ' enable it', ' apply test', ' satisfy judgment']"
"In the first place, it is clear from that case-law of the Court that, when it appears that the private creditor test might be applicable, it is for the Commission to examine that possibility, irrespective of any request to that effect.",1,"['it appear ', 'commission to examine possibility']"
"Accordingly, as the Advocate General noted in points 72 and 76 of his Opinion, nothing prevents the recipient of the aid from invoking the applicability of that test and, if the recipient does invoke that test, it falls to the Commission to assess whether the test needs to be applied and, if so, to assess its application.",1,"['hing prevent recipient', ' invoke applicability', 'recipient do invoke test', 'it fall commission', 'test need ', ' to assess application']"
"In the second place, as regards the relevance of the subjective state of mind, it must be noted, as the Advocate General pointed out in point 74 of his Opinion, that the starting point for determining whether the private operator test is to be applied must be the economic nature of the Member State's action, not how that Member State, subjectively speaking, thought it was acting or which alternative courses of action it considered before adopting the measure in question.",1,"[' regard relevance', 'general point point', 'state think ', 'it be act ', 'it sidere ', ' adopt measure']"
"In any case, the private creditor test is intended to determine whether the recipient undertaking would manifestly not have obtained comparable facilities from a private creditor in a situation as close as possible to that of the public creditor that sought to recover sums due to it by a debtor in financial difficulty (judgment of 24 January 2013, Frucona Ko�ice v Commission, C-73/11 P, EU:C:2013:32, paragraph 72) and, accordingly, whether that undertaking could, in circumstances which correspond to normal market conditions, have obtained the same advantage as that which has been made available to it through State resources (judgment of 24 January 2013, Frucona Ko�ice v Commission, C-73/11 P, EU:C:2013:32, paragraph 70).",1,"['test be intend ', 'undertaking would have obtain facility', 'undertaking would have obtain creditor', 'undertaking would have obtain situation', 'undertaking would have obtain judgment', 'that seek ', ' to recover sum', 'company respond dition', 'ld have obtain advantage', 'ld have obtain judgment', 'which have be make available']"
"It follows from this that the assessment which the Commission is required, where appropriate, to carry out cannot be limited to just the options that the competent public authority actually took into consideration, but must necessarily cover all the options that a private creditor would reasonably have envisaged in such a situation.",1,"['it follow this', 'commission be require ', 'assessment can be not limit option', 'authority take sideration', 'assessment must company option', 'creditor would have envisage situation']"
"As for the argument put forward by the Commission in the context of the fourth ground of appeal, it suffices to note that the General Court did not err in law when it stated, in paragraph 247 of the judgment under appeal, that, since the private creditor test was applicable as such, the Commission could not make a distinction, as regards the applicability of the test, based on the various alternatives to the measure at issue.",1,"[' put commission', ' put text', 'it suffice number', 'it state paragraph', 'number make distinction', ' regard applicability', ' base alternative']"
"Accordingly, the second and fourth grounds of appeal must be rejected as unfounded.",1,['ground must be reject ']
"The first ground of appeal, alleging misinterpretation of the decision at issue Arguments of the parties 32 By its first ground of appeal, the Commission claims that the General Court misinterpreted the decision at issue when it held, in paragraphs 101 to 104 of the judgment under appeal, that in the decision at issue the Commission had concluded that the private creditor test was applicable on the facts of the case.",0,"[' allege misinterpretation', ' allege argument', 'commission claim ', 'court misinterpret decision', 'it hold paragraph', 'commission have clude ']"
"Accordingly, the General Court was wrong to hold that it should be deduced from the last sentence of recital 80 of the decision at issue that the private creditor test was applicable in the present case.",0,['it should be deduce sentence']
"That misinterpretation becomes apparent upon reading the subsequent recitals in that decision: recital 81 is not concerned specifically with the conditions under which that test is applicable, recital 82 specifically sets out the position in relation to the applicability of the test, and recital 83, as well as recitals 128 to 132, address whether that test is applicable.",0,"['misinterpretation become ', ' read recital', ' cerne dition', 'recital set position', 'recital address ']"
Frucona Ko�ice contests the merits of the Commission's arguments.,0,['company test merit']
"Findings of the Court First, it must be stated that the decision at issue does not expressly specify that the private creditor test is inapplicable in the present case.",1,"['it must be state ', 'decision do specify ']"
"On the contrary, it applies that test and its conclusion, stated in recitals 139 and 140, that the measure at issue does constitute State aid, is explicitly based on its application.",1,"['it apply test', ' state recital', 'measure do stitute aid', ' be base application']"
"Second, it must be noted that if the Commission had any doubt as to the applicability of the test, it should, as is clear from paragraph 24 of the present judgment, have asked the Slovak State for relevant information in that regard and carried out an overall assessment of that evidence (see, to that effect, judgment of 5 June 2012, Commission v EDF, C-124/10 P, EU:C:2012:318, paragraph 86).",1,"['commission have doubt', 'it should have ask state', 'it should have ask information', 'it carry assessment', ' see judgment', ' see effect']"
"However, the decision at issue makes no mention of such a request or such an assessment.",1,['decision make mention']
"Lastly, it should be noted that the Commission applied the private creditor test after having stated, in paragraphs 84 and 86 of the decision at issue, that the recipient had claimed that acceptance of the proposed arrangement did not constitute State aid because the bankruptcy procedure would have been less favourable for the Slovak State.",1,"['commission apply test', ' having state paragraph', 'recipient have claim ']"
"In those circumstances, the first ground of appeal must be rejected as unfounded.",1,['ground must be reject ']
"The third ground of appeal, concerning the principles res judicata and ne ultra petita Arguments of the parties 39 The Commission claims that the General Court misapplied the principles res judicata and ne ultra petita when it held, in paragraphs 123 to 126 of the judgment under appeal, that the Court of Justice had implicitly but necessarily held, in its judgment of 24 January 2013, Frucona Ko�ice v Commission (C-73/11 P, EU:C:2013:32), that the private creditor test was applicable to the facts of the present case and that, therefore, to follow the Commission's interpretation of the decision at issue would be to disregard the force of res judicata.",0,"['company cerne argument', 'commission claim ', 'court misapply principle', 'it hold paragraph', 'court have hold judgment', ' to follow interpretation', ' to disregard force']"
Frucona Ko�ice contests the Commission's arguments.,0,['company test argument']
"Findings of the Court 41 As the third ground of appeal relates to reasoning that was included for the sake of completeness in support of the General Court's decision that the private creditor test was applicable to the facts of the present case, and since the first, second and fourth grounds of appeal, which criticise the same decision of the General Court, have been rejected as unfounded the third ground of appeal must be rejected as ineffective.",1,"['ground relate reasoning', 'that be include sake', 'that be include support', 'which criticise decision', 'ground have be reject ', 'ground must be reject ']"
"The fifth and sixth grounds of appeal, concerning the application of the private creditor test and the Commission's obligation to carry out a diligent and impartial investigation Arguments of the parties 42 By its fifth ground of appeal, the Commission, in the first place, claims that the private creditor test implies that the subjective view of the public body must be established and compared with the subjective view a private creditor would have taken in the same circumstances.",0,"[' to carry investigation', 'commission claim ', 'test imply ', 'view must be establish ', 'company pare view', 'creditor would have take circumstance']"
"In this respect, it follows from the case-law of the Court that the only relevant evidence is the information which was available, and the developments which were foreseeable, at the time when the public body took the decision.",0,"['it follow law', 'body take decision']"
