text,class,events
"Paragraph 2.8 of the Annex to that decision excludes 'all investments concerning sugar... with the exception of those which provide for: — utilisation of the quota provided for in the Act of Accession of Portugal (for mainland Portugal, 60 000 tonnes of sugar)'.",0,"['paragraph exclude company', 'paragraph exclude exception', ' cerne sugar', 'which provide utilisation', ' provide act']"
"Under Article 16(5) of Regulation No 866/90, '[w]ithin the field of application of this Regulation, Member States may take aid measures which are subject to conditions or rules concerning granting which differ from those provided for in I - 4355 JUDGMENT OF 16.",0,"['states may take measure', 'which differ those', ' provide judgment']"
"2 — CASE C-321/99 P this Regulation, or, where the amounts of aid exceed the ceilings specified herein, on condition that such measures comply with Articles 92 to 94 of the EC Treaty'.",0,"['amount exceed ceiling', 'measure ply article']"
"According to the Commission communication of 12 July 1994 regarding State aid for investments in the processing and marketing of agricultural products (OJ 1994 C 189, p.",0,"[' accord munication', ' regard aid']"
", hereinafter the 'communication of 12 July 1994'), when applying those provisions of the Treaty to State aid measures, the Commission will apply by analogy inter alia the sectoral restrictions governing the part- financing of such investments by the Community.",0,"[' apply provision', ' apply measure', 'commission will apply restriction', 'commission will apply analogy', ' govern financing']"
"That rule of assessment was reiterated in the Commission communication of 23 March 1995, concerning State aid in that sector (OJ 1995 C 71, p.",0,"['rule be reiterate munication', 'company cerne aid']"
", hereinafter the 'communication of 23 March 1995') and in that of 2 February 1996 on the same subject (OJ 1996 C 29, p.",0,[]
", hereinafter the 'communication of 2 February 1996').",0,[]
According to the last communication all State aid relating to the investments referred to in point 2.8 of the Annex to Decision 94/173 is excluded if the particular conditions laid down therein are not fulfilled.,0,"[' accord munication', ' relate investment', ' refer point', 'aid be exclude ']"
"Background to the dispute 13 In the contested decision, notified to the Portuguese Government by letter of 11 January 1996, the Commission raised no objection under Article 92 of the EC Treaty (now, after amendment, Article 87 EC) and Article 93 of the EC Treaty (now Article 88 EC) with regard to State aid N11/95 granted by the Portuguese Republic to DAI's investment project for the establishment of a beet sugar refining plant at Coruche (Portugal) in the Tagus and Sorraia valley.",0,"[' ifie letter', 'commission raise objection', 'commission raise article', 'commission raise regard', ' grant republic', ' grant establishment']"
I - 4356 ARAP AND OTHERS v COMMISSION 14 That investment project was intended for the production of the white sugar quota allocated to the Portuguese Republic by the Act of Accession of the Kingdom of Spain and the Portuguese Republic.,0,"['project be intend production', ' allocate republic', ' allocate act']"
"The procedure for examination by the Commission of the aid in favour of DAI was as follows: initially, the Portuguese authorities notified the aid with a view to obtaining financial assistance from the Structural Funds.",0,"[' ifie aid', ' ifie view', ' obtain assistance', ' obtain funds']"
"That application for Community aid, submitted first to the European Regional Development Fund (ERDF), was amended for subsequent submission to the European Agricultural Guidance and Guarantee Fund (EAGGF), Guidance Section, since it had to be examined under the rules relating not to industry but to the agricultural sector.",0,"[' submit fund', 'application be amend submission', 'it have ', ' to be examine rule', ' relate number', ' relate industry']"
"The cane sugar refineries Alcântara Refinarias — Açúcares SA and Refinarias de Açúcar Reunidas SA (RAR), which were then the only sugar producers established in mainland Portugal, and the association of which those two refineries were members, Associação dos Refinadores de Açúcar Portugueses (ARAP), lodged complaints against the aid granted to DAI.",0,"[' establish portugal', 'association lodge plaint', 'association lodge aid']"
"Following those complaints, the Portuguese authorities subsequently also notified that aid under Article 93(3) of the Treaty.",0,[' follow plaint']
The aid granted to DAI is of three kinds.,0,[]
A first grant of aid of PTE 1 275 290 000 takes the form of tax reliefs granted under the general aid scheme introduced in Portugal by Decree-Law No 95/90 of 20 March 1990 amending the Estatuto dos Beneficios Fiscais (Tax benefits I - 4357 JUDGMENT OF 16.,0,"['grant take form', ' grant scheme', ' introduce portugal', ' introduce law', ' amend tax']"
2 — CASE C-321/99 P measure) and introducing a scheme specifically for large-scale investment projects.,0,[' introduce scheme']
"The scheme provides for special tax reliefs, limited to a period of 10 years, for companies making investments in excess of PTE 10 000 million.",0,"['scheme provide relief', ' limit period', ' make investment']"
"The maximum aid available is 10% of the net investments made or, in exceptional cases, 20%.",0,[]
"The scheme introduced by Decree-Law No 95/90 was approved pursuant to Article 92 of the Treaty by Commission decision of 3 July 1991 (SG (91) D/13312) (hereinafter 'the decision of 3 July 1991'), notified to the Portuguese Government on 15 July 1991, subject to the condition that the individual aid was in conformity with 'the rules and guidelines laid down by Community law in relation to certain industrial, agricultural and fisheries sectors'.",0,"[' introduce number', 'scheme be approve ', ' ifie government', ' ifie july', ' lay law', ' lay relation']"
The approval decision also required the Portuguese Government to notify 'all projects enjoying reliefs of between 10 and 20% (ESL) and all those in sensitive sectors'.,1,"['decision require government', ' to number project', ' enjoy relief']"
That general aid scheme remained in force until 31 December 1995.,0,"['scheme remain force', 'scheme remain december']"
"By decision notified to the Portuguese Government on 30 May 1996 the Commission approved extension of the scheme under the same conditions until 1999, but removed the obligation to give notice of projects in sensitive sectors, which was no longer mentioned.",0,"[' ifie may', 'commission approve extension', 'commission remove obligation', ' to give ice']"
In the contested decision the Commission first noted that the public investment aid granted in the form of tax reliefs in favour of DAI was granted in accordance with the aid scheme set up by Decree-Law 95/90.,0,"['commission e ', ' grant form', 'aid be grant accordance', ' set law']"
"It went on to observe that that part of the aid did not exceed 10% of the investment and that the Community rules applicable to the agricultural sector, to which its decision of 3 July 1991 made reference, did not, in those circumstances, require the prior notification referred to in Article 93(3) of the Treaty.",0,"['it go ', ' exceed 10', 'decision make reference', 'rule do number circumstance', ' require number', ' refer article']"
"Finally, having explained that its examination, under Articles 92 and 93 of the Treaty, of the part relating to investments involved verification of compliance with the Community provisions on State aid in the agricultural sector, the Commission stated that the tax reliefs in question were not excluded by Decision 94/173.",0,"[' relate investment', 'examination involve verification', 'commission state ', 'relief be exclude decision']"
I - 4358 ARAP AND OTHERS v COMMISSION 22 A second grant of aid of PTE 380 000 000 for vocational training for staff at the new refinery was regarded as compatible with the common market.,0,['grant be regard company']
"The contested decision indicated in that regard that, 'according to Commission practice, measures of this kind intended to impart new knowledge are authorised for up to 100% of the eligible expenses' and that, '[i]n this case, the aid does not exceed 68 % of eligible expenses'.",0,"['decision indicate regard', ' accord practice', ' to impart knowledge', 'measure be authorise 100', 'measure exceed 68']"
"The Commission took the view in the contested decision that the third type of aid in question, the grant of PTE 1 912 335 000 (that is, 15% of the eligible investments) by way of co-financing of investments eligible for Community aid in the amount of PTE 6 372 065 000 (that is, 49.97% of the eligible investments) under Regulation No 866/90, did not fall within the scope of Articles 92 and 93 of the Treaty.",0,"['commission take view', 'commission take decision', 'type do fall scope']"
It postponed consideration of the question whether the sugar refinery project met the conditions for Community financing under that regulation.,0,"['it postpone sideration', 'project meet dition', 'project meet regulation']"
By letter of 19 March 1996 the Commission informed the three complainants of its decision of 11 January 1996 not to raise any objection under Article 92 of the Treaty with regard to the aid granted to DAI.,0,"['commission inform plainant', 'commission inform decision', ' to raise objection', ' to raise regard']"
"Proceedings before the Court of First Instance and the judgment under appeal 25 By application received at the Registry of the Court of First Instance on 29 May 1996, the applicants brought an action under Article 173 of the EC Treaty (now, after amendment, Article 230 EC), for annulment of the contested decision and the letter of 19 March 1996.",0,"[' receive registry', ' receive may', 'applicant bring action']"
The Portuguese Republic and DAI intervened in support of the forms of order sought by the Commission.,0,"['republic intervene support', ' seek commission']"
That action was dismissed by the judgment under appeal.,0,"['action be dismiss judgment', 'action be dismiss appeal']"
I - 4359 JUDGMENT OF 16.,0,[]
"2 — CASE C-321/99 P 26 The Court of First Instance considered, as a preliminary point, the pleas of inadmissibility raised by the Commission, supported by the Portuguese Republic and DAI, against the application for annulment.",0,"['company sidere plea', 'company sidere point', ' raise commission', ' support republic']"
"First, it dismissed the application for annulment of the letter of 19 March 1996 as inadmissible.",0,['it dismiss application']
"It held, at paragraphs 29 and 30 of the judgment under appeal, that the letter was purely informative and was not therefore an act open to challenge under Article 173 of the Treaty.",0,"['it hold paragraph', 'it hold appeal']"
"Next, at paragraphs 35 to 37 of the judgment under appeal, the Court of First Instance considered the Commission's first objection of inadmissibility, inasmuch as the contested decision concerned aid granted in the form of tax reliefs.",0,"['company sidere objection', ' cerne aid', ' grant form']"
"The Commission contended that those reliefs were covered by the decision of 3 July 1991 and that it had therefore confined itself to recording, in the contested decision, that those reliefs constituted existing aid.",0,"['company tend ', 'relief be ere decision', 'it have fine itself', ' record decision', 'company stitute aid']"
"In its view, the annulment of the contested decision could in no way call such aid into question, so that the applicants had no interest in bringing proceedings.",0,"['annulment test ld', ' call aid', ' call question', 'applicant have interest', ' bring proceeding']"
The Court of First Instance rejected that plea of inadmissibility.,0,['court reject plea']
It held that it had first of all to examine whether those measures were compatible with the common agricultural policy in order to assess whether they were actually covered by the decision of 3 July 1991 and then to consider whether that decision was lawful.,0,"['it hold ', 'it have order']"
"It stated that, if it were to annul the contested decision because of the incompatibility of those reliefs with the rules of the common agricultural policy or because the decision of 3 July 1991 was unlawful, that annulment would have the effect of calling into question the aid paid to DAI, which demonstrated that the applicants had an interest in bringing proceedings.",0,"['it state ', ' to annul decision', ' to annul incompatibility', 'annulment would have effect', ' call aid', ' call question', 'which demonstrate ', 'applicant have interest', ' bring proceeding']"
"In that regard, it held that the separate question of the admissibility of the plea that the decision of 3 July 1991 was illegal could only be examined later in connection with the assessment of the substance of the claim for annulment.",0,"['it hold ', 'question be examine nection', 'question be examine assessment']"
"Finally, at paragraphs 38 to 40 of the judgment under appeal, it rejected the second objection of inadmissibility in which it was contended that the applicants were not directly and individually concerned by the contested decision within the I - 4360 ARAP AND OTHERS v COMMISSION meaning of the fourth paragraph of Article 173 of the Treaty.",0,"['it reject objection', 'it be tend ', 'applicant be cerne decision']"
"It held that the applicants could secure compliance with the procedural guarantees afforded them by Article 92(2) of the Treaty as interested third parties, if the Commission decided not to open the procedure under that provision, only if they had the opportunity to challenge that decision before the Court of First Instance.",0,"['it hold ', 'applicant secure pliance', 'company secure pliance', ' afford they', ' afford article', ' afford party', 'commission decide number', ' to open procedure', ' to open provision', 'they have opportunity', ' to challenge decision', ' to challenge court']"
"Moreover, the Court held, only the adoption of the contested decision enabled the applicants to appraise the extent to which their interests were affected.",0,"['court hold ', 'adoption enable applicant', ' to appraise extent', 'interest be affect ']"
"As regards the substance of the contested decision, the Court of First Instance considered in turn the pleas raised by the applicants against the three categories of aid granted to DAI, that is to say, tax reliefs, aid for vocational training and investment aid under Regulation No 866/90.",0,"[' regard substance', 'company sidere plea', 'company sidere turn', ' raise applicant', ' raise category']"
The first plea raised by the applicants as regards the tax reliefs was that the decision of 3 July 1991 was illegal.,0,"[' raise applicant', ' regard relief']"
"As regards the objection of inadmissibility raised against that plea on the basis that the applicants should have brought an action against those measures before the national court, relying on Article 184 of the EC Treaty (now Article 241 EC) in order to prevent implementation of the decision, the Court of First Instance held, at paragraphs 46 to 50 of the judgment under appeal, that that objection could not be upheld.",0,"[' regard objection', ' raise plea', ' raise basis', 'applicant should have bring action', 'applicant should have bring rt', ' rely article', ' to prevent implementation', 'court hold paragraph', 'number be uphold ']"
"It held that effective judicial protection of the applicants' rights was assured only if they had an opportunity to raise an objection alleging the irregularity of the decision of 3 July 1991 in proceedings challenging the Commission decision relating to individual aid, which alone allowed them to determine precisely the extent to which their individual interests are affected.",0,"['it hold ', 'protection be assure ', 'they have opportunity', ' to raise objection', ' allege irregularity', ' challenge decision', ' relate aid', 'which allow ', 'they to determine extent', 'interest be affect ']"
"In paragraphs 55 to 57 of the judgment under appeal, the Court of First Instance rejected the first part of the first plea, alleging failure to examine the sectoral I - 4361 JUDGMENT OF 16.",0,"['court reject part', ' allege failure', ' to examine judgment']"
2 — CASE C-321/99 P consequences of the general scheme of tax reliefs.,0,[]
It held that the applicants had not demonstrated that compliance with the rules applicable to the sugar sector was not ensured by the conditions laid down in the decision of 3 July 1991.,0,"['it hold ', 'applicant have demonstrate ', 'pliance be ensure dition', ' lay decision']"
"Further, it pointed out that the aid granted in the sugar sector under the general scheme of tax reliefs did not escape Commission control since the Commission could at any time verify the compatibility of such individual aid with that decision and in particular with the rules applicable to the agricultural sector concerned.",0,"['it point ', ' grant sector', ' grant scheme', 'aid do escape trol', 'company verify patibility', 'company verify decision']"
"The second part of the first plea, alleging a lack of transparency in the procedure for approval of the decision of 3 July 1991, was rejected by the Court of First Instance at paragraphs 61 to 63 of the judgment under appeal.",0,"[' allege lack', 'part be reject court', 'part be reject paragraph']"
The Court of First Instance held that the lack of any publicity concerning notification and examination of a grant of aid under Article 93(3) of the Treaty cannot be assimilated to a lack of transparency.,0,"['court hold ', 'company cerne ification', 'lack can be not assimilate lack']"
"While the Court recognised that the examination of State aid forming part of the preliminary stage did not enable the Commission to take account of the interests of third parties, it pointed out that the procedure incorporated sufficient guarantees and was therefore fully justified by the need to avoid delay where it was clear that the measure notified by the Member State concerned or complained about by a third party did not constitute State aid or constituted State aid compatible with the common market.",0,"['court recognise ', ' form part', 'examination do enable commission', ' to take account', ' to take interest', 'it point ', 'procedure incorporate guarantee', ' to avoid delay', ' ifie company', ' plain party', 'number do number stitute', 'number do number market', ' stitute company']"
"The Court of First Instance also rejected, at paragraphs 66 to 68 of the judgment under appeal, the third part of the first plea, concerning the alleged impropriety of the internal procedure for the adoption of the decision of 3 July 1991, since the applicants had not, in its view, produced any significant evidence capable of raising serious doubts as to the legality of that procedure.",0,"['court reject part', 'court reject paragraph', 'company cerne impropriety', 'applicant have produce evidence', ' raise doubt']"
"At paragraphs 72 to 75 of the judgment under appeal, the Court of First Instance rejected the second plea raised by the applicants, alleging that the Commission I - 4362 ARAP AND OTHERS v COMMISSION should have assessed the tax reliefs in the light of Articles 92 and 93 of the Treaty.",0,"['court reject plea', ' raise applicant', 'commission should have assess relief', 'commission should have assess light']"
"It recalled that the Court of Justice had held, in Case C-47/91 Italy v Commission [1994] ECR I-4635, that once a general aid scheme has been approved by the Commission, the individual implementing measures do not need to be notified to it unless reservations to that effect were expressed in the approval decision.",0,"['it recall ', 'court have hold case', 'scheme have be approve commission', ' implement measure', 'individual do need ', ' to be ifie it', 'reservation be express decision']"
"It stated that direct examination of each individual aid would, in that case, be contrary to the principles of protection of legitimate expectations and legal certainty.",0,['it state ']
The Court of First Instance also held that an individual aid granted in implementation of a general aid scheme could not in principle be regarded as an unforeseeable application of that scheme.,0,"['court hold ', ' grant implementation', 'aid be regard application']"
"The Court of First Instance also observed that, in the present case, the tax reliefs did not exceed 10% of the investment made and were compatible with the Community law applicable in the sector concerned.",0,"['court observe ', 'relief do number ', ' exceed 10']"
"According to the Court of First Instance, they therefore complied with the conditions laid down by the decision of 3 July 1991 and did not thus need to be notified to the Commission, so that it would not have been entitled to examine them in the light of Article 92 of the EC Treaty.",0,"[' accord court', 'they ply dition', ' lay decision', 'they do need ', ' to be ifie commission', 'it would have be entitle ', ' to examine they', ' to examine light']"
"The third plea relating to the tax reliefs, alleging that they were incompatible with the common agricultural policy, was rejected by the Court of First Instance at paragraphs 84 to 94 of the judgment under appeal.",0,"[' relate relief', 'plea be reject court', 'plea be reject paragraph', 'plea be reject appeal']"
"The Court of First Instance first recalled that the Commission had to examine the propriety of the tax reliefs granted to DAI having regard only to the conditions it imposed in the decision of 3 July 1991 and, in particular, to the rules applicable to the sugar sector.",0,"['court recall ', 'commission have ', ' to examine propriety', ' have regard', 'it impose decision']"
"It went on to point out that those tax reliefs, which were intended to facilitate the development of certain economic regions in accordance with Article 92(3)(c) of the Treaty, were compatible with the aims pursued by both Regulation No 1785/81 and by the Community's structural measures in the agricultural sector.",0,"['it go ', 'which be intend ', ' to facilitate development', ' to facilitate accordance', ' pursue number']"
"The Court of First Instance concluded that the applicants' arguments concerning aggravation of the overproduction of sugar in the Community and an increase in the charges borne by the Guidance Section of the EAGGF, were not such as to call into question the aid for the setting up of a beet sugar refinery in Portugal.",0,"['company clude ', ' cerne aggravation', ' bear section', ' to call aid', ' to call question', ' set refinery']"
"Finally, it noted that the file contained no persuasive evidence casting doubt on the viability of the beet sugar refinery which benefited from the measures in question.",0,"['it e ', 'company taine evidence', ' cast doubt', ' cast viability', 'which benefit measure']"
"At paragraphs 98 to 101 of the judgment under appeal, the Court of First Instance rejected the sole plea raised by the applicants relating to the aid for I - 4363 JUDGMENT OF 16.",0,"['court reject plea', ' raise applicant', ' relate aid']"
2 — CASE C-321/99 P vocational training of infringement of Article 92(3)(c) of the EC Treaty.,0,[]
"The Court of First Instance held, first, that each of the three types of aid granted to DAI had to be examined individually in the light of the legal rules applicable to it.",0,"['court hold ', 'each have ', ' to be examine light']"
"It went on to point out that, according to the case-law of the Court of Justice (Case C-225/91 Matra v Commission [1993] ECR I-3203, paragraphs 24 and 25), in its review of the legality of a decision taken under Article 92(3)(c) of the Treaty, the Community Court must restrict itself to determining whether the Commission has exceeded the scope of its discretion by a manifest error of assessment or by misuse of powers.",0,"['it go ', ' accord law', ' take article', 'court must restrict itself', 'commission have exceed scope', 'commission have exceed error']"
"The Court of First Instance held, finally, that the applicants had put forward no argument sufficient to call into question the notion that the vocational training aid at issue would contribute to the development of certain economic activities without adversely affecting trading conditions to an extent contrary to the common interest.",0,"['court hold ', 'applicant have put argument', ' to call number', ' to call question', 'aid would company tribute', 'aid would company development', ' affect dition', ' affect extent']"
The applicants put forward two pleas in law in support of the claim for annulment of the contested decision in so far as it relates to investment aid under Regulation No 866/90.,0,"['applicant put plea', 'applicant put law', 'applicant put support', 'applicant put number', 'it relate aid']"
"First, they submitted that grants of State aid fulfilling the conditions laid down by that regulation to qualify for Community co-financing were nevertheless subject to the application of Articles 92 and 93 of the Treaty.",0,"['they submit ', ' fulfil dition', ' lay regulation', ' to qualify financing']"
"Second, they claimed that Regulation No 866/90 excluded investment aid at issue.",0,"['they claim ', 'number exclude aid']"
"At paragraphs 111 to 120 of the judgment under appeal, the Court of First Instance rejected the first of those pleas, which it held to be based on Article 44 of Regulation No 1785/81, which provides, on the basis of Article 42 of the Treaty, that Article 92 of the Treaty inter alia applies to production of and trade in agricultural products only to the extent determined by the Council.",0,"['court reject first', 'it hold ', 'which to be base article', 'which provide basis', 'article apply production', 'article apply extent', ' determine council']"
"The Court of First Instance noted, first of all, that actions of a structural nature conducted under the auspices of the Guidance Section of the EAGGF did not fall within the scope of Regulation No 1785/81 but within that of Regulation No 866/90, a regulation based on Article 42 of the Treaty and Article 43 of the EC Treaty (now, after amendment, Article 37 EC).",0,"['number e ', ' ducte auspex', 'action do fall scope', ' base article']"
"It inferred from the absence of any provision in Regulation No 866/90 expressly providing for the application of I - 4364 ARAP AND OTHERS v COMMISSION Articles 92 and 93 of the Treaty and Article 94 of the EC Treaty (now Article 89 EC) to aid eligible for Community co-financing under the Guidance Section of the EAGGF, that such aid had to be assessed in the specific context of the common action undertaken in accordance with that regulation and could not be the subject of examination under Articles 92 and 93 of the Treaty.",0,"['it infer absence', ' provide application', 'aid have ', ' to be assess text', ' undertake accordance']"
"The Court of First Instance went on to point out that, even if Article 44 of Regulation No 1785/81 could be interpreted as specifically providing for the application of Articles 92 to 94 of the Treaty to every aid measure concerning sugar production and marketing, it had to be applied having regard to the aims of the common agricultural policy, whose precedence over the application of the Treaty provisions relating to competition is enshrined in the Treaty itself, in Article 42.",0,"['court go ', 'article be interpret ', ' provide application', ' cerne production', 'it have ', ' have regard', ' relate petition', 'precedence be enshrine treaty', 'precedence be enshrine article']"
"According to the Court, the application of Articles 92 and 93 of the Treaty to aid eligible for Community co-financing in the context of Regulation No 866/90 would be liable to frustrate the pursuit of certain aims of the common agricultural policy by means of specific structural action undertaken in conformity with the criteria laid down in Decision 94/173.",0,"[' accord court', ' to aid eligible', ' to aid text', ' to frustrate pursuit', ' to frustrate mean', ' undertake formity', ' undertake criterion', ' lay decision']"
"The Court held that Regulation No 866/90 itself ensured the consistency of investment aid, co- financed by the Community and the Member State concerned pursuant to that regulation, with the common agricultural policy.",0,"['court hold ', 'number ensure sistency', 'number ensure policy', ' finance community']"
It thus concluded that the application of Articles 92 and 93 of the Treaty to investment aid eligible for Community co-financing under Regulation No 866/90 would be incompatible with the precedence over the rules on competition accorded by the Treaty to the common agricultural policy.,0,"['it clude ', ' accord treaty']"
