text,class,events
"Thirdly, in recitals 43 and 44 of the contested decision, the Commission stated that, in order to determine the net advantage from which FT had benefited, it could not take into consideration, at the stage of the decision establishing the existence of State aid, the French Republic’s argument that the corporation tax factor should be corrected downwards because of the higher amounts paid by way of business tax … I  -  12951 FRANCE TÉLÉCOM v COMMISSION Fourthly, the Commission – rejecting the arguments submitted by the French Republic to the effect that the aid at issue could not be recovered because of the limitation rules laid down in Article 15 of [Council] Regulation [EC] No 659/1999 [of 22 March 1999 laying down detailed rules for the application of Article [88 EC] (OJ 1999 L 83, p.",0,"['commission state ', ' to determine advantage', 'ft have benefit ', 'it take sideration', 'number take sideration', ' establish existence', 'factor should be recte amount', ' pay way', ' pay i', ' reject argument', ' submit republic', 'number be recover rule', ' lay article', ' lay rule']"
")] – found that the aid at issue was new aid, not existing aid (recital 45 [of the contested decision]).",0,[]
"First, the Commission stated that the expiry of the limitation period laid down in Article 15 of Regulation No 659/1999 did not have the effect of converting new aid into existing aid, but only of preventing the Commission from ordering the recovery of aid granted more than 10 years before the date on which time began to run for the purposes of barring recovery (recitals 46 to 48 of the contested decision).",0,"['commission state ', ' lay article', 'expiry do have effect', 'company verte aid', 'company verte aid', ' prevent commission', ' order recovery', ' order purpose', ' grant date', 'time begin ', ' bar recital', ' bar 48', ' bar decision']"
"Second, the Commission argued that Law No  90-568 had established an aid scheme and that any limitation concerns only the aid granted under that scheme and not the scheme itself.",0,"['commission argue ', 'number have establish scheme', 'company cern aid', ' grant scheme']"
"The point from which time starts to run is therefore the day on which each form of aid was actually granted to FT, that is to say, on the date, each year, on which the business tax was due (recital 49 of the contested decision).",0,"['time start ', 'form be grant ']"
"Third, the Commission added that the limitation period had been interrupted by the request for information sent to the French Republic on 28 June 2001 (recital 50 of the contested decision).",0,"['commission add ', 'period have be interrupt request', ' send june']"
"The Commission therefore concluded that, since the first form of aid identified had been granted in 1994 – that is to say, fewer than 10 years before 28 June 2001 – the aid at issue had to be recovered in its entirety (recital 51 of the contested decision).",0,"['commission clude ', 'form have be grant 1994', 'aid have ', ' to be recover entirety']"
I  -  12952 JUDGMENT OF 8.,0,[]
"1 — CASE C-81/10 P Fifth, the Commission stated that the French authorities had not put forward any focused argument to prove that the aid at issue was compatible with the com mon market and that the Commission could see no legal basis on which it could be declared compatible with the common market (recital 52 [of the contested decision]).",0,"['commission state ', 'authority have put argument', 'company see basis', 'it be declare company', 'company be declare company']"
"Consequently, in recital 53 of the contested decision, the Commission concluded that (i) the business tax regime applicable to FT during the period from 1991 to 1993 did not constitute State aid and (ii) the tax differential from which FT had benefited during the period from 1994 to 2002, as a consequence of the special tax regime, constituted State aid which was incompatible with the common mar ket and which had been unlawfully implemented, and which must therefore be recovered.",0,"['company clude ', 'ft have benefit period', ' stitute aid', 'which have be implement ', 'which must be recover ']"
"However, the exact amount to be recovered could not be determined, owing to the discrepancies in the information submitted by the French authorities dur ing the administrative procedure.",0,"['amount be determine ', ' submit authority', ' e procedure']"
The Commission estimated that the aid to be recovered was in the amount – net of interest – of between EUR 798 million and EUR 1 140 million (recitals 54 to 59 [of the contested decision]).,0,['commission estimate ']
"In recital 54 of the contested decision, the Commission referred to a report presented to the French Parliament by the Directorate-General for Taxes in No vember 2001, according to which “the immediate normalisation of the conditions of taxation of FT in relation to business tax would involve, at an unchanged rate, an over-taxation of almost 198 million euros for the company”.",0,"['commission refer report', ' present parliament', ' present general', ' present vember', ' accord which', 'malisation would involve taxation', 'malisation would involve rate']"
"In addition, the Commission relied on the estimate of 15 May 2003, the results of which are set out in tabular form in recital 54 of the contested decision.",0,"['commission rely estimate', 'result be set form', 'result be set recital']"
"According I  -  12953 FRANCE TÉLÉCOM v COMMISSION to the figures produced by the French Republic, the aggregate theoretical taxation of FT under the general law, for the years 1994 to 2002, was EUR 8 362 million.",0,"[' accord i', ' accord figure', ' produce republic']"
"The aggregate actual taxation charged to FT for the same years, under the special tax regime, is EUR 7 222 million.",0,"[' charge ft', ' charge year', ' charge regime']"
The tax differential enjoyed by FT during the period from 1994 to 2002 is therefore EUR 1 140 million.,0,"[' enjoy ft', ' enjoy period']"
"The Commission also pointed out that, by letter of 29 January 2004, the French authorities had informed it of the amount of the tax charged to FT, under the general law, for the year 2003 (EUR 773 million) and confirmed that the estimate of 15 May 2003 was sound (recital 55 of the contested decision).",0,"['commission point ', 'authority have inform it', 'authority have inform amount', ' charge ft', ' charge law', ' charge year', 'company firm ']"
It was not until the meetings held on 16 and 23 June 2003 that the French authorities contested the reliability of those figures (recitals 56 and 57 of the contested decision).,0,"[' hold june', 'company test reliability']"
"On 5 July 2004, of the French authorities submitted a new estimate.",0,[' submit estimate']
"This gave dif ferent results, reproduced in tabular form in recital 58 of the contested decision.",0,"['this give result', ' reproduce form', ' reproduce recital']"
"The aggregate theoretical taxation of FT under the general law, for the years 1994 to 2002, had been reduced to EUR 8 020 million.",0,['taxation have be reduce 020million']
The tax differential enjoyed by FT during the period from 1994 to 2002 is therefore EUR 798 million.,0,"[' enjoy ft', ' enjoy period']"
"Owing to the contradictory information provided by the French Republic dur ing the administrative procedure, the Commission found that it was unable to determine the amount to be recovered, which was between EUR 798 million and EUR 1 140 million, plus interest.",0,"[' owe information', ' provide republic', ' e procedure', 'commission find ', ' to determine amount']"
"According to the Commission, the exact amount to be recovered had to be determined by the French authorities, in accordance I  -  12954 JUDGMENT OF 8.",0,"[' accord commission', 'amount have ', ' to be determine authority', ' to be determine accordance']"
"1 — CASE C-81/10 P with their duty to cooperate in good faith, when the contested decision was im plemented (recitals 59 and 60 of the contested decision).",0,[' to perate faith']
"In consequence of all the foregoing, the enacting terms of the contested decision state: “Article 1 The State aid granted illegally by [the French Republic] in infringement of Article 88(3) [EC] to FT under the business tax scheme applicable to that company during the period 1  January 1994 to 31  December 2002... is incompatible with the common market.",0,"['term state article', ' grant republic', ' grant infringement', ' grant scheme', ' grant period']"
Article 2 [The French Republic] shall take all necessary measures to recover from FT the aid referred to in Article 1.,0,"['republic shall take measure', ' to recover aid', ' to recover ft', ' refer article']"
Recovery shall be effected without delay and in accordance with the procedures of national law provided that they allow the immediate and effective execution of this Decision.,0,"['recovery shall be effect delay', 'they allow execution']"
I  -  12955 FRANCE TÉLÉCOM v COMMISSION The aid to be recovered shall include interest from the date on which it was at the disposal of the recipient until the date of its recovery.,0,"['aid shall include interest', 'aid shall include date']"
"… Article 3 [The French Republic] shall inform the Commission, within two months of notifica tion of this Decision, of the measures that it proposes to take and that it has already taken to comply with it.",0,"['republic shall inform commission', 'republic shall inform month', 'republic shall inform decision', 'republic shall inform measure', 'it propose ', 'it have take ']"
"For that purpose, [the French Republic] shall use the ques tionnaire annexed to this Decision.",0,"['republic shall use tionnaire', ' annex decision']"
"Article 4 This Decision is addressed to the French Republic.” On 25 October 2006, the Commission brought infringement proceedings, claim ing that the Court of Justice should declare that, by failing to execute the contest ed decision within the prescribed period, the French Republic had failed to fulfil its obligations under Articles 2 and 3 of that decision, under the fourth paragraph of Article 249 EC and under Article 10 EC.",0,"['article be address republic', 'commission bring proceeding', 'court should declare ', ' to execute decision', ' to execute period', 'republic have fail ', ' to fulfil obligation']"
I  -  12956 JUDGMENT OF 8.,0,[]
"1 — CASE C-81/10 P By judgment of 18 October 2007 in Case C-441/06 Commission v France [2007] ECR I-8887, “the Court of Justice held that the action was well founded.”’ The procedure before the General Court and the judgment under appeal 3 In their actions before the General Court for annulment of the contested decision brought on 13 October 2004 and 10 January 2005 respectively, the French Republic and FT submitted, in essence, that the Commission was incorrect in finding, first, that FT had benefited from unlawful aid and, second, that the aid had to be repaid.",0,"['court hold ', ' bring october', 'republic submit essence', 'ft have benefit aid', 'aid have ']"
"By the judgment under appeal, the General Court rejected all the pleas put forward by the French Republic and FT.",0,"['court reject plea', ' put republic']"
"Forms of order sought by the parties 5 FT claims that the Court should: —	 set aside the judgment under appeal; —	 give final judgment as to the substance, in accordance with Article 61 of the Stat ute of the Court of Justice of the European Union, and grant the forms of order sought by FT at first instance; I  -  12957 FRANCE TÉLÉCOM v COMMISSION —	 in the alternative, refer the case back to the General Court; and —	 order the Commission to pay the costs.",0,"[' seek party', 'form claim ', 'court should set judgment', 'court should set appeal', 'court should set accordance', ' give judgment', 'court grant form', ' seek ft', ' seek i', ' refer case', ' order commission', ' to pay t']"
"The French Republic claims that the Court should: —	 set aside the judgment under appeal; —	 give final judgment as to the substance, in accordance with Article  61 of the Court’s Statute; —	 uphold the applicants’ claims at first instance; —	 in the alternative, refer the case back to the General Court; and —	 order the Commission to pay the costs.",0,"['republic claim ', 'court should set judgment', 'court should set appeal', 'court should set accordance', ' give judgment', ' uphold claim', ' uphold instance', ' refer case', ' order commission', ' to pay t']"
The Commission contends that the appeal should be dismissed and FT ordered to pay the costs.,0,"['company tend ', 'appeal should be dismiss ', 'ft order ', ' to pay t']"
I  -  12958 JUDGMENT OF 8.,0,[]
"1 — CASE C-81/10 P The appeal 8 FT relies on five grounds of appeal, alleging that the General Court: (i) erred in law by classifying the special tax regime as State aid, when the existence of an advantage for FT depended on factors unrelated to that regime; (ii) misconstrued the concept of State aid in that the Commission failed to take account of the overall tax regime ap plicable to FT during the years from 1991 to 2002; (iii) failed to have proper regard for the principle of the protection of legitimate expectations; (iv) failed to state reasons in the judgment under appeal with regard to the principle of limitation and; (v) erred in law and failed to state adequate reasons for the judgment under appeal with regard to the principle of legal certainty.",0,"['appeal rely ground', 'court err law', ' classify regime', ' classify aid', 'existence depend factor', ' misconstrue cept', 'commission fail ', ' to take account', ' to take regime', ' to take year', 'appeal fail ', ' to have regard', ' to state reason', ' to state judgment', ' to state regard', ' err law', ' to state reason']"
"The first ground of appeal, alleging that the General Court erred in law by classifying the special tax regime as State aid, when the existence of an advantage for FT depended on factors unrelated to that regime Arguments of the parties 9 FT submits that the existence of any financial advantage that may have been con ferred on it as compared with the position under the general law depends on a range of variables, such as the different rates of business tax applicable in the French mu nicipalities in which taxable assets are held and the geographical location of those assets.",0,"['court err law', ' classify regime', ' classify aid', 'existence depend factor', 'ground submit ', 'that may have be ferre it', 'that may have be ferre company', ' pare position', 'existence depend range', 'asset be hold ']"
"Consequently, the special tax regime applicable to FT from 1994 was not ad vantageous in itself and, as a result, the General Court should have rejected the clas sification of the tax regime at issue as State aid.",0,['court should have reject sification']
"I  -  12959 FRANCE TÉLÉCOM v COMMISSION 10 FT takes the view that the General Court misconstrued the concept of State aid by finding, at paragraph 323 of the judgment under appeal, that the existence of any advantage did not depend on the specific features of the tax regime at issue, but on factors unrelated to that regime, the effects of which may be determined only ex post.",0,"['i take view', 'tlcom take view', 'court misconstrue cept', ' find paragraph', 'existence do depend feature', 'effect may be determine ']"
"The advantages or disadvantages deriving from those factors could not lead to a measure being characterised as aid when, at the time of its adoption, it could not be so characterised.",0,"[' derive number', 'advantage lead ', 'measure be characterise aid', 'number be characterise ']"
The French Republic submits that a special tax regime is not in itself capable of con stituting State aid.,0,"['republic submit ', 'company stitute aid']"
Such a regime would not necessarily confer a selective advantage on the undertakings concerned.,0,['regime would number ']
"The Commission considers that the ground of appeal in question is inadmissible, since it was not raised at first instance.",0,"['company sider ', 'it be raise instance']"
The Commission also maintains that the ground is unfounded.,0,['commission maintain ']
"It was not possible to determine in advance, for each year, the precise level of taxation under the special regime.",0,"[' to determine level', ' to determine advance', ' to determine year']"
"However, that regime could have led to less tax being payable by comparison with the position under the general law on business tax.",0,['ld have lead ']
"The Commission adds that it is not unusual for the examination of State aid to require account to be taken of events that took place after the occurrence of the measure in question, in order to determine whether such aid in fact existed and to quantify it in order to recover the advantage obtained.",0,"['commission add ', 'examination to require event', 'account to be take ', 'that take place', 'that take occurrence', 'aid exist ', ' to quantify it', ' to recover advantage']"
I  -  12960 JUDGMENT OF 8.,0,[]
"1 — CASE C-81/10 P Findings of the Court 15 With regard to the Commission’s claim that the first ground of appeal is inadmissible, it should be noted that that ground, which forms part of the submissions relating to the existence of State aid, was put forward at first instance in the context of the first and second pleas relied on before the General Court.",1,"['which form part', ' relate existence', 'ground be put instance', 'ground be put text', ' rely court']"
"As regards whether that ground is well founded, according to settled case-law, the definition of aid is more general than that of a subsidy.",1,[' accord law']
"It includes not only positive benefits but also measures which, in various forms, mitigate the charges which are normally included in the budget of an undertaking and which thus, without being subsidies in the strict sense of the word, are similar in character and have the same effect (see, Joined Cases C-78/08 to C-80/08 Paint Graphos and Others [2011] ECR I-7611, paragraph 45 and the case-law cited).",1,"['it include benefit', 'which mitigate charge', 'which be include budget', 'which have effect']"
"It should also be noted that the concept of advantage that is intrinsic to the clas sification of a measure as State aid is an objective one, irrespective of the motives of the persons responsible for the measure in question.",1,[]
"Accordingly, the nature of the objectives pursued by State measures and their grounds of justification have no bear ing whatsoever on whether such measures are to be classified as State aid.",1,"[' pursue measure', 'nature have ', 'number bear e', ' to be classify aid']"
"It is estab lished case-law that Article 87(1) EC does not distinguish between the causes or the objectives of State aid, but defines them in relation to their effects (see Case C-409/00 Spain v Commission [2003] ECR I-1487, paragraph 46 and the case-law cited).",1,"['article do distinguish cause', 'article define they', 'article define relation', ' see case']"
"As regards the present case, it should be noted that the tax regime to which FT was subject during the second period under consideration, namely during the years from 1994 to 2002, constituted an exception to the general law regime.",1,"[' regard case', 'regime stitute exception']"
"In particular, that company benefited from specific tax treatment at national level, characterised by the fact that business tax was calculated on the basis of a weighted average rate, as op posed to the various rates applicable in the different local authorities, whereas the rates to which other undertakings were subject were those voted annually by those I  -  12961 FRANCE TÉLÉCOM v COMMISSION authorities.",1,"['that benefit treatment', ' characterise fact', 'tax be calculate basis', ' pose rate', ' vote authority']"
"Moreover, FT was subject to a single rate of business tax in its principle place of business, whereas other undertakings were taxed at the different rates voted by the local authorities in the territory within which those undertakings had estab lishments.",1,"['undertaking be tax rate', ' vote authority', ' vote territory', 'undertaking have lishment']"
"A rate of 1.9 % was also applied to FT, as opposed to the rate of 8 % ap­ plicable to other undertakings, in respect of management costs.",1,"['rate be apply ft', 'rate be apply respect', ' oppose rate']"
"As regards the argument relied on in the present appeal that the General Court’s examination of the tax regime at issue should have taken account of a number of vari ables and extraneous factors, it should be noted that, even though, given the particu lar characteristics of that regime, the Commission was not in a position to determine in advance for each tax year the precise level of taxation for that year, it is nevertheless accepted that the regime was capable of resulting and in fact resulted – as is apparent from recital 59 of the contested decision and paragraph 225 of the judgment under appeal – in FT’s liability to business tax being lower than it would have been if the general law business tax regime had been applied.",1,"[' regard argument', ' rely appeal', 'examination should have take account', 'examination should have take number', ' give characteristic', ' to determine level', ' to determine advance', ' to determine year', 'it be accept ', 'regime have be apply ']"
"It should also be noted that, irrespective of the rates of business tax adopted by the local authorities, FT benefited in all circumstances from a reduced rate in respect of management costs.",1,"['it should be e ', ' adopt authority', 'ft benefit circumstance', 'ft benefit rate', 'ft benefit respect']"
"In those circumstances, the General Court was correct to hold, at paragraph 323 of the judgment under appeal, that the finding of the existence of aid depended on a number of ‘circumstances unrelated to’ the special tax regime, such as the fact that the business tax was charged annually and the level of the tax rates voted each year by the authorities in the territory in which FT had establishments.",1,"[' be to hold paragraph', 'finding depend number', 'tax be charge ', ' vote authority', ' vote territory', 'ft have establishment']"
I  -  12962 JUDGMENT OF 8.,0,[]
"1 — CASE C-81/10 P 22 Contrary to the French Republic’s and FT’s claims, such circumstances do not in any way preclude the possibility that, even at the time of its adoption, the special tax regime could have been classified as State aid for the purposes of Article 87(1) EC.",1,"['circumstance do preclude possibility', 'company have be classify aid', 'company have be classify purpose']"
"Indeed, it is necessary to make a distinction between, on the one hand, the adoption of an aid scheme, namely in the present case the special tax regime, and, on the other, the grant of annual aid to FT on the basis of that regime, the precise total amount of which depended on certain external factors.",1,"[' to make distinction', 'amount depend factor']"
"As the Advocate General stated at point 59 of his Opinion, the present case involves a dual categorisation, in which the existence of an advantage is attributable, first, to a fixed element forming part of the special tax regime applied to FT, as opposed to the general law regime, and, second, to a variable element, which depends on factual cir cumstances, namely the location of premises or land in the various local authorities and the tax rate applicable in those authorities.",1,"['general state point', 'case involve categorisation', ' form part', ' apply ft', ' oppose regime', 'which depend cumstance']"
