text,class,events
"The Sixth Additional Provision of Norma Foral (Regional Regulation) 22/1994 of 20 December 1994 implementing the 1995 budget of the Territorio Histórico de Álava {Boletín Oficial del Territorio Histórico de Álava No 5, of 13 January 1995) provides: 'Investments in new fixed assets made between 1 January 1995 and 31 December 1995, which exceed ESP 2 500 million, in accordance with the Diputación Foral de I - 10631 JUDGMENT OF 11.",0,"[' implement budget', 'provision provide investment', 'provision provide accordance', ' make january', 'which exceed esp']"
"4 - JOINED CASES C-183/02 P AND C-187/02 P Álava agreement, will receive a tax credit of 45% of the cost of investment determined by the Diputación Foral de Álava, to be applied to the definitive amount of tax payable.",0,"['agreement will receive credit', ' determine lava', ' to be apply amount']"
Any tax credit not used up because it exceeds the amount of tax liability may be applied in the nine years following the year during which the Diputación Foral de Álava agreement was concluded.,0,"['it exceed amount', 'number may be apply year', ' follow year', 'agreement be clude ']"
"The Diputación Foral de Álava agreement will lay down the time-limits, and any restrictions applicable in each case.",0,['agreement will lay limit']
The advantages granted under this provision will be incompatible with any other fiscal advantage in respect of the same investments.,0,[' grant provision']
"The Diputación Foral de Álava will also determine the length of the investment process, which may include investments made during the preparation of the project which is at the root of the investments.'",0,"['lava will determine length', 'which may include investment', ' make preparation']"
"The validity of that provision was extended for the years 1996 and 1997, then the tax credit of 45% was maintained, in an amended form, for the years 1998 and 1999, by subsequent Normas Forales.",0,"['validity be extend year', 'credit be maintain form', 'credit be maintain year', 'credit be maintain forales']"
"I - 10632 DEMESA AND TERRITORIO HISTÓRICO DE ÁLAVA v COMMISSION Facts 7 On 13 March 1996, the Basque authorities and Daewoo Electronics Co.",0,[]
Ltd ('Daewoo Electronics') concluded a Cooperation Agreement in which Daewoo Electronics undertook to establish a refrigerator manufacturing plant in the Basque Country and the Basque regional authorities undertook in return to support the investment by providing a number of grants.,0,"['company clude agreement', 'electronics undertake ', ' to establish plant', ' to establish country', 'authority undertake return', ' to support investment', ' provide number']"
The company set up by Daewoo Electronics was to draw up a business plan whose approval by the Basque authorities was a prerequisite for implementation of the agreement.,0,"[' set electronics', ' to draw plan']"
"The business plan, which covered the period 1996 to 2001 and was presented to the Basque authorities in September 1996, provided for an investment of ESP 11 835 600 000 and the creation of 745 jobs.",0,"['company ere period', 'company be present authority', 'company be present september', 'plan provide investment']"
"On 7 October 1996, Demesa was incorporated under Spanish law as a wholly-owned subsidiary of Daewoo Electronics.",0,"['demesa be incorporate law', 'demesa be incorporate subsidiary']"
"Under Decision 737/1997 of 21 October 1997 of the Diputación Foral de Álava,Demesa obtained the tax credit of 45% provided for in the Sixth Additional Provision of Norma Foral 22/1994.",0,"['demesa obtain credit', ' provide provision']"
"1 On 11 June 1996, the Asociación Nacional de Fabricantes de Electrodomésticos de Línea Blanca (ANFEL) submitted to the Commission of the European Communities a complaint against the Kingdom of Spain.",0,"['anfel submit plaint', 'anfel submit commission']"
"It complained that that Member State had granted aid to Demesa in the form, inter alia, of tax measures.",0,"['company plain ', 'state have grant aid', 'state have grant form']"
The Conseil européen de la construction d'appareils domestiques (European Committee of Manufacturers of Electrical Domestic Equipment) (CECED) submitted a complaint to the same effect to the Commission.,0,"['committee submit plaint', 'committee submit effect', 'committee submit commission']"
I - 10633 JUDGMENT OF 11.,0,[]
"4 - JOINED CASES C-183/02 P AND C-187/02 P 12 Following an exchange of correspondence, the Commission, by letter of 16 December 1997, informed the Spanish authorities that it had decided to initiate the procedure provided for in Article 93(2) of the EC Treaty (now Article 88(2) EC) concerning, in particular, the tax credit of 4-5% granted to Demesa.",0,"[' follow exchange', 'commission inform authority', 'it have decide ', ' to initiate procedure', ' cerne credit']"
"At the close of the procedure, the Commission adopted the contested decision.",0,['commission adopt decision']
"4 In Article 1(d) of that decision, the tax credit of 45% granted to Demesa is characterised as State Aid incompatible with the common market.",0,"['4 be characterise aid', 'credit be characterise aid']"
"is In Article 2 of the decision, the Commission orders the Kingdom of Spain to withdraw from the beneficiary company the benefits deriving from the aid which was granted to it illegally.",0,"['commission order kingdom', ' to withdraw pany', ' to withdraw benefit', ' to withdraw company', ' derive aid', 'which be grant ']"
"The actions before the Court of First Instance and the judgment under appeal 16 By applications lodged at the Registry of the Court of First Instance on 25 May, 26 May and 18 June 1999 respectively, the Territorio Histórico de Álava (Case | T-127/99), the Comunidad Autónoma del País Vasco and Gasteizko Industria Lurra SA (Case T-129/99) and Demesa (Case T-148/99) brought actions against the Commission.",0,"[' lodge registry', ' lodge may', 'action bring action', 'case bring action']"
"Each of the applicants claimed that the contested decision should be annulled, whether in whole or in part.",0,"['each claim ', 'decision should be annul whole']"
I - 10634 DEMESA AND TERRITORIO HISTÓRICO DE ÁLAVA v COMMISSION 18 By orders of the President of the Third Chamber of the Court of First Instance of 25 Línea Blanca and the Conseil européen de la construction d'appareils domestiques were granted leave to intervene in support of the form of order sought by the Commission.,0,"[' be grant leave', ' to intervene support', ' seek commission']"
"By order of 5 June 2001, the three cases were joined for the purposes of the oral procedure and the judgment.",0,['case be join purpose']
"In the judgment under appeal, the Court of First Instance, inter alia: — dismissed the applications of the Territorio Histórico de Álava and of Demesa in so far as they sought annulment of the contested decision in respect of the tax credit of 45%; — declared the applications of the Comunidad Autónoma del País Vasco and of Gasteizko Industria Lurra SA inadmissible in so far as they sought annulment in the same terms; — ordered the parties to bear their own costs.",0,"['court dismiss application', 'they seek annulment', 'they seek annulment', ' order party', ' to bear t']"
"The appeals 21 By order of 23 October 2002, the Court granted the Comunidad Autónoma del País Vasco leave to intervene in support of the form of order sought by the Territorio Histórico de Álava.",0,"['court grant leave', ' to intervene support', ' seek histrico']"
I - 10635 JUDGMENT OF 11.,0,[]
"4 — JOINED CASES C-183/02 P AND C-187/02 P 22 By order of the President of the Court of 6 March 2003, an application by the Gobierno Foral de Navarra (Government of Navarro) for leave to intervene in support of the form of order sought by Demesa was dismissed.",0,"[' to intervene support', ' seek demesa', 'application be dismiss ']"
"Demesa claims that the Court should: — set aside the judgment under appeal; — give judgment itself in the matter and annul Articles 1(d) and 2 of the contested decision; — in the alternative, refer the case back to the Court of First Instance; — order the Commission to pay the costs of the proceedings at first instance and those of the proceedings on appeal.",0,"['demesa claim ', 'court should set judgment', ' give judgment', 'court annul article', 'court annul alternative', ' refer case', ' order commission', ' to pay t']"
"The Territorio Histórico de Álava claims that the Court should: — set aside the judgment under appeal; — give judgment itself in the matter and annul the contested decision in so far as it concerns the tax credit of 45%; I - 10636 DEMESA AND TERRITORIO HISTÓRICO DE ALAVA v COMMISSION — in the alternative, refer the case back to the Court of First Instance; — order the Commission to pay the costs of the proceedings at first instance and those of the proceedings on appeal.",0,"['lava claim ', 'court should set judgment', 'court should set appeal', ' give judgment', 'court annul decision', 'company cern credit', ' refer case', 'commission to pay t']"
"The Comunidad Autónoma del País Vasco claims that the Court should: — set aside the judgment under appeal in part, in so far as it finds that the tax credit of 45% constitutes State aid; — order the Commission to pay the costs of the proceedings.",0,"['vasco claim ', 'court should set judgment', 'court should set appeal', 'court should set part', 'it find ', 'credit stitute ', 'commission to pay ']"
"Having withdrawn during the oral procedure an objection of inadmissibility in respect of the appeal brought by the Territorio Histórico de Álava, the Commission definitively contends, in both Case C-183/02 P and Case C-187/02 P, that the Court should: — dismiss the appeal; — order the appellant to pay the costs.",0,"[' having withdraw objection', ' having withdraw procedure', ' bring lava', 'commission tend p', 'court should dismiss order', 'appellant to pay t']"
I - 10637 JUDGMENT OF 11.,0,[]
"4 - JOINED CASES C-183/02 P AND C-187/02 P The grounds for setting aside the judgment under appeal 27 In its application, Demesa put forward five grounds for setting aside the judgment under appeal, alleging: — incorrect categorisation of the impugned fiscal measure as State aid incompatible with the common market; — failure to state the grounds of the judgment under appeal on that point; — an error of law on the part of the Court of First Instance in so far as it held that the impugned measure was not existing aid; — failure to state the grounds of the judgment under appeal on that point; — an error of law on the part of the Court of First Instance in so far as it held that the principle of protection of legitimate expectations was not applicable.",0,"[' set judgment', ' set appeal', 'demesa put ground', ' set judgment', ' set appeal', ' allege categorisation', ' to state ground', 'it hold ', ' to state ground', 'it hold ']"
"By a pleading lodged on 20 February 2004, Demesa informed the Court that it was maintaining only the ground of appeal based on the principle of protection of legitimate expectations and that it was withdrawing its other grounds of appeal.",0,"[' lodge february', 'demesa inform court', 'it be maintain ground', ' base principle', 'it be withdraw ground']"
"I - 10638 DEMESA AND TERRITORIO HISTÓRICO DE ÁLAVA v COMMISSION 29 In its application, the Territorio Histórico de Álava put forward six grounds for setting aside the judgment under appeal, alleging: — incorrect categorisation of the impugned tax measure as State aid incompatible with the common market; — failure to state the grounds of the judgment under appeal on that point; — an error of law on the part of the Court of First Instance in so far as it held that the impugned measure was not existing aid; — failure to state the grounds of the judgment under appeal on that point; — an error of law on the part of the Court of First Instance in so far as it did not find that the Commission had misused its powers; — failure to state the grounds of the judgment under appeal on that point.",0,"['lava put ground', ' set judgment', ' set appeal', ' allege categorisation', ' to state ground', 'it hold ', ' to state ground', ' to state point', 'commission have misuse failure', ' to state ground']"
"In a pleading lodged on 20 February 2004, the Territorio Histórico de Álava informed the Court that it was: — maintaining in part the first and second grounds of appeal alleging, respectively, incorrect categorisation of the impugned tax measure as State aid incompatible I - 10639 JUDGMENT OF 11.",0,"[' lodge february', 'lava inform court', 'it be maintain ground', 'it be maintain part', ' allege categorisation']"
"4 - JOINED CASES C-183/02 P AND C-187/02 P with the common market and failure to state the grounds of the judgment under appeal on that point; — maintaining the fifth and sixth grounds of appeal alleging, respectively, misuse of powers and failure to state the grounds of the judgment under appeal on that point; — withdrawing its other grounds of appeal.",0,"[' join case', ' join market', ' to state ground', ' maintain ground', ' allege misuse', ' to state ground', ' to state appeal', ' withdraw ground']"
"The appeals 31 After hearing the parties and the Advocate General on this point, the Court considers that it is appropriate, on account of the connection between them, to join the present cases for the purposes of the judgment, in accordance with Article 43 of the Rules of Procedure of the Court of Justice.",0,"[' hear party', ' hear point', 'company sider ', ' to join case', ' to join purpose', ' to join accordance']"
"The ground of appeal which Demesa bases on the principle of protection of legitimate expectations Arguments of the parties 32 Before the Court of First Instance, Demesa invoked the principle of protection of legitimate expectations.",0,"['demesa base principle', 'demesa invoke principle']"
"It referred to Commission Decision 93/337/EEC of 10 May I - 10640 DEMESA AND TERRITORIO HISTÓRICO DE ÁLAVA v COMMISSION 1993 concerning a scheme of tax concessions for investment in the Basque country (OJ 1993 L 134, p.",0,"['it refer decision', ' cerne scheme']"
"It claimed that that decision had categorised as State aid incompatible with the c o m m o n market, on the ground that they were contrary to Article 52 of the EC Treaty (now, after amendment, Article 4 3 EC), certain tax credits for investments made.",0,"['it claim ', 'decision have categorise aid', 'decision have categorise ground']"
Demesa maintained that the provisions necessary for adjusting the regional legislation to Decision 93/337 had been laid down and that the Commission had expressed its approval of the solution adopted.,0,"['demesa maintain ', ' adjust legislation', ' adjust decision', 'provision have be lay ', 'commission have express approval']"
"Accordingly, both the Spanish authorities and the Commission itself considered that the problem was solved.",0,"['authority sidere ', 'problem be solve ']"
"For that reason, the Commission never initiated a procedure in respect of State aid or raised any objection against similar tax measures adopted subsequently.",0,"['commission never initiate procedure', 'commission raise objection']"
"It therefore led Demesa, and any trader subject to the regional legislation concerned,to entertain legitimate expectations that the tax measures adopted by the Diputación Foral de Álava were authorised by the Commission provided that they did not involve any infringement of Article 52 of the Treaty.",0,"['it lead demesa', ' to entertain expectation', ' adopt lava', 'measure be authorise commission', ' involve infringement']"
"Demesa complains that the Court of First Instance, at paragraph 234 et seq.",0,"['company plain seq', 'company plain .', 'company plain paragraph']"
"of the judgment under appeal, rejected its plea on the ground that the impugned tax measure had not been the subject of prior notification, contrary to the requirements of Article 93(3) of the EC Treaty (now Article 88(3) EC).",0,"[' reject plea', ' reject ground']"
"In its submission, in the context of the policy followed by the Commission at the time of its application for the tax credit of 45%, it was excessive to require a trader to ascertain whether the tax measure applicable to it satisfied the conditions of Article 92 of the EC Treaty (now, after amendment, Article 87 EC) and should, in consequence, be notified to the Commission.",0,"[' follow commission', ' follow time', ' to require trader', 'measure satisfy dition', 'measure should be ifie commission']"
Demesa was therefore correct to invoke the principle of protection of legitimate expectations.,0,[' to invoke principle']
I - 10641 JUDGMENT OF 11.,0,[]
"4 — JOINED CASES C-183/02 P AND C-187/02 P 36 T h e appellant maintains that t h e declaration of incompatibility in Decision 93/337 was based o n a finding of an infringement of Article 52 of the Treaty a n d n o t also, as the C o u r t of First Instance held at paragraph 237 of the j u d g m e n t u n d e r appeal, o n the finding of a n infringement of t h e C o m m u n i t y rules o n State aid.",0,"['appellant maintain ', 'declaration be base finding', 't hold paragraph']"
"In any event, in Demesa's submission, the measures called in question in Decision 93/337 were characterised as State aid on the basis of three criteria of selectivity (regional, sectoral and material selectivity) which, it contends, could not be upheld in relation to the impugned tax measure.",0,"[' call question', ' call decision', 'measure be characterise aid', 'it tend ', 'company tend ', 'number be uphold relation']"
"Accordingly, that decision cannot be relied on to support the argument that Demesa should have considered that the tax credit of 45% constituted State aid and should, in consequence, have been notified to the Commission.",0,"['decision can be not rely ', ' to support argument', 'demesa have sidere ', 'credit stitute aid', 'demesa should have be ifie commission']"
"The Commission claims that when the tax credit was granted to Demesa, certain elements clearly showed that it entailed State aid.",0,"['commission claim ', 'credit be grant ', 'element show ', 'it entail aid']"
"In particular, Decision 93/337 considered that comparable measures constituted aid incompatible with the common market.",0,"['decision sidere ', 'parable measure aid']"
"That declaration of incompatibility was not linked solely to breach of the principle of freedom of establishment but, as the Court of First Instance observed at paragraph 237 of the judgment under appeal, also to breach of the various rules relating to aid.",0,"['declaration be link breach', 'court observe paragraph', ' relate aid']"
"0 It is clear, moreover, that Decision 93/337 could only be based on a prior finding that the measures in question were in the nature of State aid.",0,['ld be base finding']
"I - 10642 DEMESA AND TERRITORIO HISTÓRICO DE ALAVA v COMMISSION 41 However, Demesa did not ascertain whether the aid it received had been authorised by the Commission.",0,"['i do ascertain ', 'demesa do ascertain ', 'it receive ', 'aid have be authorise commission']"
"In any event, in the absence of prior notification of the impugned tax measure, the appellant could not plead that the Commission had failed to act.",0,"['number plead ', 'commission have fail ']"
"Accordingly, the Court of First Instance was correct to find that there had been no legitimate expectation.",0,[]
"Findings of the Court 44 It should be borne in mind, first, that in view of the mandatory nature of the review of State aid by the Commission under Article 93 of the Treaty, undertakings to which aid has been granted may not, in principle, entertain a legitimate expectation that the aid is lawful unless it has been granted in compliance with the procedure laid down in that article and, second, that a diligent businessman should normally be able to determine whether that procedure has been followed (Case C-5/89 Commission v Germany [1990] ECR I-3437, paragraph 14; Case C-169/95 Spain v Commission [1997] ECR I-135, paragraph 51; and Case C-24/95 Alean Deutschland [1997] ECR I-1591, paragraph 25).",1,"['it should be bear mind', 'aid have be grant ', 'undertaking may number principle', ' entertain expectation', 'it have be grant pliance', ' lay article', 'procedure have be follow i-3437']"
"In particular, where aid is paid without prior notification to the Commission, so that it is unlawful under Article 93(3) of the Treaty, the recipient of the aid cannot have at that time a legitimate expectation that its grant is lawful (see Alean Deutschland, cited above, paragraphs 30 and 31).",1,"['aid be pay number', 'recipient can not have expectation', 'recipient can not have time', 'recipient see deutschland']"
"In the present case, the Court of First Instance stated at paragraph 235 of the judgment under appeal that it was not disputed that the tax credit of 45% had been introduced without prior notification, in infringement of Article 93(3) of the Treaty.",1,"['court state paragraph', 'it be dispute ', 'credit have be introduce ification', 'credit have be introduce infringement']"
"At paragraph 236 of the judgment under appeal, the Court of First Instance correctly held, referring inter alia to Commission v Germany, cited above, that the argument based on the principle of the protection of legitimate interests could not be upheld.",1,"['company hold ', ' refer alia', ' refer commission', ' base principle', 'argument be uphold ']"
"At the following paragraph of that judgment, the Court of First Instance correctly stated that the applicant's argument was based on a misreading of Decision 93/337.",1,"['company state ', 'argument be base misreading']"
"In that decision, as the Court of First Instance emphasised, the Commission had characterised the aid in question as incompatible with the common market not only because it was contrary to Article 52 of the Treaty but also, at Part V of that decision, in which the Commission examines the possibility of applying one of the derogations provided for in Article 92 of the Treaty, because it did not comply with the various rules relating to aid.",1,"['court emphasise ', 'commission have characterise aid', 'commission examine possibility', ' apply one', ' provide article', ' relate aid']"
"More specifically, in Decision 93/337 the Commission: — had stated that the aid in question included a tax credit of 20% in respect of investments (Part I); I - 10644 DEMESA AND TERRITORIO HISTÓRICO DE ALAVA v COMMISSION had considered that, for the purpose of applying the derogation provided for in Article 92(3) (c) of the Treaty, the conditions laid down in the Community guidelines of 19 August 1992 on State aid for small and medium-sized enterprises (OJ 1992 C 213, p.",1,"['commission have state ', 'aid include credit', ' apply derogation', ' provide c', 'dition lay oj', 'dition lay guideline']"
"), which, after defining in point 2.2 the components of the category of small and medium-sized enterprises, stated, at point 4.1, fifth paragraph, that the Commission had decided to allow investment aid only up to the levels of 15% of the investment for small enterprises and 7.5% of the investment for other enterprises in the same category, were not satisfied (Part V); had ordered the Spanish authorities to ensure that the aid was granted, inter alia, in accordance with the conditions laid down in the Community guidelines on State aid for small and medium-sized enterprises (Article 1(4)).",1,"[' define ponent', ' define point', 'which state point', 'commission have decide ', ' to allow aid', ' have order authority', 'aid be grant accordance', ' lay guideline']"
It is thus apparent that Demesa could not infer from Decision 93/337 that a tax credit of 45% granted to an undertaking of a size allowing it to make a minimum investment of ESP 2 500 million required by the Sixth Additional Provision of Norma Foral 22/1994 could not be categorised as aid for the purposes of Article 92 of the Treaty.,1,"['number infer decision', 'it to make investment', ' require provision', 'credit be categorise aid']"
"In the light of the terms of Decision 93/337, the appellant cannot therefore claim the possibility, which cannot be excluded (see Commission v Germany, cited above, paragraph 16), for the recipient of unlawful aid to rely on exceptional circumstances on the basis of which it legitimately assumed the aid to be lawful.",1,"['appellant can not claim possibility', 'which can be not exclude ', 'recipient to rely circumstance', 'it assume ']"
I - 10645 JUDGMENT OF 11.,0,[]
"4 — JOINED CASES C-183/02 P AND C-187/02 P 52 As regards the Commission's alleged failure to act, the Commission rightly claims that any apparent failure to act is irrelevant when an aid scheme has not been notified to it.",1,"[' regard failure', 'commission claim ', 'scheme have be ifie it']"
It follows that the ground of appeal which Demesa bases on the principle of protection of legitimate expectations must be rejected.,1,"['it follow ', 'demesa base principle', 'ground must be reject ']"
"The grounds of appeal whereby the Territorio Histórico de Álava alleges, first, incorrect categorisation of the impugned tax measure as State aid incompatible with the common market and, second, failure to state the grounds of the judgment under appeal on that point Arguments of the parties 54 Before the Court of First Instance, the Territorio Histórico de Álava maintained that the Commission had infringed Article 92 of the Treaty by considering the tax credit of 45% to be State aid incompatible with the common market, on the ground that Norma Foral 22/1994 constituted a specific measure favouring 'certain undertakings or the production of certain goods'.",0,"['lava allege categorisation', ' to state ground', ' to state point', 'lava maintain ground', 'commission have infringe article', 'company stitute measure', ' favour undertaking']"
"It claimed that, in any event, any selective nature which that measure might have was justified by the nature and scheme of the tax system.",0,"['it claim ', 'measure might have ', 'nature be justify nature']"
"The Territorio Histórico de Álava complains that the Court of First Instance, at paragraphs 148 to 170 of the judgment under appeal, rejected that argument and thus erred in law in applying Article 92 of the Treaty.",0,"['company plain ', 'court reject argument', 'court err law', ' apply article']"
"I - 10646 DEMESA AND TERRITORIO HISTÓRICO DE ÁLAVA v COMMISSION 56 In the pleading which it lodged on 20 February 2004, it states that it maintains its ground of annulment, but at an earlier stage than that of the categorisation of the impugned tax measure as State aid.",0,"['it lodge february', 'it state ', 'it maintain ground']"
"It claims that during the proceedings at first instance it maintained that the tax credit of 45% was outside the scope of Article 92 of the Treaty, in so far as, as a tax measure, it was justified as a means of attaining an economic-policy objective.",0,"['it claim ', 'it maintain ', 'it be justify means', ' attain objective']"
The Court of First Instance considered that that did not preclude its categorisation as State aid incompatible with the Treaty.,0,"['company sidere ', 'that do preclude categorisation']"
"That conclusion is incorrect, because it was formulated at an inappropriate point in the interpretation process.",0,['it be formulate point']
"In reality, the Court of First Instance should, before addressing any question of categorisation as State aid, have considered that a tax measure adopted before the conclusions of the Ecofin Council meeting on 1 December 1997 concerning taxation policy (OJ 1998 C 2, p.",0,"[' address question', 'court should have sidere measure', ' adopt policy', ' adopt clusion']"
") and the Commission notice of 10 December 1998 on the application of the State aid rules to measures relating to direct business taxation (OJ 1998 C 384, p.",0,[' relate taxation']
) was excluded from the review of State aid.,0,[' be exclude review']
"Where such a measure formed part of the industrial policy implemented by the Member State concerned, it was excluded from the outset from the scope of Article 92 of the Treaty.",0,"['measure form part', ' implement company', 'it be exclude outset', 'it be exclude scope']"
"In the same pleadings, the Territorio Histórico de Álava further states that it also maintains its ground of appeal alleging failure to state the grounds of the judgment under appeal as regards the point of law raised.",0,"['lava state ', 'it maintain ground', ' allege failure', ' to state ground', ' to state appeal', ' regard point']"
"The Commission contends that, in its present form, the ground of appeal alleging incorrect categorisation of the impugned tax measure as State aid incompatible with the common market, notwithstanding the amended form in which it is presented, still requires an examination by the Court of the question of the nature as aid of that measure.",0,"['company tend ', ' allege categorisation', ' withstand form', 'it be present ', 'ground require examination']"
The analysis carried out pursuant to Article 92 of the Treaty contains no stage preceding that of discussion of whether the measure in question must be categorised as State aid; the fiscal nature of a measure is of no relevance to the determination of whether or not it constitutes aid.,0,"['analysis tain stage', ' precede that', 'measure must be categorise aid', ' stitute aid']"
Nor could the conclusions of the I - 10647 JUDGMENT OF 11.,0,[]
4· — JOINED CASES C-183/02 P AND C-187/02 P Ecofin Council meeting on 1 December 1997 concerning taxation policy and the code of conduct annexed thereto alter the allocation of powers established in the Treaty.,0,"['policy alter allocation', ' establish treaty']"
"In those circumstances, by disputing the competence of the Commission, the Territorio Histórico de Álava is persisting in challenging the categorisation as State aid of the impugned tax measure.",0,"[' dispute petence', 'lava be persist ', ' challenge categorisation', ' challenge aid']"
"Findings of the Court 59 It must be borne in mind that to allow a party to put forward for the first time before the Court of Justice a plea in law which it has not raised before the Court of First Instance would be to allow it to bring before the Court, whose jurisdiction in appeals is limited, a case of wider ambit than that which came before the Court of First Instance.",1,"['it must be bear mind', 'party to put plea', 'party to put time', 'party to put court', 'it have ', 'number raise court', 'it to bring case', 'it to bring court', 'which come court']"
"In an appeal the Court's jurisdiction is thus confined to review of the findings of law on the pleas argued before the Court of First Instance (see, in particular, Case C-136/92 P Commission v Brazzelli Lualdi and Others [1994] ECR I-1981, paragraph 59; Case C-7/95 P Deere v Commission [1998] ECR I-3111, paragraph 62; and Case C-217/01 P Hendrickx v Cedefop [2003] ECR I-3701, paragraph 37).",1,"[' fine review', ' argue court', ' see case']"
"In the present case, the Territorio Histórico de Álava did not contend at first instance that: — the impugned tax measure is excluded as such from the scope of the law on State aid; Article 92 of the Treaty has applied to the provisions of tax law only since the conclusions of the Ecofin Council meeting on 1 December 1997 concerning tax policy and the Commission notice of 10 December 1998 on the application of the State aid rules to measures relating to direct business taxation.",1,"['company tend instance', 'measure be exclude scope', ' have apply provision', ' have apply clusion', ' relate taxation']"
"In reality, it referred to the economic-policy objectives of the impugned tax measure in the course of argument as to whether that measure was justified by the nature and scheme of the tax system, that is to say, at the stage of the argument concerning the categorisation of the measure as State aid incompatible with the common market for the purposes of Article 92 of the Treaty.",1,"['it refer objective', 'it refer company', 'measure be justify nature', 'company cerne categorisation']"
T h e Court of First Instance examined the corresponding arguments at paragraphs 167 and 168 of the judgment under appeal.,1,"['court examine argument', 'court examine paragraph']"
"The argument submitted to the Court in the present appeal, namely that, in substance, the impugned tax measure was excluded from the outset, at a stage preceding the legal reasoning, from the scope of Article 92 of the Treaty and, subsequently, from actual review by the Commission, therefore constitutes a plea raised for the first time in the appeal.",1,"[' submit court', ' submit appeal', 'measure be exclude outset', 'measure be exclude stage', 'measure be exclude scope', ' precede reasoning', 'company stitute plea', ' raise time', ' raise appeal']"
"This new plea must be declared inadmissible, as must the ground of appeal alleging failure to state the grounds in the judgment under appeal on the point of law raised, as the latter cannot be dissociated from the former.",1,"['plea must be declare inadmissible', ' allege failure', ' to state ground', 'latter can be not dissociate former']"
I - 10649 JUDGMENT OF 11.,0,[]
"4 - JOINED CASES C-183/02 P AND C-187/02 P The grounds of appeal whereby the Territorio Histórico de Álava alleges, first, an error of law on the part of the Court of First Instance in so far as it did not find that there had been a misuse of power and, second, failure to state the grounds of the judgment under appeal on that point Arguments of the parties 65 The Territorio Histórico de Álava states that it claimed before the Court of First Instance that the Commission had used the State aid procedure, an area in which it has exclusive competence and wide powers, in order to implement tax harmonisation.",0,"['lava allege error', ' to state ground', ' to state appeal', 'lava state ', 'it claim court', 'commission have use procedure', 'it have petence', ' to implement harmonisation']"
