text,label,events
It follows that this part of the application is also manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.,conclusion,"['it follow ', ' found meaning']"
The applicant next complains under Article 6 para. 1 (Art. 6-1) of the Convention of,premise,[]
"in that , allegedly, insufficient reasons were given by the courts to justify his conviction.",premise,"['reason be give company', ' to justify viction']"
"an unfair hearing in the determination of the criminal charges against him,",conclusion,[]
The applicant further complains of the attitude of some of the judges,premise,[]
and of not having received a written copy of the first instance judgment in time for the preparation of his appeal.,premise,"[' having receive y', ' having receive judgment', ' having receive time']"
He alleges that witnesses on his behalf were not duly heard by the courts.,premise,"['he allege ', ' hear company']"
"The appliacnt invokes Article 6 paras. 1, 2, 3 (b) and (d) (Art. 6-1, 6-2, 6-3-b, 6-3-d) of the Convention, which provides certain guarantees to the defence in a criminal case, and Article 14 (Art. 14), which prohibits discrimination in the securement of Convention rights and freedoms.",conclusion,"['appliacnt invoke paras', 'which provide guarantee', 'which provide defence', 'which provide case', 'which prohibit discrimination']"
"Under the terms of Article 26 (Art. 26) of the Convention, ""the Commission may only deal with the matter after all domestic remedies have been exhausted, according to the generally recognised rules of international law"".",premise,"['commission may deal matter', 'remedy have be exhaust ', ' accord rule']"
"It follows that this part of the application must be rejected for non-exhaustion of domestic remedies, in accordance with Article 27 para. 3 (Art. 27-3) of the Convention.",conclusion,"['it follow ', 'part must be reject -exhaustion', 'part must be reject accordance']"
"For this condition to be fulfilled, it is not sufficient for the applicant merely to have presented his case to the various courts competent to deal with it.",premise,"['dition to be fulfil ', 'applicant to have present case', 'applicant to have present petent', ' to deal it']"
"The complaint made before the Commission must also have been raised, at least in substance, during the proceedings in question.",premise,"[' make commission', 'plaint must have be raise substance', 'plaint must have be raise proceeding']"
"Under the terms of Article 26 (Art. 26) of the Convention, ""the Commission may only deal with the matter after all domestic remedies have been exhausted, according to the generally recognised rules of international law"".",premise,"['commission may deal matter', 'remedy have be exhaust ', ' accord rule']"
"In the present case, the Commission notes that none of these complaints has been raised either formally or even in substance during the proceedings before the Court of Cassation.",premise,['number have be raise proceeding']
"In addition, the examination of the case has disclosed no circumstance which, according to the generally recognised principles of international law, might have absolved the applicant from raising these complaints during the cassation proceedings.",premise,"['examination have disclose circumstance', ' accord principle', 'which might have absolve applicant', ' raise plaint', ' raise proceeding']"
"It follows that this part of the application must be rejected for non-exhaustion of domestic remedies, in accordance with Article 27 para. 3 (Art. 27-3) of the Convention.",conclusion,"['it follow ', 'part must be reject -exhaustion', 'part must be reject accordance']"
"On this point, the Commission refers to its constant case-law (see, for example, No. 12164/86, Dec. 12.10.88, Agneessens v. Belgium, D.R. 58 p. 63).",premise,"['commission refer law', ' see number', ' see example']"
"The complaint made before the Commission must also have been raised, at least in substance, during the proceedings in question.",conclusion,"[' make commission', 'plaint must have be raise substance', 'plaint must have be raise proceeding']"
"Under the terms of Article 26 (Art. 26) of the Convention, ""the Commission may only deal with the matter after all domestic remedies have been exhausted, according to the generally recognised rules of international law"".",premise,"['commission may deal matter', 'remedy have be exhaust ', ' accord rule']"
"For this condition to be fulfilled, it is not sufficient for the applicant merely to have presented his case to the various courts competent to deal with it.",premise,"['dition to be fulfil ', 'applicant to have present case', 'applicant to have present petent', ' to deal it']"
"The complaint made before the Commission must also have been raised, at least in substance, during the proceedings in question.",premise,"[' make commission', 'plaint must have be raise substance', 'plaint must have be raise proceeding']"
"On this point, the Commission refers to its constant case-law (see, for example, No. 12164/86, Dec. 12.10.88, Agneessens v. Belgium, D.R. 58 p. 63).",premise,"['commission refer law', ' see number', ' see example']"
"In the present case, the Commission notes that none of these complaints has been raised either formally or even in substance during the proceedings before the Court of Cassation.",premise,['number have be raise proceeding']
"In addition, the examination of the case has disclosed no circumstance which, according to the generally recognised principles of international law, might have absolved the applicant from raising these complaints during the cassation proceedings.",premise,"['examination have disclose circumstance', ' accord principle', 'which might have absolve applicant', ' raise plaint', ' raise proceeding']"
"It follows that this part of the application must be rejected for non-exhaustion of domestic remedies, in accordance with Article 27 para. 3 (Art. 27-3) of the Convention.",conclusion,"['it follow ', 'part must be reject -exhaustion', 'part must be reject accordance']"
"He invokes Articles 9, 10, 11 and 14 (Art. 8, 10, 11, 14) of the Convention, which guarantee these freedoms and prohibit discrimination respectively.",premise,"['he invoke articles', 'which guarantee freedom', 'which prohibit discrimination']"
"The applicant also complains that his conviction for disrupting public peace, by distributing printed material referring to the Moslem population of Western Thrace as ""Turks"", amounts to a violation of his freedom of thought, expression and assembly, and is discriminatory.",conclusion,"[' disrupt peace', ' distribute material', ' refer population', ' refer turks', 'viction amount violation']"
Everyone has the right to the freedom of expression.,premise,['everyone have right']
This right shall include freedom to hold opinions and to receive and impart information and ideas without interference by public authorities and regardless of frontiers ...,premise,"['right shall include freedom', ' to hold opinion', ' impart information', ' impart interference']"
"The exercice of these freedoms, since it carries with it duties and responsibilities, may be subject to such formalities, conditions, restrictions or penalties as are prescribed by law and are necessary in a democratic society, in the interests of national security, territorial integrity or public safety, for the prevention of disorder or crime ..."".",premise,"['it carry duty', 'it carry it', ' be prescribe law']"
"The Commission considers that the applicant's complaints, that his conviction for disrupting public peace amounts to a violation of his rights under the Convention, raise complex issues of fact and law, the determination of which should depend on a full examination of the merits.",conclusion,"['company sider ', ' disrupt peace', 'viction amount violation', ' raise issue', 'determination should depend examination']"
"on 27 September 1991, which is more than six months after the date on which the final decision regarding the applicant's case was given by the Court of Cassation on 15 February 1991.",premise,"[' regard case', 'decision be give court', 'decision be give february']"
The respondent Government considers that the applicant submitted his application out of time,conclusion,"['company sider ', 'applicant submit application']"
"However, the application was lodged with the Commission on 11 July 1991, five months after the cassation decision,",premise,"['application be lodge commission', 'application be lodge july']"
therefore within the six month time-limit provided for by Article 26 (Art. 26) of the Convention.,conclusion,[' provide art']
"The Commission observes that Article 26 (Art. 26) of the Convention ""should be applied with some degree of flexibility and without excessive formalism",premise,"['commission observe art', '26 should be apply degree']"
"However, while basing his case on the narrower domestic criminal law provision of Article 192 of the Greek Penal Code, the applicant claimed the right to use the words ""Turk(s)"" or ""Turkish"" to identify the Moslems of Western Thrace.",premise,"[' base case', ' base provision', 'applicant claim right', ' to use word', ' to identify moslems']"
The Commission considers that this indicates an issue falling within the scope of freedom of expression.,conclusion,"['company sider ', 'this indicate issue', ' fall scope']"
The Commission considers that this indicates an issue falling within the scope of freedom of expression.,premise,"['company sider ', 'this indicate issue', ' fall scope']"
In claiming a right to use these terms the applicant was formulating a complaint which was linked to the alleged violation of Article 10 (Art. 10) of the Convention.,premise,"[' claim right', ' to use term', 'applicant be formulate plaint', 'which be link violation']"
He may therefore be said to have exhausted domestic remedies.,conclusion,"['he may be say ', ' to have exhaust remedy']"
Article 3 of Protocol No. 1 (P1-3) provides for free elections under conditions which will ensure the free expression of the opinion of the people in the choice of the legislature.,premise,"['article provide election', 'which will ensure expression']"
because of his detention.,premise,[]
prevented from participating in the campaign for the legislative election of April 1990,conclusion,[' participate campaign']
The Commission considers that this indicates an issue falling within the scope of freedom of expression.,premise,"['company sider ', 'this indicate issue', ' fall scope']"
The Commission concludes that the applicant has complied with the requirements of Article 26 (Art. 26) of the Convention.,premise,"['company clude ', 'applicant have ply requirement']"
"These complaints cannot therefore be regarded as manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention, and no other ground for declaring this part of the case inadmissible has been established.",premise,"['plaint can be not regard ', ' found meaning', 'ground have be establish ']"
The Commission notes that the applicant's conviction involved his writings.,premise,[' involve writing']
"For these reasons, the Commission, by a majority, DECLARES ADMISSIBLE, without prejudging the merits of the case, the applicant's complaint that his conviction for having disrupted public peace amounts to a violation of his rights set forth in the Convention;",conclusion,"['commission declare ', ' prejudge merit', ' having disrupt peace', 'viction amount violation', ' set convention']"
"The applicant does not dispute the existence of a legal basis for his conviction, but he maintains that the conviction and punishment inflicted upon him were without any legitimate purpose",premise,"['applicant do dispute existence', 'he maintain ', ' inflict he']"
under the Convention and alleges that they constituted a kind of reprisal for his assertion of his Turkish ethnic origin.,premise,['company stitute kind']
"violation of his freedom of thought, expression and assembly, and is discriminatory",conclusion,[]
He also maintains that his conviction and the penal sanctions inflicted upon him were not necessary in a democratic society.,premise,"['he maintain ', ' inflict he']"
He stresses the key role played by freedom of expression in a democratic society.,premise,"['he stress role', ' play freedom', ' play society']"
"violation of his freedom of thought, expression and assembly, and is discriminatory",conclusion,[]
"because at no time at first instance, on appeal or in cassation did the applicant raise the issues under the Convention, even in substance.",premise,"['applicant do raise issue', 'applicant do raise substance']"
"The Government next submits, in respect of Article 26 (Art. 26) of the Convention",premise,['government submit respect']
that the applicant has not exhausted domestic remedies,conclusion,['applicant have exhaust remedy']
"In reply the applicant maintains that the breach of which he is complaining consists of a continuing violation,",premise,"['applicant maintain ', 'he be plain company', 'breach sist violation']"
and that therefore he was absolved from the obligation of raising the complaint before the Greek courts.,conclusion,"['he be absolve obligation', ' raise plaint', 'company rt ']"
"it is sufficient that the complaints intended to be made subsequently before the Convention organs should have been raised at least in substance and in compliance with the formal requirements and time-limits laid down in domestic law"" (Eur. Court H.R., Castells judgment of 23 April 1992, Series A no. 236, p. 19, para. 27).",premise,"[' to be make organ', 'plaint should have be raise substance', ' lay eur']"
"The Commission observes that Article 26 (Art. 26) of the Convention ""should be applied with some degree of flexibility and without excessive formalism",conclusion,"['commission observe art', '26 should be apply degree']"
"Therefore, ""he provided the national courts with the opportunity which is in principle intended to be afforded to Contracting States by Article 26 (Art. 26), namely the opportunity of putting right the violations alleged against them"" (Eur. Court H.R., Guzzardi judgment of 6 November 1980, Series A no. 39, p. 27, para. 72).",premise,"['he provide company', 'he provide opportunity', 'which be intend ', ' to be afford art', ' put violation', ' allege they']"
In claiming a right to use these terms the applicant was formulating a complaint which was linked to the alleged violation of Article 10 (Art. 10) of the Convention.,conclusion,"[' claim right', ' to use term', 'applicant be formulate plaint', 'which be link violation']"
