text,label,events
"Since all the members of the court martial which decided Mr Findlay’s case were subordinate in rank to the convening officer and fell within his chain of command, Mr Findlay’s doubts about the tribunal’s independence and impartiality could be objectively justified",conclusion,"['which decide case', 'member fall chain', 'doubt be justify ']"
". Since all the members of the court martial which decided Mr Findlay’s case were subordinate in rank to the convening officer and fell within his chain of command, Mr Findlay’s doubts about the tribunal’s independence and impartiality could be objectively justified",premise,"['which decide case', 'member fall chain', 'doubt be justify ']"
"In addition, the Court finds it significant that the convening officer also acted as ""confirming officer"".",premise,"['court find ', 'officer act officer']"
"Thus, the decision of the court martial was not effective until ratified by him, and he had the power to vary the sentence imposed as he saw fit (see paragraph 48 above). This is contrary to the well-established principle that the power to give a binding decision which may not be altered by a non-judicial authority is inherent in the very notion of ""tribunal"" and can also be seen as a component of the ""independence"" required by Article 6 para. 1 (art. 6-1) (see, mutatis mutandis, the Van de Hurk v. the Netherlands judgment of 19 April 1994, Series A no. 288, p. 16, para. 45).",conclusion,"[' ratify he', 'he have power', ' to vary sentence', 'he see ', ' see paragraph', ' to give decision', 'which may be alter authority', 'power can be see ponent', ' require para']"
"The Court further agrees with the Commission that these fundamental flaws in the court-martial system were not remedied by the presence of safeguards, such as the involvement of the judge advocate, who was not himself a member of the tribunal and whose advice to it was not made public (see paragraphs 45-46 above), or the oath taken by the members of the court-martial board (see paragraph 35 above).",premise,"['court agree commission', 'flaw be remedie presence', 'advice be make public', ' see paragraph', ' take member', ' see paragraph']"
Nor could the defects referred to above (in paragraphs 75 and 77) be corrected by any subsequent review proceedings.,premise,"[' refer paragraph', 'defect be recte proceeding']"
"Since the applicant’s hearing was concerned with serious charges classified as ""criminal"" under both domestic and Convention law, he was entitled to a first-instance tribunal which fully met the requirements of Article 6 para.",conclusion,"[' cerne charge', ' classify law', 'hearing be entitle tribunal', 'he be entitle tribunal', 'which meet requirement']"
"(see the De Cubber v. Belgium judgment of 26 October 1984, Series A no. 86, pp. 16-18, paras. 31-32).",premise,[' see judgment']
"Since the applicant’s hearing was concerned with serious charges classified as ""criminal"" under both domestic and Convention law, he was entitled to a first-instance tribunal which fully met the requirements of Article 6 para.",conclusion,"[' cerne charge', ' classify law', 'hearing be entitle tribunal', 'he be entitle tribunal', 'which meet requirement']"
"First, there were no grounds for believing that the applicant would not have been convicted, sentenced to a term of imprisonment and dismissed from the army following his trial (at which he pleaded guilty), even if the court martial had been differently organised.",premise,"['there be ground', 'applicant would have be victe ', 'applicant sentence term', ' dismiss army', ' dismiss trial', ' follow trial', 'he plead ', 'applicant be organise ']"
"Secondly, it was in any case unlikely that he would have enjoyed a long career in the army, in view of the post traumatic stress disorder and back injury from which he suffered (see paragraphs 8, 9 and 30 above); he had already received GBP 100,000 in settlement of his civil claim against the Ministry of Defence, a large part of which related to loss of earning capacity.",premise,"['he would have enjoy career', 'he suffer ', ' see paragraph', 'he have receive 100,000', 'he have receive settlement', 'part relate loss']"
"The Government submitted that a finding of a violation would constitute sufficient satisfaction, or, in the alternative, that only a very modest amount should be awarded.",conclusion,"['government submit ', 'finding would stitute satisfaction', 'amount should be award ']"
"At the hearing, the Commission’s Delegate observed that no causal link had been established between the breach of the Convention complained of by the applicant and the alleged pecuniary damage, and submitted that it was not possible to speculate as to whether the proceedings would have led to a different outcome had they fulfilled the requirements of Article 6 para. 1 (art. 6-1).",premise,"['delegate observe ', 'link have be establish breach', ' plain applicant', 'delegate submit ', 'proceeding would have lead outcome', 'they have fulfil requirement']"
"The Government submitted that a finding of a violation would constitute sufficient satisfaction, or, in the alternative, that only a very modest amount should be awarded.",conclusion,"['government submit ', 'finding would stitute satisfaction', 'amount should be award ']"
"(see, for example, the Schmautzer v. Austria judgment of 23 October 1995, Series A no. 328-A, p. 16, para. 44).",premise,"[' see judgment', ' see example']"
The Court agrees; it cannot speculate as to what the outcome of the court-martial proceedings might have been had the violation of the Convention not occurred,conclusion,"['court agree ', 'it can not speculate ', 'violation have occur ']"
"The complaint concerning Article 25 of the Convention (art. 25) and Article 2 of the European Agreement 64. In his additional memorial (see paragraph 4 above) the applicant asserted that, in correspondence with the Solicitors’ Complaints Bureau (a professional disciplinary body) concerning a matter of no relevance to the present case, the Judge Advocate General had complained that, during the course of Mr Findlay’s application to the Commission, his solicitor had made allegations concerning a lack of impartiality in the advice given by the Judge Advocate General’s Office. The Judge Advocate General, Judge Rant, had commented: ""These are extremely serious allegations ..."". In a later letter, Judge Rant wrote: ""I wish to make it clear that, at this stage and without prejudice to any action which might have to be taken in the future, I am making no formal complaint about the passage [from the applicant’s submission to the Commission] quoted in that letter. The reason for this is that the case of Findlay is to be argued before the European Court of Human Rights in September 1996 and therefore it is only proper for me to defer action until the end of those proceedings.""",premise,"[' cerne article', ' see paragraph', 'applicant assert ', ' cerne matter', 'general have plain ', 'solicitor have make allegation', 'solicitor have make advice', ' cerne lack', ' give office', 'general have mente ', 'rant write ', 'i wish ', 'which might have ', ' to be take future', 'i be make plaint', ' quote letter', ' to be argue court', ' to be argue september', 'i to defer action', 'i to defer end']"
"In his additional memorial (see paragraph 4 above) the applicant asserted that, in correspondence with the Solicitors’ Complaints Bureau (a professional disciplinary body) concerning a matter of no relevance to the present case, the Judge Advocate General had complained that, during the course of Mr Findlay’s application to the Commission, his solicitor had made allegations concerning a lack of impartiality in the advice given by the Judge Advocate General’s Office.",premise,"[' see paragraph', 'applicant assert ', ' cerne matter', 'general have plain ', 'solicitor have make allegation', 'solicitor have make advice', ' cerne lack', ' give office']"
The applicant alleged that his solicitor felt constrained in presenting his arguments to the Court in the knowledge that they might subsequently form the basis of disciplinary proceedings and he invoked his rights under Article 25 of the Convention (art. 25) and Article 2 of the European Agreement relating to Persons Participating in Proceedings before the European Commission and Court of Human Rights.,conclusion,"['applicant allege ', 'solicitor feel ', ' present argument', ' present court', ' present knowledge', 'they might form basis', 'he invoke right', ' relate persons', ' participate proceeding']"
"(see the Bryan v. the United Kingdom judgment of 22 November 1995, Series A no. 335-A, p. 15, para. 37).",premise,[' see judgment']
"The Court recalls that in order to establish whether a tribunal can be considered as ""independent"", regard must be had, inter alia, to the manner of appointment of its members and their term of office, the existence of guarantees against outside pressures and the question whether the body presents an appearance of independence",conclusion,"['court recall ', 'tribunal can be sidere ', 'regard must be have ', 'body present appearance']"
"For these reasons the Court, like the Commission, considers that the convening officer was central to Mr Findlay’s prosecution and closely linked to the prosecuting authorities.",premise,"['court sider ', 'company sider ', ' link authority']"
"Thus, the decision of the court martial was not effective until ratified by him, and he had the power to vary the sentence imposed as he saw fit (see paragraph 48 above). This is contrary to the well-established principle that the power to give a binding decision which may not be altered by a non-judicial authority is inherent in the very notion of ""tribunal"" and can also be seen as a component of the ""independence"" required by Article 6 para. 1 (art. 6-1) (see, mutatis mutandis, the Van de Hurk v. the Netherlands judgment of 19 April 1994, Series A no. 288, p. 16, para. 45).",premise,"[' ratify he', 'he have power', ' to vary sentence', 'he see ', ' see paragraph', ' to give decision', 'which may be alter authority', 'power can be see ponent', ' require para']"
"Since the applicant’s hearing was concerned with serious charges classified as ""criminal"" under both domestic and Convention law, he was entitled to a first-instance tribunal which fully met the requirements of Article 6 para. 1 (art. 6-1)",premise,"[' cerne charge', ' classify law', 'hearing be entitle tribunal', 'he be entitle tribunal', 'which meet requirement']"
"In conclusion, there has been a violation of Article 6 para. 1 of the Convention (art. 6-1).",conclusion,[]
