text,label,events
"In particular, they highlight the fact that 78 witnesses (including the S.A.S soldiers and Security Service personnel involved in the incident) were extensively examined and cross-examined by the legal representatives of the applicants, that the Inquest was held within six months of the incident, that the applicants' representatives made no challenge to the public immunity certificates, and that the Coroner exercised his discretion to allow certain questions, despite objection by the Crown on the basis of the certificates.",premise,"['they highlight fact', ' include soldier', ' involve incident', 'witness be examine ', 'witness cros ', 'witness - ', 'witness examine representative', 'inquest be hold month', 'representative make challenge', 'coroner exercise discretion', 'coroner exercise objection', ' to allow question']"
The Government submit that specific protection of life is provided by the Gibraltar Constitution and that this is in conformity with the standards imposed by Article 2 (Art. 2).,conclusion,"['government submit ', 'protection be provide constitution', ' impose art']"
"The Commission considers that the applicants' complaints under Article 2 (Art. 2) of the Convention raise complex issues of fact and law, the determination of which should depend on the merits.",premise,"['company sider ', 'company plaint art', ' raise issue', 'determination should depend merit']"
"The application must therefore be declared admissible, no other ground for declaring it inadmissible having been established.",conclusion,"['application must be declare admissible', 'ground having be establish ']"
"(cf. Eur. Court. H.R., Deweer judgment of 27 February 1980, Series A no. 35, p. 15, para. 26, and No. 9013/80, Dec. 11.12.82, D.R. 30 p. 96, at p. 102).",premise,[]
It is furthermore established that the burden of proving the existence of available and sufficient domestic remedies lies upon the State invoking the rule,conclusion,"['it be establish ', ' prove existence', 'burden lie state', ' invoke rule']"
It is furthermore established that the burden of proving the existence of available and sufficient domestic remedies lies upon the State invoking the rule,premise,"['it be establish ', ' prove existence', 'burden lie state', ' invoke rule']"
"In the present case, the Commission notes that the applicants, as conceded by the Government, would not have been eligible for legal aid in Gibraltar.",premise,"['number e ', ' cede government']"
The Commission finds that they have insufficient means to pay for legal representation themselves.,premise,"['commission find ', 'they have mean', ' to pay representation']"
In this context the Commission recalls that they were found eligible under the financial criteria for legal aid in Northern Ireland and before the Commission itself.,premise,"['commission recall ', 'they be find eligible', 'they be find criterion', 'they be find ireland']"
"Having regard, in addition, to the difficulties imposed by the distance and the difficulty and complexity of the factual and legal issues which would have been raised in proceedings in Gibraltar, the applicants could not have proceeded without legal representation.",premise,"[' have regard', ' impose distance', 'which would have be raise proceeding', 'number have proceed representation']"
"Consequently, the Commission finds that the remedy cannot realistically have been available to the applicants in this case.",conclusion,['commission find ']
"They submit that Article 2 (Art. 2) requires, in addition, that States exercise strict operational control over the use of lethal force, including the giving of appropriate training, briefings and instructions.",premise,"['they submit art', ' require addition', 'state exercise trol', 'state exercise use', 'state exercise giving', ' include giving']"
They contend that soldiers are trained to shoot to kill without warning and that the operation in Gibraltar was neither planned nor executed in such a way as to minimise the need for the use of lethal force.,premise,"['company tend ', 'soldier be train ', ' to kill warning', ' execute way', ' to minimise need']"
They point to the fact that the soldiers were apparently made to believe (wrongly),premise,"['they point fact', 'soldier be make ']"
"firstly, that the suspects were armed;",premise,[]
"secondly, that there was a car bomb in place;",premise,"['there be bomb', 'there be place']"
"thirdly, that the bomb could be detonated by the suspects by means of a remote control device.",premise,"['company ld be detonate suspect', 'company ld be detonate mean']"
"As regards the substance of the case, the applicants submit that there has been a violation of Article 2 (Art. 2) of the Convention in respect of the shooting of the three deceased persons.",conclusion,"[' regard substance', 'applicant submit ']"
