ID,A1,A2,A3,A4,A5,A6,A7,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B16bis,B16ter,B16quater,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B27bis,B28,B29,B30,B31,B32,B33,B34,B35,B35bis,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B57bis,B58,B59,B60,B61,B62,B63,B64,B65,B65bis,B66,B67,B68,B69,B70,B70bis,C1,C1bis,C2,C3,C4,C5,C5bis,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,B8bis,D9,D10,D11,D12,D13,D14,D15,D15bis,D16,D17,D18,E1,E2,E3,E4,E5,E6,F1,F2,F3,G1,G2,G3,G4,G5,H1,H2,H3,H4,H5,H6,H6bis,H7,H8,H9,H10,A8,B71,C9,D19,E7,F4,G6,H11
B22,0.27037465655530274,0.17471545620954837,0.15204874030086832,0.1238110823023217,0.3696736133514653,0.17607201644561107,0.16248250076937498,0.23175242789975456,0.12288013735634545,0.19613793711669594,0.1783155576189958,0.18269159435526736,0.2011787497934555,0.13608994856168374,0.1268694362076891,0.1572184244053449,0.19705067026632186,0.10622519814073875,0.13075309326056714,0.06637947047030615,0.19286905603134838,0.13040252155218277,0.024419680396076313,0.20924380289135652,0.36812631186925415,0.36636461468352,0.15684926219219592,0.04436559692650976,0.13281337264420062,0.12978351416433598,0.39206137326300666,1.0,0.34046300529772894,0.27178062646485984,0.3199296880799246,0.33483375738168486,0.32082035183693564,0.29429668270610465,0.17747271381489066,0.31895878054004034,0.22199544957998554,0.33172607674752896,0.2949747210695592,0.14462814186911943,0.13077792068725624,0.14771077772793442,0.2120917696943318,0.3063958412776538,0.19739190851198288,0.17369994573966316,0.2712427022256602,0.2003700060624414,0.15394817970340427,0.17455648035119378,0.12386161424183725,0.2523611384050786,0.2311995143848202,0.18185301217534894,0.2516013038862191,0.24576264572961057,0.19771976675575886,0.1485557746488299,0.17947408014575472,0.33357766171957787,0.18031847389659955,0.1801816387184256,0.1567033065229075,0.08856380164420509,0.2533956392207808,0.21271927304025717,0.19817432527436613,0.15573863033268323,0.14065877559464257,0.22610332027367544,0.1584424428202939,0.1866145588748087,0.09059224990677188,0.22529302329692152,0.14355319489045504,0.265747354239692,0.1500795937462036,0.1096930914794981,0.23774738636124787,0.2365682825599744,0.26961775947604194,0.16509678358371857,0.13313420526341868,0.09384249134131034,0.0884376559986654,0.14291557873767552,0.1790803665259011,0.15325483740877474,0.19704053473190575,0.18615535280439874,0.1864353338102738,0.1906517118091428,0.05519053971082498,0.30346835691830215,0.15915788999965266,0.25796639301224616,0.14021450373717434,0.3274801800677266,0.2730465656032957,0.15887329706600303,0.2888898485433345,0.28235909745605114,0.12720753444551403,0.1948147723441788,0.11717800456107749,0.2940502111874514,0.16368084000768515,0.08905637666907268,0.1736757605273723,0.25347841971552193,0.12359185973256336,0.1393018007322243,0.0884376559986654,0.14291557873767552,0.24044439728221323,0.2809912885393257,0.2610991572810154,0.20696573518852926,0.13731329900404718,0.14258719567145717,0.31404811892759416,0.13384918027432843,0.33067446857212557,0.12235232374733356,0.1375504846690263,0.20395406997967108,0.20659696626941196,0.2860855961218041,0.14488048096916575,0.12364410148758125,0.1265795822425522,0.22135293437523743,0.09602195959758675,0.16898958568821162,0.22794643313042312,0.2764330297122765,0.14590206604658312,0.1806346172611503,0.1674371815458105,0.22715938369597002,0.10721496666740934,0.10096494421137024,0.11848304392222177,0.101126587238901
B23,0.31086931078017205,0.1785867382573521,0.12960988664545545,0.07091610440639828,0.28461169957655075,0.2382638390213005,0.17669765878714155,0.1989785371049489,0.1471597421589015,0.2494541321654789,0.2213247974100395,0.27475993484454,0.1952540765471738,0.13100471726403226,0.1461451511843934,0.18453245406741434,0.24162457327258846,0.10189295476324503,0.12299840746866574,0.0895350778200273,0.2816416924351651,0.2507797447135331,0.10953819912680883,0.3146137855628981,0.37799250536777446,0.13035396012753592,0.1581056102492059,0.05584879499780305,0.11841633349365485,0.1043811348694515,0.43881542406617546,0.34046300529772894,1.0000000000000002,0.3582467652352417,0.332273858910161,0.3185264256730121,0.4782970466364775,0.4195203764838495,0.17159297128879766,0.35772051931629734,0.28975040691039017,0.42861302204771234,0.2769623077062901,0.09458799412846398,0.16251758862705365,0.2965195284116583,0.2735467812057638,0.33675255358874767,0.3110843484213205,0.21860293552516544,0.3306692675265081,0.12582682059134104,0.2565695707899932,0.14914057905744893,0.13194177531306203,0.3110464797724144,0.27108112126176265,0.20880244477470145,0.2312562030234204,0.331144382897448,0.20775124513940457,0.23534100895494003,0.15125708905977714,0.33696584049229106,0.2651006886162455,0.14718994106499983,0.17711555397099255,0.20567796732108565,0.4004643783264277,0.20987265615190612,0.2295075577567092,0.21251148801702116,0.1318401372662277,0.2634127814188648,0.18823144987009693,0.26093237628627125,0.09437498900090817,0.25826314306020265,0.15181581814857387,0.3795754144656556,0.17263228648728782,0.12233537587265615,0.23467143250603556,0.25593670538712415,0.2841011697122318,0.17769091037087423,0.12511542315472438,0.1755185587737096,0.03141940401751916,0.23522523601499204,0.2301624577077453,0.1463288734070883,0.24081510148232083,0.2202177981275784,0.2593139404651436,0.2585349367898427,0.07629836782109792,0.3323367007427808,0.31697804690598846,0.2744308779083559,0.1692816048127364,0.32877494002514934,0.29244788517921927,0.17824156306325364,0.26856717548798364,0.3396549749261094,0.24866231030809194,0.27554536927458056,0.09683639379865874,0.3110147719819893,0.25729508363083714,0.07077937359352494,0.23104075214975053,0.20888373031403484,0.21190978050537124,0.2313562378545912,0.03141940401751916,0.23522523601499204,0.35911157597507887,0.30589861818862046,0.3071864100724412,0.36665201967349764,0.201901108042572,0.11454732110417151,0.274658802829261,0.1138063163406601,0.3086546774464823,0.09161557944508285,0.12564847210957014,0.26455062897471854,0.2792382434651231,0.29538552853755184,0.20737673865904852,0.1409139877174355,0.16157176615762608,0.41130577746788016,0.20354745733514137,0.22193650765916095,0.23802881382166885,0.29108423261976546,0.16448499524361956,0.19212880933534485,0.2889952955691303,0.32683668977808683,0.1397748164479677,0.11507144824783974,0.13797685759261882,0.1185577493812479
B24,0.2862304345561319,0.1814848121708588,0.1653537790613544,0.10104305911657549,0.3955845375630762,0.2590847495847011,0.16801069127517843,0.15385009712916342,0.1349537197040231,0.32253607964409736,0.19354946451366495,0.2347827749153218,0.19200104620567174,0.18765883544792938,0.2246750681614024,0.20834260829538068,0.21812509328194843,0.13768279848043682,0.18219290183602002,0.1013709177773267,0.2634325337382276,0.3050634782109447,0.03657272446221864,0.3868956738793544,0.3274361374021895,0.13471992084905696,0.17444402241351095,0.07004320044062912,0.13874058167837328,0.14179937688848104,0.4093159353811031,0.27178062646485984,0.3582467652352417,1.0,0.27087225153945205,0.35708782406809914,0.41507524251578304,0.3161652751410205,0.2016256488790738,0.401240717874878,0.3106531518694847,0.34357167733102767,0.3475214669670458,0.17237518722093118,0.1458592108861424,0.30488751513463586,0.35976682610985244,0.337947242677176,0.442764941069996,0.25803953371186056,0.29587392745328067,0.21092455504489097,0.2913249450197714,0.18304897615378796,0.17832618416606086,0.3941672547597119,0.32172088061022114,0.2638033615202236,0.27131024357692035,0.2972665570996413,0.1873586640821761,0.27990329286427407,0.29777722296125586,0.28187628844784773,0.2174814111832599,0.17655741200755481,0.25961791758138064,0.25611636372526986,0.25115101820040947,0.18952510359376132,0.29693720243386335,0.23223838139932595,0.25244512749291753,0.2877549927838767,0.17671750867112923,0.2780141850703586,0.2020125987482376,0.2794304068202287,0.1525077878901244,0.37425190990870616,0.22311781523901653,0.20011573475390276,0.204940026285796,0.23760495904257425,0.2732333833582845,0.18433155045759345,0.150149007546219,0.1395256025676641,0.09910897325828055,0.22888433397190638,0.2076342819534786,0.16059470210378868,0.18338403065077533,0.1872170213561347,0.20025170583415963,0.2716149528938719,0.09067485312995617,0.3425336552823005,0.2768773501054446,0.2718846154888446,0.1604085596283156,0.4307506865677253,0.2750898024407598,0.2285318709162905,0.2801222227632211,0.330755678183147,0.26269215540311586,0.2861144979459348,0.1220101492228645,0.35142259768466605,0.33891759185172254,0.1642409065645563,0.17216091146220633,0.28364599848728234,0.2819124501514161,0.1857238127536637,0.09910897325828055,0.22888433397190638,0.2858257397991179,0.2816773417613029,0.3594255195310747,0.295011955651925,0.25277714220552394,0.18088779252477855,0.2548347007611446,0.13402709851216227,0.28125362485211053,0.14467880283010587,0.16462943579879152,0.25607359989824297,0.2725309179643042,0.3009258141436172,0.1407635098045627,0.12204162820708454,0.19874921233837906,0.27907047522836426,0.1428916577601883,0.21846985090447707,0.27365067595962717,0.27949732784412595,0.15097081173161195,0.1955349375241282,0.26872818252461866,0.3877722775009872,0.11683098716311079,0.1100204054315901,0.16060465100508264,0.10921736815153382
B25,0.2721890004762645,0.18734890050015504,0.11102650070814656,0.06366503747048641,0.2774388442800313,0.15398012774239292,0.14175558025330257,0.20416995968873664,0.13229122053799178,0.16526053328920604,0.18587654940358733,0.18215441415766664,0.1328812665119469,0.10946132035782394,0.14062746324218006,0.13361956214991833,0.1832600133997781,0.077796404540468,0.09250342479214996,0.0638810978074972,0.22667517716933944,0.13103882629912858,0.016879987400087483,0.1749696816996897,0.393865272138648,0.10544422909757153,0.14231305186717844,0.05494543673169451,0.1468346571024103,0.1524754855751741,0.38416079436755274,0.3199296880799246,0.332273858910161,0.27087225153945205,1.0,0.2766992662752579,0.2651457986990358,0.24619850413806507,0.17930013322207533,0.2482110238212123,0.23541831610495012,0.31460386893424586,0.2377120483396163,0.08124325568356237,0.17417925969613993,0.1118383541384745,0.15299826436123667,0.2877530500016086,0.18209108921422684,0.18444275363466187,0.29399019093094736,0.10838426740709395,0.13237937362105165,0.12413208729478337,0.07992419816046072,0.2697798021300738,0.21186608853389052,0.16443550311652222,0.21843627267366106,0.2733632193774381,0.13873935224384307,0.1093420371701711,0.08327369168288308,0.22688231113776053,0.14341694043682116,0.11657739175457944,0.13175490513809612,0.06420384171912617,0.20357625440149008,0.2024864902474587,0.14017780875062602,0.1767320083666179,0.12356597071913905,0.1789758370846028,0.1909951624667848,0.15248126970171505,0.07334246369691069,0.15514116942376194,0.16516504929268128,0.33902553880710556,0.1460705914154969,0.10908427382655157,0.24431815897477124,0.23416308816741602,0.32731876325679865,0.30858184976816877,0.11616508080546074,0.14754975814454085,0.041692374056482066,0.11178904033602591,0.19179462156283758,0.11494615111683879,0.15221399610091707,0.1725690798754272,0.17034617189016646,0.23752789957176515,0.0459485694345768,0.2810813598687365,0.21014630423708144,0.2715547842341637,0.12304886891054012,0.37179052969909726,0.2372655592948765,0.14399465085534013,0.21524521860843504,0.2848226550131278,0.09135436357615064,0.19239650942315473,0.12258256900052292,0.3043006847594732,0.22672989217206374,0.06911298891228038,0.17770601018617382,0.30647489485433954,0.14222996374014354,0.18744723768422128,0.041692374056482066,0.11178904033602591,0.22907222026563162,0.3290188354716743,0.29837660326067283,0.22190449170020693,0.18450031736860914,0.1078704776972515,0.20050381716435026,0.06966041277162892,0.20334610513671883,0.09267668558120826,0.16538238393258006,0.18524119205511066,0.2228771627252094,0.22092251715586755,0.10139887644096371,0.1140526016631711,0.1558933629093497,0.16387948266043847,0.1291517884742643,0.19561002299523034,0.1378227935372295,0.2655343103885718,0.15020499780192162,0.19584465513286714,0.16795500896821913,0.2560676426128442,0.16037167304074326,0.13006105269933005,0.15018363160125908,0.13670579645972825
B26,0.33459440355064046,0.2296992586284211,0.19419233701401273,0.11186699924057449,0.32216948974727355,0.2607485707431608,0.21006503616234107,0.20443886278096912,0.15389287827607676,0.28602995321335434,0.23326450998280832,0.2343868846394272,0.18566163118854284,0.20744584037700636,0.19694196880400014,0.2021191761360604,0.21747727106393577,0.11939041116581495,0.1651994994313109,0.14270188027038502,0.30999482265975303,0.2847881902664046,0.03414216277967066,0.3478257353738071,0.2822884492123983,0.17137523261215334,0.20697030254254284,0.05453509991019993,0.13063033201247723,0.14043195997458013,0.4081112288880544,0.33483375738168486,0.3185264256730121,0.35708782406809914,0.2766992662752579,1.0000000000000002,0.3733096895487684,0.3038362546909247,0.16111369266929074,0.4089836702569036,0.29511582071494585,0.34949321378136283,0.35632755647331166,0.19260357744767592,0.18451498546733722,0.2499085309088197,0.25461506115688615,0.33740351849367023,0.2997347879563811,0.30707099342257643,0.3457080700122281,0.19328370663240782,0.25457545400375864,0.21217631478250287,0.12174185594579083,0.3404519692028322,0.31981438882853414,0.2527438984894195,0.2631342730866449,0.35794376654399773,0.22428453537759188,0.2373764501464704,0.1581016622393373,0.2630046398268882,0.17678071470869544,0.15752979970457154,0.1924436189662359,0.1291276327824291,0.28133817071858835,0.23401395417210796,0.22974965574118025,0.19721551997355383,0.14061047853687156,0.2668297946678373,0.2294028182935721,0.23638542191186218,0.13455784570417822,0.22076713369326867,0.17574056807236038,0.3782600142950189,0.1773135737745404,0.12903134443044345,0.2906899112735931,0.2065296575244098,0.3201528925615801,0.18344821663961658,0.20910657829335397,0.15934623190706043,0.17607714945649552,0.25037378488385825,0.21917474495843456,0.18160374839831822,0.20336203292775676,0.21320421626611546,0.21367063108198453,0.27370887111363595,0.09647668156145202,0.3690041234169573,0.3412477849089296,0.30315780763121647,0.13799862815580796,0.33193237072026366,0.26160485459045824,0.20821075714130863,0.2867763113801606,0.30441275203703194,0.1984637489623594,0.2761017719558048,0.12523345600175123,0.3855444319720417,0.2741750501131923,0.11620071514154132,0.24923600087287157,0.26788737956419534,0.1886687980298997,0.24173717454009566,0.17607714945649552,0.25037378488385825,0.29312298213094057,0.3221024909799062,0.35667266865139113,0.30074229231399446,0.21813377732313466,0.1352413675723785,0.319511413696447,0.09742693938048104,0.3103124009817594,0.14988146008402495,0.17023552558660043,0.2559249540848218,0.3028520915546341,0.27971132131232906,0.18599618966528153,0.19197427297526537,0.20518904584373757,0.28290800540198563,0.22496058953293338,0.2688014770855889,0.26119048108835907,0.3558494722446973,0.19433061439491028,0.2394639897962214,0.2835046847876528,0.346414506231053,0.14594142642182084,0.12609709874026148,0.14636883206734963,0.14126757227856138
B27,0.28104137330422385,0.2390618725724865,0.13039540308122896,0.09181587213479704,0.3131701037452248,0.1831596441447607,0.2071933707044165,0.18445386835886446,0.18309033642895794,0.31584550015544854,0.20660733886344976,0.22543575809228844,0.20086381287261565,0.23242458670953875,0.21159976149356766,0.22711296554262617,0.21177304642352474,0.10210674967194591,0.15700465943168548,0.10437227737525812,0.29184115577538966,0.3120317867410555,0.015929481033583097,0.3376077785342959,0.41449471891158307,0.11117777149213419,0.16308690357937822,0.06180480272340567,0.1321724168901676,0.11575495595447041,0.39540249269878414,0.32082035183693564,0.4782970466364775,0.41507524251578304,0.2651457986990358,0.3733096895487684,0.9999999999999999,0.3790388425234841,0.17303349686220804,0.363516887955889,0.2762845375748802,0.4874118513554571,0.3066298573036823,0.201554857303172,0.13884968849619725,0.2530512347607302,0.23683452368925859,0.3258031782326152,0.31630421333717496,0.31210125636262936,0.2964986635871263,0.15114839482331216,0.22981991712850106,0.1317606594377633,0.17102517902089318,0.2902897575016891,0.23366416340665971,0.18722514660813225,0.22192909433074387,0.31994899154865003,0.1845299488230738,0.23368879905254758,0.1855805725738928,0.1942479501308514,0.21573540586970488,0.15556760147887416,0.22185771719172737,0.11035832928756505,0.2640506528306771,0.17895382915177013,0.26431637975625605,0.18943461756806668,0.15853670682092108,0.29230905907752686,0.17684814268963614,0.23741280091391265,0.16909205542020295,0.21148663367414358,0.1705919546851529,0.4296567856330193,0.2150748733641841,0.15887632879075064,0.2989403307635728,0.21925231327458114,0.2917937312594521,0.17729266634277321,0.1490699795432612,0.12481251036903845,0.07177332131504141,0.1882052553435452,0.18911166429853293,0.1512896464139317,0.21353731495784276,0.17456144361488699,0.19932478853173433,0.26207090394257715,0.0846175841739234,0.2912163194642496,0.30256473972196446,0.2530961942701207,0.18084703414687217,0.3394545868241536,0.2524686557275485,0.20735662658671372,0.23436818413972915,0.40813123119153144,0.1868795884389776,0.2189936445574343,0.1302296656794527,0.3070116656011984,0.2713846039840443,0.08029356382446474,0.1920287461897291,0.20699537717854966,0.1843798496925873,0.16753519102729791,0.07177332131504141,0.1882052553435452,0.27446359968006806,0.3464667542412725,0.30896506304005383,0.25116317892468193,0.22534121873409965,0.14666449737987172,0.2194727653553246,0.09276865331879017,0.25555942540202903,0.10922162704666602,0.11739371155670089,0.22030365139872937,0.1921027900942061,0.24074530076831602,0.1254615732476686,0.10422224336518963,0.166032684792596,0.2217367728628773,0.20092430633870384,0.17042657472052425,0.20982387235076477,0.2564288355774213,0.15338368026333105,0.1792261409095055,0.220767960364604,0.31114579697807654,0.11370750214795239,0.0961161660493286,0.12055215713136286,0.11413501688860068
B27bis,0.25732066314066615,0.187019887260973,0.1181573596229051,0.08089822242785494,0.306082079370247,0.1837914359305002,0.15858456441240468,0.1566096516137205,0.20709868715759014,0.2614318224229057,0.20527303021151785,0.24692501645288828,0.22094871909738045,0.17833308406339907,0.16262507432021114,0.1944940678439433,0.22031590355313307,0.10280452052888683,0.14620216561974803,0.08809873414824573,0.2686419956732327,0.21792717814355975,0.03819047949339049,0.2608380445019163,0.28406455900971445,0.12407815149671804,0.16624946563715332,0.05625795751172591,0.10312127678188703,0.14590913517716475,0.3544322463062153,0.29429668270610465,0.4195203764838495,0.3161652751410205,0.24619850413806507,0.3038362546909247,0.3790388425234841,0.9999999999999999,0.20426794736084214,0.3366735448160557,0.2527650178222428,0.3373042042470305,0.2819383007413709,0.12935633654324433,0.16612760797954226,0.22005016864537277,0.26831689294398714,0.5027644704665436,0.2829707554247039,0.21993644937947646,0.3512723113644669,0.15087407915562137,0.20268090140487324,0.23487963016520225,0.21771484640193312,0.2968223628651198,0.2854487028342491,0.20853938274932346,0.23941486095132383,0.3850492249381905,0.20482190992861599,0.18490674879256255,0.11707904181596888,0.2440326819843585,0.15439602411140793,0.12356821445772419,0.17912857423930403,0.12635054865038778,0.33442171986488184,0.22839385100066809,0.23799049553796994,0.23190700148478705,0.24966791370032712,0.26611670500651813,0.2213096469446837,0.21279125952967143,0.10823553679738764,0.21664320472834414,0.16225916338223273,0.3671496607129542,0.14606643766295743,0.11409822129397523,0.2624496168991775,0.20994001423457512,0.326016767656151,0.15897645264857002,0.14260979124407655,0.14376435958520314,0.07875078493199394,0.18188085733967962,0.2128574152338197,0.14245850852915787,0.19117288932855428,0.1755372928365621,0.16008000960225702,0.29447372605456085,0.0575829102871455,0.3523258611467311,0.2544639427675092,0.2226846633341485,0.18752248326783819,0.26877653955831293,0.26437075634561924,0.16947899305921793,0.2120629105657794,0.3146598511520254,0.178810263801829,0.29788717718424657,0.10328677654520849,0.33727294381607975,0.2979799044860712,0.17597391210942503,0.22020302159666874,0.2418943729263076,0.23226752972956713,0.19299765766738247,0.07875078493199394,0.18188085733967962,0.3088531730650986,0.26672513411890697,0.29644290084596087,0.3101734377148808,0.22304466314570412,0.12754529025380454,0.29337443239703803,0.1740590409487066,0.2943562421954092,0.10308792369625948,0.12610353694697773,0.2333007709852184,0.2730066668235557,0.24672545332729703,0.12378665483489149,0.12823963936381644,0.17809016150354195,0.2834110621252607,0.14966072444159526,0.21787695526332196,0.2118563504970676,0.27132143287327015,0.19279968200478836,0.23089387191517313,0.27385385933329165,0.32828219672089337,0.14289665013347957,0.11875805284036019,0.1473431227876405,0.13171379588382637
B28,0.16150239674210512,0.07382997606465276,0.08089046476672616,0.05484232461502439,0.12681139437344865,0.10390071979001955,0.11207035817675273,0.0784403998352938,0.1900896003087938,0.15463339821664634,0.13236923800292932,0.1301771111612456,0.08061754426943783,0.0821302369595258,0.12873328670134723,0.11105208577503259,0.12731063203856752,0.07449308611621673,0.08608485415290881,0.058170257661403615,0.11439170307398565,0.1277611855685281,0.014926500601433789,0.20111898411063198,0.15628146930187636,0.05680618695546927,0.10890091634298055,0.053181548251958526,0.052560460926906694,0.08242741907014757,0.14513400648641608,0.17747271381489066,0.17159297128879766,0.2016256488790738,0.17930013322207533,0.16111369266929074,0.17303349686220804,0.20426794736084214,1.0000000000000009,0.16960183517835326,0.16238924993511436,0.17338760867271225,0.15514396657565496,0.08859761166264331,0.099419606817958,0.1439278943395092,0.12558757719153132,0.22108959380863294,0.145443896720671,0.1458057089684617,0.2013347521375069,0.08755395545900606,0.11544425209273432,0.09672513423647033,0.05584236898400438,0.1298244497186294,0.11926226733596915,0.18333863316696278,0.1374105310994985,0.16552852912179733,0.1219165002498399,0.1054991782816258,0.07966010007813483,0.1213125721085284,0.07002704944345844,0.07465218029579414,0.11280559240834585,0.07233397635945624,0.1299551531714471,0.1020222586566686,0.15665759146569097,0.1299642648467499,0.12339324002557644,0.19235867597193396,0.1189056765014749,0.11157111223579118,0.06618395494856087,0.10449248243478036,0.08027618483616801,0.1629695192340355,0.16598714110946894,0.0858482580268452,0.13059457191400092,0.15317027175488696,0.1505899605933125,0.09379352088523088,0.09893667615611072,0.08882921829227482,0.051415762366585814,0.10330259489284116,0.13145116118449413,0.10494734108033053,0.08971801110862347,0.11079553986922934,0.0957143262707906,0.1727265079210292,0.06696667431807632,0.1847117928906321,0.11768983906982458,0.14499002883037276,0.0905520536374915,0.16464386421398694,0.14615018120289558,0.16695208547087853,0.12878178472545307,0.17721536377937788,0.13591356644980174,0.14508180880897878,0.06333069523063903,0.18565470246481194,0.14318914672370792,0.11583554488965131,0.14827400668808974,0.20603549000099328,0.16801820907522327,0.11975967509289412,0.051415762366585814,0.10330259489284116,0.12408135419802355,0.1304912125701159,0.17202193889223277,0.14851164212380405,0.16335087701301035,0.10737179801578262,0.12683081181502592,0.04865117062661006,0.2115977106057595,0.08665834541950881,0.06733143774587498,0.10722193782383593,0.13403537068806304,0.14059062988087653,0.08753403844902659,0.09431853035195703,0.14534066207824844,0.15896910446278145,0.06479138161710517,0.15625865803738062,0.13371096211879618,0.16267713893697822,0.08000132113005509,0.13649133237398303,0.1802533609748021,0.1945173056500578,0.07942648837299043,0.07479637607276048,0.0926090891419738,0.0788103439741531
B29,0.3205101933642765,0.2716585514438813,0.18980451599355197,0.13805727508755042,0.36243873437710666,0.23385733169149303,0.2213117393335849,0.2326160424232508,0.18185261846035575,0.28590279019454945,0.2702181146645535,0.27783491110350667,0.21438119220258706,0.18193678120530682,0.20464841627281857,0.21401108982726247,0.2488281633548281,0.13491486946486833,0.21214218286916697,0.106039485468638,0.3311207171208639,0.317842994545657,0.03795498411372842,0.36558205759563545,0.2748795213869689,0.15775377471634452,0.19691537421248892,0.09321338934253096,0.14374909680822848,0.16487969364407923,0.4303933923214857,0.31895878054004034,0.35772051931629734,0.401240717874878,0.2482110238212123,0.4089836702569036,0.363516887955889,0.3366735448160557,0.16960183517835326,1.0,0.3215893083620411,0.3700083948431197,0.33968190589397057,0.1859572747815421,0.1740502034703951,0.28437176410259435,0.35064445989443155,0.3536970179810799,0.36310644773117934,0.31918280445338,0.42526436294750847,0.20109503269825885,0.28371310027535035,0.20145230839162653,0.1298954055221769,0.3565499420799188,0.30099429710961456,0.22939427256032938,0.2710520965584731,0.36704240547306016,0.223434328393109,0.23540525900196263,0.2522448899738606,0.4058021284933958,0.25768108614695967,0.20552850283813603,0.2846643419043338,0.18308691647690592,0.30506472852916633,0.33059384404035586,0.2945091413395506,0.22328468787067807,0.1841127803280711,0.26231743771005134,0.230768448986605,0.25635633391426227,0.18702593894175973,0.30386268380422743,0.21896718322452213,0.3970112471583635,0.33385377667339483,0.17959294864185188,0.29782688811112135,0.3763531333935666,0.30724470749421756,0.19228928627042285,0.1579418287163358,0.14844608953708846,0.10386568634638202,0.23547237404363516,0.27127184834293117,0.18641618850167263,0.2859911513743454,0.2509032123052134,0.25227282950106317,0.3067970134441856,0.07418879088397402,0.40272083166108696,0.30561180242176,0.2516160174464569,0.19094288100220738,0.3337980122332422,0.3431558650331761,0.3526295966898213,0.31037696215107313,0.28153514531127666,0.225849665730929,0.3393407570794645,0.15568983036299122,0.3917251823909075,0.3155901579339067,0.14709068380122817,0.22820007887491373,0.23368007046902975,0.2511995364501173,0.19968129242050342,0.10386568634638202,0.23547237404363516,0.3396562628457239,0.28368979673397854,0.3314249316861567,0.3112016073368282,0.23669444473136497,0.16246662571015796,0.33584147104490675,0.14186371047967034,0.32061513126554353,0.1676523463002128,0.19894416842233628,0.26942229574821974,0.2749136944068817,0.31595497886554924,0.20664056893369354,0.1684195176402993,0.18440341329752913,0.3275568912102498,0.19354918596943863,0.23624172685463993,0.3418361589017087,0.3246047638820222,0.18330386738123142,0.2233176793806568,0.27836746556173986,0.3695099463697548,0.147851412894454,0.13037111427789816,0.16514080060492722,0.167073084746454
B30,0.2640441034306231,0.2172310020147201,0.1467201770142831,0.09286923971775482,0.241655293698867,0.17714367047902746,0.1865431481638936,0.18099518125105513,0.15867855523188967,0.18486062115250468,0.17216368400269208,0.18162037484519253,0.1332015485998998,0.12972853077708796,0.14757016930966332,0.14419168003479538,0.20055123435585995,0.10597976615659058,0.08653487125224636,0.0794272111684432,0.2119847673840767,0.19993761180395964,0.027107350368632602,0.25286648735732764,0.19443560158363318,0.11247676913675142,0.17516890235503077,0.04660506091857652,0.13394099331927695,0.12202417614446286,0.29092297445021637,0.22199544957998554,0.28975040691039017,0.3106531518694847,0.23541831610495012,0.29511582071494585,0.2762845375748802,0.2527650178222428,0.16238924993511436,0.3215893083620411,1.0,0.3129166436208389,0.2685215591131641,0.13686249953262167,0.13612652194630254,0.27715301665928904,0.26055124258390594,0.31153483770434676,0.3259965993106087,0.24120672386963243,0.38410600428225444,0.13322109245126826,0.1881827882446087,0.19866573970487153,0.10523684044169321,0.31300008295804516,0.20614611407282926,0.22715464240102023,0.19810775139015308,0.250604111330807,0.21081418829039456,0.19112875716928504,0.20127025253235512,0.2537873114538142,0.13681011912981061,0.10559379964900606,0.18941717683280898,0.12696072772943406,0.34109128878303036,0.28311737748828425,0.25220009897497303,0.19302199954747953,0.1488534143890481,0.2145683633659958,0.1788404057491153,0.20018819716023373,0.12606980085603287,0.25402272674810494,0.1720863405758394,0.2718642175763554,0.1751899774846253,0.1778518703992404,0.2595306969674517,0.2804744692953539,0.31042332359996333,0.13720082370233166,0.14029264153363744,0.10851152273017128,0.07686807918024653,0.19560585005754197,0.19915228466251292,0.13879325851043747,0.23126446714478538,0.1788664253814932,0.19879062488246674,0.21321577775848755,0.08786066093299377,0.31315998490385033,0.21374509739613973,0.22902179505777412,0.13497035768741356,0.29153454585098815,0.22391736293748452,0.17461687549419594,0.2267436408714586,0.2633952516945363,0.2138948657157334,0.27222533182747105,0.1317585999799703,0.3126838655062373,0.2346220491038729,0.3383878457394362,0.3054811447383833,0.2456737348624707,0.24906607496542893,0.15849116523071927,0.07686807918024653,0.19560585005754197,0.2887766166227764,0.25765098714296925,0.2582961977587215,0.2503161560915159,0.18573420676974275,0.16634068321963003,0.22008815792231531,0.07246753314276072,0.2918686428093243,0.13031909967705058,0.1407570852262389,0.27145857403025786,0.33703465834379087,0.285485657572059,0.11271308628840103,0.13374966077576955,0.1666741118651303,0.2391505970859021,0.14762175498617414,0.33442798731490925,0.21376522026544736,0.28802864870132816,0.1419400736519729,0.1953002539207397,0.2515760336510908,0.2895682918781939,0.10985962441617061,0.13890102286218622,0.11864493856544558,0.11671377162484005
