text,label
"(cf. the Court's aforementioned Deweer judgment of 27 February 1990, p. 24, para. 46, and the Adolf judgment of 26 March 1982, p. 15, para. 30).",premise
"therefore, ""charged"", within the meaning of Article 6 para. 2 (Art. 6-2) of the Convention",conclusion
"However, once these officials had issued their public statements on 1 March 1990 that the applicants would not be prosecuted, there can, in the Commission's view, be no question of the applicants being deemed to have been ""charged"" any longer.",premise
The Inspectors' report was published a week after the DPP and SFO statements.,premise
"The report made no findings that the applicants had committed any criminal offence, although it was critical of certain aspects of their business affairs.",premise
The Inspectors had not conducted a criminal investigation.,premise
"In these circumstances the Commission concludes that the applicants' rights under Article 6 paras. 1 and 2 (Art. 6-1, 6-2) of the Convention in respect of the earlier risk of criminal prosecution were not infringed.",conclusion
"In these circumstances the Commission concludes that the applicants' rights under Article 6 paras. 1 and 2 (Art. 6-1, 6-2) of the Convention in respect of the earlier risk of criminal prosecution were not infringed.",premise
"It follows that this aspect of the case is manifestly ill-founded, within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.",conclusion
"Everyone has the right to respect for his private ... life ... 2. There shall be no interference by a public authority with the exercise of this right except such as is in accordance with the law and is necessary in a democratic society in the interests of national security, public safety or the economic well-being of the country, for the prevention of disorder or crime, for the protection of health or morals, or for the protection of the rights and freedoms of others.""",premise
"The applicants have submitted, inter alia, that English law provides no enforceable right to privacy and no safeguards or limitations on the scope of investigations and reports of the kind seen in this case. The report referred to unwarranted aspects of the applicants' private lives and labelled them as dishonest, which had adverse effects on their reputation.",premise
"Even if some of the investigations into the applicants' personal background was legitimate, it was unacceptable and wholly disproportionate to inquire into details of the Fayeds' family and business history, followed by the wholesale publication of private information.",premise
"Any public interest in the conclusions of the Inspectors or the general lessons to be learnt for future commercial practice could have been satisfied by partial publication of the report, but English law did not allow this.",premise
The report could only be published in its entirety or not at all.,premise
"Nor was there any need to protect others' right such as those of Lonrho, by publishing the report in its entirety, as their rights were adequately secured by the ordinary courts.",premise
"The applicants have also complained that the making and publication of the Inspectors' report constituted an unjustified interference with their private lives, contrary to Article 8 (Art. 8) of the Convention, the relevant part of which provides as follows:",conclusion
"The Government have contended, inter alia, that the report did not interfere with the private lives of the applicants.",premise
They stated that the applicants had themselves put their reputation into the public domain before the Inspectors were appointed by the hiring of public relations professionals for this purpose and ensuring media coverage.,premise
The inquiries made by the Inspectors were necessary to establish whether the applicants were who they claimed to be - longstanding successful and wealthy businessmen.,premise
"The Inspectors were aware of the need for privacy and proceeded in whatever manner was least obtrusive to the applicants' privacy (cf. the Inspectors' report paras. 16.2.5 and 16.6.2, pp. 5-6 above).",premise
"Even if there had been an interference with the applicants' private lives, it was in accordance with the law and necessary for overwhelming reasons of public interest (pp. 9 and 13 above)",premise
"In all the circumstances, the Government are of the opinion that the report itself and its publication did not amount to a disproportionate interference with the applicants' right to respect for privacy, and that the publication was well within the Government's margin of appreciation.",conclusion
"States enjoy a margin of appreciation in their decision whether to publish reports of the present kind, provided that the decision is not taken arbitrarily or with malice towards the particular individuals involved.",premise
The question is one of proportionality or balance between the public and the individual interests.,premise
The Commission finds that no elements of arbitrariness are disclosed in the present case.,premise
"Although it might be fair to say that no investigation into the applicants' affairs would have been started if Lonrho had not launched its campaign against them, the actual investigation by the Inspectors and their report indicate no malice or unreasonableness.",premise
As a whole the report may be said to be balanced and thorough; it is not a one-sided condemnation of the applicants and gives them credit where credit is due for their business activities.,premise
"The investigation of certain aspects of their private lives was necessary in view of their claims about their personal backgrounds, which they themselves had vaunted through the media, and as a result of which they had enjoyed a good business reputation for quite some time; hence their success in the HOF takeover bid.",premise
"In the circumstances of the case, therefore, the Commission finds that the making and publication of the Inspectors' report was proportionate to the legitimate aims enunciated above and could be regarded as necessary within the meaning of Article 8 para. 2 (Art. 8-2) of the Convention.",conclusion
"In the circumstances of the case, therefore, the Commission finds that the making and publication of the Inspectors' report was proportionate to the legitimate aims enunciated above and could be regarded as necessary within the meaning of Article 8 para. 2 (Art. 8-2) of the Convention.",premise
"It pursued the legitimate aims, relied on by the Government, of protecting the economic well-being of the country and the rights and freedoms of others, within the meaning of Article 8 para. 2 (Art. 8-2) of the Convention.",premise
"The Commission concludes that this part of the application is manifestly ill-founded, within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.",conclusion
The applicants have alleged that the publication of the report constituted a measure of control of the use of their property.,premise
"It seriously damaged their reputation and financial standing and, thereby, harmed their economic interests in the business of HOF.",premise
Restrictions were put on their management of Harrods Bank.,premise
"Although the publication of the report pursued the legitimate aim of informing the public about the acquisition of HOF, it imposed an individual and excessive burden on the applicants, which outweighed the general interest.",conclusion
The restrictions placed on Harrods Bank were made by the Bank of England and were not caused by the publication of the report.,premise
"If banking restrictions were in any way to fall within the ambit of Article 1 of Protocol No. 1 (P1-1), the Government have submitted that the measure fully complied with the requirements of that provision, given the Government's margin of appreciation in ensuring the general public interest and the proportionate nature of the restrictions.",premise
The Government have contended that the applicants' claim was wholly unspecific as to the nature of the harm done to any of their economic interests.,conclusion
No evidence of any significant economic prejudice has been submitted to it.,premise
"Insofar as certain management restrictions were placed on Harrods Bank by the Bank of England one month after publication of the report, the Commission notes that the applicants had a right of appeal to an independent tribunal which does not appear to have been tried (pp. 14-15 above).",premise
In the circumstances the Commission finds that no appearance of a violation of Article 1 of Protocol No. 1 (P1-1) has been disclosed in the present case.,conclusion
In the circumstances the Commission finds that no appearance of a violation of Article 1 of Protocol No. 1 (P1-1) has been disclosed in the present case.,premise
"It follows that this aspect of the application is also manifestly ill-founded, within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.",conclusion
"Article 13 (Art. 13) provides as follows: ""Everyone whose rights and freedoms as set forth in this Convention are violated shall have an effective remedy before a national authority notwithstanding that the violation has been committed by persons acting in an official capacity.""",premise
Consequently the applicants cannot derive from Article 13 (Art. 13) of the Convention a right to a remedy for these Convention claims.,premise
"To this extent it follows that the applicants' complaint under Article 13 (Art. 13) of the Convention is partially manifestly ill-founded, within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.",conclusion
"However, as regards the second aspect, the Commission recalls that Article 13 (Art. 13) of the Convention does not require a remedy under domestic law in respect of every alleged violation of the Convention.",premise
"It only applies if the applicant can be said to have an ""arguable claim"" of a violation of the Convention",premise
"The Commission has found above that the applicants' claims under Article 6 paras. 1 (criminal) and 2, Article 8 (Art. 6-1, 6-2, 8) of the Convention and Article 1 of Protocol No. 1 (P1-1) to the Convention are manifestly ill-founded within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.",premise
"In the light of the reasons upon which those findings are based, the Commission also considers that the facts of the present case fail to disclose an ""arguable claim"" of a violation of these provisions.",premise
Consequently the applicants cannot derive from Article 13 (Art. 13) of the Convention a right to a remedy for these Convention claims.,conclusion
"To this extent it follows that the applicants' complaint under Article 13 (Art. 13) of the Convention is partially manifestly ill-founded, within the meaning of Article 27 para. 2 (Art. 27-2) of the Convention.",premise
"For these reasons, the Commission by a majority DECLARES THE APPLICATION ADMISSIBLE in respect of the complaint of the first three applicants under Article 6 para. 1 (Art. 6-1) (civil) of the Convention, both on its own and in relation to Article 13 (Art. 13) of the Convention, without prejudging the merits;",conclusion
"It only applies if the applicant can be said to have an ""arguable claim"" of a violation of the Convention",premise
"(Eur. Court H.R., Boyle and Rice judgment of 27 April 1988, Series A No. 131, p. 23, para. 52).",conclusion
because of the great breadth of the Secretary of State's and the Inspectors' discretionary powers,premise
the restrictive scope of judicial review,premise
impossibility of suing the Inspectors or the Secretary of State in the civil courts for defamation because they would have had a defence of absolute or qualified privilege.,premise
"They have claimed, inter alia, that they had no effective safeguards or domestic remedies against this",conclusion
The applicants have contended that the Inspectors' report made statements about them which amounted to findings of criminal conduct.,premise
"However, Article 6 para. 2 (Art. 6-2) of the Convention requires public officials to refrain from declaring or pronouncing that an individual is guilty of a criminal offence, where guilt has not been proved by a fair judicial process satisfying the requirements of Article 6 (Art. 6)",premise
"(cf. eg. Eur. Court H.R., Adolf judgment of 26 March 1982, Series A No. 49; Deweer judgment of 27 February 1980, Series A No. 35; and No. 7986/77, Krause v. Switzerland, Dec. 3.10.78, D.R. 13 p. 73).",premise
The applicants have next complained that the publication of the Inspectors' report violated the presumption of innocence.,conclusion
"Publication was delayed until questions of criminal prosecution had been decided, and sufficient notice was given to the applicants at all stages of the contents of the report to enable them to seek judicial review to prevent publication if they saw fit.",premise
Publication was also necessary to protect the economic well-being of the country as the report revealed weakness in the system of takeover bids.,premise
Publication thereby protected those operating that system in the future.,premise
"It was also necessary to protect the rights and freedoms of others, such as those of Lonrho, its shareholders and associates, by confirming that their allegations about the applicants had been well-founded.",premise
Moreover the report was well-balanced and did not go further than was necessary for the Inspectors' legitimate purpose.,premise
It was not wholly negative about the applicants but gave them credit for their management of HOF (p. 7 above).,premise
"Even if there had been an interference with the applicants' private lives, it was in accordance with the law and necessary for overwhelming reasons of public interest (pp. 9 and 13 above)",conclusion
The Commission finds that the publication of the Inspectors' report with certain of its findings constituted an interference with the applicants' right to respect for private life within the meaning of Article 8 para. 1 (Art. 8-1) of the Convention.,premise
"However, that interference was in accordance with the law, the publication being authorised by section 437 (3) (c) of the Companies Act 1985.",premise
Investigations into large scale commercial activities of the present kind and the need to ensure honest dealings fall within the notion of protecting the economic well-being of the country.,premise
The interest of the general public in being informed about matters of major public concern can best be served by the publication of the results of Government inquiries.,premise
Further elements of general interest are cited above at pp. 9 and 13.,premise
The needs of democracy justify transparency in such matters.,premise
"It pursued the legitimate aims, relied on by the Government, of protecting the economic well-being of the country and the rights and freedoms of others, within the meaning of Article 8 para. 2 (Art. 8-2) of the Convention.",conclusion
"""Every natural or legal person is entitled to the peaceful enjoyment of his possessions. No one shall be deprived of his possessions except in the public interest and subject to the conditions provided for by law and by the general principles of international law. The preceding provisions shall not, however, in any way impair the right of a State to enforce such laws as it deems necessary to control the use of property in accordance with the general interest or to secure the payment of taxes or other contributions or penalties.""",premise
"Although the publication of the report pursued the legitimate aim of informing the public about the acquisition of HOF, it imposed an individual and excessive burden on the applicants, which outweighed the general interest.",premise
"The applicants have further complained that there has been an arbitrary and unnecessary interference with the peaceful enjoyment of their possessions, contrary to Article 1 of Protocol No. 1 (P1-1) to the onvention, which reads as follows:",conclusion
On 20 February 1992 the Commission decided to hold a hearing of the parties on the question whether Article 6 para. 1 (civil) of the Convention had been violated.,non-argumentative
Having regard to Article 25 of the Convention for the Protection of Human Rights and Fundamental Freedoms;,non-argumentative
"Having regard to the application introduced on 30 August 1990 by Mohamed Al FAYED, Ali FAYED and Salah FAYED and the House of Fraser Holdings plc against the United Kingdom and registered on 30 August 1990 under file No. 17101/90;",non-argumentative
"The first three applicants are Egyptian citizens, born in 1933, 1943 and 1939 respectively.",non-argumentative
"The applicants are represented before the Commission by Messrs. Herbert Smith, Solicitors, London.",non-argumentative
"The facts of the present case, as submitted by the parties, may be summarised as follows:",non-argumentative
"The application arises out of an investigation into the affairs of the fourth applicant by Inspectors appointed by the Secretary of State for Trade and Industry, pursuant to section 432 (2) of the Companies Act 1985, and the publication of the Inspectors' report in its entirety by the respondent Government.",non-argumentative
"In March 1985, the first three applicants acquired ownership of House of Fraser plc (HOF).",non-argumentative
"HOF was then and is now one of the largest groups of department stores in Europe and includes one particularly well-known London store, Harrods.",non-argumentative
"The brothers acquired ownership of HOF through the fourth applicant, the House of Fraser Holdings plc (HOFH), which at all material times was owned by the brothers.",non-argumentative
It had previously been known as the Al Fayed Investment Trust (UK) Limited and assumed its present name in December 1985.,non-argumentative
"Between 2 and 10 November 1984 the first applicant gave separate interviews to The Observer, The Sunday Telegraph and The Daily Mail.",non-argumentative
The applicants' public relations consultants played a part in making the arrangements.,non-argumentative
There were other press interviews about the family background for which the applicants were responsible.,non-argumentative
The acceptance of the brothers by the City of London and by Government was later considered to be crucial to an understanding of the events surrounding their takeover of HOF.,non-argumentative
"In opposing the applicants' bid for HOF, Lonrho had made submissions to Ministers concerning unfair competition and the undesirability of HOF falling into foreign hands.",non-argumentative
It was alleged that the applicants were fraudulently claiming that the funds for the acquisition were theirs personally.,non-argumentative
Lonrho alleged that the brothers were lying about their money and themselves and that they should not be permitted to acquire HOF without a thorough inquiry.,non-argumentative
"However, the applicants' bid was cleared and accepted, but Lonrho single-mindedly campaigned on through the media and other publications, and in particular through its newspaper, The Observer.",non-argumentative
The applicants instituted three libel actions against The Observer in 1985 and 1986 for articles written about them.,non-argumentative
"In March 1987 Lonrho commenced legal proceedings against the applicants and their bankers alleging wrongful interference with business, conspiracy and negligence in connection with HOFH's acquisition of HOF.",non-argumentative
These proceedings are to date apparently still pending. Lonrho was refused leave to apply for judicial review of the Secretary of State's refusal to refer the applicants' acquisition of HOF to the Monopolies and Mergers Commission (MMC).,non-argumentative
"After two years of powerful and unrelenting pressure by Lonrho upon the United Kingdom Government, on 9 April 1987, the Secretary of State for Trade and Industry appointed two Inspectors to investigate the affairs of HOFH and, in particular, the circumstances surrounding the acquisition of shares in HOF in 1984 and 1985.",non-argumentative
The appointment of the Inspectors was made by the Secretary of State under section 432 (2) of the Companies Act 1985 (the 1985 Act).,non-argumentative
The Inspectors stated that their investigation was an unusual one and that in order to establish what had occurred during the takeover they had been obliged to make findings on contested issues of fact.,non-argumentative
"The Inspectors also stated that, throughout their investigation, they were not concerned solely with simple questions relating to the direct control of the purchase money which was used to buy HOF.",non-argumentative
"They were concerned about the statements which the applicants made, or which they allowed others to make on their behalf, which had the effect of influencing people to act favourably towards them.",non-argumentative
"During the course of the investigation, the Inspectors identified matters upon which they wished to receive evidence.",non-argumentative
"If any uncertainty or issue arose in relation to the provision of such evidence, these were discussed in the course of meetings or through correspondence between the Inspectors' staff and the applicants' solicitors.",non-argumentative
"Thereafter, information was provided to the Inspectors by way of memoranda, together with copy documentation.",non-argumentative
"In addition, the Inspectors received oral evidence by interviewing witnesses.",non-argumentative
They interviewed Mohamed and Ali Fayed on 14 October 1987 and again on 8 and 9 March 1988.,non-argumentative
All proceedings were conducted in private.,non-argumentative
"There was no opportunity for the applicants to confront or to cross-examine witnesses, it being well-established as a matter of English law that the Inspectors were not obliged to afford such an opportunity to anyone.",non-argumentative
"It was agreed between the Inspectors and the applicants that, having assimilated the factual information supplied, the Inspectors would notify the applicants of the provisional conclusions they had reached and the material upon which they had relied in reaching such conclusions.",non-argumentative
The Inspectors would then consider such submissions as the applicants might make in respect of these conclusions.,non-argumentative
Respect for personal privacy was a matter of particular concern to the brothers.,non-argumentative
It was not in dispute that they had occupied a position as trusted and confidential advisers to Heads of State.,non-argumentative
This fact made respect for the privacy of their affairs especially important.,non-argumentative
"They claimed that loss of confidence in their ability to maintain privacy would put in jeopardy their relationships, as businessmen and confidential advisers, with Heads of State and other important and influential individuals.",non-argumentative
At the start of the investigation the brothers expressly accepted that the Inspectors were entitled to enquire into the accuracy of statements which had been made by them or on their behalf.,non-argumentative
The Inspectors rejected the challenge and gave their reasons for so doing.,non-argumentative
"The Inspectors were entitled to seek confidential information from third parties, but before doing so they gave the brothers an opportunity to satisfy them as to the accuracy of the statements ""in whatever manner was least obtrusive to their privacy"" (report paras. 16.2.5 and 16.6.2).",non-argumentative
"The law did not permit them to compel the brothers to produce personal bank statements (which would have gone far to confirm or refute the accuracy of the statements) nor, save to a very limited extent, did the brothers consent to such production.",non-argumentative
The Inspectors considered that the brothers were in breach of their duty to give all the assistance which they were reasonably required to give.,non-argumentative
"The Government stated that the Inspectors were entitled to certify to a court that the brothers were refusing to answer questions, produce documents or to give such assistance as they required (section 436 of the 1985 Act).",non-argumentative
"The court could then have taken steps to sanction the brothers if, after hearing evidence, it was satisfied that they were in breach of their duty.",non-argumentative
"The Inspectors, however, were of the opinion that they could complete their task without the need to resort to such a serious measure and chose to pursue the matter without making such a certificate.",non-argumentative
In October 1987 and thereafter Lonrho publicly criticised the conduct of the investigation by the Inspectors and sought an additional two month period in which to assemble and submit evidence to them.,non-argumentative
Through its lawyers Lonrho submitted that the rules of natural justice required the Inspectors to allow Lonrho access to the information the Inspectors had received from the applicants because Lonrho's commercial reputation would suffer if the Inspectors dismissed the complaints which it had made so publicly.,non-argumentative
"The Inspectors dismissed Lonrho's application for access to the applicants' evidence, but permitted Lonrho to have a longer period in which to adduce evidence to them, relating primarily to the personal background of the brothers and their family.",non-argumentative
The applicants' solicitors protested to the Inspectors vigorously about this decision.,non-argumentative
The Inspectors accepted that Lonrho and its directors had pursued their ends in a remarkably single-minded manner.,non-argumentative
"The Inspectors concluded that the applicants had dishonestly misrepresented their origins, their wealth, their business interests and their resources to the Secretary of State, the OFT, the Press, the HOF Board and HOF shareholders and their own advisers; that during the course of their investigations, the Inspectors had received evidence from the applicants, under solemn affirmation and in written memoranda, which was false and which the applicants knew to be false; in addition, that the applicants had produced a set of documents they knew to be false; that this evidence related mainly, but not exclusively, to their background, their past business activities and the way in which they came to be in control of enormous funds in the Autumn of 1984 and the Spring of 1985.",non-argumentative
The Inspectors were satisfied that the main thrust of Lonrho's attack on the applicants was well founded on a sound basis of substantiated fact (report para. 1.20).,non-argumentative
"However, the Inspectors did not reject the entirety of the applicants' evidence and praised part of their work.",non-argumentative
"Thus the report included, for example, findings that ""... the departure of the Lonrho directors and their replacement by the Fayeds brought harmony to a board where previously discord had existed"" (report para. 6.6.9); and that ""the Fayeds' considerable ability to identify assets with a potential for capital appreciation has undoubtedly been an important element in their business success"" (report para. 12.6.10).",non-argumentative
"In the concluding paragraph the Inspectors made it clear that their concerns ""have been principally centred on the specific matters we were appointed to investigate, and not on anything which has occurred since March 1985"".",non-argumentative
"They regarded the management of HOF since its acquisition as, subject to certain reservations, ""law-abiding, proper and regular"".",non-argumentative
The Secretary of State passed the report to the Director of Public Prosecutions (the DPP) and the Director of the Serious Fraud Office (the SFO).,non-argumentative
"On 29 September 1988, the Department of Trade and Industry (DTI) issued a press release stating that publication of the report would be delayed until the SFO had completed its investigations.",non-argumentative
"In early November 1988, Lonrho sought judicial review of the Director General of Fair Trading's failure to advise the Secretary of State with regard to a possible referral to the MMC.",non-argumentative
This application was withdrawn when the Director General subsequently tendered his advice to the Secretary of State.,non-argumentative
"On 9 November 1988, the Secretary of State announced that, consistent with the advice of the Director General of Fair Trading, he had decided against the referral of HOFH's acquisition of HOF to the MMC, even though the report did disclose new material facts.",non-argumentative
"The High Court immediately granted injunctions, on the applications of the Secretary of State and HOFH, restraining any further disclosure of the report or its contents.",non-argumentative
"During the course of an interview broadcast on BBC Radio 4's news programme, Today, on 4 April 1989, the Secretary of State stated, prior to its publication, that the Inspectors' report ""clearly disclosed wrongdoing"".",non-argumentative
This gave rise to substantial press reports.,non-argumentative
"On 1 March 1990, the Director of the SFO and the DPP announced that their inquiries into the matter were complete and that they would not be taking further action.",non-argumentative
The Attorney General expressed himself satisfied that the conclusion reached by the two directors was the correct one on the basis of the admissible and available evidence.,non-argumentative
"The inspectors are entitled to take account of evidence covering a wider scope than that available in criminal proceedings in an English court ... ... Inquiries were pursued in every part of the world indicated by the inspectors' report, but the <Director of the SFO and the DPP> had to conclude, as they said in their joint statement issued on 1 March, that there was insufficient evidence available for use in an English court in English criminal proceedings on any matter of substance raised in the inspectors' report to warrant the bringing of criminal proceedings.""",non-argumentative
"(The fourth applicant, HOFH, is a public company.)",non-argumentative
In this particular case the Government considered that there were specific grounds of general public interest justifying publication:,non-argumentative
"There had been a complex and lengthy investigation, and the public were entitled to learn the result of that investigation unless there were compelling reasons why they should not.",non-argumentative
"It was appropriate to acknowledge that the Secretary of State, the OFT, the DTI, certain journalists and sections of the press, the Board of HOF, the regulatory authorities, and the applicants' professional advisers had been misled by the applicants.",non-argumentative
There was a need to dispel continuing speculation as to the events which had given rise to the investigation.,non-argumentative
Rumours and speculation were rife.,non-argumentative
Publication of the report would provide employees and creditors with information concerning the way in which HOF and Harrods had been run and might be expected to be run in future.,non-argumentative
(The Inspectors were largely prepared to accept the sincerity of the brothers' assurances for the future.),non-argumentative
"The brothers had been prepared before the Inspectors to attempt to discredit Lonrho, Mr. Rowland, The Observer, its editor and others.",non-argumentative
It was deemed to be in the public interest to publicise both the fact that these attempts had been made and the conclusion of the Inspectors that they were ill-founded.,non-argumentative
"On 2 March 1990, the applicants were provided with pre-publication copies of the report in confidence, in order to enable them to consider their position.",non-argumentative
"Throughout the period from 26 July 1988 to 7 March 1990 the possibility of applying for judicial review to prevent publication was kept under review by the applicants and their advisers, but the unanimous view at all stages was that such proceedings were almost inevitably bound to fail and, accordingly, they were not commenced.",non-argumentative
This I have now done as soon as possible after I was informed by the prosecution authorities that they had withdrawn their objection to publication.,non-argumentative
"Second, I had to consider whether to apply to the court to disqualify any director under section 8 of the Company Directors Disqualification Act 1986.",non-argumentative
I have concluded that it would not be in the public interest to do so. Anyone who reads the report can decide for themselves what they think of the conduct of those involved.,non-argumentative
"Third, I also have responsibility for decisions on whether to refer mergers to the Monopolies and Mergers Commission.",non-argumentative
That responsibility was fully discharged by my predecessor.,non-argumentative
He had six months from July 1988 in which to consider the findings of the inspectors' report and to decide whether to refer the matter.,non-argumentative
He concluded in November 1988 that a reference to the MMC would not be appropriate ... No other matters require action from me.,non-argumentative
"I have passed the report to all those authorities concerned with enforcement and regulation so that they may consider whether to take action under their various powers.""",non-argumentative
The Secretary of State considered that the publication of the report and the ensuing publicity would enable people who might have dealings with the applicants in their capacity as directors to judge whether their interests were likely to be at risk from the type of conduct described in the report.,non-argumentative
The Secretary of State also publicly expressed his own view that the Inspectors' findings were correct.,non-argumentative
"He stated (Select Committee Report, Annex 6, page 183, paras. 938, 939, 940A): ""... the allegations in the report have not been substantiated in a court of law.",non-argumentative
"We can all take our view about them and I think that the balance of probability is extremely strongly that they are accurate, but there is no proof of this.",non-argumentative
I am not required to say that every fact and opinion in the report is true.,non-argumentative
"These were outside inspectors who were appointed to look into these matters, and they published their report.",non-argumentative
I have no means of checking it word for word.,non-argumentative
"I myself and I think most people are inclined to believe that the events revealed are correct, but we have no proof - that is all I am saying.",non-argumentative
"<Question:> It appears that <the applicants> even told a succession of lies to the inspectors themselves, who were then investigating the lies they had already told.",non-argumentative
"Is that right? <Secretary of State:> It so appears.""",non-argumentative
"In these circumstances, <the Secretary of State> considered that publication of the report, which would allow people to judge for themselves whether they wished to do business with the Fayeds, would be a severe blow to their reputation, as indeed I think it has proved.""",non-argumentative
"The report and its findings were widely reported on television, radio and in the national press.",non-argumentative
The first three applicants claimed that it very seriously damaged their personal and commercial reputations as the Minister had predicted.,non-argumentative
"They also felt compelled to abandon their libel actions against The Observer newspaper and paid the latter's £500,000 legal costs.",non-argumentative
One month after the publication of the report the Bank of England served notice of restrictions on Harrods Bank Ltd in relation to the brothers' positions within that company.,non-argumentative
In May 1990 it applied for judicial review of the Secretary of State's refusal to apply to the High Court for an order disqualifying the first three applicants as directors.,non-argumentative
These proceedings are apparently still pending.,non-argumentative
The Secretary of State does not generally disclose to the company concerned the reasons for the appointment of Inspectors to investigate its affairs.,non-argumentative
The Secretary of State is under no statutory obligation to do so (Norwest Holst Limited v. Secretary of State <1978> 3 WLR 73 (CA)).,non-argumentative
"In this case, when requested by the House of Lords to do so in the course of Lonrho's judicial review applications, the Government's counsel stated that the Secretary of State had acted under section 432 (2) (a) in appointing the Inspectors.",non-argumentative
"Before appointing Inspectors, it must appear to the Secretary of State that there are circumstances suggesting one or more of the types of wrongdoing described in section 432 (2) (a) to (d).",non-argumentative
"The Secretary of State is not required to limit the powers of investigation of the Inspectors to the matters set forth in section 432 (2), and Inspectors are not obliged, before they report, to consider whether every matter on which they report can properly be described as falling within section 432 (2), and to exclude it if it cannot (the Inspectors' report in this case, para. 26.18).",non-argumentative
An answer given by a person to a question put to him in exercise of powers conferred by section 434 may be used in evidence against him (section 434 (5)).,non-argumentative
"By virtue of section 436, obstruction of the Inspectors is treated as a contempt of court, and is therefore punishable by imprisonment or fine",non-argumentative
The Inspectors have a duty to act fairly and to give anyone whom they propose to condemn or criticise in their report a fair opportunity to answer what is alleged against them (In re Pergamon Press Ltd <1971> 1 Ch. 388 (CA)).,non-argumentative
"However, the Inspectors are not a court of law; they are masters of their own procedure and are under no duty to act judicially (ibid., pp. 399-400 per Lord Denning M.R.; pp. 406-07 per Buckley L.J.).",non-argumentative
"Except for the duty to act fairly, Inspectors are not subject to any set rules or procedures and are free to act at their own discretion.",non-argumentative
"There is no right for a person who is at risk of being condemned by the Inspectors to cross-examine witnesses (ibid., p. 400B per Lord Denning M.R.).",non-argumentative
The question of whether an Inspector's report should be published is considered in each case on its merits.,non-argumentative
"The DTI's general policy is to publish reports on public companies wherever possible, as being matters of public interest.",non-argumentative
