text,class,events
"8 — JOINED CASES C-622/16 P TO C-624/16 P SCUOLA ELEMENTARE MARIA MONTESSORI V COMMISSION, COMMISSION V SCUOLA ELEMENTARE MARIA MONTESSORI AND COMMISSION V FERRACCI –  declare the actions at first instance inadmissible on the basis of the second and third limbs of the fourth paragraph of Article 263 TFEU, and consequently dismiss them in their entirety; and –  order Mr Ferracci and Scuola Elementare Maria Montessori to pay the costs incurred by the Commission both in the proceedings before the General Court and in the present proceedings.",0,[]
"Scuola Elementare Maria Montessori contends that the Court should: –  dismiss the Commission’s appeal in Case C-623/16 P and uphold the judgment of 15 September 2016, Scuola Elementare Maria Montessori v Commission (T-220/13, not published, EU:T:2016:484), in so far as the General Court declared admissible the action brought by it against the decision at issue; and –  order the Commission to pay the costs of the present proceedings.",0,['Court dismiss <ORG>']
"By decision of the President of the Court of 11 April 2017, Cases C-622/16 P to Case C-624/16 P were joined for the purposes of the oral procedure and the judgment.",0,[]
"The Commission’s appeals in Cases C-623/16 P and C-624/16 P In support of its appeals in Cases C-623/16 P and C-624/16 P, the Commission, supported by the Italian Republic, puts forward a single ground of appeal divided into three parts, arguing that the General Court misinterpreted and misapplied each of the three cumulative conditions in the third limb of the fourth paragraph of Article 263 TFEU.",0,['<ORG> put ground']
First part Arguments of the parties The Commission submits that the classification of the decision at issue as a regulatory act is vitiated by errors of law.,0,[]
"First, the General Court wrongly considered that any non-legislative act of general application is necessarily a regulatory act.",0,[]
"Second, the General Court wrongly deduced the regulatory nature of the decision at issue from the general application of the national measures which formed its subject matter.",0,"['<ORG> deduce nature', 'which form matter']"
"Third, in that the first part of the decision at issue concerned a limited class of persons, the General Court should not, in any event, have found that all three parts of the decision at issue were of general application.",0,['part cerne class']
Scuola Elementare Maria Montessori disputes those arguments.,0,['<ORG> dispute argument']
"Findings of the Court In the first place, it should be recalled that by the Treaty of Lisbon a third limb was added to the fourth paragraph of Article 263 TFEU, relaxing the conditions of admissibility of actions for annulment brought by natural and legal persons.",1,[]
"That limb, without subjecting the admissibility of actions for annulment brought by natural and legal persons to the condition of individual concern, allows such actions to be brought against ‘regulatory acts’ which do not entail implementing measures and are of direct concern to the applicant (see, to that effect, judgment of 3 October 2013, Inuit Tapiriit Kanatami and Others v Parliament and Council, C-583/11 P, EU:C:2013:625, paragraph 57).",1,[]
ECLI:EU:C:2018:873 5 JUDGMENT OF 6.,1,[]
"8 — JOINED CASES C-622/16 P TO C-624/16 P SCUOLA ELEMENTARE MARIA MONTESSORI V COMMISSION, COMMISSION V SCUOLA ELEMENTARE MARIA MONTESSORI AND COMMISSION V FERRACCI As regards the concept of ‘regulatory acts’, the Court has held that its scope is more restricted than that of the concept of ‘acts’ used in the first and second limbs of the fourth paragraph of Article 263 TFEU and refers to acts of acts of general application other than legislative acts (see, to that effect, judgment of 3 October 2013, Inuit Tapiriit Kanatami and Others v Parliament and Council, C-583/11 P, EU:C:2013:625, paragraphs 58 to 61).",1,[]
"As the Advocate General observes in point 26 of his Opinion, the interpretation supported by the Commission, namely that there are non-legislative acts of general application, such as the decision at issue, that are not covered by the concept of ‘regulatory act’ within the meaning of the third limb of the fourth paragraph of Article 263 TFEU, cannot be accepted.",1,['there be act']
"There is no basis for that interpretation in the wording, origin or purpose of that provision.",1,['there be number basis']
"As regards, first, the wording of the provision, it refers to ‘regulatory acts’ generally and contains no indication that that reference is only to certain kinds or subcategories of those acts.",1,[]
"As regards, next, the origin of the provision, it appears from the legislative history of Article III-365(4) of the draft Treaty establishing a Constitution for Europe, the content of which was repeated in the same words in the fourth paragraph of Article 263 TFEU, that the addition of the third limb to that provision was intended to broaden the conditions of admissibility of actions for annulment with respect to natural and legal persons, and the only acts of general application for which a restrictive approach was to be maintained were legislative acts (see, in particular, Secretariat of the European Convention, Final report of the discussion circle on the Court of Justice, 25 March 2003 (CONV 636/03, point 22), and Cover note from the Praesidium to the Convention, 12 May 2003 (CONV 734/03, p.",1,[]
"As regards, finally, the purpose of the third limb of the fourth paragraph of Article 263 TFEU, as may be seen from paragraphs 22, 23 and 26 above, its objective is to relax the conditions of admissibility of actions for annulment brought by natural and legal persons against all acts of general application, with the exception of those of a legislative nature.",1,[]
To remove certain kinds or subcategories of non-legislative acts of general application from the scope of that provision would run counter to that objective.,1,['remove run company nter']
"Consequently, it must be considered that the concept of ‘regulatory act’ within the meaning of the third limb of the fourth paragraph of Article 263 TFEU extends to all non-legislative acts of general application.",1,[]
"Since the decision at issue is not a legislative act, the General Court did not err in law by confining itself, for the purpose of examining the regulatory nature of the three parts of that decision, to assessing whether those parts are of general application.",1,"['<ORG> do number', '<ORG> do err', 'company fine itself']"
"In the second place, it should be recalled that, according to settled case-law of the Court, an act is of general application if it applies to objectively determined situations and produces legal effects with respect to categories of persons envisaged in a general and abstract manner (judgments of 11 July 1968, Zuckerfabrik Watenstedt v Council, 6/68, EU:C:1968:43, p.",0,[]
"; of 15 January 2002, Libéros v Commission, C-171/00 P, EU:C:2002:17, paragraph 28 and the case-law cited; and of 17 March 2011, AJD Tuna, C-221/09, EU:C:2011:153, paragraph 51 and the case-law cited).",1,[]
"Article 1(d) of Regulation No 659/1999 defines ‘aid scheme’ as ‘any act on the basis of which, without further implementing measures being required, individual aid awards may be made to undertakings defined within the act in a general and abstract manner and any act on the basis of which aid which is not linked to a specific project may be awarded to one or several undertakings for an indefinite period of time and/or for an indefinite amount’.",1,"['article define aid scheme', 'aid award make to']"
"As regards the second limb of the fourth paragraph of Article 263 TFEU, the Court has repeatedly held in the field of State aid that decisions of the Commission authorising or prohibiting a national scheme are of general application.",1,[]
"That general application derives from the fact that such decisions apply to objectively determined situations and produce legal effects with respect to a category of persons envisaged in a general and abstract manner (see, to that effect, judgments of 22 December 2008, British Aggregates v Commission, C-487/06 P, EU:C:2008:757, paragraph 31; of 17 September 2009, Commission v Koninglijke Friesland/Campina, C-519/07 P, EU:C:2009:556, paragraph 53 and the case-law cited; and of 28 June 2018, Lowell Financial Services v Commission, C-219/16 P, not published, EU:C:2018:508, paragraph 42 and the case-law cited).",1,[]
"As the Advocate General observes in points 48 and 49 of his Opinion, that case-law may be applied to the third limb of the fourth paragraph of Article 263 TFEU.",1,[]
The issue of whether or not an act is of general application concerns an objective characteristic of the act which cannot vary according to the different limbs of the fourth paragraph of Article 263 TFEU.,1,[]
"Moreover, an interpretation according to which an act could at the same time be of general application in relation to the second limb of the fourth paragraph of Article 263 TFEU and not be of general application in relation to the third limb of the fourth paragraph of Article 263 TFEU would run counter to the objective behind the addition of that provision, which was to relax the conditions of admissibility for annulment actions brought by natural or legal persons.",1,['interpretation run company nter']
"Consequently, the General Court did not err in law in considering that the second and third parts of the decision at issue are of general application.",1,['<ORG> do number']
"In the third place, as regards the first part of the decision at issue, it is true that, according to settled case-law of the Court, a recovery order is of individual concern to the beneficiaries of the aid scheme in question, in that, once such an order is adopted, they are exposed to the risk that the benefits they have received will be recovered and are therefore members of a restricted class (see, to that effect, judgments of 19 October 2000, Italy and Sardegna Lines v Commission, C-15/98 and C-105/99, EU:C:2000:570, paragraphs 33 to 35; of 29 April 2004, Italy v Commission, C-298/00 P, EU:C:2004:240, paragraph 39; and of 9 June 2011, Comitato ‘Venezia vuole vivere’ and Others v Commission, C-71/09 P, C-73/09 P and C-76/09 P, EU:C:2011:368, paragraph 56).",1,[]
"However, contrary to the Commission’s arguments, it cannot be deduced from that case-law that the first part of the decision at issue is not of general application and is therefore not regulatory.",1,[]
It follows from that case-law that the fact that that part is of individual concern to the restricted class of beneficiaries of the aid scheme concerned does not preclude that part from being regarded as of general application where it applies to objectively determined situations and produces legal effects for categories of persons envisaged in a general and abstract manner.,1,['fact preclude part']
That is so in the present case.,1,[]
"Since the Commission considered, in the first part of the decision at issue, that it was not appropriate to order the recovery of the aid granted by virtue of the exemption from ICI despite its being unlawful and incompatible with the internal market, that decision preserves the anticompetitive effects of the general and abstract measure which that exemption constitutes with respect to an indefinite number of competitors of the beneficiaries of the aid granted under that measure.",1,['decision preserve effect']
The decision therefore applies to objectively determined situations and produces legal effects for categories of persons envisaged in a general and abstract manner.,1,[]
It follows that the General Court was entitled to consider that the first part of the decision at issue is of general application.,1,[]
"Consequently, the first part of the single ground of appeal of the Commission’s appeals must be rejected.",2,[]
ECLI:EU:C:2018:873 7 JUDGMENT OF 6.,0,[]
"8 — JOINED CASES C-622/16 P TO C-624/16 P SCUOLA ELEMENTARE MARIA MONTESSORI V COMMISSION, COMMISSION V SCUOLA ELEMENTARE MARIA MONTESSORI AND COMMISSION V FERRACCI Second part Arguments of the parties The Commission submits that the General Court erred in law by concluding that Mr Ferracci and Scuola Elementare Maria Montessori were directly concerned on the sole basis that they might potentially compete with the beneficiaries of the national measures in question.",0,[]
"The General Court’s approach was not consistent with that adopted by the Court in the judgments of 28 April 2015, T & L Sugars and Sidul Açúcares v Commission (C-456/13 P, EU:C:2015:284), and of 17 September 2015, Confederazione Cooperative Italiane and Others v Anicav and Others (C-455/13 P, C-457/13 P and C-460/13 P, not published, EU:C:2015:616).",0,[]
"To show that he is directly concerned, an applicant must demonstrate that the contested measure entails sufficiently concrete effects on his situation.",0,['measure entail effect']
Scuola Elementare Maria Montessori contests those arguments.,1,['<ORG> test argument']
"Findings of the Court According to settled case-law of the Court, the condition that a natural or legal person must be directly concerned by the decision against which the action is brought, laid down in the fourth paragraph of Article 263 TFEU, requires two cumulative criteria to be met, namely, first, the contested measure must directly affect the legal situation of the individual and, second, it must leave no discretion to its addressees who are entrusted with the task of implementing it, such implementation being purely automatic and resulting from the EU rules alone without the application of other intermediate rules (judgments of 5 May 1998, Glencore Grain v Commission, C-404/96 P, EU:C:1998:196, paragraph 41 and the case-law cited; of 13 October 2011, Deutsche Post and Germany v Commission, C-463/10 P and C-475/10 P, EU:C:2011:656, paragraph 66; and order of 19 July 2017, Lysoform Dr.",0,"['company dition require criterion', 'measure affect situation', 'it leave number discretion']"
"Hans Rosemann and Ecolab Deutschland v ECHA, C-666/16 P, not published, EU:C:2017:569, paragraph 42).",1,[]
"As regards specifically the rules on State aid, it must be noted that their objective is to preserve competition (see, to that effect, judgments of 15 June 2006, Air Liquide Industries Belgium, C-393/04 and C-41/05, EU:C:2006:403, paragraph 27 and the case-law cited, and of 17 July 2008, Essent Network Noord and Others, C-206/06, EU:C:2008:413, paragraph 60).",1,[]
"So, in that field, the fact that a Commission decision leaves intact all the effects of the national measures which the applicant, in a complaint addressed to that institution, claimed were not compatible with that objective and placed it in an unfavourable competitive position makes it possible to conclude that the decision directly affects its legal situation, in particular its right under the provisions on State aid of the FEU Treaty not to be subject to competition distorted by the national measures concerned (see, to that effect, judgment of 28 January 1986, Cofaz and Others v Commission, 169/84, EU:C:1986:42, paragraph 30).",1,"['<ORG> leave intact', '<ORG> leave effect', 'decision affect situation']"
"In the present case, with respect to the first of the two criteria mentioned in paragraph 42 above, the General Court considered in substance, in paragraph 42 of the judgment of 15 September 2016, Scuola Elementare Maria Montessori v Commission (T-220/13, not published, EU:T:2016:484), and paragraph 45 of the judgment of 15 September 2016, Ferracci v Commission (T-219/13, EU:T:2016:485), that it was satisfied because the services offered by Mr Ferracci and Scuola Elementare Maria Montessori respectively were similar to those offered by the beneficiaries of the national measures assessed in the decision at issue and, consequently, the former ‘might be in a competitive relationship’ with the latter.",1,[]
"As the Commission rightly submits, that reasoning is vitiated by an error of law.",1,[]
ECLI:EU:C:2018:873 8 JUDGMENT OF 6.,0,[]
"8 — JOINED CASES C-622/16 P TO C-624/16 P SCUOLA ELEMENTARE MARIA MONTESSORI V COMMISSION, COMMISSION V SCUOLA ELEMENTARE MARIA MONTESSORI AND COMMISSION V FERRACCI While it is not for the EU judicature, at the stage of the examination of admissibility, to rule definitively on the competitive relationships between an applicant and the beneficiaries of the national measures assessed in a decision of the Commission on State aid, such as the decision at issue (see, to that effect, judgments of 28 January 1986, Cofaz and Others v Commission, 169/84, EU:C:1986:42, paragraph 28, and of 20 December 2017, Binca Seafoods v Commission, C-268/16 P, EU:C:2017:1001, paragraph 59), a direct effect on such an applicant cannot be deduced from the mere potential existence of a competitive relationship, such as that found in the judgments under appeal.",1,[]
"Given that the condition of direct concern requires the contested measure to produce effects directly on the applicant’s legal situation, the EU judicature must ascertain whether the applicant has adequately explained the reasons why the Commission’s decision is liable to place him in an unfavourable competitive position and thus to produce effects on his legal situation.",1,"['company dition require measure', 'applicant explain reason']"
"It must nonetheless be recalled that, if the grounds of a decision of the General Court reveal an infringement of EU law but the operative part of the judgment can be seen to be well founded on other legal grounds, that infringement is not capable of leading to the annulment of that decision and a substitution of grounds must be made (judgment of 26 July 2017, Council v LTTE, C-599/14 P, EU:C:2017:583, paragraph 75 and the case-law cited).",1,['ground reveal infringement']
That is the case here.,1,[]
"It may be seen from the applications brought by Mr Ferracci and Scuola Elementare Maria Montessori before the General Court that they submitted, with evidence in support and without being contradicted by the Commission on this point, that their establishments were situated in the immediate vicinity of ecclesiastical or religious entities carrying on similar activities to theirs which were thus active in the same market for services and the same geographical market.",1,[]
"In so far as such entities were a priori eligible for the national measures assessed in the decision at issue, it must be considered that Mr Ferracci and Scuola Elementare Maria Montessori have adequately explained the reasons why the decision at issue was liable to place them in an unfavourable competitive position and, consequently, that that decision directly affected their legal situation, in particular their right not to be subject in that market to competition distorted by the measures in question.",1,"['<NAME> explain reason', 'decision affect situation', 'decision affect number']"
"Contrary to the arguments of the Commission, that conclusion is not called into question by the judgments of 28 April 2015, T & L Sugars and Sidul Açúcares v Commission (C-456/13 P, EU:C:2015:284), and of 17 September 2015, Confederazione Cooperative Italiane and Others v Anicav and Others (C-455/13 P, C-457/13 P and C-460/13 P, not published, EU:C:2015:616).",1,[]
"While the Court held in those judgments that the mere fact that provisions adopted as part of the common agricultural policy place an applicant in an unfavourable competitive position does not in itself allow it to be concluded that those provisions affect the applicant’s legal situation, that line of case-law cannot be transposed to actions brought by competitors of beneficiaries of State aid.",1,"['provision place applicant', 'provision affect situation']"
"The cases cited in the preceding paragraph did not concern the rules on State aid, the objective of which is precisely to preserve competition, as noted in paragraph 43 above.",1,[]
"Consequently, the actions brought by Mr Ferracci and Scuola Elementare Maria Montessori satisfy the first of the two criteria mentioned in paragraph 42 above.",1,['action satisfy first']
"With respect to the second of those criteria, the General Court considered in paragraph 45 of the judgment of 15 September 2016, Scuola Elementare Maria Montessori v Commission (T-220/13, not published, EU:T:2016:484), and paragraph 48 of the judgment of 15 September 2016, Ferracci v Commission (T-219/13, EU:T:2016:485), that the decision at issue, both in its first part and in its second and third parts, produces legal effects purely automatically on the basis of the EU rules alone ECLI:EU:C:2018:873 9 JUDGMENT OF 6.",1,"['decision produce effect', 'decision produce .']"
"8 — JOINED CASES C-622/16 P TO C-624/16 P SCUOLA ELEMENTARE MARIA MONTESSORI V COMMISSION, COMMISSION V SCUOLA ELEMENTARE MARIA MONTESSORI AND COMMISSION V FERRACCI without the application of other intermediate rules.",0,[]
"As the Advocate General observes in substance in point 52 of his Opinion, that consideration, which is not contested by the Commission in these appeals, is not vitiated by any error of law.",1,[]
It follows that the General Court was entitled to consider that Mr Ferracci and Scuola Elementare Maria Montessori were directly concerned by the decision at issue.,1,[]
The second part of the single ground of appeal of the Commission’s appeals must therefore be rejected.,2,[]
Third part Arguments of the parties The Commission submits that the General Court erred in law by considering that the national measures implementing the measures that were the subject of the decision at issue did not constitute implementing measures as regards Mr Ferracci and Scuola Elementare Maria Montessori.,0,['<ORG> err measure']
"The General Court wrongly rejected its argument that they could have applied for the favourable tax treatment reserved to their competitors and brought proceedings before the national court against a refusal by the authorities, contesting on that occasion the validity of the decision at issue.",0,"['<ORG> reject argument', 'company test validity']"
"The General Court’s approach was inconsistent with the line of case-law of the Court starting with the judgment of 19 December 2013, Telefónica v Commission (C-274/12 P, EU:C:2013:852).",0,[]
Scuola Elementare Maria Montessori contests those arguments.,0,['<ORG> test argument']
"Findings of the Court According to settled case-law of the Court, the expression ‘does not entail implementing measures’ within the meaning of the third limb of the fourth paragraph of Article 263 TFEU must be interpreted in the light of the objective of that provision, which, as is apparent from its drafting history, is to ensure that individuals do not have to break the law in order to have access to a court.",1,[]
"Where a regulatory act directly affects the legal situation of a natural or legal person without requiring implementing measures, that person could be denied effective judicial protection if he did not have a legal remedy before the EU judicature for the purpose of challenging the lawfulness of the regulatory act.",1,"['act affect situation', 'person company deny protection', 'he have remedy']"
"In the absence of implementing measures, a natural or legal person, although directly concerned by the act in question, would be able to obtain judicial review of the act only after having infringed its provisions, by pleading that those provisions are unlawful in proceedings initiated against them before the national court (judgments of 19 December 2013, Telefónica v Commission, C-274/12 P, EU:C:2013:852, paragraph 27, and of 13 March 2018, European Union Copper Task Force v Commission, C-384/16 P, EU:C:2018:176, paragraph 35 and the case-law cited).",1,[]
"By contrast, where a regulatory act entails implementing measures, judicial review of compliance with the EU legal order is ensured irrespective of whether those measures were adopted by the European Union or the Member States.",1,[]
"Natural or legal persons who are unable, because of the conditions of admissibility in the fourth paragraph of Article 263 TFEU, to challenge an EU regulatory act directly before the EU judicature are protected against the application to them of such an act by the ability to challenge the implementing measures which the act entails (judgments of 19 December 2013, Telefónica v Commission, C-274/12 P, EU:C:2013:852, paragraph 28, and of 13 March 2018, European Union Copper Task Force v Commission, C-384/16 P, EU:C:2018:176, paragraph 36 and the case-law cited).",1,['act entail judgment']
"Where responsibility for the implementation of such acts lies with the institutions, bodies, offices or agencies of the European Union, natural or legal persons are entitled to bring a direct action before the EU judicature against the implementing acts under the conditions stated in the fourth paragraph of Article 263 TFEU, and to plead in support of that action, pursuant to Article 277 TFEU, the unlawfulness of the basic act concerned.",1,[]
"Where that implementation is a matter for the Member States, those persons may plead the invalidity of the basic act concerned before the national courts and cause them to refer questions to the Court for a preliminary ruling under Article 267 TFEU (judgments of 19 December 2013, Telefónica v Commission, C-274/12 P, EU:C:2013:852, paragraph 29, and of 13 March 2018, European Union Copper Task Force v Commission, C-384/16 P, EU:C:2018:176, paragraph 37 and the case-law cited).",1,"['person plead invalidity', 'they refer question']"
"The Court has, moreover, repeatedly held that the question whether a regulatory act entails implementing measures should be assessed by reference to the position of the person pleading the right to bring proceedings under the third limb of the fourth paragraph of Article 263 TFEU.",1,[]
It is therefore irrelevant whether the act in question entails implementing measures with regard to other persons.,1,[]
"Furthermore, in that assessment, reference should be made exclusively to the subject matter of the action (see, to that effect, judgments of 19 December 2013, Telefónica v Commission, C-274/12 P, EU:C:2013:852, paragraphs 30 and 31; of 27 February 2014, Stichting Woonpunt and Others v Commission, C-132/12 P, EU:C:2014:100, paragraphs 50 and 51; and of 13 March 2018, European Union Copper Task Force v Commission, C-384/16 P, EU:C:2018:176, paragraphs 38 and 39 and the case-law cited).",1,['reference make judgment']
