text,class,events
o konkurze a vyrovnan).,0,[]
"According to the contested decision, the procedures governing bankruptcy and arrangement with creditors are placed under the supervision of a court, which seeks to resolve the financial situation of indebted companies.",0,"[' accord decision', ' govern bankruptcy', 'procedure be place supervision', 'which seek ', ' to resolve situation']"
"Whereas the bankruptcy procedure has the result that the indebted company ceases to exist, the arrangement allows it to pursue its activities, leading to an agreement under which the indebted company repays a portion of its debt in return for the balance being written off.",0,"['procedure have result', 'company cease ', 'arrangement allow ', 'it to pursue activity', ' lead agreement', 'company repay portion', 'company repay return']"
"The general director of Frucona Koice had met, on 16 December 2003 and on 23 and 30 January 2004, representatives of the Slovak Directorate-General for Taxation and the Slovak Minister for Finance, in order, in particular, to propose to them a settlement of that company's tax liabilities by means of an arrangement procedure.",0,"['director have meet representative', 'director have meet december', 'director have meet order', ' to propose settlement', ' to propose they']"
"On 8 January 2004, that company had also contacted, in regard to this matter, its local tax office, the Koice IV Office ('the local Tax Office'), which did not object to the drawing-up of an arrangement.",0,"['pany have tacte office', 'pany have tacte regard', 'which do object up']"
"On 8 March 2004, Frucona Koice filed an application for the initiation of an arrangement procedure before the Krajsk sd v Koiciach (Koice Regional Court) (Slovakia), proposing to its creditors to pay each of them 35% of the amount of the sum that it owed to each ('the proposed arrangement').",0,"['koice file application', 'koice file court', ' propose creditor', ' to pay 35', 'it owe arrangement']"
"The total debt of Frucona Koice amounted to approximately SKK 644.6 million, SKK 640.8 million of which was a tax debt.",0,['debt amount million']
"By decision of 29 April 2004, the Krajsk sd v Koiciach authorised the initiation of the arrangement procedure and, inter alia, reproduced the proposed arrangement.",0,"['koiciach authorise initiation', 'koiciach reproduce arrangement']"
"In order to enable the local Tax Office to assess the respective advantages of the proposed arrangement, bankruptcy and tax execution, Frucona Koice submitted to it, on 26 April 2004, an audit report drawn up by its internal auditor ('the K report') and, on 7 July 2004, an audit report drawn up by an independent audit company ('the E report').",0,"[' to enable office', ' to assess advantage', 'koice submit report', 'koice submit it', 'koice submit april', 'koice submit july', ' draw auditor', ' draw company']"
"On 21 June 2004, the Slovak tax authorities carried out an on-the-spot inspection at the appellant's premises.",0,"['authority carry inspection', 'authority carry premise']"
"In the course of that inspection, they found that, as at 17 June 2004, the appellant had, inter alia, liquid assets amounting to SKK 161.3 million.",0,"['they find ', 'appellant have asset', ' amount million']"
"By letter of 6 July 2004, the Director-General of the Slovak Directorate-General for Taxation requested the local Tax Office not to accept the proposed arrangement on the ground that it was unfavourable to the Slovak Republic.",0,"['general request number', ' to accept arrangement', ' to accept ground']"
"On 9 July 2004, Frucona Koice's creditors, including the local Tax Office, accepted the proposed arrangement during an arrangement hearing.",0,"[' include office', 'creditor accept arrangement', 'creditor accept hearing']"
"By decision of 14 July 2004, the Krajsk sd v Koiciach confirmed the arrangement and noted, inter alia, that it provided that 35% of the claim of the Slovak tax authorities was to be repaid, that is to say, an anticipated payment of approximately SKK 224.3 million.",0,"['company firm arrangement', 'it provide ']"
"On the same day, the Slovak Directorate-General for Taxation suspended and replaced the director of the local Tax Office and, on 14 December 2004, he was indicted on fraud and embezzlement charges in connection with the local Tax Office's acceptance of the arrangement proposal.",0,"['general suspend ', 'general replace director', 'he be indict charge']"
"By judgment of 6 March 2006, the pecilny sd v Pezinku (Special Court, Pezinok) (Slovakia) acquitted him of all charges.",0,"['sd acquit he', 'sd acquit charge']"
"By letter of 20 October 2004, the local Tax Office indicated to Frucona Koice that the arrangement conditions constituted indirect State aid which was subject to the approval of the Commission of the European Communities.",0,"['office indicate koice', 'company stitute aid']"
"On 17 December 2004, Frucona Koice, inter alia, paid to the local Tax Office a sum of SKK 224.3 million, corresponding to 35% of its total debt.",0,"['koice pay sum', 'company respond 35']"
"By decision of 30 December 2004, the Krajsk sd v Koiciach declared the arrangement procedure to be terminated.",0,"['koiciach declare ', 'procedure to be terminate ']"
"On 18 August 2006, the Krajsk sd v Koiciach reduced the amount to be paid to the local Tax Office to SKK 224.1 million.",0,"['koiciach reduce amount', 'koiciach reduce million']"
"On 15 October 2004, a complaint was filed with the Commission concerning alleged unlawful aid in favour of Frucona Koice.",0,"['plaint be file company', ' cerne aid']"
"By letter of 4 January 2005, the Slovak Republic informed the Commission, following the latter's request for information, that Frucona Koice may have been granted unlawful aid and asked it to approve that aid as rescue aid to a company in difficulties.",0,"['republic inform commission', 'republic inform request', ' follow request', 'koice may have be grant aid', 'republic ask it', ' to approve aid', ' to approve aid']"
"After receiving additional information, the Commission, by letter of 5 July 2005, notified the Slovak Republic of its decision to initiate the formal investigation procedure provided for in Article 88(2) EC with regard to the measure in question.",0,"[' receive information', ' to initiate procedure', ' to initiate regard', ' provide ec']"
"That decision was published in the Official Journal of the European Union (OJ 2005 C 233, p.",0,['decision be publish journal']
"On 7 June 2006, the Commission adopted the contested decision, the operative part of which provides, in Article 1 thereof, that the State aid which the Slovak Republic had implemented for Frucona Koice, amounting to SKK 416 515 990, was incompatible with the common market, and orders, in Article 2 thereof, the recovery of that aid.",0,"['commission adopt decision', 'part provide article', 'republic have implement koice', ' amount skk', 'part order recovery', 'part order article']"
"In the part of that decision relating to the assessment of the existence of State aid, the Commission observed that the arrangement contained identical debt-arrangement conditions for both private creditors and the tax authorities, whereas that latter, by virtue of its status as a preferential creditor in the bankruptcy procedure, was in a legally and economically more advantageous position than private creditors.",0,"[' relate assessment', 'commission observe ', 'company taine dition', 'company taine creditor']"
The Commission then found that the application of the private creditor test made it necessary to establish whether the local Tax Office was 'better off accepting the conditions of the arrangement as proposed by [Frucona Koice] compared with the possible outcome of a bankruptcy procedure or a tax execution procedure'.,0,"['commission find ', 'application make ', ' accept dition', ' propose company', ' pare outcome']"
"In studying the proceeds of a bankruptcy, the Commission took the view that the E report did not constitute a reliable basis as it was founded on the status of Frucona Koice's assets as at 31 March 2004 rather than on that status, inter alia, as at 17 June 2004.",0,"[' study proceed', 'commission take view', 'report do number stitute', 'it be found status']"
The liquidation factors upheld in the E report were thus too low.,0,[' uphold report']
"Furthermore, the method of their calculation was not explained.",0,['method be explain ']
"In addition, in the light of other available estimations, doubt could be cast on the calculation of the various fees involved in the bankruptcy procedure, to be subtracted from the yield realised by the sale of the assets.",0,"[' be cast calculation', ' involve procedure', ' to be subtract yield', ' realise sale']"
"On the basis of the documents available to it, the Commission concluded that 'the sale of the assets in a bankruptcy procedure would, in all probability, have led to a higher yield' than that of the arrangement and that, having regard to the preferential status of the local Tax Office, 'almost the entire yield obtained in the bankruptcy would accrue' to it.",0,"['company clude ', 'sale would have lead yield', ' have regard', ' obtain bankruptcy', 'yield would accrue it']"
The Commission reached the same conclusion with regard to the yield of a tax execution procedure.,0,['commission reach clusion']
"Subsequently, the Commission pointed out that the Directorate-General for Taxation of the Slovak Republic was opposed to the proposed arrangement and excluded the relevance, for the purposes of the application of the private creditor test, of any long-term interests of the State, such as the continuity of the tax revenue for the State originating from the activities of Frucona Koice.",0,"['commission point ', 'general exclude relevance', ' originate activity']"
The Commission concluded that the test of a private creditor in a market economy had not been met and that the measure under examination therefore constituted State aid equivalent to the amount of the debt written off by the local Tax Office.,0,"['company clude ', 'test have be meet ', 'number have be meet ', 'measure stitute aid', 'measure stitute equivalent', ' write office']"
"Lastly, it found that that aid was incompatible with the common market.",0,['it find ']
"Procedure before the General Court and the judgment under appeal 29 By application lodged at the Registry of the Court of the First Instance (now the General Court) on 12 January 2007, Frucona Koice sought annulment of the contested decision.",0,"[' lodge registry', ' lodge january', 'koice seek annulment']"
"By document lodged at the Registry of the Court of First Instance on 8 June 2007, the company St.",0,"[' lodge registry', ' lodge june']"
Nicolaus - trade a.s.,0,[]
Nicolaus - trade') sought leave to intervene in the proceedings in support of the Commission.,0,"['trade seek leave', ' to intervene proceeding', ' to intervene support']"
That application was granted by order of the President of the Second Chamber of the Court of First Instance of 11 October 2007.,0,['application be grant order']
"In support of its action, Frucona Koice raised 10 pleas, the fourth of which alleged an error of law and of fact on the part of the Commission, which had found, for the purposes of the designation of the measure at issue as State aid, that the bankruptcy procedure was more favourable than the arrangement procedure and that the test of the diligent private creditor had therefore not been satisfied.",0,"['koice raise plea', 'fourth allege error', 'which have find purpose']"
"By that plea, Frucona Koice submitted, essentially, that the Commission had failed to take into account, having regard to, inter alia, the evidence which it had produced, the duration of the bankruptcy procedure and its impact on the choice which had to be made by a private creditor in the situation of the tax authorities.",0,"['koice submit ', 'commission have fail ', ' to take account', ' have regard', 'it have produce ', 'which have ', ' to be make creditor', ' to be make situation']"
"The General Court, first, held that, since the application of the private creditor test involved complex economic appraisals, the review of the lawfulness of the contested decision had to be restricted to ascertaining whether the Commission had committed a manifest error of assessment.",0,"['court hold ', 'application involve appraisal', 'review have ', 'commission have mitte error']"
"Next, it held that, in the present case, it was necessary to take account, for the purposes of that review, of the Slovak tax authorities' status as a preferential creditor, of the Commission's particularly cautious assessment of the proceeds from the sale of Frucona Koice's assets in a bankruptcy procedure, and of the fact that, unlike the arrangement procedure, the bankruptcy procedure did not provide for remission of the debt.",0,"['it hold ', ' to take account', ' to take purpose', ' to take status', 'procedure do provide remission']"
"In the light of those considerations, the General Court held, in paragraphs 123 to 129 of the judgment under appeal, as follows: '123  First, as regards [Frucona Koice's] argument that the Commission did not take the duration of a bankruptcy procedure in Slovakia and third party reports in this regard into consideration, the Court would point out first of all that, contrary to [Frucona Koice's] submission, the Commission not only stated, in recital 54 of the contested decision, that, according to the Slovak Republic, the duration of a bankruptcy procedure would have been lower than average in the light of the specific circumstances of the case, but also mentions, in recital 40 of the contested decision, that, according to [Frucona Koice], the bankruptcy procedure lasts on average 3 to 7 years in Slovakia.",0,"['court hold paragraph', ' regard argument', 'commission do take duration', 'commission do take sideration', 'court would point ', 'number state recital', ' accord republic', 'court mention recital', ' accord koice', 'procedure last year', 'procedure last slovakia']"
"The Commission stated that [Frucona Koice] based its position on material, statistics and an example of a Slovak company allegedly in a similar situation to its own.",0,"['commission state ', 'koice base position', 'koice base material']"
It cannot therefore be alleged that the Commission ignored that question and [Frucona Koice's] position in this respect.,0,"['it can be not allege ', 'commission ignore question']"
"In addition, as regards the evidence available to the Commission, the Court would point out that the data, which were themselves provided by [Frucona Koice], do not satisfy the requirements of reliability and consistency.",0,"[' regard evidence', 'court would point ', 'which be provide koice', 'datum do satisfy requirement']"
The assessments of the duration of a bankruptcy procedure in Slovakia that [Frucona Koice] submitted to the Commission were general and did not take account of the characteristics of this case.,0,"['koice submit commission', 'assessment do take account', 'assessment do take characteristic']"
"Similarly, some of those assessments were of an approximate nature and, to a certain extent, were inconsistent with one another.",0,[]
"[Frucona Koice] relies on four reports, referred to in paragraph 96 above, in which that duration was assessed variously at 4 years and 8 months, at a period of between 3 years and 7 years, or at more than 6 years.",0,"['koice rely report', ' refer paragraph', 'duration be assess year']"
The other reports to which [Frucona Koice] refers are the Commission reports of 2002 and 2003 on the Slovak Republic's progress towards accession to the European Union.,0,['koice refer ']
[Frucona Koice] submits that in those reports the Commission referred to the concerns and improvements necessary as regards bankruptcy and insolvency procedures in Slovakia.,0,"['koice submit ', 'commission refer cern', ' regard procedure']"
"However, it must be pointed out that those Commission reports relate to the bankruptcy procedure in Slovakia in general and do not take account of the characteristics of this case.",0,"['it must be point ', 'report relate procedure', 'report do take account', 'report do take characteristic']"
"Moreover, the Court observes that [Frucona Koice] failed to refer to the results of the K report in relation to the possible duration of a bankruptcy procedure concerning it.",0,"['court observe ', 'koice fail ', ' to refer result', ' to refer relation', ' cerne it']"
"In [the K report], which [Frucona Koice] itself submitted in this case, that duration was assessed at ""ca.",0,"['koice submit case', 'duration be assess ca']"
"years (depending on conditions and trustee's work)"".",0,[' depend dition']
The Court would point out that not only was that assessment of the duration of such a bankruptcy procedure clearly much more optimistic than the other assessments submitted by [Frucona Koice] but it also referred specifically to [that company].,0,"['court would point ', ' submit koice', 'it refer pany']"
"In addition, as the Commission maintains, where, as is the case here, the number of the debtor's creditors is small and there are assets with a positive liquidation value, the bankruptcy procedure can be carried out in a shorter than average period.",0,"['commission maintain ', 'there be asset', 'procedure can be carry period']"
That is especially true in the present case since it is undisputed between the parties that the Slovak tax authorities' claim over [Frucona Koice] represented approximately 99% of [the latter's] liabilities and that those authorities had the status of a preferential creditor.,0,"['authority claim koice', 'claim represent 99', 'authority have status']"
It follows that the Slovak tax authorities would have had a decisive influence on the duration of the bankruptcy procedure.,0,"['it follow ', 'authority would have have influence']"
"It is true that [Frucona Koice] asserts that the characteristics, the geographical location and the outdated nature of most of its assets would have made it difficult to find a buyer and, therefore, slowed down the course of the bankruptcy procedure.",0,"['koice assert ', 'characteristic would have make ', ' to find buyer', 'characteristic slow company', 'characteristic slow procedure']"
"However, as the Commission stated in recital 88 of the contested decision, several factors, and in particular the fact that some of [Frucona Koice's] production assets found a user after the withdrawal of its licence for the production and processing of alcohol and spirits, tend to show that that assertion ... is unfounded.",0,"['commission state recital', 'some find user', 'some find withdrawal', 'factor tend ']"
... 129	It follows from the foregoing that the Commission did not commit a manifest error in its assessment of the duration of the bankruptcy procedure.',0,['it follow forego']
"Subsequently, the General Court also rejected the other pleas raised by Frucona Koice, consequently dismissing the action brought by that company and ordering it to pay the costs.",0,"['court reject plea', ' raise koice', 'company dismiss action', ' bring pany', 'company order it', ' to pay t']"
"Forms of order sought 37 Frucona Koice claims that the Court should: - set aside the judgment under appeal, in so far as it rejected the fourth and sixth pleas in law; - uphold those pleas as well founded; - refer the case back to the General Court so that it may rule upon the fifth, sixth, seventh, eighth and ninth pleas in law, so far as they concern the tax execution procedure; and - order the Commission to pay the costs.",0,"['form seek ', ' set judgment', ' set appeal', 'it reject plea', ' uphold plea', 'court should refer case', 'it may rule plea', ' cern procedure', 'it order commission', ' to pay t']"
"The Commission contends that the Court should: - dismiss the appeal, and - order Frucona Koice to pay the costs.",0,"['company tend ', 'court should dismiss appeal', 'court order koice', ' to pay t']"
"Nicolaus - trade contends that the Court should dismiss the appeal, confirm the judgment under appeal and order Frucona Koice to pay the costs.",0,"['company tend ', 'court should dismiss appeal', 'court order koice', ' to pay t']"
"The appeal 40 In support of its appeal, Frucona Koice puts forward two grounds.",0,['koice put ground']
The first ground of appeal alleges that the General Court erred in law in the application of the private creditor test.,0,"['ground allege ', 'court err law', 'court err application']"
"This ground can be divided, essentially, into two parts relating (i) to the duration of a bankruptcy procedure and (ii) to the relevance of experts' opinions for the purposes of the assessment of the liquidation factors.",0,['ground can be divide part']
"By its second ground of appeal, Frucona Koice alleges that the General Court substituted its own reasoning for that in the contested decision and distorted the evidence.",0,"['koice allege ', 'court substitute reasoning', 'court substitute that', 'court substitute decision', 'court distort evidence']"
"This ground can be divided, essentially, into four parts relating (i) to the costs of a bankruptcy procedure, (ii) to the duration of such a procedure, (iii) to the caution in the Commission's assessment, and (iv) to the relevance of an outstanding claim following that bankruptcy procedure.",0,"['ground can be divide part', ' relate t', ' follow procedure']"
"It is appropriate to examine, in the first place and together, the first part of the first ground of appeal and the second part of the second ground of appeal, relating to the duration of a bankruptcy procedure.",0,"[' to examine part', ' to examine place', ' relate duration']"
"Arguments of the parties 43 By the first part of the first ground of appeal, Frucona Koice submits that the General Court erred in law in the application of the private creditor test.",0,"['koice submit ', 'court err law', 'court err application']"
"Frucona Koice takes the view that, in its assessment, the General Court did not examine the situation in the same way as a private creditor would have done, having regard to the information which would have been available to such a creditor at the time when the arrangement was concluded.",0,"['koice take view', 'court do examine situation', 'court do examine way', 'creditor would have do ', ' have regard', 'arrangement be clude ']"
The General Court confirmed an assessment made a posteriori by the Commission which takes no account of certain risks and waiting periods which would have influenced the decision of a private creditor during the examination of the respective advantages of bankruptcy and arrangement procedures.,0,"['company firm assessment', 'which take account', 'which take risk', 'which would have influence decision', 'which would have influence examination']"
"Specifically, according to Frucona Koice, the General Court confined itself to examining whether the analysis carried out by the Commission contained errors, and not whether that analysis had been carried out with consideration for the point of view of a prudent private creditor.",0,"[' accord koice', 'company fine itself', ' carry company', 'analysis taine error', 'analysis have be carry sideration']"
"Frucona Koice is of the opinion that that test involves examining whether, taking account of the information which reasonably was available at the time when the arrangement was concluded, the measure at issue was manifestly more generous than the solution chosen by a private creditor in a similar situation.",0,"['test involve ', ' take account', ' take information', 'arrangement be clude ', ' choose creditor', ' choose situation']"
"Thus, the General Court ought, first, to have determined whether the information on the duration of a bankruptcy could have influenced the decision-making process of a hypothetical private creditor.",0,['information have influence process']
"Next, it was for the General Court to ascertain whether the Commission had taken that information into account.",0,"['court to ascertain ', 'commission have take information', 'commission have take account']"
"Lastly, the General Court ought to have examined whether it had given proper weight to that information.",0,['it have give weight']
"Frucona Koice considers that, for the purposes of choosing between the different means of recovering a debt, a prudent private creditor would have taken account of the various items of information available in the present case concerning the length of a bankruptcy procedure and the uncertainties connected with that procedure.",0,"['company sider ', ' choose mean', ' recover debt', 'creditor would have take account', 'creditor would have take item', ' cerne length', 'company necte procedure']"
"Consequently, the various reports and documents relating to the bankruptcy procedure in respect of the company Liehofruct, which had previously taken place within the same commercial sector, contained, according to Frucona Koice, legally relevant information which the Commission was required to take into account.",0,"[' relate procedure', 'which have take place', 'which have take sector', 'report taine information', ' accord koice', 'commission be require ', ' to take account']"
"It had failed to do this, thereby committing an error of law which the General Court had failed to censure.",0,"['it have fail ', ' to do this', ' mitte error', 'court have fail ']"
"Frucona Koice states that, in so far as the General Court took the view that the evaluation of the reports compiled by the Commission concerned a question of fact, namely the duration of the bankruptcy procedures, in respect of which the Commission has a margin of discretion, it committed an error of law, the question raised having been that of the impact which that information would have on the assessment which would have been carried out by a prudent private creditor.",0,"['koice state ', 'court take view', ' pile company', 'evaluation cerne question', 'commission have margin', 'company mitte error', 'information would have assessment', 'which would have be carry creditor']"
"By the second part of the second ground of appeal, Frucona Koice submits that, in respect of the duration of a bankruptcy procedure, the General Court, inter alia, justified, on the basis of its own reasoning, the Commission's failure to examine those elements.",0,"['koice submit ', 'court justify failure', 'court justify basis', ' to examine element']"
"In paragraph 123 of the judgment under appeal, it claims, the General Court failed to have regard to the content of the contested decision, since the recitals to which the General Court refers in that paragraph do not purport to express the Commission's position as regards the duration of the various procedures but record the positions of Frucona Koice and of the Slovak Republic.",0,"['it claim ', 'court fail ', ' to have regard', 'court refer paragraph', 'recital purport ', ' to express position', ' regard duration', 'recital record position']"
"In holding, in paragraph 124 of the judgment under appeal, that the data provided by Frucona Koice did not satisfy the requirements of reliability and consistency, the General Court, in order to reject those arguments, unlawfully supplemented the reasoning set out in the contested decision with new grounds.",0,"[' hold paragraph', ' provide koice', 'datum do satisfy requirement', ' to reject argument', 'court supplement reasoning', 'court supplement ground', ' set decision']"
"Furthermore, the General Court's assertion that the Commission had before it several estimates of the likely length of a bankruptcy procedure in Slovakia provides no answer to the arguments set out by Frucona Koice.",0,"['assertion provide answer', 'assertion provide argument', ' set koice']"
"In rejecting, in paragraph 125 of the judgment under appeal, the relevance of the Commission reports of 2002 and 2003 on the Slovak Republic's progress towards accession to the European Union on the ground that they did not take account of the characteristics of the case, the General Court also put forward an argument on which the Commission had not relied as a basis for the contested decision.",0,"[' reject relevance', ' reject paragraph', 'they do take account', 'they do take characteristic', 'court put argument', 'court put basis', 'commission have rely ']"
"Moreover, that reasoning is not valid because, when it applies the private creditor test, the Commission often relies partly on general information relating to the economic conditions in the Member State concerned.",0,"['it apply test', 'commission rely information', ' relate dition']"
"In observing, in paragraph 126 of the judgment under appeal, that one of the reports submitted by Frucona Koice estimated the duration of a bankruptcy procedure at approximately two years, the General Court again sought to provide a reason of its own to explain the failure to take into account the duration of a bankruptcy.",0,"[' observe paragraph', ' submit koice', 'one estimate duration', 'one estimate year', 'court seek ', ' to provide reason', ' to explain failure', ' to take duration', ' to take account']"
"In addition, a duration of two years is still well in excess of the four-month period required in order to obtain funds under an arrangement procedure.",0,"[' to obtain fund', ' to obtain procedure']"
"Likewise, it was solely on the basis of its own reasons that the General Court held, in paragraph 127 of the judgment under appeal, that if, in the present case, a bankruptcy procedure had taken place, its duration would have been shorter than the average duration of such a procedure.",0,"['court hold paragraph', 'procedure have take place']"
"So far as concerns the first part of the first ground of appeal, the Commission takes the view that, in respect of the application of the private creditor test, it is necessary to establish whether the payment facilities granted by a Member State would also have been granted by a private creditor or whether it is clear that such a creditor would not have offered comparable facilities.",0,"['commission take view', ' grant state', 'facility would have be grant creditor', 'creditor would have offer facility']"
"That interpretation is corroborated by the Commission's discretion when it makes complex economic assessments, such as those which are involved in the application of the private creditor test.",0,"['interpretation be roborate discretion', 'it make assessment', 'which be involve application']"
"In the Commission's opinion, the General Court applied the correct legal test, which consists in establishing whether the public authority has acted in the same way as a private creditor placed in the same situation would have done, in the light of the circumstances, and correctly held that its power of review was limited to revealing manifest errors committed by the Commission in the assessment of the facts.",0,"['court apply test', 'company sist ', 'authority have act way', 'authority have act light', ' place situation', 'creditor would have do ', 'company hold ', 'power be limit ', ' reveal error', ' reveal assessment', ' mitte commission']"
"Lastly, the Commission contends that Frucona Koice's arguments relating to the failure to refer to the private creditor test and to the scope of the review by the General Court of the Commission's assessments concern the manner in which the Commission and the General Court assessed the evidence and thus do not affect the General Court's reasoning relating to the applicable legal test.",0,"['company tend ', ' relate failure', ' to refer test', 'commission assess evidence', 'number do affect reasoning', ' relate test']"
"In respect of the second part of the second ground of appeal, the Commission observes, as a preliminary point, that the assessment of the facts in the light of the private creditor test must be based on an evaluation of all of the relevant factors, whereas Frucona Koice has challenged only the assessment of some of those many factors.",0,"['commission observe point', 'assessment must be base evaluation', 'koice have challenge assessment']"
"So far as concerns the duration of the bankruptcy procedure, the Commission observes that, in paragraph 123 of the judgment under appeal, the General Court held, in fact, that the Commission had not, in the contested decision, ignored that issue, but had nevertheless held that, having regard to the information in recitals 17, 40 and 54 of the contested decision, it was unnecessary to regard the duration of the bankruptcy procedure as being a factor militating against the conclusion of such a procedure.",0,"['commission observe ', 'court hold fact', 'commission have ignore issue', 'court have hold ', ' have regard', ' to regard duration', ' militate clusion']"
"In paragraph 124 of that judgment, the General Court did no more than confirm the evidence which the Commission had before it.",0,['commission have it']
"The reference made by the General Court, in paragraphs 125 and 126 of the judgment under appeal, to reports which are not mentioned in the contested decision is merely an obiter dictum.",0,"[' make court', ' make paragraph', ' make report', 'which be mention decision']"
"In paragraph 127 of the judgment under appeal, also, the General Court merely examined the evidence which was before the Commission in order to ascertain whether the latter had made a manifest error of assessment.",0,"['court examine evidence', 'latter have make error']"
"The Commission submits, in this regard, that it is not obliged to respond specifically to every argument put forward by the beneficiary of alleged aid and that it did not develop at length considerations relating to the duration of the bankruptcy procedure since, taking account, in particular, of the local Tax Office's status as a preferential creditor, the issue would not have been such as to worry a hypothetical private creditor.",0,"['commission submit regard', 'it be oblige ', ' to respond argument', ' put beneficiary', 'it do develop sideration', 'it do develop length', ' relate duration', ' take account', ' take status', ' to worry creditor']"
"Consequently, Frucona Koice's arguments raised in the context of the first part of the first ground of appeal, seeking to establish that the General Court substituted its own reasoning for that of the Commission, are unfounded.",0,"[' raise text', 'court substitute reasoning', 'court substitute that']"
"Nicolaus - trade submits that, for the purposes of applying the private creditor test, the relevant question is whether a private investor would have carried out the transaction at issue on the same terms and, if not, to examine what those terms would have been.",0,"['trade submit ', ' apply test', 'investor would have carry transaction', 'investor would have carry term', 'investor to examine ']"
"It observes that, for the local Tax Office, the immediate payment by Frucona Koice of its debt would not have been a necessity at the time when it accepted the arrangement proposal.",0,"['it observe ', 'it accept proposal']"
A private creditor in a situation similar to that of the local Tax Office would therefore not have been inclined to relinquish the possibility of having that payment satisfied to a greater extent than that offered under the arrangement.,0,"[' to relinquish possibility', 'payment satisfy extent', ' offer arrangement']"
"In respect of the duration of the bankruptcy procedure, St.",0,[]
Nicolaus - trade contends that it is apparent from paragraph 123 of the judgment under appeal that the Commission examined that issue.,0,"['company tend ', 'commission examine issue']"
"That institution, it submits, has a wide discretion in that regard and, in the present case, it assessed the situation of fact before it principally in the light of the complexity of a bankruptcy procedure, of the number of creditors and of the fact that the tax authorities were not only the majority creditor but also the preferential creditor of Frucona Koice.",0,"['it submit ', 'institution have discretion', 'institution have regard', 'it assess situation', 'it assess light']"
"On that basis, the Commission and the General Court were fully justified in concluding that the bankruptcy procedure would most probably have been completed in a shorter period than the period normally necessary for the conclusion of such a procedure.",0,['procedure would have be plete period']
"Findings of the Court 67 Frucona Koice alleges, essentially, that the General Court merely reviewed whether the analysis carried out by the Commission included manifest errors of assessment and that it failed to ascertain whether that analysis had been made from the point of view of a private creditor.",1,"['finding allege ', 'court review ', ' carry commission', 'analysis include error', 'it fail ', 'analysis have be make point']"
