text,class,events
"Procedure before the Court of First Instance By application lodged at the Registry of the Court of First Instance on 30 January 2003, the appellant sought the annulment of the contested decision and an order that the Commission pay the costs.",0,"[' lodge registry', ' lodge january', 'appellant seek annulment', 'commission pay t']"
"By separate document lodged at the Registry of the Court of First Instance on 17 March 2003, the Commission raised a plea of inadmissibility under Article 114 of the Rules of Procedure of the Court of First Instance, asking that Court to dismiss the application before it as manifestly inadmissible and to order the appellant to pay the costs.",0,"[' lodge registry', ' lodge march', 'commission raise plea', 'commission raise article', 'court to dismiss application', 'court to order appellant', ' to pay t']"
"It its observations on the plea of inadmissibility, submitted on 16 May 2003, the appellant contended that the Court of First Instance should reject that plea and order the Commission to pay the costs relating to the plea.",0,"[' submit may', 'company tend ', 'court should reject plea', 'court order commission', ' to pay t', ' relate plea']"
"By order of 18 June 2003, the President of the Second Chamber (Extended Composition) of the Court of First Instance, after hearing the parties, gave leave to the Kingdom of Denmark and the Kingdom of Norway to intervene in support of the Commission.",0,"[' hear party', 'president give leave', ' to intervene support']"
The interveners waived submission of a statement in intervention limited to the question of admissibility.,0,"['intervener waive submission', ' limit question']"
"The order under appeal In support of its application for annulment of the contested decision, the appellant raised three pleas in law: first, infringement of Article 88(2) EC and the principle of sound administration, in that the Commission had not initiated the review procedure laid down by that provision; second, infringement of Article 87(3) EC, interpreted in the light of the Community guidelines and the principle of the protection of legitimate expectations; and third, manifest error of assessment.",0,"['appellant raise plea', 'commission have initiate procedure', ' lay provision', ' interpret light']"
"In paragraph 24 of the order under appeal, the Court of First Instance noted that where, without initiating the formal review procedure under Article 88(2) EC, the Commission finds, by a decision taken on the basis of Article 88(3) EC, that aid is compatible with the common market, the Community judicature declares admissible an action for the annulment of such a decision brought by a person who is concerned within the meaning of Article 88(2) EC where that person seeks, by instituting proceedings, to safeguard the procedural rights available to him under that provision.",0,"[' initiate procedure', ' initiate ec', 'commission find decision', ' take basis', 'judicature declare ', ' bring person', ' bring meaning', 'who be cerne ', 'person seek ', ' institute proceeding', ' to safeguard right']"
"In paragraph 25 of the order under appeal, the Court of First Instance stated that the parties concerned within the meaning of Article 88(2) EC who are thus entitled under the fourth paragraph of Article 230 EC to institute proceedings for annulment are those persons, undertakings or associations whose interests might be affected by the grant of aid, in particular undertakings competing with the recipients of the aid and trade associations (Case 323/82 Intermills v Commission [1984] ECR 3809, paragraph 16, and Case C‑78/03 P Commission v Aktionsgemeinschaft Recht und Eigentum [2005] ECR I‑10737, paragraph 36).",0,"['court state ', ' cerne meaning', 'who be entitle paragraph', ' to institute proceeding', 'interest might be affect grant', ' pet recipient']"
"In paragraph 26 of the order under appeal, the Court of First Instance observed that if, on the other hand, the applicant calls in question the merits of the decision appraising the aid as such, he must then demonstrate that he has a particular status as defined in the line of case-law following from Case 25/62 Plaumann v Commission [1963] ECR 95.",0,"['court observe ', 'applicant call merit', 'applicant call question', ' appraise aid', 'he must demonstrate ', 'he have status', ' define line', ' follow case']"
That is so in particular where the applicant’s position in the market is substantially affected by the aid to which the decision at issue relates.,0,"['position be affect aid', 'decision relate ']"
"In paragraph 28 of the order under appeal, the Court of First Instance held: ‘Where an applicant seeks – as the [appellant] does by its first plea – to safeguard the procedural rights available to him under Article 88(2) EC in order to obtain the annulment of a decision not to raise objections, the Community judicature will declare his action admissible if he is a party concerned within the meaning of Article 88(2) EC (Commission v [Aktionsgemeinschaft Recht und Eigentum], paragraphs 35 and 36).’ In paragraphs 30 to 33 of the order under appeal, the Court of First Instance stated as follows: ‘30      … it has been held that an action for annulment brought under Article 230 EC against a decision on State aid adopted without initiating the formal review procedure is inadmissible if the applicant’s competitive position in the market is not affected by the grant of the aid (Case T‑188/95 Waterleiding Maatschappij v Commission [1998] ECR II‑3713, paragraph 62; see also, to that effect, Case T‑69/96 Hamburger Hafen- und Lagerhaus and Others v Commission [2001] ECR II‑1037, paragraph 41).",0,"['court hold ', 'applicant seek plea', 'appellant do ', ' to safeguard right', ' to safeguard ec', ' to obtain annulment', ' to raise objection', 'judicature will declare ', 'court state ', ' bring ec', ' bring decision', ' initiate procedure', ' affect grant', 'case see effect']"
"Similarly, it has been held that an applicant who is not an undertaking whose competitive position has allegedly been affected by the State measures said to be aid cannot establish a personal interest in relying on the alleged anti-competitive effects of those measures in an action against the Commission’s decision not to initiate the procedure provided for in Article 88(2) EC (see, to that effect, Case T‑178/94 ATM v Commission [1997] ECR II‑2529, paragraph 63, and the order in [Case T‑41/01 Pérez Escolar v Commission [2003] ECR II‑2157], paragraph 46).",0,"['it have be hold ', 'position have be affect measure', 'applicant can not establish interest', ' rely effect', ' rely action', ' to initiate procedure', ' provide ec', ' see effect']"
"Neither the [appellant] as a seafarers’ trade union nor its members are competitors of the recipients of the aid at issue as identified in the contested decision, namely the owners of ships registered in the DIS register.",0,"[' identify decision', ' register register']"
"Thus, as regards the [appellant] itself, it cannot claim that its own competitive position is affected by the aid at issue.",0,"[' regard appellant', 'it can not claim ', 'position be affect aid']"
"First, it has been held that an association of the employees of the undertaking which allegedly benefited from State aid was in no way in competition with that undertaking (ATM v Commission, … paragraph 63).",0,"['it have be hold ', 'which benefit aid']"
"Second, in so far as the [appellant] relies on its own competitive position in relation to other seafarers’ trade unions in the negotiation of collective agreements in the sector in question, it suffices to point out that agreements concluded in the context of collective negotiations do not fall within the scope of competition law (see, for the non-application of Articles 3(g) EC and 81 EC to collective agreements, Case C‑67/96 Albany [1999] ECR I‑5751, paragraphs 52 to 60).",0,"['appellant rely position', 'it suffice ', 'company clude text', 'agreement do fall scope', 'agreement do fall -application']"
"Similarly, as regards the [appellant’s] members, there is nothing in the case-file to indicate that those seafarers fall outside the definition of a worker within the meaning of Article 39 EC, namely a person who for a certain period of time performs services for and under the direction of another person in return for which he receives remuneration.",0,"[' regard member', 'there be hing', 'there be file', 'seafarer fall definition', 'who perform service', 'who perform return', 'he receive remuneration']"
"As workers, they are not therefore themselves undertakings (Case C‑22/98 Becu and Others [1999] ECR I‑5665, paragraph 26).’ Further, in paragraph 35 of the order under appeal, the Court of First Instance recalled that it was not excluded that bodies representing the employees of the undertaking in receipt of aid might, as parties concerned within the meaning of Article 88(2) EC, submit comments to the Commission on considerations of a social nature which could be taken into account by the Commission if appropriate, citing in this respect the order in Case T‑189/97 Comité d’entreprise de la Société française de production and Others v Commission [1998] ECR II‑335, paragraph 41.",0,"['court recall ', 'it be exclude ', ' represent employee', 'body might submit ment', 'body might submit commission', 'company ld be take account', 'company ld be take commission', ' cite order', ' cite respect']"
"However, in paragraph 36 of the order under appeal, it observed that the social aspects of the DIS register derived primarily from the establishment of the register by Law No 408 rather than from the accompanying fiscal measures, and that the Commission had taken the view that the establishment of the DIS register did not constitute State aid, limiting its examination of the compatibility with the common market of the State measures solely to the fiscal measures at issue.",0,"['it observe ', 'aspect derive establishment', 'commission have take view', ' limit examination', ' limit measure']"
"The Court of First Instance concluded, also in paragraph 36, that the social aspects of the DIS register were only indirectly linked to the subject-matter of the contested decision and that the appellant could not therefore rely on those social aspects to establish that it was individually concerned.",0,"['company clude paragraph', 'aspect be link matter', 'number rely aspect']"
"The Court of First Instance also rejected, in paragraph 37 of the order under appeal, the appellant’s argument that it could be regarded as individually concerned merely because the aid in question was passed on to the recipients by means of a reduction in the wage claims of the seafarers benefiting from the income tax exemption established by the fiscal measures.",0,"['court reject argument', 'court reject paragraph', 'it be regard ', 'aid be pass recipient', 'aid be pass mean', ' benefit exemption', ' establish measure']"
"It found that the contested decision was based on the advantages received by the recipients of the aid, not on the method of transmission of the aid.",0,"['it find ', 'decision be base advantage', ' receive recipient']"
"Finally, the Court of First Instance held that the appellant had not shown that its own interests as a negotiator were liable to be directly affected by the aid deriving from the fiscal measures at issue.",0,"['court hold ', 'appellant have show ', ' to be affect aid', ' derive measure']"
"Referring to Joined Cases 67/85, 68/85 and 70/85 Van der Kooy and Others v Commission [1988] ECR 219 and Case C‑313/90 CIRFS and Others v Commission [1993] ECR I‑1125, it found, in paragraphs 39 and 40 of the order under appeal, that the mere fact that the appellant had made a complaint to the Commission against the aid at issue did not mean that it was distinguished individually.",0,"[' refer case', 'it find paragraph', 'appellant have make plaint', 'fact do mean ', 'it be distinguish ']"
"Even though the appellant might have been one of the negotiators of the collective agreements for seafarers on board ships registered in one of the Danish registers and as such have played a part in the machinery for passing the aid on to shipowners, the appellant had not shown that it had negotiated the drafting of the Community guidelines on State aid to maritime transport, relied on in the present case, with the Commission or the adoption of the fiscal measures at issue with the Commission or the Danish Government.",0,"[' register one', 'appellant have play part', 'appellant have play machinery', ' pass aid', 'appellant have show ', 'it have negotiate drafting', 'it have negotiate commission', ' rely case']"
"The Court of First Instance concluded, in paragraphs 41 and 42 of the order under appeal, that neither the appellant nor its members were individually concerned by the contested decision, so that the application brought by the appellant was inadmissible for want of a legal interest in bringing proceedings as defined in Article 230 EC.",0,"['company clude paragraph', ' be cerne decision', ' bring appellant', ' bring proceeding', ' define ec']"
"The appeal By its appeal, the appellant claims that the Court should: –        set aside the order under appeal in its entirety; –        declare the application to the Court of First Instance admissible; and–        order the Commission to pay the costs of the appeal.",0,"['appellant claim ', 'court should set order', 'court should set entirety', ' order commission', ' to pay t']"
The Commission contends that the appeal should be dismissed and the appellant ordered to pay the costs.,0,"['company tend ', 'appeal should be dismiss ', 'appellant order ', ' to pay t']"
The appellant puts forward four grounds of appeal.,0,['appellant put ground']
The first is that the Court of First Instance applied the Albany judgment too broadly in concluding that the appellant’s competitive position was not affected by the aid resulting from the fiscal measures at issue.,0,"['court apply judgment', 'court apply cluding', ' result measure']"
The second is that the Court of First Instance erred in law by finding that the appellant could not rely on the social aspects of the Community guidelines to establish that it was individually concerned by the contested decision.,0,"['court err law', 'number rely aspect', 'it be cerne decision']"
The third is that the Plaumann and Aktionsgemeinschaft Recht und Eigentum judgments were misapplied in that the Court of First Instance found that the appellant could not be regarded as individually concerned merely because the aid resulting from the fiscal measures at issue was passed on to the recipients by means of a reduction in the wage claims of the seafarers benefiting from the income tax exemption.,0,"['judgment be misapply ', 'court find ', 'number be regard ', ' result measure', 'aid be pass recipient', 'aid be pass mean', ' benefit exemption']"
The fourth is that the Court of First Instance misapplied the Van der Kooy and Others and CIRFS and Others line of case-law by concluding that the appellant’s own interests as a negotiator were not affected by the fiscal measures at issue.,0,"['court misapply line', 'court misapply clude', 'interest be affect measure']"
"Preliminary observations Before the grounds of appeal are examined, it is appropriate to recall the relevant rules concerning the standing to bring proceedings, against a Commission decision on State aid, of a party other than the Member State to which that decision is addressed.",0,"['ground be examine ', ' to recall company', ' cerne standing', ' to bring proceeding', ' to bring decision', ' to bring party', 'decision be address ']"
"Under the fourth paragraph of Article 230 EC, a natural or legal person may institute proceedings against a decision addressed to another person only if that decision is of direct and individual concern to the former.",0,"['person may institute proceeding', ' address person']"
"It is settled case-law that persons other than those to whom a decision is addressed may claim to be individually concerned only if that decision affects them by reason of certain attributes which are peculiar to them or by reason of circumstances in which they are differentiated from all other persons and by virtue of those factors distinguishes them individually just as in the case of the person addressed by such a decision (see, inter alia, Plaumann, at p.",0,"['it be settle ', 'decision be address ', 'person may claim ', 'decision affect they', 'decision affect reason', 'they be differentiate person', 'decision distinguish they', ' address decision']"
"; Case C‑198/91 Cook v Commission [1993] ECR I‑2487, paragraph 20; Case C‑225/91 Matra v Commission [1993] ECR I‑3203, paragraph 14; Aktionsgemeinschaft Recht und Eigentum, paragraph 33; and Case C‑487/06 P British Aggregates v Commission [2008] ECR I‑0000, paragraph 26).",0,[]
"As the action at first instance concerned a Commission decision on State aid, it must be borne in mind that, in the context of the procedure for reviewing State aid provided for in Article 88 EC, the preliminary stage of the procedure for reviewing aid under Article 88(3) EC, which is intended merely to allow the Commission to form a prima facie opinion on the partial or complete conformity of the aid in question, must be distinguished from the stage of the review under Article 88(2) EC.",0,"['action cerne decision', 'it must be bear mind', ' review aid', ' provide ec', ' review aid', ' review ec', 'which be intend ', 'commission to form opinion', 'stage must be distinguish stage']"
"It is only at the latter stage, which is designed to enable the Commission to be fully informed of all the facts of the case, that the Treaty imposes an obligation on the Commission to give the parties concerned notice to submit their comments (see Cook, paragraph 22; Matra, paragraph 16; Case C‑367/95 P Commission v Sytraval and Brink’s France [1998] ECR I‑1719, paragraph 38; Aktionsgemeinschaft Recht und Eigentum, paragraph 34; and British Aggregates, paragraph 27).",0,"['which be design ', ' to enable commission', ' be inform fact', 'treaty impose obligation', ' to give ice', ' to submit ment', ' see cook']"
"It follows that, where, without initiating the formal review procedure under Article 88(2) EC, the Commission finds, on the basis of Article 88(3) EC, that aid is compatible with the common market, the persons intended to benefit from those procedural guarantees may secure compliance therewith only if they are able to challenge that decision before the Community judicature.",0,"['it follow ', ' initiate procedure', 'commission find basis', ' to benefit guarantee', 'person may secure pliance', ' to challenge decision', ' to challenge judicature']"
"For those reasons, an action for the annulment of such a decision brought by a person who is concerned within the meaning of Article 88(2) EC is declared to be admissible where that person seeks, by instituting proceedings, to safeguard the procedural rights available to him under the latter provision (Aktionsgemeinschaft Recht und Eigentum, paragraph 35 and the case-law cited, and British Aggregates, paragraph 28).",0,"[' bring person', 'who be cerne meaning', 'action be declare ', 'person seek ', ' institute proceeding', ' to safeguard right', ' to safeguard provision']"
"The Court has had occasion to observe that such parties concerned are any persons, undertakings or associations whose interests might be affected by the granting of aid, that is, in particular, undertakings competing with the recipients of the aid and trade associations (Sytraval and Brink’s France, paragraph 41; Aktionsgemeinschaft Recht und Eigentum, paragraph 36; and British Aggregates, paragraph 29).",0,"['court have have occasion', 'interest might be affect granting', ' pet recipient']"
It is not excluded that a trade union may be regarded as ‘concerned’ within the meaning of Article 88(2) EC if it shows that its interests or those of its members might be affected by the granting of aid.,0,"['it be exclude ', 'union may be regard company', 'union may be regard meaning', 'it show ', 'interest might be affect granting']"
"The trade union must, however, show to the requisite legal standard that the aid is likely to have a real effect on its situation or that of the seafarers it represents.",0,"['union must show standard', ' to have effect', 'it represent ']"
"The Court has also held that if, on the other hand, the applicant calls into question the merits of the decision appraising the aid as such, the mere fact that he may be regarded as ‘concerned’ within the meaning of Article 88(2) EC cannot suffice for the action to be considered admissible.",0,"['court have hold ', 'applicant call merit', 'applicant call question', ' appraise aid', 'he may be regard meaning', 'fact can not suffice ', 'action to be sidere admissible']"
He must then demonstrate that he enjoys a particular status within the meaning of the Plaumann judgment.,0,"['he must demonstrate ', 'he enjoy status', 'he enjoy meaning']"
"That is the case in particular where the applicant’s market position is substantially affected by the aid which is the subject of the decision at issue (Case 169/84 Cofaz and Others v Commission [1986] ECR 391, paragraphs 22 to 25; Aktionsgemeinschaft Recht und Eigentum, paragraph 37; Joined Cases C‑75/05 P and C‑80/05 P Germany and Others v Kronofrance [2008] ECR I‑0000, paragraph 40; and British Aggregates, paragraph 35).",0,['position be affect aid']
"It is true that, as appears from Article 4(3) of Regulation No 659/1999, a decision of the Commission not to raise objections is taken where the Commission finds that the notified measure does not raise doubts as to its compatibility with the common market.",0,"[' appear article', ' to raise objection', 'decision be take ', 'commission find ', 'measure do raise doubt']"
"If an applicant seeks the annulment of such a decision, he is essentially challenging the fact that the decision on the aid was adopted without the Commission initiating the formal review procedure, thereby infringing his procedural rights.",0,"['applicant seek annulment', 'he be challenge fact', 'decision be adopt ', 'commission initiate procedure', ' infringe right']"
"For his action to be successful, the applicant may attempt to show that the compatibility of the measure in question should have given rise to doubts.",0,"['applicant may attempt ', 'patibility should have give rise', 'patibility should have give doubt']"
"The use of such arguments cannot, however, have the consequence of changing the subject-matter of the application or altering the conditions of its admissibility.",0,"['use can not have sequence', ' change matter', ' alter dition']"
"It is clear that, in the present case, as is apparent both from the order under appeal and from the case-file at first instance, the appellant’s first plea in law in its application was aimed at safeguarding its procedural rights under Article 88(2) EC, by challenging the failure, in the circumstances of the case, to initiate the formal review procedure provided for by that provision, as was expressly acknowledged by the Court of First Instance in paragraph 28 of that order.",0,"['plea be aim ', ' safeguard right', ' challenge failure', ' to initiate procedure', ' provide provision', ' be acknowledge court', ' be acknowledge paragraph']"
"It is also apparent from paragraph 8 of the order under appeal that the President of the Second Chamber, Extended Composition, of the Court of First Instance, after hearing the parties, stayed the proceedings on the application before the Court of First Instance by order of 16 February 2005 pending the decision of the Court of Justice in the Aktionsgemeinschaft Recht und Eigentum case, noting that the application was directed against a decision of the Commission taken without initiating the formal review procedure provided for in Article 88(2) EC.",0,"[' hear party', 'president stay proceeding', 'president stay order', 'president stay decision', ' pende decision', 'application be direct decision', ' initiate procedure', ' provide ec']"
"Moreover, after judgment was given in Aktionsgemeinschaft Recht und Eigentum, the Court of First Instance, by letter of 24 January 2006, invited the parties to submit observations on that judgment, in particular on the application to the case of the decision in Cook, which the Court had referred to in paragraphs 35 and 36 of Aktionsgemeinschaft Recht und Eigentum, in relation to the question of admissibility and the appellant’s status as a party concerned within the meaning of that paragraph 36.",0,"['judgment be give recht', 'court invite party', ' to submit observation', ' to submit relation', 'court have refer paragraph', ' cerne meaning']"
"It follows that, as regards the first plea in law relied on by the appellant before the Court of First Instance, concerning the failure to initiate the formal review procedure, that Court sought to determine, as was expressly stated in paragraph 28 of the order under appeal, whether the appellant could be regarded as a party concerned within the meaning of Article 88(2) EC.",0,"['it follow ', ' regard plea', ' rely appellant', ' rely court', ' cerne failure', ' to initiate procedure', 'court seek ', ' be state paragraph', 'company be regard company', 'company be regard meaning']"
It is therefore in the light of those considerations that the four grounds of appeal put forward by the appellant should be examined.,0,"[' put appellant', 'ground should be examine ']"
"The first ground of appeal Arguments of the parties The appellant argues that, by referring to Albany to conclude that the appellant could not rely on its own competitive position in relation to other seafarers’ trade unions in the negotiation of collective agreements, the Court of First Instance interpreted that judgment too broadly.",0,"['appellant argue ', ' refer albany', ' refer clude', 'number rely position', 'number rely relation', 'number rely negotiation', 'court interpret judgment']"
"The Court said nothing to that effect in that judgment, which concerned Article 85 of the EC Treaty (now Article 81 EC) as applied to public undertakings by virtue of Article 90 of the EC Treaty (now Article 86 EC), about any relationship there might be between collective agreements and the application of the rules on State aid in Article 92 of the EC Treaty (now, after amendment, Article 87 EC) and Article 93 of the EC Treaty (now Article 88 EC).",0,"['court say number', 'court say effect', 'court say judgment', 'court say relationship', 'company cerne article', ' apply undertaking', ' apply virtue']"
"The Commission submits that the first ground of appeal should be rejected as inoperative, or alternatively as unfounded.",0,"['commission submit ', 'ground should be reject ']"
"It argues that the case-law cited by the Court of First Instance in the first part of paragraph 32 of the order under appeal, namely the ATM judgment, was a sufficient basis for its conclusion that this part of the appellant’s application relating to its competitive position was inadmissible.",0,"['it argue ', ' cite court', ' cite part', ' relate position']"
"In those circumstances, it submits that the appellant’s argument as to the irrelevance of the Albany judgment is inoperative and there is no need for the Court to examine the merits of this ground of appeal.",0,"['it submit ', 'there be need', 'court to examine merit']"
"In any event, with reference to the second part of paragraph 32 of the order under appeal, the Commission submits that Albany and all the judgments confirming it show that the negotiation of collective agreements is not covered by the competition rules of the Treaty, including the rules on State aid.",0,"['commission submit ', ' firm it', 'albany show ', ' include rule']"
Collective labour agreements are not ‘goods’ within the meaning of Article 81 EC or of Article 87 EC.,0,[]
"Trade unions, when negotiating such agreements, are therefore also not ‘undertakings’ producing ‘goods’ within the meaning of those provisions.",0,"[' negotiate agreement', ' produce good', ' produce meaning']"
"Findings of the Court To determine whether the appellant should be regarded as concerned within the meaning of Article 88(2) EC and its application therefore declared admissible, the Court of First Instance began by considering whether the appellant’s competitive position in the market was affected by the granting of aid.",1,"['appellant should be regard company', 'appellant should be regard meaning', 'application declare admissible', 'court begin ', 'position be affect granting']"
The Commission’s argument that the judgment in ATM was sufficient ground in itself for rejecting the appellant’s arguments relating to its competitive position cannot be accepted.,1,"[' reject argument', ' relate position', 'argument can be not accept ']"
"The first part of paragraph 32 of the order under appeal concerns the alleged competitive position of the appellant in relation to its members’ employers, namely the shipowners who benefit from the aid resulting from the fiscal measures at issue, not its alleged competitive position in relation to other trade unions in the negotiation of collective agreements, which is a separate argument referred to in the second part of paragraph 32.",1,"['part cern position', 'who benefit aid', ' result measure', 'cern number position', ' refer part']"
"Even if the appellant had argued that it was in a competitive position in relation to the shipowners – which it denied at the hearing – it was still open to it, despite the ATM judgment, to attempt to show that it had standing to bring proceedings because its interests might be affected by the granting of aid, by reason of the effect of the measures on its competitive position in relation to other trade unions whose members are employed on board vessels registered in the DIS register.",1,"['appellant have argue ', 'it deny hearing', 'it have standing', ' to bring proceeding', 'interest might be affect granting', 'interest might be affect reason', 'member be employ vessel', ' register register']"
"As to the Court of First Instance’s interpretation of Albany in paragraph 32 of the order under appeal, it must be observed that the Albany case concerned a collective agreement establishing a supplementary pension scheme managed by a pension fund in the textile industry sector, affiliation to which could be made compulsory by the public authorities.",1,"['it must be observe ', 'company cerne agreement', ' establish scheme', ' manage fund', ' manage sector', 'company be make pulsory', 'company be make authority']"
"Albany International BV, an undertaking in the textile sector, had refused to pay the fund the contributions for a certain period, on the ground that compulsory affiliation to the fund, by virtue of which those contributions were claimed from it, was inter alia contrary to Article 85(1) of the Treaty.",1,"['bv have refuse ground', ' to pay tribution', ' to pay period', 'tribution be claim it']"
"Before concluding that Article 85(1) of the Treaty did not apply in those circumstances, the Court pointed out, in paragraph 54 of Albany, that, under Article 3(g) and (i) of the EC Treaty (now, after amendment, Article 3(1)(g) and (j) EC), the activities of the Community are to include not only a ‘system ensuring that competition in the internal market is not distorted’ but also ‘a policy in the social sphere’.",1,"['company clude ', 'article do apply circumstance', 'court point paragraph', ' to include system']"
"Article 2 of the EC Treaty (now, after amendment, Article 2 EC) declares that a particular task of the Community is ‘to promote … a harmonious and balanced development of economic activities’ and ‘a high level of employment and of social protection’.",1,"['article declare ', ' to promote development']"
"Moreover, it is apparent from the first paragraph of Article 136 EC that the Community and the Member States have as their objectives inter alia the promotion of employment, improved living and working conditions, so as to make possible their harmonisation while the improvement is being maintained, proper social protection, and dialogue between management and labour.",1,"['community have promotion', 'community have objective', 'improvement be be maintain ']"
