text,class,events
) ('the Opening Decision').,0,[]
"That tax regime concerned a set of rules and arrangements involving, with respect to each order for the construction of a vessel, several parties, namely, a shipping company, a shipyard, a bank, several investors and a leasing (lease-sale) company.",0,"['company cerne set', ' involve party', ' involve respect']"
"According to the Opening Decision, those arrangements operated as illustrated in the following diagram: 6 Initially, the shipping company which wanted to purchase a vessel and to take advantage of the rebate agreed with a shipyard on the ship to be built and on the purchase price, namely the net price.",0,"[' accord decision', 'arrangement operate ', ' illustrate diagram', 'which want ', ' to purchase vessel', ' to take advantage', ' to take rebate', 'company agree shipyard', 'company agree ship']"
This initial contract provided for the payment of regular instalments.,0,['tract provide payment']
"However, in order to qualify for the rebate, the company undertook not to purchase the vessel directly from the shipyard but from an Economic Interest Group (EIG) set up by a bank, which brought together a number of investors.",0,"[' to qualify rebate', 'company undertake number', ' to purchase vessel', ' to purchase shipyard', ' set bank', 'which bring number']"
Profits and losses made by the EIG were apportioned among its members on a pro rata basis according to their holdings.,0,"[' make eig', 'profit be apportion member', 'profit be apportion basis', ' accord holding']"
"Thereafter, the leasing company purchased the vessel from the shipyard, and then leased it to the EIG, which thus enabled its investor members to deduct from their tax bases the instalments paid to the leasing company.",0,"['company purchase vessel', 'company purchase shipyard', 'company lease it', 'which enable member', ' to deduct instalment', ' to deduct basis']"
"As regards those regular payments, the leasing contract provided for one extra instalment over and above those stipulated in the initial contract.",0,"[' regard payment', 'tract provide instalment', ' stipulate tract']"
"The amount of this extra instalment constituted the rebate, which is the difference between the net price set out in the initial contract and the gross price actually paid by the leasing company to the shipyard.",0,"['amount stitute rebate', ' set tract', ' pay company', ' pay shipyard']"
"At the end of the leasing contract, with a duration of three to four years, the EIG undertook to purchase the vessel from the leasing company.",0,"['eig undertake ', ' to purchase vessel', ' to purchase pany']"
"That vessel was then resold to the shipping company at the net price, as initially agreed.",0,"['vessel be resold company', 'vessel be resold price']"
"According to the Opening Decision, the arrangements described in paragraphs 5 to 8 above sought to secure tax advantages within the EIG, advantages which were then apportioned among the parties concerned.",0,"[' accord decision', ' describe paragraph', 'arrangement seek ', ' to secure advantage', 'which be apportion party']"
"First, according to Spanish accounting rules, costs arising from the use of an asset were not to be influenced by its method of financing.",0,"[' accord rule', ' arise use', ' to be influence method']"
"Accordingly, leased assets could be depreciated in the same way as assets which were otherwise financed.",0,"['ld be depreciate way', 'which be finance ']"
"Article 115 of the Royal legislative decree 4/2004 approving the coordinated text of the law on corporate taxation (Real Decreto Legislativo 4/2004, por el que se aprueba el texto refundido de la Ley del Impuesto sobre Sociedades) of 5 March 2004 (BOE No 61, of 11 March 2004, p.",0,"[' approve text', ' se aprueba texto', ' se aprueba march', ' refundido ley']"
"51; 'the LIS'), dealt with the tax treatment of certain leasing transactions.",0,['lis deal treatment']
"Article 115(6) of the LIS permitted accelerated depreciation, over three to four years, of payments made under a leasing contract, in order to make it possible to depreciate a vessel for tax purposes faster than its real wear and tear.",0,"['article permit depreciation', ' make tract', ' to depreciate vessel', ' to depreciate purpose']"
"Furthermore, Article 115(11) of the LIS enabled the depreciation to be brought forward so that it started before the asset became operational, that is as soon as construction began.",0,"['article enable ', 'depreciation to be bring ', 'it start ', 'asset become ', 'struction begin ']"
"That possibility of early depreciation, which was available to EIGs under certain conditions pursuant to Article 48(4) of the LIS, was subject to prior authorisation from the Spanish Ministry for Economic Affairs and Finance.",0,[]
"The authorisation procedure was governed by Article 49 of Royal legislative decree 1777/2004 approving the regulation on corporate taxation (Real Decreto 1777/2004, por el que se aprueba el Reglamento del Impuesto sobre Sociedades), of 30 July 2004 (BOE No 189 of 6 August 2004, p.",0,"['procedure be govern article', 'procedure be govern july', 'procedure be govern number', ' approve regulation', ' se aprueba impuesto', ' se aprueba sociedades']"
72; 'the RIS').,0,[]
"Accelerated and early depreciation increased the costs of the EIG and created losses for it, which the investors could deduct from their tax bases.",0,"['depreciation increase t', 'depreciation create loss', ' deduct basis']"
It also artificially decreased the tax value of the vessel compared to its real value.,0,"['it decrease value', ' pare value']"
"That capital gain amounted to a hidden liability which, according to the normal rules on corporation tax, was taxable if the vessel was resold.",0,"['gain amount liability', ' accord rule', 'vessel be resold ']"
"Second, before reselling the vessel to the shipping company pursuant to the bareboat charter contract, the EIG applied for authorisation from the tax authorities to opt out of the normal corporation tax system and opt into the tonnage tax system provided for in Articles 124 and 128 of the LIS, which provided for the taxation of activities related to shipping based on the tonnage of vessels.",0,"[' resell vessel', ' resell pany', 'eig apply authorisation', ' opt system', ' provide article', 'which provide taxation', ' relate shipping', ' base tonnage']"
It replaced normal corporation tax.,0,['it replace tax']
Article 125(2) of the LIS governed the taxation of capital gains made when a vessel was resold.,0,"['article govern taxation', 'vessel be resold ']"
"For that purpose, it provided for the taxation of capital gains made on the sale of vessels which were subject to the tonnage tax system, where those gains were the result of an over-depreciation carried out before those vessels entered that system.",0,"['it provide taxation', ' make sale', 'vessel enter system']"
"However, the effect of Article 50(3) of the RIS was that the ring fence rule laid down in Article 125(2) of the LIS did not apply if the vessel was purchased under a leasing contract approved beforehand by the tax authorities on the basis of Article 115(11) of the LIS.",0,"[' lay article', 'rule do apply ', 'vessel be purchase tract', ' approve authority', ' approve basis']"
"Such a vessel was considered to be new, irrespective of whether it had already been used or whether it had already been depreciated.",0,"['it have be use ', 'it have be depreciate ']"
Switching to the tonnage tax system therefore enabled the EIG to avoid taxation on the capital gain of the over- depreciated vessel.,0,"[' switch system', 'switch enable eig', ' to avoid taxation']"
"Together, those provisions placed the EIG in a position to, on the one hand, create losses which its member investors could deduct from their tax bases and, on the other, to avoid taxation on the capital gain of the over-depreciated vessel.",0,"['provision place eig', 'provision place position', ' to create loss', 'ld deduct basis', ' to avoid taxation']"
The combination of these effects made it possible to secure a tax gain corresponding to approximately 30% of the gross price paid by the leasing company to the shipyard.,0,"['bination make ', ' to secure company', ' respond 30', ' pay company', ' pay shipyard']"
That gain was then apportioned among the investors in the EIG (10% to 15%) and the shipping company (85% to 90%).,0,['gain be apportion investor']
"In the Opening Decision, the Commission considered that the advantages flowing from the previous early depreciation scheme constituted State aid, within the meaning of Article 107(1) TFEU, in favour of all the parties involved in the vessel leasing scheme.",0,"['company sidere ', ' flow company', 'advantage stitute aid', 'advantage stitute meaning', 'advantage stitute favour', ' involve scheme']"
The Commission observed that the system was used almost exclusively in transactions involving shipping companies purchasing vessels from Spanish shipyards.,0,"['commission observe ', 'system be use transaction', 'panie purchase vessel', 'panie purchase shipyard']"
"According to the Commission, all those transactions also involved leasing companies and wealthy Spanish taxpayers grouped together in EIGs under the aegis of structures put in place by Spanish banks.",0,"[' accord commission', 'transaction involve ', ' lease panie', ' group eigs', ' group aegis', ' put place', ' put bank']"
"The Commission considered, inter alia, that the early depreciation scheme provided for in Article 115(11) of the LIS contained an element of selectivity, since it required an authorisation from the tax authority covering all the effects of the leasing contract.",0,"['company sidere ', ' provide article', 'scheme taine element', 'it require authorisation', ' ere effect']"
The Commission added that it had approved the tonnage tax system in Decision C(2002) 582 final of 27 February 2002.,0,"['commission add ', 'it have approve system', 'it have approve decision']"
"However, the Commission noted that Article 50(3) of the RIS, which enables the effects of the ring fence rule in Article 125(2) of the LIS to be nullified, was not notified to the Commission and, as such, had not been approved by it.",0,"['which enable effect', ' ifie commission', 'number have be approve it']"
Administrative procedure concerning the new early depreciation scheme 17 By letter of 29 May 2012 the Kingdom of Spain gave notification to the Commission of an amended version of Article 115(11) of the LIS ('the amended Article 115(11) of the LIS').,0,"[' cerne scheme', 'kingdom give ification']"
"The measure thus notified reads as follows: 'By writing to the Ministry of Finance and Public Authorities under the terms laid down by regulation, lessees will be able to choose to establish that the time referred to in paragraph 6 corresponds to the time of the effective start of the construction of the asset, provided that the following requirements are met: - the assets are tangible and are the subject of a financial leasing agreement in which the contractual fees are largely settled before the completion of the construction of the asset; - the construction of these assets will take at least twelve months; - the assets meet unique technical and design criteria and could not have been mass produced.'",0,"['measure read ', ' write ministry', ' write term', ' lay regulation', ' refer company', 'time respond time', 'requirement be meet ', 'fee be settle pletion', 'struction will take month', 'asset meet criterion', 'number have be produce ']"
"In response to the Commission's requests for information, the Kingdom of Spain provided additional information on 6 June and 22 August 2012.",0,"['kingdom provide information', 'kingdom provide june']"
"After a meeting between the Commission and the Kingdom of Spain on 4 September 2012, the latter submitted an amended version of the notified measure on 24 September 2012.",0,"['latter submit version', 'latter submit september']"
The Kingdom of Spain also sent to the Commission additional requested information on 26 September and 5 October 2012.,0,"['kingdom send information', 'kingdom send september']"
"During the examination conducted by the Commission, the appellant wrote to the Commission on 6 July, 24 and 27 August and 20 November 2012 requesting information on the progress of the examination of the notified measure and submitting that third parties should be given the opportunity to comment on the notified measure.",0,"[' ducte commission', 'appellant write commission', 'appellant write july', ' request information', 'party should be give opportunity']"
"The contested decision 20 By the contested decision, the Commission held that the notified measure did not constitute State aid, within the meaning of Article 107(1) TFEU, and was, due to there being no selective advantage, compatible with the internal market.",0,['commission hold ']
"According to the contested decision, the application of the amended Article 115(11) of the LIS is optional and no longer requires prior authorisation.",0,"[' accord decision', 'application require authorisation']"
Mere notification to the tax authorities is sufficient.,0,[]
"Further, the Spanish authorities confirmed that that provision required no implementing measure, and consequently the conditions for application previously laid down by Article 48(4) of the LIS and Article 49 of the RIS were no longer relevant and would be repealed.",0,"['company firm ', 'provision require measure', ' lay article', 'dition would be repeal ']"
"According to that decision, the Spanish authorities also confirmed that Article 50(3) of the RIS would be repealed, and consequently the ring fence measure laid down in Article 125(2) of the LIS would henceforth apply to the capital gain realised on the transfer of over-depreciated vessels from the normal tax system to the tonnage tax system.",0,"[' accord decision', 'authority firm ', 'article would be repeal ', ' lay article', 'measure would apply gain', ' realise transfer']"
"In the contested decision, the Commission analysed whether the notified measure was such as to favour certain undertakings or certain sectors of activity for the purposes of Article 107(1) TFEU.",0,"['commission analyse ', ' to favour undertaking', ' to favour purpose']"
"The Commission noted, first, that that measure was applicable to all the companies which are subject to income tax in Spain without distinction according to sectors of activity, places of establishment, size or legal status.",0,"['commission e ', ' accord sector']"
"The fact that the measure applied only to assets acquired through a leasing contract did not give rise to a selective advantage, as all kinds of assets can be financed through leasing contracts, which can be used by companies of all sizes operating in all sectors of activity.",0,"['measure apply asset', ' acquire tract', 'fact do give rise', 'fact do give advantage', 'kind can be finance tract', 'which can be use panie', ' operate sector']"
"The Commission also noted that, according to the Spanish authorities, the notified measure applied both to assets built in Spain and those built in other Member States.",0,"[' accord authority', 'measure apply asset', ' build spain', ' build states']"
"Next, although the notified measure made the possibility of early depreciation subject to several conditions and although it excluded mass-produced assets, the Commission considered that those restrictions were aimed at limiting the possibility of early depreciation to cases where the lessee was required to pre-finance the asset and therefore bear the financial cost of the asset before it became operational.",0,"['measure make ', 'it exclude asset', 'company sidere ', 'restriction be aim ', ' limit possibility', ' limit case', 'lessee be require ', ' finance asset', ' bear t', 'it become ']"
"Those restrictions were therefore justified, in the view of the Commission, by reason of the nature and internal logic of the Spanish tax system.",0,"['restriction be justify view', 'restriction be justify reason']"
"Last, the Commission observed that the conditions imposed by the notified measure were sufficiently precise and objective so as to preclude a discretionary or discriminatory application of the measure by the tax authorities.",0,"['commission observe ', ' impose measure', ' to preclude application']"
The Commission also held that that application was not subject to prior authorisation from those authorities.,0,['commission hold ']
"Accordingly, the Commission concluded in the contested decision that the notified measure did not constitute State aid within the meaning of Article 107(1) TFEU.",0,"['company clude stitute', 'company clude decision']"
"The procedure before the General Court and the judgment under appeal 27 By application lodged at the Registry of the General Court on 8 March 2013, the appellant brought an action for annulment of the contested decision.",0,"[' lodge registry', ' lodge march', 'appellant bring action']"
"In support of its action, the appellant relied on a single plea in law, alleging infringement of Article 108(3) TFEU and Article 4(2) and (3) of Regulation No 659/1999.",0,"['appellant rely plea', ' allege infringement']"
"The General Court rejected that single plea in law as being unfounded, and consequently dismissed the action.",0,"['court reject plea', 'company dismiss action']"
"Forms of order sought by the parties and procedure before the Court 30 By its appeal, the appellant claims that the Court should: - set aside the judgment under appeal; - annul the contested decision or, in the alternative, refer the case back to the General Court for determination in accordance with the judgment of the Court as to points of law, and - order the Commission to pay the costs, including those incurred in the proceedings before the General Court.",0,"[' seek party', 'appellant claim ', ' set judgment', ' set appeal', 'court should annul decision', 'court refer case', 'court refer determination', ' order commission', ' to pay t', ' include those', ' incur proceeding']"
The Commission contends that the Court should: - dismiss the appeal; and - order the appellant to pay the costs at both first instance and on appeal.,0,"['company tend ', 'court should dismiss appeal', 'court order appellant', ' to pay t', ' to pay instance']"
"The Kingdom of Spain claims that the Court should: - dismiss the appeal; - in the alternative, if the Court upholds the appeal, declare the action for annulment to be inadmissible, and - order the appellant to pay the costs.",0,"['kingdom claim ', 'court should dismiss appeal', 'court should dismiss alternative', 'court uphold appeal', 'court declare ', ' order appellant', ' to pay t']"
"The appeal 33 In support of its appeal, the appellant relies on three grounds.",0,['appellant rely ground']
"In those grounds of appeal it is claimed, first, that the General Court did not properly take account of all the arguments relied on by the appellant at first instance; second, that the General Court substituted reasons for those of the Commission and committed a manifest error of assessment, and, third, that the reasons stated in the judgment under appeal are insufficient and contradictory.",0,"['it be claim ', 'court do number ', ' take account', ' take argument', ' rely appellant', ' rely instance', 'court substitute reason', 'court substitute those', ' mitte error', ' state judgment', ' state appeal']"
"The first ground of appeal: the General Court failed properly to take account of all the arguments relied on by the appellant at first instance Arguments of the parties 34 By its first ground of appeal, the appellant claims that General Court erred in failing properly to take account of all the arguments relied on by the appellant at first instance.",0,"['court fail ', ' to take account', ' rely appellant', ' rely instance', 'appellant claim ', 'court err ', ' to take account', ' rely appellant', ' rely instance']"
"In the first part of that ground of appeal, the appellant claims that the General Court misconstrued its argument concerning the fact that the effect of the tax leasing scheme should have been considered as a whole.",0,"['appellant claim ', 'court misconstrue argument', ' cerne fact', 'effect should have be sidere whole']"
"In that regard, the appellant claims that the General Court should have analysed the amended Article 115(11) of the LIS in the light of certain tax rules currently in force, such as the rules on tonnage taxation and the rules on the fiscal status of EIGs.",0,"['appellant claim ', 'court should have analyse article', 'court should have analyse light']"
The appellant considers that its argument that the EIGs continued to benefit from a selective advantage notwithstanding the repeal of Article 50(3) RIS was not examined by the General Court.,0,"['company sider ', 'company tinue ', ' to benefit number', ' withstand repeal', ' examine court']"
"Consequently, the General Court failed to identify the fact that the analysis made by the Commission in the contested decision was incomplete.",0,"['court fail ', ' to identify fact', ' make commission', ' make decision']"
"In the second part of this ground of appeal, the appellant considers that the General Court misinterpreted its argument that the vagueness of the criteria used in the new tax scheme might lead to the de facto selectivity of the notified measure, thereby conferring on the tax authorities, when conducting a post factum control, a discretion in the use of the tax advantages.",0,"['company sider ', 'court misinterpret argument', ' use scheme', 'vagueness might lead selectivity', ' ferre authority', 'company ducte trol']"
"The General Court, in paragraph 79 of the judgment under appeal, failed to take account of either the uncertainties caused by such post factum control or the consequences with respect to the selectivity of the tax scheme at issue, but instead held that the appellant was claiming that the notified measure was not directly applicable.",0,"['court fail ', ' to take account', ' to take uncertainty', ' cause trol', 'court hold ', 'appellant be claim ']"
"In the third part of this ground of appeal, the appellant claims that the General Court erred in failing to state the reasons why it held that it was permissible for the contested decision not to take into consideration the differentiation between the leasing companies and certain investors.",0,"['appellant claim ', 'court err ', ' to state reason', 'it hold ', 'number to take differentiation', 'number to take sideration']"
The appellant also considers that the General Court did not set out the reasons why such selectivity should be deemed to be inherent in the logic of the new tax scheme.,0,"['court do set reason', 'selectivity should be deem ']"
"According to the appellant, that new system is selective, since it applies only to leasing companies with sufficiently large resources.",0,"[' accord appellant', 'it apply panie']"
"If the General Court had properly taken those arguments into consideration, it would have held that the analysis made in the contested decision was incomplete.",0,"['court have take argument', 'court have take sideration', 'it would have hold ', ' make decision']"
The Commission argues that this ground of appeal is unfounded.,0,['commission argue ']
"The Kingdom of Spain contends that this ground of appeal is, in part, inadmissible and, in part, unfounded.",0,['company tend ']
"Findings of the Court 40 As regards the first part of the first ground of appeal, it must be pointed out that, in paragraph 79 of the judgment under appeal, the General Court correctly set out that argument, stating, inter alia, that the appellant was arguing that the Commission had not assessed the effect of the notified measure in its context.",1,"[' regard part', 'it must be point ', 'company set argument', 'appellant be argue ', 'commission have assess effect', 'commission have assess text']"
The appellant is claiming that it is apparent therefore from that paragraph that the Commission had confined itself to studying the effect of that measure in isolation.,1,"['appellant be claim ', 'commission have fine itself', ' study effect', ' study isolation']"
"Further, the General Court investigated, in paragraphs 81 to 83 of the judgment under appeal, whether the Commission had taken account of the combined effect of the previous provisions and other provisions, fiscal and non-fiscal.",1,"['court investigate paragraph', 'commission have take account', 'commission have take effect']"
"In that regard, the General Court held that the Commission had examined, in recitals 16 to 23 of the contested decision, the relevance of the previous provisions in relation to the notified measure.",1,"['court hold ', 'commission have examine relevance', 'commission have examine recital']"
"In particular, the General Court held, in paragraph 83 of that judgment, that, given that the previous early depreciation scheme provisions were to be repealed and the application of the amended Article 115(11) of the LIS no longer required prior authorisation from the tax authorities, the question of the combined effects of the previous provisions simply no longer arose.",1,"['court hold paragraph', 'application require authorisation', 'question arise ']"
"The General Court cannot therefore be criticised for having misconstrued arguments raised before it by the appellant that concerned specifically, as is apparent from, inter alia, the application initiating the proceedings, the analysis of the combined effects of the tax measures and other provisions, fiscal and non-fiscal.",1,"['court can be not criticise ', ' misconstrue argument', ' raise it', ' raise appellant', 'company cerne ', ' initiate proceeding']"
"For the remainder, the General Court did not for all that limit its examination to the previous early depreciation scheme.",1,"['that limit examination', 'that limit scheme']"
"Thus, in paragraphs 84 to 88 of the judgment under appeal, it set out the appellant's arguments on the de facto selectivity of the notified measure, to be analysed in the following paragraphs in order to come to the conclusion, in paragraph 92 of that judgment, that, with regard to the new tax scheme, 'the Commission examined the question of whether the notified measure contained an element of selectivity'.",1,"['it set argument', ' to be analyse paragraph', 'commission examine question', 'company taine element']"
"While the General Court considered that examination to have been 'succinct', it nonetheless held that examination to have been sufficient, on the conclusion of reasoned argument set out in paragraphs 93 to 101 of that judgment, where the new tax provisions are dealt with.",1,"['company sidere examination', 'it hold clusion', ' set paragraph', 'provision be deal ']"
"That being the case, the first part of the appellant's first ground of appeal stems from a misreading of the judgment under appeal and must be rejected.",1,"['part stem misreading', 'part must be reject ']"
"As regards the second part of that ground of appeal, it is clear that the appellant claimed before the General Court that the fact that a measure is directly applicable and leaves no discretion to the authorities responsible for its implementation does not preclude that measure being selective.",1,"[' regard part', 'appellant claim court', 'measure leave discretion', 'measure leave authority', 'fact do preclude ']"
"The appellant argued, in addition, that the amended Article 115(11) of the LIS was not directly applicable, since it contained a number of concepts that were subject to interpretation.",1,"['appellant argue addition', 'company taine number']"
"In this instance, first, it is clear that that argument of the appellant is clearly stated in paragraph 79 of the judgment under appeal.",1,['argument be state paragraph']
"Second, the General Court replied to that argument in paragraph 82 of that judgment, holding that the Commission had assessed whether the application of the notified measure required prior authorisation or any implementation measures.",1,"['court reply argument', 'court reply paragraph', 'commission have assess ', 'application require authorisation']"
"Accordingly, the second part of the first ground of appeal must be rejected as being unfounded.",1,['part must be reject ']
"Last, as regards the third part of this ground of appeal, it is clear that the plea in law relied on by the appellant at first instance was designed to establish that the Commission had not undertaken a complete and sufficient examination of the selectivity of the measure at issue.",1,"[' regard part', ' rely appellant', ' rely instance', 'plea be design ', 'commission have undertake plete']"
"Suffice it to observe that, in paragraph 91 of the judgment under appeal, the General Court described the examination carried out by the Commission in order to determine whether the amended Article 115(11) of the LIS contained an element of selectivity.",1,"[' suffice it', 'court describe examination', ' carry commission', 'article taine element']"
"The General Court concluded, in paragraph 92 of that judgment, that the Commission had indeed 'examined the question of whether the notified measure contained an element of selectivity'.",1,"['company clude paragraph', 'commission have examine question', 'company taine element']"
"Further, in paragraphs 93 to 101 of that judgment, the General Court set out the reasons why it held that examination to be sufficient.",1,"['court set reason', 'it hold ']"
"Accordingly, the General Court cannot be criticised of having failed to state the reasons why it held that the examination undertaken by the Commission was sufficient.",1,"['court can be not criticise ', ' to state reason', 'it hold ', ' undertake commission']"
"Further, as regards the argument concerning the selectivity of the measure at issue with respect to certain kinds of undertakings, suffice it to observe that the General Court, in paragraph 95 of the judgment under appeal, considered that the Commission was not required to make such an assessment, since the benefit of the early depreciation provided for in the amended Article 115(11) of the LIS is open to any kind of undertaking.",1,"[' regard argument', 'company cerne selectivity', ' suffice it', 'court sidere ', 'company sidere ', 'commission be require ', ' to make assessment', ' provide article']"
"It must also be stated, with respect to, in particular, the argument that the General Court failed to take into consideration the differentiation between leasing companies and certain investors, that the reasoning followed by the General Court, in paragraphs 91 to 101 of the judgment under appeal, necessarily implies the rejection of the arguments put forward by the appellant.",1,"['it must be state respect', 'court fail ', ' to take differentiation', ' to take sideration', ' follow court', ' follow paragraph', 'reasoning imply rejection', ' put appellant']"
"Since the General Court is not required to reply exhaustively to each of the arguments put forward before it by the parties, it cannot be criticised of not having stated reasons for its findings (see, to that effect, the judgment in Gogos v Commission, C-583/08 P, EU:C:2010:287, paragraph 30 and the case-law cited).",1,"['court be require ', ' to reply each', ' put it', ' put party', 'it can be not criticise number', ' having state reason', ' see judgment', ' see effect']"
"Consequently, the third part of the first ground of appeal must also be rejected.",1,['part must be reject ']
It follows from all the foregoing that the first ground of appeal must be rejected as being unfounded.,2,"['it follow forego', 'ground must be reject ']"
"The second ground of appeal: manifest error of assessment Arguments of the parties 53 In its second ground of appeal, the appellant claims that the General Court, by substituting its own reasoning for that of the Commission in the contested decision, committed a manifest error of assessment.",0,"['appellant claim ', ' substitute reasoning', ' substitute that', 'court mitte error', 'company mitte error']"
"First, the appellant considers that the General Court, by holding, in paragraph 97 of the judgment under appeal, that the leasing companies, the EIGs, the investors and the banks could not benefit from the notified measure although there was no basis for such an assertion in either the contested decision or in the file, misconstrued that decision and therefore was led to commit a manifest error of assessment.",0,"['company sider ', ' hold paragraph', 'panie benefit measure', 'there be basis', 'there be decision', 'court misconstrue decision', 'court be lead error']"
"Secondly, the appellant argues that, in paragraph 97 of that judgment, the General Court failed to determine whether the Commission had sufficiently examined, in the contested decision, the de facto selectivity conferred by the amended Article 115(11) of the LIS, which led the General Court to hold, wrongly, that that decision had been adopted after a full examination.",0,"['appellant argue ', 'court fail ', 'commission have examine company', 'commission have examine decision', ' ferre article', 'which lead court', 'decision have be adopt examination']"
"Yet the appellant had identified, in the application initiating the proceedings, the potential beneficiaries of the new early depreciation scheme and had thereby placed the General Court in a position to assess the selectivity of the measure.",0,"['appellant have identify beneficiary', 'appellant have identify application', ' initiate proceeding', 'appellant have place court', 'appellant have place position', ' to assess selectivity']"
The Commission and the Kingdom of Spain contend that this ground of appeal is unfounded.,0,['commission tend ']
"Findings of the Court 57 As regards the first argument, it must be recalled that, in accordance with the Court's settled case-law, in proceedings for annulment, the General Court cannot substitute its own reasoning for that of the author of the contested act (see judgments in DIR International Film and Others v Commission, C-164/98 P, EU:C:2000:48, paragraph 38, and British Aggregates v Commission, C-487/06 P, EU:C:2008:757, paragraph 141).",1,"[' regard argument', 'it must be recall ', 'court can not substitute reasoning', 'court can not substitute that', ' see judgment']"
"In this case, the General Court held, in paragraph 97 of the judgment under appeal, that those who are likely to benefit from the notified measure are the lessees, that is, the undertakings who pay the regular instalments required by that type of contract.",1,"['court hold paragraph', ' to benefit measure', 'who pay instalment', ' require type']"
"The General Court observed, however, that since that measure was in principle applicable, as the Commission held in recitals 28 to 32 of the contested decision, to any undertaking of any size, active in any sector of the economy, there was therefore no need for the Commission's examination to concern the leasing companies or the undertakings that the appellant classifies as 'intermediaries'.",1,"['court observe ', 'commission hold 32', 'commission hold recital', 'there be need', 'appellant classify intermediary']"
"Accordingly, it must be held that the General Court did not substitute its reasoning for that of the Commission with respect to the beneficiaries of that measure.",1,"['it must be hold ', 'court do substitute reasoning', 'court do substitute that', 'court do substitute respect']"
