text,class,events
"4 - JOINED CASES C-186/02 PAND C-188/02 P (d) The new activity shall not have been carried on previously, either directly or indirectly, under different ownership; (e) The new business activity shall be performed on premises or in an establish- ment where no other activity is carried on by any natural or legal person; (f) They shall during the first two years of their activity invest at least ESP 80 million in tangible fixed assets, all of which assets shall be assigned to the activity and shall not be hired out or transferred for use by third parties.",0,"['activity shall have be carry ownership', 'activity shall be perform premise', 'activity be carry person', 'they shall invest million', 'they shall invest asset', 'all shall be assign activity', 'all shall be hire ', ' transfer use', ' transfer party']"
"For the purposes of this requirement, goods acquired by leasing shall also be deemed to be investments in tangible fixed assets, provided that the business undertalces to exercise the purchase option; (g) They shall create at least 10 jobs within six months of starting their business activity and shall maintain the annual average workforce at that level from that point and until the year in which their entitlement to the reduction in the basis of assessment expires; (i) They shall have a business plan covering a period of at least five years.",0,"[' acquire leasing', 'good shall be deem ', 'business undertalce ', ' to exercise option', 'they shall create job', 'they shall create month', ' start activity', 'they shall maintain workforce', 'they shall maintain level', 'they shall maintain point', 'entitlement expire ', ' ere period']"
I - 10662 RAMONDIN AND OTHERS v COMMISSION The minimum amount of investment referred to in subparagraph (f) and the minimum number of jobs created referred to in subparagraph (g) of paragraph 2 above shall be incompatible with any other tax concession established for the same investment or job creation.,0,"[' refer subparagraph', ' refer subparagraph', ' establish investment']"
"The reduction provided for in this Article shall be requested by means of an application lodged with the tax administration, which, after checking that the initial requirements are satisfied, shall where appropriate notify the applicant company of its provisional authorisation, to be formally adopted by decision of the Álava Provincial Council.",0,"[' provide article', 'reduction shall be request mean', ' lodge administration', 'which shall number pany', ' to be adopt decision']"
...' Facts 9 Ramondin SA is a company incorporated under Spanish law and specialised in the manufacture of capsules for sealing bottles of still and sparkling wines and other quality beverages.,0,"[' incorporate law', ' specialise manufacture', ' seal bottle']"
Since 1971 it had been established at Logroño in the Autonomous Community of La Rioja.,0,"['it have be establish logroo', 'it have be establish community']"
"In 1997 Ramondin decided to transfer its industrial plant from Logroño to Laeuardia, a town in the Territorio Histórico de Álava in the Basque Country.",0,"['ramondin decide ', ' to transfer plant', ' to transfer logroo', ' to transfer laeuardia']"
I - 10663 JUDGMENT OF 11.,0,[]
"4 - JOINED CASES C-186/02 P AND C-188/02 P Accordingly, on 15 December 1997 Ramondín SA set up a new company, Ramondín Cápsulas SA, in which it holds 99.8% of the capital.",0,"['case set pany', 'sa set pany', 'it hold 99.8']"
It was intended that Ramondin Cápsulas would take over all Ramondín SA's activities.,0,"['it be intend ', 'cpsulas would take activity']"
"1 Under Decision 738/1997 of 21 October 1997 of the Diputación Foral de Álava, Ramondín SA obtained the tax credit of 45% provided for by the Sixth Additional Provision of Norma Foral 22/1994.",0,"['sa obtain credit', ' provide provision']"
"As a newly-established company, Ramondín Cápsulas SA was eligible for the reduction in the basis of assessment to corporation tax provided for in Article 26 of Norma Foral 24/1996.",0,[' provide article']
"By letter dated 2 October 1997, the Commission received a complaint from the President of the Autonomous Community of La Rioja, concerning State aid granted to Ramondín SA on the occasion of the transfer of its activities to the Basque Country.",0,"['commission receive plaint', 'commission receive president', ' cerne aid', ' grant occasion']"
"By letter of 30 April 1999 (OJ 1999 C 194, p.",0,[]
"), the Commission notified the Spanish authorities that it had decided to initiate the procedure under Article 93(2) of the EC Treaty (now Article 88(2) EC) with regard to the tax aid granted to Ramondín SA and Ramondín Cápsulas SA by the Basque authorities.",0,"['number ifie authority', 'it have decide ', ' to initiate procedure', ' to initiate article', ' to initiate regard', ' grant authority']"
"On conclusion of the procedure, the Commission adopted the contested decision.",0,['commission adopt decision']
I - 10664 RAMONDlN AMD OTHERS v COMMISSION is Article 2(a) of the decision finds the grant to Ramondin Capsulas SA of a reduction in the basis of assessment to corporation tax to be State aid incompatible with the common market.,0,[]
"In Article 2(b) of the decision, the tax credit of 45% granted to Ramondin SA is also found to be State aid incompatible with the common market as regards the part of the aid which, in accordance with the rules on the cumulation of aid, exceeds the ceiling of 25% nge for regional aid in the Basque Country.",0,"['credit be find ', ' regard part', 'which exceed ceiling']"
"In Article 3 of the contested decision, the Commission orders the Kingdom of Spain to take all necessary measures to withdraw the benefits deriving from the aid concerned and, where appropriate, recover that aid from the beneficiaries.",0,"['commission order kingdom', ' to take measure', ' to withdraw benefit', ' derive company', ' recover aid', ' recover beneficiary']"
"The actions before the Court of First Instance and the judgment under appeal 17 By applications lodged at the Registry of the Court of First Instance on 19 and 26 April 2000 respectively, the Territorio Histórico de Álava (Case T-92/00) and Ramondin SA and Ramondin Cápsulas SA (hereinafter, together, 'Ramondin') (Case T-103/00) brought actions against the Commission.",0,"[' lodge registry', ' lodge april', 'action bring action']"
The applicants claimed that the contested decision should be annulled in so far as it (i) found the relevant tax measures laid down by Normas Forales 22/1994 and 24/1996 incompatible with the common market and (ii) ordered the Kingdom of Spain to recover the aid relating to those measures.,0,"['applicant claim ', 'decision should be annul ', 'it find ', ' lay number', 'it order kingdom', ' to recover aid', ' relate measure']"
I - 10665 JUDGMENT OF 11.,0,[]
"4 - JOINED CASES C-186/02 P AND C-188/02 P 19 By order of 5 June 2001, the two cases were joined for the purposes of the oral procedure and the judgment.",0,['case be join purpose']
"By the judgment under appeal, the Court of First Instance: — dismissed the applications; — ordered the applicants to pay the costs.",0,"['court dismiss application', ' order applicant', ' to pay t']"
"The appeals 21 By orders of 6 March 2003 made in each of Case C-186/02 P and C-188/02 P, the President of the Court: — granted the Comunidad Autónoma de La Rioja leave to intervene in support of the forms of order sought by the Commission; — dismissed the applications of the Gobierno Foral de Navarra (Government of Navarra) to intervene in support of the forms of order sought by the appellants.",0,"[' make each', 'president grant leave', ' to intervene support', ' seek commission', ' dismiss application', ' to intervene support', ' seek appellant']"
I - 10666 RAMONDÍN AND OTHERS v COMMISSION 22 Ramondín claims that the Court should: — set aside the judgment under appeal; — annul the contested decision in so far as it (i) declares incompatible with the common market the tax aid provided for by Normas Forales 22/1994 and 24/1996 and (ii) orders the Kingdom of Spain to recover the aid; — order the Commission to pay the costs.,0,"['i claim ', 'court should set judgment', 'court should set annul', 'it declare ', ' provide number', 'it order kingdom', ' to recover order', 'commission to pay t']"
"The Territorio Histórico de Álava contends that the Court should: — set aside the judgment under appeal; — give judgment itself in the matter and annul the contested decision in so far as it concerns the tax credit of 45% and the reduction in the basis of assessment to corporation tax; — in the alternative, refer the case back to the Court of First Instance; I - 10667 JUDGMENT OF 11.",0,"['company tend ', 'court should set judgment', 'court should set appeal', ' give judgment', 'court annul decision', 'company cern credit', ' refer case']"
4 - JOINED CASES C-186/02 P AND C-188/02 P — order the Commission to pay the costs of the proceedings at first instance and those of the proceedings on appeal.,0,"['p order commission', ' to pay t']"
"Having withdrawn during the oral procedure an objection of inadmissibility in respect of the appeal brought by the Territorio Histórico de Álava, the Commission definitively contends, in both Case C-186/02 P and Case C-188/02 P, that the Court should: — dismiss the appeals; — order the appellants to pay the costs.",0,"[' having withdraw objection', ' having withdraw procedure', ' bring lava', 'commission tend p', 'court should dismiss order', 'appellant to pay t']"
"The Comunidad Autónoma de La Riója, in support of the Commission, contends in both Case C-186/02 P and Case C-188/02 P, that the Court should: — dismiss the appeals; — order the appellants to pay the costs.",0,"['rija tend p', 'company tend p', 'court should dismiss order', 'appellant to pay t']"
"I - 10668 RAMONDÍN AND OTHERS v COMMISSION The grounds for setting aside the judgment under appeal 26 In its application, Ramondín put forward four grounds for setting aside the judgment under appeal, alleging: — the Comunidad Autónoma de La Riója did not have standing to complain to the Commission; — incorrect categorisation of the impugned fiscal measures as State aid incompatible with the common market; — an error of law on the part of the Court of First Instance in failing to make a finding of misuse of powers on the part of the Commission; — an error of law on the part of the Court of First Instance in failing to find an infringement of the principle of equal treatment.",0,"[' set judgment', ' set appeal', 'ramondn put ground', ' set judgment', ' set appeal', 'rija do have standing', ' to find infringement']"
"By a pleading lodged on 18 February 2004, Ramondin informed the Court that it was maintaining the grounds of appeal based on a misuse of powers and on failure to state the grounds of the judgment under appeal on that point and that it was withdrawing its other grounds of appeal.",0,"[' lodge february', 'ramondin inform court', 'it be maintain ground', ' base misuse', ' to state ground', ' to state point', 'it be withdraw ground']"
I - 10669 JUDGMENT OF U.,0,[]
"4 - JOINED CASES C-186/02 P AND C-188/02 P 28 In its application, the Territorio Histórico de Álava put forward six grounds for setting the judgment under appeal aside, alleging: — incorrect categorisation of the impugned fiscal measures as State aid incompatible with the common market; — failure to state the grounds of the judgment under appeal on that point; — an error of law on the part of the Court of First Instance in holding that the impugned measures were not existing aid; — failure to state the grounds of the judgment under appeal on that point; — an error of law on the part of the Court of First Instance in failing to make a finding of misuse of powers on the part of the Commission; — failure to state the grounds of the judgment under appeal on that point.",0,"['lava put ground', ' set judgment', ' allege categorisation', ' to state ground', ' to state ground', ' to state point', ' to make finding', ' to state ground']"
"I - 10670 RAMONDÍN AND OTHERS v COMMISSION 29 By a pleading lodged on 20 February 2004, it informed the Court that it was: — maintaining in part the first and second grounds of appeal alleging, respectively, incorrect categorisation of the impugned fiscal measures as State aid incompatible with the common market and failure to state the grounds of the judgment under appeal on that point; — maintaining its fifth and sixth grounds of appeal, alleging respectively, misuse of powers and failure to state the grounds of the judgment under appeal on that point; — withdrawing its other grounds of appeal.",0,"[' lodge february', 'it inform court', 'it be maintain ground', 'it be maintain part', ' allege categorisation', ' to state ground', ' maintain ground', ' allege misuse', ' to state ground', ' to state appeal', ' withdraw ground']"
"The appeals 30 After hearing the parties and the Advocate General on this point, the Court considers that it is appropriate, on account of the connection between them, to join the present cases for the purposes of the judgment, in accordance with Article 43 of the Rules of Procedure of the Court of Justice.",0,"[' hear party', ' hear point', 'company sider ', ' to join case', ' to join purpose', ' to join accordance']"
I - 10671 JUDGMENT OF 11.,0,[]
"4 - JOINED CASES C-186/02 P AND C-188/02 P The grounds of appeal alleging, first, an error of law on the part of the Court of First Instance in failing to make a finding of misuse of power and, second, failure to state the grounds of the judgment under appeal on that point Arguments of the parties 31 Ramondin complains that the Court of First Instance, at paragraphs 82 to 88 of the judgment under appeal, rejected its plea based on misuse of powers on the part of the Commission.",0,"[' allege error', ' to make finding', ' to state ground', ' to state appeal', ' to state point', 'court reject plea', ' base misuse']"
"The Commission used its powers relating to the State aid procedure, an area in which it has exclusive competence and wide powers, in order to implement tax harmonisation.",0,"['commission use power', ' relate procedure', 'it have petence', ' to implement harmonisation']"
"Such harmonisation belongs in reality to the procedure provided for in Articles 101 of the EC Treaty (now, after amendment, Article 96 EC) and 102 of the EC Treaty (now Article 97 EC), which confers competence on the Council of the European Union.",0,"['harmonisation belong reality', 'harmonisation belong procedure', ' provide article', 'which fer petence', 'which fer council']"
"The Commission began with small communities or small Member States, with limited scope for decisions and action.",0,"['commission begin munitie', 'commission begin scope']"
"It acted in that way because of the difficulties it had encountered in relation to tax harmonisation, since the powerful Member States refused to give up their competences.",0,"['it act way', 'it act difficulty', 'it have encounter relation', 'states refuse ', ' to give petence']"
"In Ramondin's submission, since the only tangible objective aspect of the instant case was the absence of any complaint from a competitor, it had to be presumed that the aims pursued were other than those stated.",0,['it have ']
"Therefore, the procedure initiated was flawed ab initio.",0,[]
I - 10672 RAMONDÍN AND OTHERS v COMMISSION 34 The Territorio Histórico de Álava submits that the Court of First Instance ought to have made a finding of misuse of powers.,0,"['lava submit ', ' to have make finding']"
It is in doubt as to the reasons which led the Commission to initiate a large number of procedures against the Normas Forales of the Basque Country.,0,"['which lead commission', ' to initiate number']"
"It also is in doubt as to why a series of fiscal measures were removed from the list drawn up by a group called 'Primarolo', responsible within the Council for detecting fiscal measures to be abolished for the purposes of tax harmonisation, only to be subsequently challenged through the State aid procedures.",0,"['series be remove list', ' draw group', ' call primarolo', ' detect measure', ' to be abolish purpose', ' to be challenge procedure']"
"In its submission, the reluctance of a number of Member States makes any agreement within the Council regarding tax harmonisation impossible.",0,"['reluctance make ', ' regard harmonisation']"
That is why the Commission chose the quicker and simpler route of State aid procedures.,0,['commission choose route']
The Territorio Histórico de Álava also complains that the Court of First Instance failed to state grounds as regards the plea alleging misuse of powers.,0,"['lava plain ', 'court fail ', ' to state ground', ' regard plea', ' allege misuse']"
"The Court gave a fairly superficial answer, refraining from discussion of the reasons why the Commission initiated a large number of procedures against the Normas Forales of the Basque Country and failing to establish why the abovementioned series of fiscal measures was removed from the list by the Primarolo group only to be challenged through the State aid procedures.",0,"['court give answer', ' refrain discussion', 'commission initiate number', 'series be remove list', 'series be remove group', ' to be challenge procedure']"
"The Commission, responding to Ramondin's arguments, contends that the Court of First Instance rightly stated, at paragraphs 82 to 87 of the judgment under appeal, that the conditions laid down by Community case-law for a finding of misuse of powers were not fulfilled.",0,"[' respond argument', 'commission tend ', 'company tend ', 'court state paragraph', ' lay law', ' lay finding', 'dition be fulfil ']"
"In the present case, the allegation that there has been a misuse of powers is based on Ramondin's subjective assessment of the Commissions I - 10673 JUDGMENT OF 11.11.",0,['allegation be base assessment']
4 — JOINED CASES C-186/02 P AND C-188/02 P conduct.,0,[]
That assessment is not supported by any objective element.,0,['assessment be support element']
"It is thus founded not on relevant evidence, as is required by case-law, but on purely subjective assertions concerning the Commission's supposed intentions.",0,"['it be found evidence', ' be require law', ' cerne intention']"
"In reality, in relation to its plea, Ramondin merely reiterates its extremely narrow interpretation of what constitutes aid and of the criterion of selectivity.",0,"['ramondin reiterate interpretation', 'company stitute aid']"
The alleged misuse of powers consists only in an interpretation of 'aid' which differs from that advocated by Ramondin.,0,"['misuse sist interpretation', 'which differ that', ' advocate ramondin']"
"In reply to the arguments of the Territorio Histórico de Álava, the Commission submits that the plea alleging misuse of powers was not invoked by the appellant before the Court of First Instance.",0,"['commission submit ', ' allege misuse', ' invoke appellant', ' invoke court']"
This ground of appeal is thus manifestly inadmissible.,0,[]
"In any event, it is unfounded, for the same reasons as those invoked vis-à-vis Ramondin.",0,[' invoke ramondin']
"Finally, the Court of First Instance adequately stated the grounds of the judgment under appeal for the purpose of rejecting the plea.",0,"['court state ground', 'court state appeal', 'court state purpose', ' reject plea']"
"The Comunidad Autónoma de La Riója contends that the Territorio Histórico de Álava's ground of appeal alleging misuse of powers is inadmissible, since that plea was not raised before the Court of First Instance.",0,"['company tend ', ' allege misuse', ' raise court']"
"In any event, it contends that Ramondin and the Territorio Histórico de Álava have produced no objective, relevant or consistent evidence from which it may be concluded that the Commission's objective in adopting the contested decision was tax harmonisation.",0,"['company tend ', 'ramondin have produce evidence', 'it may be clude ', ' adopt decision']"
"I - 10674 RAMONDlN AND OTHERS v COMMISSION Findings of the Court Contrary to the assertions of the Commission and the Comunidad Autónoma de La Riója, the Territorio Histórico de Álava did raise before the Court of First Instance, in the initial application itself, at paragraph 71 et seq., a plea alleging misuse of powers on the part of the Commission.",1,"['lava do raise plea', 'lava do raise court', 'lava do raise application', 'lava do raise seq', 'lava do raise .', ' allege misuse']"
That plea was examined with regard to Ramondin and the Territorio Histórico de Álava at paragraphs 82 to 88 of the judgment under appeal.,1,"['plea be examine regard', 'plea be examine paragraph', 'plea be examine appeal']"
"The Court of First Instance rightly observed that a measure is only vitiated by misuse of powers if it appears, on the basis of objective, relevant and consistent evidence, to have been taken with the exclusive or main purpose of achieving an end other than that stated (see, inter alia, Case C-110/97 Netherlands v Council [2001] ECR 1-8763, paragraph 137 and the cases cited).",1,"['court observe ', 'measure be vitiate misuse', 'it appear basis', ' to have be take purpose', ' achieve end']"
"At paragraphs 85 to 87, it analysed and assessed the applicants' allegations and their arguments.",1,"['it analyse ', 'it assess allegation']"
It found that they had not adduced any objective evidence from which it could be concluded that the Commission's real purpose in adopting the contested decision was to achieve tax harmonisation.,1,"['it find ', 'they have adduce evidence', 'company ld be clude ', ' adopt decision', ' to achieve harmonisation']"
"In doing that, the Court of First Instance undertook an assessment of the facts which does not, unless the clear sense of the evidence produced to it was distorted, constitute a question of law which is subject, as such, to review by the Court of Justice (see inter alia Joined Cases C-280/99 P to C-282/99 P Moccio, Irme and Others v Commission [2001] ECR 1-4717, paragraph 78, and Joined Cases C-238/99 P, C-244/99 P, C-245/99 P, C-247/99 P, C-250/99 P to C-252/99 P and C-254/99 P Limburgse Vinyl Maatschappij and Others v Commission [2002] ECR I- 8375, paragraph 285).",1,"[' do that', 'court undertake assessment', 'which do number ', ' produce it', 'sense be distort ', ' stitute question', ' see cases', ' see commission']"
"The appellants confine themselves, by assertions, to challenging those findings of fact.",1,"['company fine themselves', 'company fine assertion', ' challenge finding']"
They do not produce any evidence such as to establish that the Court of First Instance distorted the clear sense of the evidence produced to it.,1,"['they do produce evidence', 'court distort sense', ' produce it']"
In any event it cannot be maintained that the Court of First Instance should have concluded from the absence of any complaint from a competitor that the Commission's objectives were other than those stated.,1,"['it can be not maintain ', ' have clude absence']"
The mere fact that there was no complaint does not admit of such a hypothesis.,1,"['there be plaint', 'fact do admit hypothesis', 'number do admit hypothesis']"
It follows that the ground of appeal alleging misuse of powers must be rejected.,1,"['it follow ', ' allege misuse', 'ground must be reject ']"
"As regards the ground of appeal based on a failure to state the grounds of the judgment under appeal on this point, it must be held that Ramondin did not raise that plea in its appeal.",1,"[' regard ground', ' base failure', ' to state ground', ' to state point', 'it must be hold ', 'ramondin do raise plea', 'ramondin do raise appeal']"
"so In stating, in its pleading lodged on 18 February 2004, that it was maintaining its ground of appeal concerning the failure to state the grounds of the judgment under appeal in relation to the plea alleging misuse of powers, Ramondin is thus, in reality, introducing a new plea in law.",1,"[' state pleading', ' lodge february', 'it be maintain ground', ' cerne failure', ' to state ground', ' allege misuse', 'ramondin be introduce plea', 'ramondin be introduce law']"
That plea is inadmissible under Articles 42(2) and 118 of the Rules of Procedure of the Court of Justice.,1,[]
"I - 10676 RAMONDÍN AND OTHERS v COMMISSION 51 As regards the Territorio Histórico de Álava, which put forward a ground of appeal concerning failure to state the grounds of the judgment under appeal and maintained it in its pleading lodged on 20 February 2004, it is to be noted that that judgment states: — at paragraph 85, that all the applicants' arguments were based on speculation regarding possible underlying reasons for the contested decision and that they had not even shown that any harmonisation had in fact been achieved at Community level by the contested decision; — at paragraph 86, that the Territorio Histórico de Álava referred to the cases which gave rise to the order of the President of the Court of Justice of 16 February 2000 in Joined Cases C-400/97 to C-402/97 Juntas Generales de Guipúzcoa and Others [2000] ECR 1-1073, cases in which the Commission, in the applicant's submission, undermined the legislative capacity of the Basque authorities in the field of taxation in finding that the Normas Forales constituted State aid since they were applicable exclusively to a particular area of a Member State; — at paragraph 87, that the last-mentioned argument had to be rejected, since in the contested decision the Commission had not taken the criterion of regional selectivity as a basis for establishing that the tax advantages from which Ramondin benefited constituted State aid falling within the scope of Article 92 of the EC Treaty (now, after amendment, Article 87 EC).",1,"[' regard lava', 'which put company', 'which put appeal', ' cerne failure', ' to state ground', 'which maintain it', 'which maintain pleading', ' lodge february', 'judgment state paragraph', 'argument be base speculation', ' regard reason', 'they have show ', 'harmonisation have be achieve level', 'harmonisation have be achieve decision', 'harmonisation have be achieve paragraph', 'lava refer case', 'which give rise', 'which give order', 'commission undermine capacity', 'company stitute aid', 'company stitute paragraph', 'argument have ', 'commission have take criterion', 'commission have take basis', 'ramondin benefit company', 'advantage stitute aid', ' fall scope']"
That statement of the grounds appears adequate in the light of the arguments presented before the Court of First Instance in the application and the reply.,1,"['statement appear adequate', 'statement appear light', ' present court', ' present application']"
Those arguments did not include any reference to withdrawal of a series of tax measures from a list drawn up by a group set up within the Council.,1,"['argument do include reference', ' draw group', ' set council']"
It follows that the Territorio Histórico de Álava's ground of appeal concerning a failure to state the grounds of the judgment under appeal so far as concerns the alleged misuse of powers on the part of the Commission must be rejected.,2,"['it follow ', ' to state ground', 'company cern misuse', 'failure must be reject ']"
"The grounds of appeal whereby the Territorio Histórico de Álava alleges, first, incorrect categorisation of the impugned tax measures as State aid incompatible with the common market and, second, failure to state the grounds of the judgment under appeal on that point Arguments of the parties 54 Before the Court of First Instance, the Territorio Histórico de Álava maintained that the Commission had infringed Article 92 of the Treaty by considering the tax credit of 45% and the reduction in the basis of assessment to corporation tax to be State aid incompatible with the common market on the ground that Normas Forales 22/1994 and 24/1996 constituted specific measures favouring 'certain undertakings'.",0,"['lava allege categorisation', ' to state ground', ' to state point', 'lava maintain ', 'commission have infringe article', 'commission have infringe ground', 'company sidere credit', 'company stitute measure', ' favour undertaking']"
"It claimed that, in any event, any selective nature which those measures might have was justified by the nature and scheme of the tax system.",0,"['it claim ', 'measure might have ', 'nature be justify nature']"
"The Territorio Histórico de Álava complains that the Court of First Instance, at paragraphs 23 to 65 of the judgment under appeal, rejected that argument and thus erred in law in applying Article 92 of the Treaty.",0,"['company plain ', 'court reject argument', 'court err law', ' apply article']"
"In the pleading which it lodged on 20 February 2004, it states that it maintains its ground of annulment, but at an earlier stage than that of the categorisation of the impugned tax measures as State aid.",0,"['it lodge february', 'it state ', 'it maintain ground', 'it maintain stage']"
"It claims that during the proceedings at first instance it maintained that those measures were outside the scope of Article 92 of I - 10678 RAMONDlN AND OTHERS v COMMISSION the Treaty, in so far as, as tax measures, they were justified for the purpose of attaining an economic-policy objective.",0,"['it claim ', 'it maintain ', 'they be justify purpose', ' attain objective']"
The Court of First Instance took the view that that did not preclude its categorisation as State aid incompatible with the Treaty.,0,"['court take view', 'that do preclude categorisation']"
That conclusion is incorrect because it was formulated at an inappropriate point in the interpretation process.,0,['it be formulate point']
"In reality, the Court of First Instance should, before addressing any question of categorisation as State aid, have considered that tax measures adopted before the conclusions of the Ecofin Council meeting on 1 December 1997 concerning taxation policy (OJ 1998 C 2, p.",0,"[' address question', 'court should have sidere measure', ' adopt policy', ' adopt clusion']"
") and the Commission notice of 10 December 1998 on the application of the State aid rules to measures relating to direct business taxation (OJ 1998 C 384, p.",0,[' relate taxation']
) were excluded from the review of State aid.,0,[' be exclude review']
"Where such measures formed part of the industrial policy implemented by the Member State concerned, they should have been excluded from the outset from the scope of Article 92 of the Treaty.",0,"['measure form part', ' implement company', 'they should have be exclude outset', 'they should have be exclude scope']"
"In the same pleading, the Territorio Histórico de Álava further states that it also maintains its ground of appeal alleging failure to state the grounds of the judgment under appeal as regards the point of law raised.",0,"['lava state ', 'it maintain ground', ' allege failure', ' to state ground', ' to state appeal', ' regard point']"
