text,class,events
"To reach the finding that there was a breach of the principle of legal certainty, the Court of First Instance held, in paragraph 174 of the judgment under appeal, that the situation resulting from the adoption of the Second and the Third Steel Aid Code had created a legal situation that was ambiguous as to the scope of the 1971 Decision and the scope of the obligation to notify the aid granted to Salzgitter after adoption of that third code, pursuant to Article 6 of that code.",0,"[' to reach finding', 'there be breach', 'court hold paragraph', ' result adoption', 'situation have create situation', ' to number aid', ' grant adoption']"
"Subsequently, the Court of First Instance held, in paragraph 179 of the judgment under appeal, that the Commission had been aware of the aid paid to Salzgitter under the ZRFG because Salzgitter had sent the Commission its annual reports and accounts for the years 1987/1988.",0,"['court hold paragraph', ' pay zrfg', 'salzgitter have send report']"
"The Court of First Instance inferred from this, in paragraph 180 of the judgment under appeal, that the situation of uncertainty and lack of clarity, combined with the prolonged lack of reaction on the part of the Commission, in spite of its awareness of the aid received by Salzgitter, had led to the creation by the Commission, in disregard of its duty of diligence, of an equivocal situation which the Commission was under a duty to clarify before it could take any action to order the recovery of the aid already paid.",0,"['court infer this', 'court infer paragraph', ' receive salzgitter', 'situation have lead creation', 'it take action', ' to order recovery']"
"Therefore, the Court of First Instance held, in paragraph 182 of the judgment under appeal, that the Commission could not order the recovery of the aid paid to Salzgitter between 1986 and 1995 without breaching the principle of legal certainty.",0,"['court hold paragraph', ' pay 1986', ' breach principle']"
"In those circumstances, the Court of First Instance held that it was not necessary to rule on the calculation of the amount of aid covered by the contested decision.",0,"['court hold ', ' to rule calculation', ' ere decision']"
"Forms of order sought by the parties By its appeal, the Commission asks the Court to set aside the judgment under appeal, to refer the dispute back to the Court of First Instance and to order Salzgitter to pay the costs.",0,"[' seek party', ' seek appeal', 'commission ask court', ' to set judgment', ' to set appeal', ' to refer dispute', ' to order salzgitter', ' to pay t']"
"Salzgitter contends that the appeal should be dismissed and, by a cross-appeal, claims that the judgment under appeal should be set aside in so far as it partially dismissed its action for annulment, and that Article 1 of the contested decision, which classifies as ‘State aid’ the special depreciation allowance and the tax-free reserves which Salzgitter enjoyed pursuant to the ZRFG, should be annulled.",0,"['company tend ', 'appeal should be dismiss ', 'company claim ', 'judgment should be set ', 'it dismiss action', 'which classify allowance', 'which classify aid', 'salzgitter enjoy ', ' pursuant zrfg', 'article should be annul ']"
Salzgitter also contends that the Commission should be ordered to pay the costs of both sets of proceedings.,0,"['salzgitter tend ', 'commission should be order ', ' to pay t']"
"The Federal Republic of Germany contends that the Commission’s appeal should be dismissed, that the judgment under appeal should be set aside in so far as it partially dismissed the action brought by Salzgitter, and that Article 1 of the contested decision should be annulled.",0,"['company tend ', 'appeal should be dismiss ', 'judgment should be set ', 'it dismiss action', ' bring salzgitter', 'article should be annul ']"
"The cross-appeal If the Court upholds the cross-appeal brought by Salzgitter, there will be no need to rule on the main appeal, which will become redundant.",0,"['court uphold cross', 'court uphold -', 'court uphold appeal', ' bring salzgitter', ' to rule appeal', 'which will become ']"
"Therefore, the cross-appeal must be examined first.",0,"['cross must be examine ', '- must be examine ', 'appeal must be examine ']"
"The first plea By its first plea, divided into three limbs, Salzgitter submits that there has been a breach of Articles 4(c) CS and 67 CS.",0,"[' divide limb', 'salzgitter submit ']"
"The first limb of the first plea –       Arguments of the parties By the first limb of the first plea, Salzgitter submits that the Court of First Instance committed an error of law in finding that the Commission was entitled to assess the aid covered by the contested decision under Article 4(c) CS and not Article 67 CS (Joined Cases 27/58 to 29/58 Hauts Fourneaux de Givors and Others v High Authority [1960] ECR 501, 523; Case 30/59 De Gezamenlijke Steenkolenmijnen in Limburg v High Authority [1961] ECR 1, 25; and Case C-390/98 Banks [2001] ECR I‑6117, paragraph 88).",0,"['salzgitter submit ', 'company mitte error', 'commission be entitle ', ' to assess company', ' to assess decision', ' to assess article', ' to assess case']"
"According to Salzgitter, it does not follow from the judgment in Joined Cases 6/69 and 11/69 Commission v France [1960] ECR 523 that aid not specific to the coal and steel sector would already have been prohibited by Article 4(c) CS prior to adoption of the First Steel Aid Code.",0,"[' accord salzgitter', 'it do follow judgment', 'number would have be prohibit cs']"
The German Government develops arguments that are similar to Salzgitters.,0,['government develop argument']
"The German Government also contends that the ECSC Treaty only brought about partial integration, confined to the coal and steel industry.",0,"['government tend ', 'treaty bring integration', 'company fine industry']"
"The German Government contends that, taking into account the broad interpretation given to the notion of ‘State aid’ in Article 87 EC, which is also given to the notion of ‘aid’ in Article 4(c) CS (C‑200/97 Ecotrade [1998] ECR I‑7907), applying Article 4(c) CS to aid such as the aid covered by the contested decision would have the effect of divesting Article 67 CS of any effectiveness.",0,"['company tend ', ' take interpretation', ' take account', ' give ec', 'which be give article', ' apply cs', ' apply aid', 'apply would have effect', ' divest cs', ' divest effectiveness']"
"Not applying Article 4(c) CS to aid not exclusively granted to steel undertakings would not weaken the control that the Commission exercises over State aid, since Articles 87 EC, 88 EC and 67 CS apply to such aid.",0,"[' not apply cs', ' not apply number', 'apply would weaken trol', 'commission exercise aid', 'ec apply aid']"
"Prohibiting that aid would restrict, in a manner that would be illegal, the scope of the exemptions provided for in Article 87(3)(a) to (e) EC.",0,"[' prohibit aid', 'prohibit would restrict scope', 'prohibit would restrict manner', ' provide article']"
"The German Government also contends that the expression ‘in any form whatsoever’ used in Article 4(c) CS only seeks to distinguish the notion of State aid itself from the manner in which it is granted, and does not permit extending the application of that provision to aid such as that covered by the contested decision.",0,"['government tend ', ' use cs', 'expression seek ', ' to distinguish ion', ' to distinguish manner', 'it be grant ', 'expression do permit ', ' extend application', ' extend aid']"
"The German Government maintains that the judgment in Commission v France, cited above, establishes that Article 67 CS applies to aid that is not specific to the coal and steel industry and that that was confirmed by the judgments in Case 59/70 Netherlands v Commission [1971] ECR 639 and in Banks.",0,"['government maintain ', 'judgment establish ', 'cs apply aid', 'that be firm judgment']"
"The German Government argues that the Federal Republic of Germany satisfied its notification obligations by notifying the ZRFG to the Commission pursuant to Articles 87 and 88 EC, and stresses that that Member State was not under an obligation to inform the Commission under Article 67(1) CS, since the ZRFG was not liable to have appreciable repercussions on conditions of competition in the coal or steel industry within the meaning of Article 67(1) CS.",0,"['government argue ', 'republic satisfy obligation', ' ifye zrfg', ' ifye commission', 'government stress ', ' to inform commission', ' to inform cs', ' to have repercussion', ' to have meaning']"
"For its part, the Commission submits that the case-law cited by Salzgitter provides, in actual fact, that Article 67 CS does not apply to State aid, but only to general measures which Member States may adopt as part of their economic or social policy, or to sectoral measures which do not relate specifically to the steel or coal industry.",0,"['commission submit ', ' cite salzgitter', 'law provide fact', 'cs do apply aid', 'states may adopt part', 'which do number ', ' relate industry']"
"According to the Commission, by contrast, Article 4(c) CS applies to aid even where it is of a general nature (see, in particular, De Gezamenlijke Steenkolenmijnen in Limburg v High Authority).",0,"[' accord commission', 'cs apply aid', ' see steenkolenmijnen', ' see limburg', ' see authority']"
"The Commission submits that the German Government wrongly interpreted the case-law by failing to distinguish between general measures and State aid schemes of general application, and that the Court has never referred, in the case-law cited, to general aid schemes.",0,"['commission submit ', 'government interpret law', ' to distinguish measure', 'court have never refer law', 'court have never refer scheme']"
"The Commission submits that, in any event, even if Article 67 CS did apply in the present case, the Federal Republic of Germany did not inform it, in accordance with Article 67(1) CS, of its intention to apply the ZRFG to undertakings in the steel industry, and that that Member State could not rely on an authorisation, even implicit, for the aid covered by the contested decision based on that provision.",0,"['commission submit ', 'cs do apply case', 'republic do inform it', 'republic do inform accordance', 'republic do inform intention', ' to apply zrfg', ' to apply undertaking', 'number rely authorisation', ' base provision']"
"–       Findings of the Court It must be held, first, that while Article 4(c) CS prohibits the granting of State aid to steel and coal undertakings, without drawing a distinction between individual aid or aid disbursed under a State aid scheme, Article 67 CS refers expressly to State aid only in respect of protective measures that the Commission may authorise, pursuant to the first indent of paragraph 2 of that article, in favour of coal or steel undertakings where they suffer competitive disadvantages because of general economic policy measures.",1,"['it must be hold ', 'cs prohibit granting', ' draw distinction', ' disburse scheme', 'cs refer aid', 'cs refer respect', 'cs refer favour', 'commission may authorise ', 'they suffer disadvantage', 'they suffer measure']"
"Also, it is clear from consistent case-law that Articles 4 CS and 67 CS concern two distinct areas, the first abolishing and prohibiting certain actions by Member States in the field which the ECSC Treaty places under Community jurisdiction, the second intended to prevent the distortion of competition which exercise of the residual powers of the Member States inevitably entails (see Banks, paragraph 88, and the case-law cited there).",1,"['first abolish ', 'first prohibit action', 'treaty place jurisdiction', 'second intend ', ' to prevent distortion', 'exercise entail ', ' see banks']"
"The Court deduces from this that Article 67 CS covers general measures which Member States may adopt in the context of their economic and social policy and measures taken by Member States which apply to industries other than coal and steel but which are capable of having significant repercussions on the conditions of competition in those industries (see Banks, paragraph 88).",1,"['court deduce this', 'cs er measure', 'states may adopt text', ' take states', 'which apply industry', ' have repercussion', ' see banks']"
"The Court has also held that action taken under Article 67 CS cannot be what, in any other form whatsoever, Article 4 CS declares to be incompatible with the common market for coal and steel and abolished and prohibited (De Gezamenlijke Steenkolenmijnen in Limburg v High Authority, p.",1,"['court have hold ', ' take cs', 'cs declare ', 'cs abolish ', ' prohibit steenkolenmijnen', ' prohibit limburg']"
"The Court has held, in particular, that it is inconceivable that the authors of the ECSC Treaty decided in Article 4(c) CS that subsidies and aids granted by Member States in any form whatsoever should be abolished and prohibited and then declared in Article 67 CS that, without even having been authorised by the Commission, that aid could be allowed subject to the measures recommended by the Commission to mitigate or remedy its effects (De Gezamenlijke Steenkolenmijnen in Limburg v High Authority, p.",1,"['court have hold ', 'author decide cs', ' grant states', ' grant form', 'subsidy should be abolish ', 'subsidy prohibit ', 'author declare cs', ' having be authorise commission', 'company be allow subject', ' recommend commission', ' remedy effect']"
"The Court has also held that the first indent of Article 67(2) CS, which, by derogation from Article 4 CS, allows the granting of State aid in respect of protective measures to undertakings referred to in Article 80 CS, does not distinguish between aid specific to the coal and steel industry and aid which applies to it as the result of a general measure (Commission v France, paragraph 43).",1,"['court have hold ', 'which allow granting', ' refer cs', 'indent do distinguish aid', 'which apply it', 'which apply result']"
"The Court accordingly held that a preferential rediscount rate for exports constitutes aid which, in the case in point, had to be authorised by the Commission under Article 67(2) CS in so far as it concerned the industry covered by the ECSC Treaty (see Commission v France, paragraph 44).",1,"['court hold ', 'rate stitute aid', 'which have ', ' to be authorise commission', ' to be authorise cs', 'it cerne company', ' see commission']"
"Finally, State aid granted to an undertaking falling within the scope of the ECSC Treaty has identical anti-competitive effects, regardless of whether it constitutes individual aid or aid granted under a State aid scheme that is not specific to the coal and steel sector.",1,"[' fall scope', 'aid have effect', 'company stitute aid', ' grant scheme']"
"In the light of the foregoing, it must consequently be held that Article 4(c) CS applies to State aid paid to coal and steel undertakings under a State aid scheme that is not specific to the coal and steel sector.",1,"['it must be hold ', 'cs apply aid', ' pay undertaking', ' pay scheme']"
"Contrary to what the German Government claims, that interpretation does not undermine the effectiveness of Article 67 CS.",1,"['government claim ', ' undermine effectiveness']"
"General policy measures are liable to have appreciable repercussions on conditions of competition in the coal or steel industry within the meaning of Article 67(1) CS, without constituting State aid.",1,"[' to have repercussion', ' to have industry', ' to have meaning', 'company stitute aid']"
"In the present case, it is not contested that Salzgitter is an undertaking that falls within the scope of the ECSC Treaty and that the aid covered by the contested decision does not constitute protective measures falling within the scope of the first indent of Article 67(2) CS.",1,"['it be test ', 'that fall scope', 'company do stitute measure', ' fall scope']"
"It follows that the Court of First Instance did not commit an error of law in finding that the Commission was entitled to hold that Article 4(c) CS, and not Article 67 CS, applied to the aid covered by the contested decision.",1,"['it follow ', 'court do error', 'commission be entitle ', 'cs apply company']"
Accordingly the first limb of the first plea cannot succeed and must be rejected.,2,"['limb can not succeed ', 'limb must be reject ']"
"The second limb of the first plea –       Arguments of the parties By the second limb of the first plea, Salzgitter submits that the Court of First Instance committed an error of law in finding that the Commission was entitled to apply Article 4(c) CS, and not Article 67 CS, to the aid covered by the contested decision, in so far as the Commission was not competent, under a Steel Aid Code, to extend the scope of Article 4(c) CS.",0,"['salzgitter submit ', 'company mitte error', ' to apply cs', ' to apply company', ' to extend scope']"
"Salzgitter submits that the first and second paragraphs of Article 95 CS do not provide a sufficient legal basis for such an amendment of the ECSC Treaty and that the procedure under Article 96 CS, in its previous version, should have been complied with, or at least the procedure for a ‘minor amendment’ provided for in the third and fourth paragraphs of Article 95 CS (Opinion 1/59 of 17 December 1959, ECR 1959, p.",0,"['salzgitter submit ', 'paragraph do provide basis', 'procedure should have be ply ', ' provide paragraph']"
"The Commission states that there has been no revision of the ECSC Treaty, the wording of Article 4(c) CS having remained unchanged since 23 July 1952.",0,"['commission state ', 'wording having remain july']"
"–       Findings of the Court In light of the response to the first limb of the first plea, it must be held that the second limb of that plea is unfounded, on the same grounds as those set out in relation to that first limb, and that the second limb must therefore be rejected.",1,"['it must be hold ', ' set relation', 'limb must be reject ']"
"The third limb of the first plea –       Arguments of the parties By the third limb of the first plea, Salzgitter submits that, in paragraphs 112 et seq.",0,"['salzgitter submit that', 'salzgitter submit paragraph']"
"of the judgment under appeal, the Court of First Instance presented the Commission’s decision-making practice in an incorrect manner.",0,"['court present practice', 'court present manner']"
"Salzgitter submits that it was on the entry into force of the ECSC Treaty in 1952, not in the early 1970s when the Commission formed the view that Article 4(c) CS applied only to aid specific to the coal and steel sector (see, to that effect, the report published by the High Authority of the ECSC in 1963, entitled ‘Le Traité CECA de 1952 à 1962’).",0,"['salzgitter submit ', 'commission form view', 'cs apply aid', ' see report', ' see effect', ' publish authority', ' publish 1963', ' entitle 1952']"
"Salzgitter also submits that, as regards the interpretation of Articles 4(c) CS and 67 CS, the Commission has acted differently depending on whether aid is paid to coal undertakings or steel undertakings.",0,"['salzgitter submit ', ' regard interpretation', 'commission have act ', 'aid be pay ']"
"The Commission contends that the fact that it held a different view prior to the adoption of the Third Steel Aid Code has no bearing on the aid granted to Salzgitter, as that view was not recorded in any individual act addressed to Salzgitter capable of becoming final before 1 January 1986, the date on which that third code came into force.",0,"['company tend ', 'it hold view', 'fact have bearing', 'fact have aid', ' record act', ' address salzgitter', ' become january', 'company come force']"
–       Findings of the Court It must be held that the analysis of the Commission’s decision-making practice with regard to aid granted to undertakings that fall under the ECSC Treaty cannot affect the interpretation by the Court of First Instance of Articles 4(c) CS and 67 CS.,1,"['it must be hold ', 'that fall treaty', 'analysis can not affect interpretation']"
"Consequently, the third limb of the first plea in law must be rejected as ineffective.",2,['limb must be reject ']
The first plea must therefore be rejected in its entirety.,0,['plea must be reject entirety']
"The second plea –       Arguments of the parties By its second plea, Salzgitter submits that the Court of First Instance infringed the fourth indent of Article 5 CS and the first paragraph of Article 15 CS, by rejecting the plea alleging a failure to state the reasons on which the contested decision was based.",0,"['salzgitter submit ', 'court infringe indent', ' reject plea', ' allege failure', ' to state reason', 'decision be base ']"
"Salzgitter submits that the Commission failed to explain the development of its understanding of the law in terms of the scope of Article 4(c) CS and Article 67 CS respectively and the reason why, in the present case, its assessment departed from its decision-making practice in the coal sector or in comparable cases.",0,"['salzgitter submit ', 'commission fail ', ' to explain development', 'assessment depart practice']"
"The German Government submits that, because of the development of the Commission’s understanding of the law in relation to Article 4(c) CS, a more detailed statement of the reasons for the contested decision was required.",0,"['government submit ', 'statement be require ']"
"The Commission contends that its practice changed with the enactment of the Third Steel Aid Code, which adequately states the reasons for that change.",0,"['company tend ', 'practice change enactment', 'which state reason']"
"The Commission refers, in particular, to the third and fourth paragraph of point I in the grounds of the third code.",0,['commission refer paragraph']
"The Commission denies that there is a particular obligation to state reasons, contending that its obligation to provide relevant information is dictated solely by the first paragraph of Article 95 CS and the third paragraph of Article 15 CS.",0,"['commission deny ', 'there be obligation', ' to state reason', 'company tend ', ' to provide information', 'obligation be dictate paragraph']"
–       Findings of the Court Salzgitter submits that the Court of First Instance committed an error of law in finding that the plea alleging a failure to state reasons in the contested decision was unfounded and had to be dismissed.,1,"['finding submit ', 'company mitte error', ' allege failure', ' to state reason', 'plea have ']"
That is a question of law subject to review by the Court of Justice on an appeal (C‑166/95 P Commission v Daffix [1997] ECR I‑983).,1,[]
"According to settled case-law relating to Article 253 EC, which can be applied to Article 15 CS, the statement of reasons required for an act with adverse effects must be appropriate to the measure at issue and must disclose in a clear and unequivocal fashion the reasoning followed by the institution which adopted the measure in such a way as to enable the persons concerned to ascertain the reasons for it and to enable the Court to carry out its review.",1,"[' accord law', ' relate ec', 'which can be apply cs', ' require act', 'statement must disclose reasoning', 'statement must disclose fashion', ' follow institution', 'which adopt measure', 'which adopt way', ' to enable person', ' to ascertain reason', ' to enable court', ' to carry review']"
"It is not necessary for the reasoning to go into all the relevant facts and points of law, since the question whether the statement of reasons meets the requirements of Article 253 EC must be assessed with regard not only to its wording but also to its context and to all the legal rules governing the matter in question (see C‑501/00 Spain v Commission [2004] ECR I‑6717, paragraph 73, and the case-law cited).",1,"['reasoning to go fact', 'statement meet requirement', 'question must be assess regard', ' govern matter', ' see c501/00', ' see spain']"
"In paragraph 184 of the judgment under appeal, the Court of First Instance held that its review of Salzgitter’s first three pleas showed sufficiently that the obligation to state reasons was complied with in the contested decision.",1,"['court hold ', 'review show ', 'obligation be ply decision']"
The Commission’s analysis justifying the application of Article 4(c) CS to the aid at issue is set out clearly and unambiguously in paragraph 66 of the contested decision.,1,"[' justify application', 'analysis be set paragraph']"
