text,class,events
"Furthermore, Article 2(2) of Law No 8/2009 should be read in conjunction with Article 34 of Law No 17/2006 and Article 44 of the Mandato-marco a la Corporación RTVE previsto en el artículo 4 de la Ley 17/2006 de la radio y la televisión de titularidad estatal, aprobado por los plenos del congreso de los diputados y del senado (framework mandate assigned to RTVE, provided for in Article 4 of Law No 17/2006, approved in plenary sitting by the Chamber of Deputies and the Senate) (BOE No 157 of 30 June 2008, p.",0,"['article should be read junction', 'article should be read article', ' aprobado mandate', ' assign rtve', ' provide in', ' approve sitting', ' approve chamber']"
"It is apparent from those provisions, which were not taken into account by the General Court, that RTVE itself is to set its budget, taking account not only of the projected costs of the public service obligations but also the projected revenue, including the revenue from the fiscal measures at issue.",0,"[' take account', ' take court', ' to set budget', ' take account', ' take number', ' include revenue']"
"Consequently, in the event that the actual revenue from those measures is below the projected amount of the taxes and does not enable the cost of the public service budgeted for by RTVE to be covered, the State is required to supplement the ‘projected budget’ by means of contributions from its general budget.",0,"['revenue do enable ', ' budget rtve', 'company to be ere ', 'state be require ', ' to supplement budget', ' to supplement mean']"
"However, the ‘projected budget’ should be set on the basis of the projected amount of revenue from, in particular, the tax on pay-television operators and, consequently, that amount has a direct impact on the amount of the aid.",0,"['budget should be set basis', 'amount have impact']"
"The impact of the revenue from that tax on the implementation of the budget is therefore not to be confused with the impact of the projected amount of the revenue from that tax on the initial setting of that budget and, accordingly, on the amount of the aid.",0,"[' to be fuse impact', ' to be fuse amount']"
"The Telefónica companies further submit that there are clear indications that contradict the possibility of an alleged additional contribution from the general budget of the State; the grounds of Law No 8/2009 state, for example, that ‘it does not seem reasonable that the funding guarantee should entail an increase in the contribution of the State’.",0,"['panie submit ', 'there be indication', 'company tradict possibility', 'it do seem reasonable', 'guarantee should entail increase']"
"Furthermore, that possibility falls within a subsidiary premiss.",0,['possibility fall premiss']
"Under Article 2(2) of Law No 8/2009, two conditions must be met for the State to finance part of the costs of the public service obligation.",0,"['dition must be meet ', 'state to finance part']"
"First, for a given year, the revenue from the tax on pay-television operators must be lower than the costs of carrying out the public service mandate and, secondly, the amount of the reserve fund must be insufficient to cover RTVE’s costs for that year.",0,[' carry mandate']
"The fact that that provision establishes a State guarantee limited in that manner, which constitutes a new aid, does not preclude the aid granted to RTVE being established on the basis of the revenue from that tax or preclude the State undertaking to make good the shortfall where the revenue from the tax is not sufficient.",0,"['provision establish guarantee', ' limit manner', ' stitute aid', 'fact do preclude aid', ' be establish basis', 'fact preclude undertaking']"
"Secondly, DTS alleges that the General Court distorted, in paragraphs 66 to 68 of the judgment under appeal, Article 33 of Law No 17/2006 and Article 8 of Law No 8/2009, relating to the role of the State where revenues from the tax on pay-television operators exceed the net costs of the public service.",0,"['dts allege ', 'court distort paragraph', ' relate role', 'revenue exceed t']"
"On the one hand, the fact that RTVE’s revenue is subject to an absolute cap is irrelevant, since it is important to determine whether, subject to that cap, the amount of the aid is based on expected revenues from that tax.",0,['amount be base revenue']
"On the other hand, the General Court merely asserted that it is apparent from Article 8(3) of Law No 8/2009 that the excess paid to the reserve fund can be used by RTVE only with the express authorisation of the Ministry of the Economy and Finance, omitting the opening words of that provision, which state that ‘the fund may be used only to offset the losses in previous years and to deal with unforeseen situations in connection with the supply of the public service’.",0,"['court assert ', ' pay fund', 'excess can be use rtve', 'excess can be use authorisation', ' omit word', 'which state ', 'fund may be use ', ' to offset loss', ' to deal situation']"
"The amount of those additional resources necessarily depends on the revenue from the taxes, since that fund is financed by those taxes.",0,"['amount depend revenue', 'fund be finance taxis']"
"The Telefónica companies submit, moreover, that the General Court misinterpreted Article 33(1) of Law No 17/2006 and Article 3(2) of Law No 8/2009 in finding that those provisions remove any link between the amount of the aid and the amount of the levies imposed on the basis of the fiscal measures at issue.",0,"['panie submit ', 'court misinterpret article', 'provision remove link', ' impose basis']"
The fact that the revenue may be paid to the general budget of the Spanish State is merely a subsidiary premiss.,0,['revenue may be pay ']
Only the revenue in excess of the limit of 10% of RTVE’s annual costs is paid to the Public Treasury.,0,['revenue be pay treasury']
"Furthermore, it does not follow that the amount of the aid is independent of the amount of the tax revenue.",0,['it do follow ']
"Article 33(1) of Law No 17/2006 at most places a restriction on the amount of the aid, which does not prevent the total revenue from the tax being converted into aid within the limit set by the national legislature.",0,"['article place restriction', 'article place amount', 'which do prevent revenue', ' verte aid', ' verte limit', ' set legislature']"
The Telefónica companies state that it is further apparent from various items of evidence that the State is not willing to supplement RTVE’s budget.,0,[' to supplement budget']
"While those items of evidence are subsequent to the contested decision, they confirm the terms of the preparatory acts to Law No 8/2009, according to which ‘it does not seem reasonable that the funding guarantee should entail an increase in the contribution of the State’.",0,"[' number seem reasonable', 'guarantee should entail increase']"
"RTVE, the Kingdom of Spain and the Commission submit that the second plea is inadmissible and, in any event, wholly unfounded.",0,['rtve submit ']
"Findings of the Court It should be noted that the Court of Justice has consistently held that where the General Court has established or assessed the facts, the Court of Justice has jurisdiction, under Article 256 TFEU, solely to review the legal characterisation of those facts and the conclusions in law drawn from them.",1,"['court have hold ', 'court have establish ', 'court assess fact', 'court have jurisdiction', 'court have tfeu', ' to review characterisation', ' draw they']"
"The appraisal of the facts by the General Court does not therefore constitute, save where the clear sense of the evidence produced before it is distorted, a question of law which is subject, as such, to review by the Court of Justice (see, inter alia, judgment of 3 April 2014, France v Commission, C‑559/12 P, EU:C:2014:217, paragraph 78).",1,"[' produce it', 'sense be distort ', ' see judgment']"
"Thus, with respect to the assessment, in the context of an appeal, of the General Court’s determinations on national law, the Court of Justice has jurisdiction only to determine whether that law was distorted (see judgment of 3 April 2014, France v Commission, C‑559/12 P, EU:C:2014:217, paragraph 79 and the case-law cited).",1,"['court have jurisdiction', 'law be distort ', ' see judgment']"
"In that regard, it should be noted that distortion must be obvious from the documents on the Court’s file, without there being any need to carry out a new assessment of the facts and the evidence (judgment of 3 April 2014, France v Commission, C‑559/12 P, EU:C:2014:217, paragraph 80).",1,[' to carry assessment']
"In the present case, it should be recalled that in paragraphs 65 to 86 of the judgment under appeal, the General Court concluded, in the light of the terms of Law No 8/2009, that, as noted by the Commission, in its view, correctly, the amount of the aid to be given to RTVE does not depend on the amount of the tax levy imposed on DTS, since the amount of the aid is fixed by reference to the net costs of fulfilling RTVE’s public service mandate.",1,"['it should be recall ', 'company clude light', ' e commission', 'amount do depend amount', ' impose dts', 'amount be fix reference', ' fulfil mandate']"
"In that regard, the General Court, on the one hand, observed in paragraph 66 of that judgment that, under Article 33 of Law No 17/2006, in the event that the income available to RTVE exceeds the costs of fulfilling its public service broadcasting mandate, the surplus is to be reallocated, in so far as it does not exceed 10% of RTVE’s budgeted annual costs, to a reserve fund or the treasury.",1,"['court observe paragraph', 'income exceed t', ' fulfil mandate', ' to be reallocate fund', ' exceed 10']"
"As regards the first of those situations, the General Court stated, in paragraph 67 of that judgment, that it is apparent from Article 8 of Law No 8/2009 that the capital may be used only with the express authorisation of the Ministry of the Economy and Finance and that, if it is not used within four years, it must be used to reduce the compensation to be drawn from the general budget of the Spanish State.",1,"[' regard first', 'court state paragraph', 'capital may be use authorisation', 'it be use year', 'it must be use ', ' to reduce pensation', ' to be draw budget']"
"Moreover, the General Court noted, in paragraph 68 of the same judgment, that Article 3(2) of Law No 8/2009 lays down an absolute limit on RTVE’s income, which is set at EUR 1 200 million for 2010 and 2011 and that any surplus over and above that ceiling is to be directly re-allocated to the general budget of the Spanish State.",1,"['article lay limit', 'which be set million', ' allocate budget']"
"In the second place, in paragraphs 69, 76 and 80 of the judgment under appeal, the General Court noted that, under Article 2(2) of Law No 8/2009, in the event that the income available to RTVE is insufficient to cover the costs of fulfilling its public service broadcasting mandate, the Spanish State is required to cover the shortfall by means of contributions from its general budget.",1,"['number e ', ' to company company', ' fulfil mandate', 'state be require ', ' to company shortfall', ' to company mean']"
"In the present case, it is clear that, under the cloak of criticising the General Court for having erred in law when conducting a judicial review of the contested decision and distorted the national law provisions, while having failed to take others into consideration, DTS and the Telefónica companies are actually merely criticising the General Court’s interpretation of national law in paragraphs 65 to 86 of the judgment under appeal.",1,"[' criticise court', ' having err law', 'review test decision', 'review distort provision', ' to take other', ' to take sideration', 'dts be criticise interpretation', 'dts be criticise paragraph', 'dts be criticise appeal']"
"Their purpose is thus to substitute an alternative interpretation thereto and, accordingly, to obtain, by relying, in particular, on national provisions whose merits were not considered at first instance, a new assessment of the facts and evidence.",1,"[' to substitute interpretation', ' to obtain assessment', ' rely provision', 'merit be sidere instance']"
"They are not seeking to show that the General Court made findings manifestly conflicting with that national legislation or that, in relation to the items in the file, it should have given that legislation a scope which it clearly does not have.",1,"['they be seek ', 'court make finding', ' flicte legislation', 'it should have give scope', 'it do have ']"
"In those circumstances, the second ground of appeal must be rejected as being inadmissible.",2,['ground must be reject ']
"The first ground of appeal, alleging infringement of Article 107(1) TFEU owing to an incorrect interpretation of the concept of aid The first part, alleging that the link between the tax on pay-television operators and the aid granted to RTVE is not comparable to that between a tax of general application and exemption therefrom –       Arguments of the parties DTS submits that the General Court erred in law in holding, in paragraphs 92 and 93 of the judgment under appeal, that it was seeking, by its appeal, to call into question the case-law of the Court of Justice resulting from the judgment of 20 September 2001, Banks (C‑390/98, EU:C:2001:456).",0,"[' allege infringement', 'ground submit ', 'part submit ', 'court err law', ' hold paragraph', 'it be seek appeal', ' to call law', ' to call question', ' result judgment']"
That case-law related only to the situation in which certain categories of undertakings are exempt from a tax of general application.,0,['law relate situation']
"In the present case, DTS does not object to the levying of the tax on pay-television operators on the ground that RTVE enjoys an exemption which constitutes State aid.",0,"['dts do object levying', 'dts do object ground', 'rtve enjoy exemption', 'company stitute aid']"
"It does claim, however, that that tax, since it was imposed on it asymmetrically in order to fund directly the aid scheme for RTVE, is itself an aid, like the tax at issue in the case which gave rise to the judgment of 7 September 2006, Laboratoires Boiron (C‑526/04, ‘the Laboratoires Boiron judgment’, EU:C:2006:528).",0,"['it do claim ', 'it be impose it', ' to fund scheme', 'which give rise', 'which give judgment']"
"RTVE and the Commission contend that this part of the ground of appeal is ineffective and, in any event, unfounded, a position also adopted by the Kingdom of Spain.",0,"['rtve tend ', ' adopt kingdom']"
"–       Findings of the Court It should be recalled that, in paragraphs 92 and 93 of the judgment under appeal, the General Court found that, by its arguments alleging infringement of Article 107(1) TFEU because of the relationship between the fiscal measures at issue and the competitive advantage enjoyed by RTVE, DTS was seeking to call into question the principle derived from the case-law of the Court, enshrined in paragraph 80 of the judgment of 20 September 2001, Banks (C‑390/98, EU:C:2001:456), to the effect that persons liable to pay an obligatory contribution cannot rely on the argument that the exemption enjoyed by other persons constitutes State aid in order to avoid payment of that contribution.",1,"['it should be recall ', 'court find ', ' allege infringement', ' enjoy rtve', 'dts be seek ', ' to call principle', ' to call question', ' derive law', ' enshrine paragraph', ' to pay tribution', 'person can not rely argument', ' enjoy person', 'exemption stitute aid', ' to avoid payment']"
